"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"80462","0.5","1016","[""ESAC""]","14","""0/999""","[""SPM""]","","","[""Jerry Olszewski""]","""9/999""","100","[""TBA""]","999","""Wt Training Co-Ed .50""","140","false","","4","""1/999""","""4/999""","""O""","20104","[""M-F 1230-0200PM""]","""Weight Training""","""Research""","2010"
"80464","1.0","1496","[""ART""]","6","""2/999""","[""ALS-A""]","","","[""Kathryne Fisher""]","""2/999""","200","[""DC 115""]","999","""Ceramics""","207","false","","4","""1/999""","""1/999""","""O""","20104","[""M-F 0230-0400PM""]","","""Research""","2010"
"80465","1.0","20055","[""ART""]","0","""0/999""","[""ALS-A""]","","""R""","[""Guido Alvarez""]","""0/999""","100","[""DC 100""]","999","""Foundation New Media""","104","false","","4","""0/999""","""0/999""","""X""","20104","[""M-Th 0230-0430PM""]","","""Research""","2010"
"80642","1.0","1154","[""PSYCH""]","6","""3/999""","[""HBS"", ""IST""]","","","[""Jeremy Loebach""]","""2/999""","100","[""RNS 208""]","999","""Principles: Psych""","125","false","","4","""1/999""","""0/999""","""O""","20104","[""M-F 1000-1130""]","""Principles of Psychology""","""Research""","2010"
"80643","1.0","23946","[""PSYCH""]","2","""0/999""","[""WRI""]","","""R""","[""Dana Gross""]","""1/999""","200","[""RNS 316""]","999","""Community Applications""","224","false","","4","""0/999""","""1/999""","""O""","20104","[""M-F 1000-1130""]","""Community Applications of Psychology""","""Research""","2010"
"80644","1.0","1165","[""PSYCH""]","9","""2/999""","[""IST""]","","","[""Shelly D. Dickinson""]","""3/999""","200","[""RNS 124""]","999","""Biopsychology""","238","false","","4","""0/999""","""4/999""","""O""","20104","[""M-F 1000-1130""]","","""Research""","2010"
"80645","1.0","1170","[""PSYCH""]","7","""2/999""","[""HBS""]","","","[""M. Minda Ori\u00f1a""]","""5/999""","200","[""RNS 208""]","999","""Social Psychology""","249","false","","4","""0/999""","""0/999""","""O""","20104","[""M-F 0800-0930""]","","""Research""","2010"
"80646","1.0","19414","[""PSYCH""]","7","""0/999""","","","","[""Shelly D. Dickinson""]","""6/999""","300","","999","""Res: Reward/Reinf/Addict""","396","false","","4","""0/999""","""1/999""","""O""","20104","","""Directed Undergraduate Research""","""Research""","2010"
"80687","1.0","21399","[""NORW""]","0","""0/999""","[""HBS"", ""MCG"", ""ORC""]","","""R""","[""Dorer Kari L.""]","""0/999""","200","[""TOH 308""]","24","""Sami:Tradition/Transition""","244","false","","4","""0/999""","""0/999""","""X""","20104","[""M-F 0230-0400PM""]","""The S\u00e1mi: Traditions in Transition""","""Research""","2010"
"80718","1.0","19735","[""PSCI""]","8","""0/999""","[""EIN""]","","","[""J. Patrick Dale""]","""7/999""","200","[""DC 204""]","999","""Citizenship War Terror""","284","false","","4","""0/999""","""1/999""","""O""","20104","[""M-Th 1000-1130""]","""Ethics of Citizenship in Times of War and Terrorism""","""Research""","2010"
"80720","1.0","18785","[""PSCI""]","10","""0/999""","[""HBS"", ""HWC""]","","","[""J. Patrick Dale""]","""5/999""","200","[""DC 204""]","12","""European Social Democracy""","283","false","","4","""1/999""","""4/999""","""O""","20104","[""M-Th 1230-0200PM""]","","""Research""","2010"
"80722","1.0","1324","[""SPAN""]","0","""0/999""","","","","[""Kris A. Cropsey""]","""0/999""","100","[""TOH 308""]","999","""Beginning Spanish I""","111","false","","4","""0/999""","""0/999""","""X""","20104","[""M-F 1000-1130""]","","""Research""","2010"
"80864","1.0","733","[""MATH""]","4","""3/999""","[""AQR""]","","","[""Adam C. McDougall""]","""0/999""","100","[""RNS 204""]","999","""Calculus II""","126","false","","4","""1/999""","""0/999""","""O""","20104","[""M-F 1000-1130""]","","""Research""","2010"
"80865","1.0","745","[""MATH""]","2","""0/999""","[""WRI""]","","","[""Bruce Hanson""]","""0/999""","200","[""TOH 186""]","999","""Real Analysis I""","244","false","","4","""1/999""","""1/999""","""O""","20104","[""M-F 1000-1130""]","","""Research""","2010"
"81004","1.0","1289","[""SOAN""]","0","""0/999""","[""HBS"", ""MCD""]","","","[""Ryan R. Sheppard""]","""0/999""","100","[""TOH 314""]","999","""Intro to Sociology""","121","false","","4","""0/999""","""0/999""","""X""","20104","[""M-F 0800-0930""]","""Introduction to Sociology""","""Research""","2010"
"81005","1.0","1310","[""SOAN""]","0","""0/999""","[""HBS"", ""MCD""]","","","[""Ryan R. Sheppard""]","""0/999""","200","[""TOH 314""]","999","""Marriage & the Family""","260","false","","4","""0/999""","""0/999""","""X""","20104","[""M-F 1000-1130""]","""Marriage and the Family""","""Research""","2010"
"81017","1.0","17675","[""EDUC""]","1","""0/999""","","","","[""Jessica L. Tesdall""]","""0/999""","300","","999","""Teaching ESL K-12""","347","false","","4","""1/999""","""0/999""","""O""","20104","[""M-F 0800-1130""]","","""Research""","2010"
"81018","1.0","17676","[""EDUC""]","0","""0/999""","","","","[""Jessica L. Tesdall""]","""0/999""","300","","999","""Assessment of ESL K-12""","348","false","","4","""0/999""","""0/999""","""O""","20104","[""M-F 1230-0400PM""]","","""Research""","2010"
"81279","1.0","431","[""ENGL""]","2","""0/999""","[""ALS-L""]","","","[""Kaethe Schwehn""]","""2/999""","200","[""RML 420""]","1","""Women's Literature""","246","false","","4","""0/999""","""0/999""","""C""","20104","[""M-F 0800-0930""]","","""Research""","2010"
"81303","1.0","314","[""EDUC""]","1","""0/999""","","","","[""Heather Campbell""]","""0/999""","200","","999","""IS/Hmong Culture/Schools""","298","false","","4","""1/999""","""0/999""","""O""","20104","","""Independent Study""","""Research""","2010"
"81434","1.0","1104","[""PSCI""]","14","""0/999""","[""HBS"", ""MCG""]","","","[""Kristina Thalhammer""]","""0/999""","100","","999","""Comparative Politics""","112","false","","4","""12/999""","""2/999""","""O""","20104","","","""Research""","2010"
"81472","0.5","93","[""ASIAN""]","1","""0/999""","","","","[""Rika Ito""]","""0/999""","200","","999","""Academic Internship""","294","true","","4","""0/999""","""1/999""","""O""","20104","","","""Research""","2010"

