"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"75260","1.0","21526","[""ENGL""]","9","""0/999""","[""ALS-L"", ""WRI""]","","""R""","[""Molly Westerman""]","""1/999""","200","[""RML 420""]","999","""Top:Sex/Sexulty P-Col Lit""","200","false","","4","""3/999""","""5/999""","""O""","20094","[""M-F 0230-0400PM""]","""Sex and Sexuality in Postcolonial Fiction""","""Topic""","2009"
"75266","1.0","578","[""HIST""]","5","""2/999""","[""HWC"", ""MCD""]","","","[""Megan J. Feeney""]","""3/999""","100","[""RML 577""]","999","""America After 1865""","199","false","","4","""0/999""","""0/999""","""O""","20094","[""M-F 1000-1130""]","""American History Since 1865""","""Research""","2009"
"75267","1.0","609","[""HIST""]","5","""0/999""","[""MCG""]","","","[""Robert Entenmann""]","""3/999""","200","[""RML 421""]","999","""Modern China""","251","false","","4","""1/999""","""1/999""","""O""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75286","1.0","1399","[""THEAT""]","2","""0/999""","[""EIN"", ""ORC""]","","","[""Karen Wilson""]","""2/999""","300","[""TB 227""]","999","""Top: Who Owns the Arts?""","380","false","","4","""0/999""","""0/999""","""O""","20094","[""M-F 0800-0930""]","""Topics with EIN""","""Topic""","2009"
"75287","1.0","1374","[""THEAT""]","3","""0/999""","[""ALS-A"", ""ORC""]","","","[""Karen Wilson""]","""2/999""","100","[""TB 227""]","999","""Oral Interpretation""","100","false","","4","""1/999""","""0/999""","""O""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75291","1.0","1104","[""PSCI""]","5","""1/999""","[""HBS"", ""MCG""]","","","[""J. Patrick Dale""]","""3/999""","100","[""RML 520""]","999","""Comparative Politics""","112","false","","4","""0/999""","""1/999""","""O""","20094","[""M-F 1230-0200PM""]","","""Research""","2009"
"75292","1.0","18785","[""PSCI""]","6","""0/999""","[""HBS"", ""HWC""]","","","[""J. Patrick Dale""]","""4/999""","200","[""RML 520""]","999","""European Social Democracy""","283","false","","4","""0/999""","""2/999""","""O""","20094","[""M-F 0230-0400PM""]","","""Research""","2009"
"75293","1.0","1105","[""PSCI""]","9","""0/999""","[""HWC"", ""MCD"", ""ORC""]","","","[""Douglas J. Casson""]","""3/999""","100","[""RML 525""]","999","""Intro: Pol Theory""","113","false","","4","""0/999""","""6/999""","""O""","20094","[""M-F 1000-1130""]","""Introduction to Political Theory""","""Research""","2009"
"75294","1.0","18761","[""PSCI""]","8","""1/999""","[""EIN""]","","","[""Douglas J. Casson""]","""4/999""","200","[""RML 525""]","999","""Ambition and Leadership""","278","false","","4","""0/999""","""3/999""","""O""","20094","[""M-F 0800-0930""]","""Ambition and the Vocation of Leadership""","""Research""","2009"
"75302","1.0","19414","[""PSYCH""]","3","""0/999""","","","","[""Gary M. Muir""]","""1/999""","300","","999","""Research:Neuro of Navigat""","396","false","","4","""0/999""","""2/999""","""O""","20094","[""MWF 1000-1130"", ""MW 0100-0400PM""]","""Directed Undergraduate Research""","""Research""","2009"
"75303","1.0","1154","[""PSYCH""]","10","""4/999""","[""HBS"", ""IST""]","","","[""M. Minda Ori\u00f1a""]","""2/999""","100","[""RNS 208""]","999","""Principles: Psych""","125","false","","4","""1/999""","""3/999""","""O""","20094","[""M-F 0800-0930""]","""Principles of Psychology""","""Research""","2009"
"75304","1.0","1158","[""PSYCH""]","8","""2/999""","[""WRI""]","","","[""M. Minda Ori\u00f1a""]","""1/999""","200","[""RNS 208""]","999","""Research Methods""","230","false","","4","""1/999""","""4/999""","""O""","20094","[""M-F 1000-1130""]","""Research Methods in Psychology""","""Research""","2009"
"75361","0.5","1050","[""ESTH""]","2","""0/999""","","","","[""Shahram Ahrar""]","""0/999""","200","[""SAC 112""]","999","""Intro to Coaching""","238","false","","4","""0/999""","""2/999""","""O""","20094","[""M-F 0800-0930""]","""Introduction to Coaching""","""Research""","2009"
"75362","0.5","1016","[""ESAC""]","7","""1/999""","[""SPM""]","","","[""Robert K. McCarthy""]","""2/999""","100","[""SAC 112""]","999","""Wt Training Co-Ed .50""","140","false","","4","""0/999""","""4/999""","""O""","20094","[""M-F 0800-0930""]","""Weight Training""","""Research""","2009"
"75363","0.5","1012","[""ESAC""]","11","""2/999""","[""SPM""]","","","[""Shahram Ahrar""]","""5/999""","100","[""SAC 112""]","999","""Individual Fitness.50""","133","false","","4","""0/999""","""4/999""","""O""","20094","[""M-F 0230-0400PM""]","""Individual Fitness""","""Research""","2009"
"75400","1.0","1403","[""STAT""]","6","""0/999""","[""AQR""]","","","[""Ji Hoon Ryoo""]","""3/999""","200","[""RNS 206""]","999","""Statistics for Science""","212","false","","4","""0/999""","""3/999""","""O""","20094","[""M-F 1000-1130""]","""Statistics for the Sciences""","""Research""","2009"
"75401","1.0","745","[""MATH""]","7","""1/999""","[""WRI""]","","","[""Bruce Hanson""]","""1/999""","200","[""RNS 204""]","999","""Real Analysis I""","244","false","","4","""0/999""","""5/999""","""O""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75402","1.0","733","[""MATH""]","0","""0/999""","[""AQR""]","","","[""Bruce Hanson""]","""0/999""","100","[""RNS 204""]","999","""Calculus II""","126","false","","4","""0/999""","""0/999""","""X""","20094","[""M-F 1230-0200PM""]","","""Research""","2009"
"75403","1.0","728","[""MATH""]","3","""0/999""","[""AQR""]","","","[""Peder Bolstad""]","""2/999""","100","[""RNS 204""]","999","""Gateways/Mathematics""","117","false","","4","""0/999""","""1/999""","""O""","20094","[""M-F 0800-0930""]","""Gateways to Mathematics""","""Research""","2009"
"75404","1.0","731","[""MATH""]","3","""2/999""","[""AQR""]","","","[""Peder Bolstad""]","""1/999""","100","[""RNS 204""]","999","""Calculus I""","120","false","","4","""0/999""","""0/999""","""O""","20094","[""M-F 1230-0200PM""]","","""Research""","2009"
"75439","1.0","804","[""MUSIC""]","0","""0/999""","[""ALS-A""]","","","[""Charles Forsberg""]","""0/999""","100","[""TBA""]","999","""The Art of Music""","131","false","","4","""0/999""","""0/999""","""X""","20094","[""M-F 0800-0930""]","","""Research""","2009"
"75440","1.0","803","[""MUSIC""]","0","""0/999""","[""ALS-A""]","","","[""Charles Forsberg""]","""0/999""","100","[""TBA""]","999","""The Music Spectrum""","130","false","","4","""0/999""","""0/999""","""X""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75472","1.0","1324","[""SPAN""]","6","""3/999""","","","","[""Kris A. Cropsey""]","""0/999""","100","[""OM 021""]","999","""Beginning Spanish I""","111","false","","4","""0/999""","""3/999""","""O""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75476","1.0","1165","[""PSYCH""]","13","""2/999""","[""IST""]","","","[""Shelly D. Dickinson""]","""2/999""","200","[""RNS 435""]","999","""Biopsychology""","238","false","","4","""2/999""","""7/999""","""O""","20094","[""M-F 1000-1130""]","","""Research""","2009"
"75594","1.0","1289","[""SOAN""]","4","""1/999""","[""HBS"", ""MCD""]","","","[""Ryan R. Sheppard""]","""1/999""","100","[""RML 420""]","999","""Intro to Sociology""","121","false","","4","""0/999""","""2/999""","""O""","20094","[""M-F 0800-0930""]","""Introduction to Sociology""","""Research""","2009"
"75595","1.0","1310","[""SOAN""]","2","""0/999""","[""HBS"", ""MCD""]","","","[""Ryan R. Sheppard""]","""1/999""","200","[""RML 420""]","999","""Marriage & the Family""","260","false","","4","""0/999""","""1/999""","""O""","20094","[""M-F 1000-1130""]","""Marriage and the Family""","""Research""","2009"
"75805","0.0","193","[""CHEM""]","14","""5/999""","","192","","[""Patrick N. Riley""]","""2/999""","100","","999","""Struct Chem & Equilib Lab""","125","false","","4","""1/999""","""6/999""","""O""","20094","","","""Lab""","2009"
"75869","0.5","1057","[""ESTH""]","1","""0/999""","","","","[""David A. Stromme""]","""0/999""","200","","999","""Academic Internship""","294","true","","4","""1/999""","""0/999""","""O""","20094","","""Internship""","""Research""","2009"
"75903","1.0","1068","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""0/999""","300","","999","""IR/Coaching Philosophy""","398","false","","4","""1/999""","""0/999""","""O""","20094","","""Independent Research""","""Research""","2009"
"75963","0.5","784","[""MGMT""]","1","""0/999""","","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","","4","""1/999""","""0/999""","""O""","20094","","""Internship""","""Research""","2009"
"76039","1.0","69","[""ART""]","1","""0/999""","","","","[""Kathryne Fisher""]","""0/999""","200","","999","""IS/Soda-Firing Techniques""","298","false","","4","""0/999""","""1/999""","""O""","20094","","""Independent Study""","""Research""","2009"
"76054","1.0","256","[""ECON""]","13","""0/999""","[""HBS"", ""HWC""]","","","[""Steve Soderlind""]","""0/999""","100","","999","""Capitalism""","113","false","","4","""13/999""","""0/999""","""O""","20094","","""Gateways to Economics: Capitalism""","""Research""","2009"

