"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"100680","1.0","795","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100681","1.0","797","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100682","1.0","846","[""MUSIC""]","1","""0/999""","","","","[""Catherine R. Rodland""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""C""","20152","","","""Research""","2015"
"100683","1.0","865","[""MUSIC""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100684","1.0","917","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100685","1.0","919","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100686","1.0","931","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100687","1.0","936","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100688","1.0","942","[""NURS""]","2","""0/999""","","","","[""Diana Neal""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100689","1.0","961","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100690","1.0","985","[""PHIL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100691","1.0","992","[""PHIL""]","1","""0/999""","","","","[""Corliss Swain""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100692","1.0","1057","[""ESTH""]","5","""0/999""","","","","[""William Sean Goldsworthy""]","""3/999""","200","","999","""Academic Internship""","294","true","","2","""2/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100693","1.0","1067","[""ESTH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100694","1.0","1090","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100695","1.0","1100","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100696","1.0","1139","[""PSCI""]","1","""0/999""","","","","[""Kristina Thalhammer""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100697","1.0","1151","[""PSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100698","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""Anna E. Johnson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""C""","20152","","","""Research""","2015"
"100699","1.0","1188","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100700","1.0","1236","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100701","1.0","1253","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100702","1.0","1275","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100703","1.0","1279","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100704","1.0","1315","[""SOAN""]","1","""0/999""","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100705","1.0","1319","[""SOAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100706","1.0","1341","[""SPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100707","1.0","1354","[""SPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100708","1.0","1366","[""SWRK""]","1","""0/999""","","","","[""Susan E. Smalling""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100709","1.0","1372","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100710","1.0","1394","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","""Academic Internships""","""Research""","2015"
"100711","1.0","1400","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100712","1.0","1409","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100713","1.0","1413","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100715","1.0","14","[""AMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100717","1.0","766","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100718","1.0","18612","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","18","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100719","1.0","18614","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100720","1.0","18616","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100721","1.0","18618","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100722","1.0","670","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100723","1.0","668","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100724","1.0","18620","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100725","1.0","18622","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100726","1.0","1282","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100727","1.0","1284","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100728","1.0","26170","[""WMGST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100729","1.0","26172","[""WMGST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100730","1.0","27329","[""RACE""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100731","1.0","27331","[""RACE""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100732","1.0","27398","[""LAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100733","1.0","27400","[""LAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20152","","","""Research""","2015"
"100751","1.0","44","[""ART""]","17","""2/999""","","","","[""Michon Weeks""]","""6/999""","200","[""DC 216"", ""DC 216"", ""DC 216""]","22","""Advanced 2D Studio""","233","false","","2","""5/999""","""4/999""","""O""","20152","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Advanced Two-Dimensional Studio""","""Research""","2015"
"100753","1.0","52","[""ART""]","30","""8/999""","[""ALS-A"", ""HWC""]","","","[""Christopher Tradowsky""]","""9/999""","200","[""DC 305""]","30","""Art Since 1945""","253","false","","2","""4/999""","""9/999""","""C""","20152","[""M-F 0100-0300PM""]","","""Research""","2015"
"100754","1.0","18780","[""ASIAN""]","38","""1/999""","","","","[""Caleb Boteilho"", ""Barbara Reed""]","""1/999""","200","","40","""AsianCon2: Encounter Asia""","215","false","","2","""0/999""","""36/999""","""C""","20152","","""Asian Conversations II: Encountering Asia""","""Research""","2015"
"100755","1.0","19742","[""ASIAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","0","""AsianCon2:Asia in America""","216","false","","2","""0/999""","""0/999""","""C""","20152","","""Asian Conversations II: Encountering Asia in America""","""Research""","2015"
"100756","1.0","189","[""CHEM""]","28","""20/999""","","","","[""Mary Walczak""]","""1/999""","100","[""RNS 390""]","30","""Atom/Molec Structure""","123","false","""A""","2","""0/999""","""7/999""","""C""","20152","[""M-F 0800-1000""]","""Atomic and Molecular Structure""","""Research""","2015"
"100757","1.0","189","[""CHEM""]","30","""30/999""","","","","[""Rodrigo Sanchez-Gonzalez""]","""0/999""","100","[""RNS 390""]","30","""Atom/Molec Structure""","123","false","""B""","2","""0/999""","""0/999""","""C""","20152","[""M-F 1040-1240PM""]","""Atomic and Molecular Structure""","""Research""","2015"
"100762","1.0","1324","[""SPAN""]","12","""9/10""","","","","[""Carla Manzoni""]","""0/2""","100","[""TOH 316"", ""TOH 316""]","15","""Beginning Spanish I""","111","false","","2","""2/3""","""1/5""","""O""","20152","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","","""Research""","2015"
"100764","1.0","977","[""PHIL""]","25","""0/0""","[""EIN""]","","","[""Jason Marsh""]","""6/999""","200","[""OM 305""]","26","""Biomedical Ethics""","250","false","","2","""19/999""","""0/0""","""C""","20152","[""M-F 1040-1240PM""]","","""Research""","2015"
"100793","1.0","736","[""MATH""]","25","""19/999""","[""AQR""]","","","[""Kosmas Diveris""]","""1/999""","200","[""RNS 204"", ""RNS 204""]","23","""Elem Linear Algebra""","220","false","","2","""0/999""","""5/999""","""C""","20152","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Elementary Linear Algebra""","""Research""","2015"
"100795","1.0","26656","[""PHYS""]","10","""0/999""","[""ORC""]","","","[""Jason J. Engbrecht""]","""1/999""","300","[""RNS 297"", ""RNS 297"", ""RNS 297""]","10","""Engineering Design Pract""","360","false","","2","""9/999""","""0/999""","""C""","20152","[""M-F 0800-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0500PM""]","""Engineering Design Practicum""","""Research""","2015"
"100799","1.0","151","[""BIO""]","17","""0/999""","[""SPM""]","","","[""Anne Walter""]","""8/999""","200","","19","""Equatorial Biology""","288","false","","2","""3/999""","""6/999""","""C""","20152","","","""Research""","2015"
"100800","1.0","28970","[""ID""]","28","""14/999""","","","","[""Susan Huehn""]","""1/999""","100","[""TOH 280""]","30","""Exploration in Healthcare""","110","false","""A""","2","""1/999""","""12/999""","""O""","20152","[""MWF 1040-0300PM""]","""Interprofessional Education: Exploration in Healthcare""","""Research""","2015"
"100804","1.0","21394","[""FREN""]","12","""5/999""","[""FOL-F"", ""MCG""]","","","[""Amine R. Bekhechi""]","""1/999""","200","","18","""Fr Lang/Moroccan Culture""","235","false","","2","""0/999""","""6/999""","""C""","20152","","""French Language and Moroccan Culture in Fes""","""Research""","2015"
"100809","1.0","728","[""MATH""]","18","""8/999""","[""AQR""]","","","[""Joseph Benson""]","""2/999""","100","[""TOH 184"", ""TOH 184""]","22","""Gateways/Mathematics""","117","false","","2","""4/999""","""4/999""","""C""","20152","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Gateways to Mathematics""","""Research""","2015"
"100812","1.0","758","[""MATH""]","23","""0/0""","","","","[""Ryota Matsuura""]","""2/999""","300","[""RNS 208"", ""RNS 208""]","20","""Geometry""","356","false","","2","""21/999""","""0/999""","""C""","20152","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","","""Research""","2015"
"100814","1.0","513","[""GERM""]","34","""13/999""","[""ALS-A"", ""HWC""]","","","[""Karen R. Achberger""]","""4/999""","200","[""TOH 308""]","30","""German Cinema""","249","false","","2","""15/999""","""2/999""","""C""","20152","[""M-F 1040-1240PM""]","","""Research""","2015"
"100826","1.0","26657","[""SWRK""]","32","""10/999""","[""ORC""]","","","[""Susan E. Smalling""]","""6/999""","100","[""OM 010"", ""OM 010""]","30","""Global Challenges""","122","false","","2","""10/999""","""6/999""","""C""","20152","[""M-Th 1040-1240PM"", ""TW 0800-1000""]","","""Research""","2015"
"100833","1.0","704","[""ID""]","11","""0/999""","","","","[""Wesley Pearson""]","""1/999""","200","","12","""Hospital Health Care""","255","true","","2","""4/999""","""6/999""","""C""","20152","","""The Physician in Clinical and Hospital Health Care""","""Research""","2015"
"100835","1.0","1357","[""SWRK""]","17","""17/999""","[""WRI""]","","","[""Lisa L. Moore""]","""0/0""","100","[""OM 020"", ""OM 020""]","18","""I Want to Help People""","120","false","","2","""0/0""","""0/0""","""C""","20152","[""T-F 1040-1240PM"", ""T-F 0100-0300PM""]","","""Research""","2015"
"100838","0.0","18804","[""CHEM"", ""BIO""]","20","""20/999""","","18803","","[""Beth Abdella""]","""0/0""","100","[""RNS 355""]","23","""Integrate Chem/Bio II Lab""","126","false","""A""","2","""0/0""","""0/0""","""C""","20152","[""M-Th 1230-0300PM""]","","""Lab""","2015"
"100839","0.0","18804","[""CHEM"", ""BIO""]","18","""18/999""","","18803","","[""William C. Solomon""]","""0/0""","100","[""RNS 350""]","23","""Integrate Chem/Bio II Lab""","126","false","""B""","2","""0/0""","""0/0""","""C""","20152","[""M-Th 1230-0300PM""]","","""Lab""","2015"
"100840","1.0","18803","[""CHEM"", ""BIO""]","38","""38/999""","","18803","","[""Beth Abdella""]","""0/0""","100","[""RNS 310"", ""RNS 310""]","45","""Integrated Chem/Bio II""","126","false","","2","""0/0""","""0/0""","""C""","20152","[""M-F 0800-1000"", ""M-F 1045-1145""]","""Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance""","""Research""","2015"
"100841","1.0","1329","[""SPAN""]","16","""6/999""","[""FOL-S"", ""MCG""]","","","[""Gwendolyn Barnes-Karol""]","""0/999""","200","","22","""Inter Span II-C Rica""","234","false","","2","""2/999""","""8/999""","""C""","20152","","""Intermediate Spanish II in Costa Rica""","""Research""","2015"
"100842","1.0","1328","[""SPAN""]","9","""3/999""","[""FOL-S"", ""MCG""]","","","[""Jonathan P. O'Conner""]","""0/999""","200","","22","""Inter Span II-Ecuador""","233","false","","2","""1/999""","""5/999""","""C""","20152","","""Intermediate Spanish II in Ecuador""","""Research""","2015"
"100843","1.0","16991","[""INTD""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Interim Exchange""","200","false","","2","""0/999""","""0/999""","""O""","20152","","","""Research""","2015"
"100844","1.0","1326","[""SPAN""]","17","""11/999""","","","","[""Leon Narvaez""]","""1/999""","200","[""TOH 312"", ""TOH 312""]","17","""Intermed Spanish I""","231","false","","2","""0/999""","""5/999""","""C""","20152","[""M-F 0100-0300PM"", ""M-F 0900-1000""]","""Intermediate Spanish I""","""Research""","2015"
"100845","1.0","1327","[""SPAN""]","19","""17/999""","[""FOL-S"", ""MCD""]","","","[""Kristina Medina-Vilarino""]","""0/999""","200","[""TOH 114"", ""TOH 114""]","17","""Intermed Spanish II""","232","false","","2","""1/999""","""1/999""","""C""","20152","[""M-F 0900-1000"", ""M-F 0100-0300PM""]","""Intermediate Spanish II""","""Research""","2015"
"100846","1.0","385","[""ENGL""]","24","""18/18""","[""ALS-L"", ""ORC""]","","","[""Jonathan T. Naito""]","""0/0""","100","[""TB 216""]","22","""Intro to Drama""","124","false","","2","""3/0""","""3/999""","""C""","20152","[""M-F 1040-1240PM""]","""Introduction to Drama""","""Research""","2015"
"100849","1.0","455","[""ENVST""]","30","""30/999""","[""IST""]","","","[""John D. Schade""]","""0/0""","100","[""RNS 190"", ""RNS 190""]","38","""Intro: Env Studies""","137","false","","2","""0/0""","""0/0""","""C""","20152","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Introduction to Environmental Studies""","""Research""","2015"
