"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"99420","0.5","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99421","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99422","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99423","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99424","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99425","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99426","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99427","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99428","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99429","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99430","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99431","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99432","1.0","788","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99433","0.5","795","[""MEDIA""]","1","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99434","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99435","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99436","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99437","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99438","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99439","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99440","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99441","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99442","1.0","1057","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20151","","","""Research""","2015"
"99443","1.0","1067","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99444","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99445","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99446","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99447","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99448","1.0","1178","[""PSYCH""]","1","""0/999""","","","","","[""Charles Huff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99449","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99450","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99451","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99452","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99453","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99454","1.0","1315","[""SOAN""]","1","""0/999""","","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99455","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99456","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99457","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99458","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99459","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99460","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","""Academic Internships""","""Research""","2015"
"99461","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99462","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99463","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99464","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99465","0.5","1282","[""RUSST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99466","1.0","784","[""MGMT""]","1","""0/999""","","","","","[""Richard M. Hirsch""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99467","1.0","24395","[""FILM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99469","1.0","26170","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99470","1.0","26172","[""WMGST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99474","1.0","27329","[""RACE""]","0","""0/999""","","","""R""","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99475","1.0","27331","[""RACE""]","0","""0/999""","","","""R""","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99476","1.0","27398","[""LAMST""]","0","""0/999""","","","""R""","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99477","1.0","27400","[""LAMST""]","0","""0/999""","","","""R""","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99484","0.25","374","[""DANCE""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20151","","""Internship""","""Research""","2015"
"99487","0.5","96","[""ASIAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20151","","","""Research""","2015"
"99492","1.0","1376","[""THEAT""]","17","""1/0""","[""ALS-A"", ""ORC""]","","","","[""Dona W. Freeman""]","""2/999""","100","[""TB Haugen"", ""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","1","""6/999""","""8/999""","""C""","20151","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Acting for the Non Major""","""Research""","2015"
"99494","1.0","839","[""MUSIC""]","13","""0/999""","","","","","[""James McKeel""]","""4/999""","200","[""CHM Urness"", ""CHM Urness""]","19","""Adv Act Lyric Stage""","267","false","","1","""2/999""","""7/999""","""C""","20151","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Advanced Acting For The Lyric Stage""","""Research""","2015"
"99495","0.25","1098","[""PHYS""]","10","""0/999""","","","","","[""David Nitz""]","""0/999""","300","[""RNS 298""]","8","""Adv Physics Lab (376)""","386","false","""A""","1","""10/999""","""0/999""","""C""","20151","[""T 0115-0415PM""]","""Advanced Physics Laboratory""","""Lab""","2015"
"99496","0.25","1098","[""PHYS""]","8","""0/999""","","","","","[""David Nitz""]","""0/999""","300","[""RNS 298""]","8","""Adv Physics Lab (376)""","386","false","""B""","1","""8/999""","""0/999""","""C""","20151","[""Th 0800-1100""]","""Advanced Physics Laboratory""","""Lab""","2015"
"99500","1.0","245","[""CHIN""]","25","""1/999""","[""FOL-C""]","","","","[""Ka F. Wong""]","""13/999""","300","[""TOH 314""]","20","""Advanced Chinese I""","301","false","","1","""3/999""","""8/999""","""C""","20151","[""MWF 1255-0150PM""]","""Third-Year Chinese I""","""Research""","2015"
"99501","0.5","858","[""MUSIC""]","7","""0/999""","","","","","[""Steven Amundson""]","""0/999""","300","[""CHM 140"", ""CHM 140""]","19","""Advanced Conducting""","354","false","""A""","1","""7/999""","""0/999""","""O""","20151","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"99502","0.5","858","[""MUSIC""]","15","""0/999""","","","","","[""Anton Armstrong""]","""0/999""","300","[""CHM 233"", ""CHM 233""]","19","""Advanced Conducting""","354","false","""B""","1","""15/999""","""0/999""","""O""","20151","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"99503","1.0","930","[""NORW""]","11","""3/999""","[""FOL-N"", ""ORC""]","","","","[""Pi\u00f1ero Christine H.""]","""5/999""","200","[""TOH 212"", ""TOH 212""]","19","""Advanced Conv & Comp""","253","false","","1","""1/999""","""2/999""","""O""","20151","[""T 0935-1100"", ""Th 0930-1050""]","""Advanced Conversation and Composition""","""Research""","2015"
"99504","1.0","666","[""JAPAN""]","11","""0/999""","[""FOL-J""]","","","","[""Hiroe Akimoto""]","""9/999""","300","[""TOH 300""]","15","""Advanced Japanese I""","301","false","","1","""0/999""","""2/999""","""C""","20151","[""MWF 1150-1245PM""]","","""Research""","2015"
"99505","0.25","211","[""CHEM""]","8","""0/0""","","","","","[""Dipannita Kalyani""]","""4/999""","300","","20","""Advanced Lab""","375","true","""A""","1","""2/999""","""2/999""","""O""","20151","","""Advanced Laboratory""","""Lab""","2015"
"99506","0.25","1011","[""ESAC""]","23","""2/999""","[""SPM""]","","","","[""Justin Lerfald""]","""1/999""","100","[""Tostrud Ctr""]","25","""Aerobics""","131","false","""A""","1","""18/999""","""2/999""","""C""","20151","[""MW 0800-0855""]","","""Research""","2015"
"99509","1.0","570","[""HIST""]","17","""17/18""","[""HWC"", ""MCD"", ""WRI""]","","","","[""Judy Kutulas""]","""0/0""","100","[""HH 514""]","18","""America Since 1945""","182","false","","1","""0/0""","""0/0""","""C""","20151","[""MWF 1045-1140""]","","""Research""","2015"
"99510","1.0","577","[""HIST""]","25","""0/999""","[""HWC"", ""MCD""]","","","","[""Edward P. Pompeian""]","""5/999""","100","[""OM 030""]","27","""America to 1865""","198","false","""A""","1","""9/999""","""11/999""","""C""","20151","[""MWF 0905-1000""]","""American History to 1865""","""Research""","2015"
"99511","1.0","1103","[""PSCI""]","29","""13/999""","[""HBS"", ""MCD""]","","","","[""Daniel Hofrenning""]","""4/999""","100","[""HH 403"", ""HH 403""]","32","""American Politics""","111","false","""A""","1","""3/999""","""9/999""","""C""","20151","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"99512","1.0","1103","[""PSCI""]","32","""16/999""","[""HBS"", ""MCD""]","","","","[""Christopher B. Chapp""]","""4/999""","100","[""TOH 210"", ""TOH 210""]","32","""American Politics""","111","false","""B""","1","""4/999""","""8/999""","""C""","20151","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"99513","1.0","201","[""CHEM""]","29","""0/999""","","201","","","[""Paul T. Jackson""]","""13/999""","200","[""RNS 410"", ""RNS 410""]","32","""Analytical Chemistry""","255","false","","1","""13/999""","""3/999""","""C""","20151","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"99514","1.0","1076","[""PHYS""]","28","""22/999""","[""IST"", ""SED""]","1076","","","[""James Demas""]","""5/999""","100","[""RNS 210"", ""RNS 210"", ""RNS 210""]","31","""Analytical I""","130","false","""A""","1","""0/999""","""1/999""","""C""","20151","[""MWF 0905-1000"", ""T 0830-0925"", ""Th 0825-0920""]","""Analytical Physics I""","""Research""","2015"
"99515","1.0","1076","[""PHYS""]","28","""26/999""","[""IST"", ""SED""]","1076","","","[""Jason J. Engbrecht""]","""0/999""","100","[""RNS 210"", ""RNS 210"", ""RNS 210""]","31","""Analytical I""","130","false","""B""","1","""0/999""","""2/999""","""O""","20151","[""MWF 1045-1140"", ""T 1005-1100"", ""Th 0955-1050""]","""Analytical Physics I""","""Research""","2015"
"99516","0.0","1077","[""PHYS""]","19","""14/999""","","1076","","","[""Jay D. Tasson""]","""4/999""","100","[""RNS 293""]","22","""Analytical I Lab""","130","false","""A""","1","""0/999""","""1/999""","""O""","20151","[""M 1255-0325PM""]","","""Lab""","2015"
"99517","0.0","1077","[""PHYS""]","17","""15/999""","","1076","","","[""Amy Kolan""]","""0/999""","100","[""RNS 293""]","13","""Analytical I Lab""","130","false","""B""","1","""0/999""","""2/999""","""C""","20151","[""T 1145-0215PM""]","","""Lab""","2015"
"99518","0.0","1077","[""PHYS""]","20","""19/999""","","1076","","","[""Amy Kolan""]","""1/999""","100","[""RNS 293""]","22","""Analytical I Lab""","130","false","""C""","1","""0/999""","""0/999""","""C""","20151","[""T 0225-0455PM""]","","""Lab""","2015"
"99519","1.0","1078","[""PHYS""]","32","""0/999""","[""IST"", ""SED""]","1078","","","[""Prabal Adhikari""]","""3/999""","200","[""RNS 208""]","40","""Analytical III""","232","false","","1","""0/999""","""29/999""","""C""","20151","[""MWF 1045-1140""]","""Analytical Physics III""","""Research""","2015"
"99521","0.0","1079","[""PHYS""]","18","""0/999""","","1078","","","[""Brian Borovsky""]","""0/999""","200","[""RNS 293""]","18","""Analytical III Lab""","232","false","""A""","1","""0/999""","""18/999""","""C""","20151","[""Th 0215-0445PM""]","","""Lab""","2015"
"99522","0.0","1079","[""PHYS""]","14","""0/999""","","1078","","","[""Brian Borovsky""]","""3/999""","200","[""RNS 293""]","18","""Analytical III Lab""","232","false","""B""","1","""0/999""","""11/999""","""C""","20151","[""F 1255-0325PM""]","","""Lab""","2015"
"99523","0.25","202","[""CHEM""]","13","""0/999""","","201","","","[""Paul T. Jackson""]","""4/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","1","""8/999""","""1/999""","""C""","20151","[""T 1145-0345PM""]","""Analytical Laboratory""","""Lab""","2015"
"99524","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Paul T. Jackson""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","1","""5/999""","""2/999""","""C""","20151","[""M 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2015"
"99525","1.0","1113","[""PSCI""]","22","""0/999""","","","","","[""Christopher B. Chapp""]","""14/999""","200","[""OM 210"", ""OM 210""]","19","""Analyzing Politics""","220","false","","1","""0/999""","""8/999""","""C""","20151","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Analyzing Politics and Policies""","""Research""","2015"
"99526","1.0","970","[""PHIL""]","18","""0/999""","[""HWC"", ""WRI""]","","","","[""Danny Munoz-Hutchinson""]","""8/999""","200","[""HH 516"", ""HH 516""]","18","""Ancient Greek Philosophy""","235","false","","1","""8/999""","""2/999""","""C""","20151","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2015"
"99527","1.0","581","[""HIST""]","16","""0/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""5/999""","200","[""HH 516"", ""HH 516""]","30","""Ancient: Greece""","203","false","","1","""5/999""","""6/999""","""O""","20151","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"99528","1.0","128","[""BIO""]","19","""0/0""","","128","","","[""Anne Walter""]","""5/999""","200","[""RNS 390"", ""RNS 390""]","34","""Animal Physiology""","247","false","","1","""11/999""","""3/999""","""O""","20151","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"99529","0.0","129","[""BIO""]","7","""0/0""","","128","","","[""Anne Walter""]","""2/999""","200","[""RNS 250""]","17","""Animal Physiology Lab""","247","false","""B""","1","""3/999""","""2/999""","""O""","20151","[""Th 1245-0345PM""]","","""Lab""","2015"
"99530","0.0","129","[""BIO""]","12","""0/0""","","128","","","[""Anne Walter""]","""3/999""","200","[""RNS 250""]","17","""Animal Physiology Lab""","247","false","""A""","1","""8/999""","""1/999""","""C""","20151","[""W 0200-0500PM""]","","""Lab""","2015"
"99531","1.0","1314","[""SOAN""]","17","""0/0""","[""WRI""]","","","","[""Thomas A. Williamson""]","""5/999""","200","[""BMC 202""]","16","""Anthropologic Theory""","292","false","""B""","1","""1/999""","""11/999""","""C""","20151","[""MWF 1255-0150PM""]","""Anthropological Theory""","""Research""","2015"
"99532","1.0","1314","[""SOAN""]","18","""0/0""","[""WRI""]","","","","[""Thomas A. Williamson""]","""4/999""","200","[""HH 319""]","16","""Anthropologic Theory""","292","false","""A""","1","""5/999""","""9/999""","""C""","20151","[""MWF 1045-1140""]","""Anthropological Theory""","""Research""","2015"
