"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"110138","0.25","200","[""CHEM""]","9","""3/999""","","197","","[""Michael S. Hemenway""]","""2/999""","200","[""RNS 340""]","24","""Synthesis Lab II""","254","true","""B""","5","""2/999""","""2/999""","""O""","20155","[""TTh 1230-0330PM""]","""Synthesis Laboratory II""","""Lab""","2015"
"110155","0.25","374","[""DANCE""]","1","""0/999""","","","","[""Heather J. Klopchin""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20155","","""Internship""","""Research""","2015"
"110156","0.25","344","[""EDUC""]","1","""0/999""","","","","[""Heather Campbell""]","""0/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""1/999""","""O""","20155","","","""Research""","2015"
"110159","1.0","707","[""ID""]","1","""0/999""","","","","[""Katherine S. Tegtmeyer Pak""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20155","","","""Research""","2015"
"110162","0.25","961","[""NURS""]","1","""0/999""","","","","[""Elizabeth Rodgers""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20155","","","""Research""","2015"
"110173","0.25","961","[""NURS""]","","","","","","[""Mary Kuehn""]","","300","","","""Academic Internship""","394","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110174","1.0","795","[""MEDIA""]","","","","","","[""William Sonnega""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110175","1.0","276","[""ECON""]","","","","","","[""Xun Pomponio""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110180","1.0","299","[""CSCI""]","","","","","","[""Richard Brown""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110184","0.25","795","[""MEDIA""]","","","","","","[""William Sonnega""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110185","0.25","276","[""ECON""]","","","","","","[""Ashley Hodgson""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110190","1.0","708","[""ID""]","","","","","","[""Mark Allister""]","","200","","","""IS/Food, Farm, and Community""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110201","0.25","1139","[""PSCI""]","","","","","","[""Katherine S. Tegtmeyer Pak""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110203","0.25","961","[""NURS""]","","","","","","[""Susan Huehn""]","","300","","","""Academic Internship""","394","true","""C""","5","","","""O""","20155","","","""Research""","2015"
"110210","0.25","1090","[""PHYS""]","","","","","","[""Brian Borovsky""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110213","0.25","784","[""MGMT""]","","","","","","[""Sian E. Muir""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110217","0.25","751","[""MATH""]","","","","","","[""Matthew Richey""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110218","0.25","1139","[""PSCI""]","","","","","","[""Daniel Hofrenning""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110219","0.25","299","[""CSCI""]","","","","","","[""Richard Brown""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110220","0.5","68","[""ART""]","","","","","","[""Nancy M. Thompson""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110221","0.25","299","[""CSCI""]","","","","","","[""Richard Allen""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110222","0.25","276","[""ECON""]","","","","","","[""Anthony Becker""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110223","0.25","1139","[""PSCI""]","","","","","","[""Douglas J. Casson""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110229","0.25","1366","[""SWRK""]","","","","","","[""Susan E. Smalling""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110230","0.5","1139","[""PSCI""]","","","","","","[""Christopher B. Chapp""]","","200","","","""Academic Internship""","294","true","""C""","5","","","""O""","20155","","","""Research""","2015"
"110231","0.25","284","[""ECON""]","","","","","","[""Sian E. Muir""]","","300","","","""Academic Internship""","394","true","","5","","","""O""","20155","","","""Research""","2015"
"110236","0.25","961","[""NURS""]","","","","","","[""Rita Glazebrook""]","","300","","","""Academic Internship""","394","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110239","1.0","943","[""NURS""]","","","[""WRI""]","","","[""Mary Kuehn""]","","200","","","""IS/Spirituality in Nursing""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110248","1.0","1139","[""PSCI""]","","","","","","[""Daniel Hofrenning""]","","200","","","""Academic Internship""","294","true","""D""","5","","","""O""","20155","","","""Research""","2015"
"110249","1.0","784","[""MGMT""]","","","","","","[""Sian E. Muir""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110253","1.0","73","[""ART""]","","","","","","[""Christina Spiker""]","","300","","","""Academic Internship""","394","true","","5","","","""O""","20155","","","""Research""","2015"
"110254","0.25","1139","[""PSCI""]","","","","","","[""Anthony Lott""]","","200","","","""Academic Internship""","294","true","""E""","5","","","""O""","20155","","","""Research""","2015"
"110255","0.25","153","[""BIO""]","","","","","","[""Douglas J. Beussman""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110256","1.0","153","[""BIO""]","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110257","0.25","707","[""ID""]","","","","","","[""Anthony Lott""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110262","1.0","993","[""PHIL""]","","","","","","[""Charles Taliaferro""]","","300","","","""IR/Plato's Works""","398","false","","5","","","""O""","20155","","""Independent Research""","""Research""","2015"
"110263","1.0","345","[""EDUC""]","","","","","","[""Robert W. McClure""]","","300","","","""IR/Multicult Ed in Minnesota/Norway""","398","false","","5","","","""O""","20155","","""Independent Research""","""Research""","2015"
"110266","0.25","1188","[""PSYCH""]","","","","","","[""Shelly D. Dickinson""]","","300","","","""Academic Internship""","394","true","","5","","","""O""","20155","","","""Research""","2015"
"110267","0.25","707","[""ID""]","","","","","","[""Thomas A. Williamson""]","","200","","","""Academic Internship""","294","true","""C""","5","","","""O""","20155","","","""Research""","2015"
"110268","0.25","707","[""ID""]","","","","","","[""Lisa L. Moore""]","","200","","","""Academic Internship""","294","true","""D""","5","","","""O""","20155","","","""Research""","2015"
"110285","1.0","1104","[""PSCI""]","","","[""HBS"", ""MCG""]","","","[""Anthony Pahnke""]","","100","","","""Comparative Politics""","112","false","","5","","","""C""","20155","","","""Research""","2015"
"110359","0.25","276","[""ECON""]","","","","","","[""Thomas Bernardin""]","","200","","","""Academic Internship""","294","true","""C""","5","","","""O""","20155","","","""Research""","2015"
"110360","0.25","707","[""ID""]","","","","","","[""Kevin M. Crisp""]","","200","","","""Academic Internship""","294","true","""E""","5","","","""O""","20155","","","""Research""","2015"
"110361","1.0","1057","[""ESTH""]","","","","","","[""Cynthia Book""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110362","1.0","68","[""ART""]","","","","","","[""Mary Griep""]","","200","","","""Academic Internship""","294","true","""A""","5","","","""O""","20155","","","""Research""","2015"
"110363","0.25","788","[""MGMT""]","","","","","","[""Joan Hepburn""]","","300","","","""Academic Internship""","394","true","","5","","","""O""","20155","","","""Research""","2015"
"110364","1.0","276","[""ECON""]","","","","","","[""Ashley Hodgson""]","","200","","","""Academic Internship""","294","true","""D""","5","","","""O""","20155","","","""Research""","2015"
"110365","0.25","707","[""ID""]","","","","","","[""Daniel Hofrenning""]","","200","","","""Academic Internship""","294","true","""F""","5","","","""O""","20155","","","""Research""","2015"
"110394","0.25","68","[""ART""]","","","","","","[""Michon Weeks""]","","200","","","""Academic Internship""","294","true","""B""","5","","","""O""","20155","","","""Research""","2015"
"110404","1.0","687","[""IS""]","","","","","","[""Timothy R. Howe""]","","200","","","""IS/Petroglyphs""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110405","1.0","154","[""BIO""]","","","[""WRI""]","","","[""Staff""]","","200","","","""IS/""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110484","1.0","276","[""ECON""]","","","","","","[""Sian E. Muir""]","","200","","","""Academic Internship""","294","true","""E""","5","","","""O""","20155","","","""Research""","2015"
"110503","1.0","707","[""ID""]","","","","","","[""Cynthia Book""]","","200","","","""Academic Internship""","294","true","""G""","5","","","""O""","20155","","","""Research""","2015"
"110504","1.0","707","[""ID""]","","","","","","[""Irve Dell""]","","200","","","""Academic Internship""","294","true","""H""","5","","","""O""","20155","","","""Research""","2015"
"110546","1.0","175","[""BIO""]","","","","","","[""Kimberly A. Kandl""]","","300","","","""IR/Tagging Proteins in Mitochondria""","398","false","","5","","","""O""","20155","","""Independent Research""","""Research""","2015"
"110579","1.0","986","[""PHIL""]","","","","","","[""Carlos Gallego""]","","200","","","""IS/Modernity and Its Discontents""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110580","1.0","986","[""PHIL""]","","","","","","[""Gordon D. Marino""]","","200","","","""IS/Philosophy and Literature""","298","false","""A""","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110581","1.0","1179","[""PSYCH""]","","","","","","[""Shelly D. Dickinson""]","","200","","","""IS/Social Neuroscience""","298","false","","5","","","""O""","20155","","""Independent Study""","""Research""","2015"
"110610","0.5","204","[""CHEM""]","","","","","","[""Gary Miessler""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"
"110663","0.25","1178","[""PSYCH""]","","","","","","[""Shelly D. Dickinson""]","","200","","","""Academic Internship""","294","true","","5","","","""O""","20155","","","""Research""","2015"

