"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"91956","1.0","1103","[""PSCI""]","4","""0/999""","[""HBS"", ""MCD""]","","","[""Joshua Anderson""]","""3/999""","100","[""HH 302""]","999","""American Politics""","111","false","","4","""1/999""","""0/999""","""O""","20124","[""M-F 1000-1130""]","","""Research""","2012"
"92029","1.0","23944","[""SOAN""]","0","""0/999""","[""MCG""]","","""R""","[""Ibtesam Al Atiyat""]","""0/999""","200","","999","""Intro Islamic Feminisms""","235","false","","4","""0/999""","""0/999""","""X""","20124","[""M-F 1000-1130""]","""Introduction to Islamic Feminisms""","""Research""","2012"
"92045","1.0","189","[""CHEM""]","1","""1/999""","","","","[""Patrick N. Riley""]","""0/999""","100","[""RNS 310""]","999","""Atom/Molec Structure""","123","false","","4","""0/999""","""0/999""","""C""","20124","[""M-F 1000-1130""]","""Atomic and Molecular Structure""","""Research""","2012"
"92099","1.0","26897","[""ID""]","9","""9/999""","","","""R""","[""Matthew Richey"", ""Charles Jr. Umbanhowar""]","""0/999""","200","[""RNS 400"", ""RNS 400""]","999","""Res Opp Science for Sophs""","250","false","","4","""0/999""","""0/999""","""C""","20124","[""M-F 1100-1200PM"", ""TTh 0100-0400PM""]","","""Research""","2012"
"92104","1.0","434","[""ENGL""]","1","""0/999""","","","","[""Carlos Gallego""]","""1/999""","200","","999","""IS/19-20 C Am Lit Styles""","298","false","","4","""0/999""","""0/999""","""O""","20124","","""Independent Study""","""Research""","2012"
"92105","1.0","1179","[""PSYCH""]","1","""0/999""","","","","[""Nicholas D. Davenport""]","""0/999""","200","","999","""IS/Psychology of PTSD""","298","false","","4","""1/999""","""0/999""","""O""","20124","","""Independent Study""","""Research""","2012"
"92109","1.0","305","[""CSCI""]","1","""0/999""","","","","[""Richard Brown""]","""0/999""","300","","1","""Sem: Senior Capstone""","390","false","","4","""1/999""","""0/999""","""C""","20124","","""Senior Capstone Seminar""","""Seminar""","2012"
"92110","1.0","307","[""CSCI""]","1","""0/999""","","","","[""Richard Brown""]","""0/999""","300","","999","""IR/HPC in Context""","398","false","","4","""1/999""","""0/999""","""O""","20124","","""Independent Research""","""Research""","2012"
"92131","1.0","509","[""GERM""]","1","""1/999""","[""FOL-G""]","","","[""Lavern Rippley""]","""0/999""","200","","1","""Intermed German II""","232","false","","4","""0/999""","""0/999""","""C""","20124","","""Intermediate German II""","""Research""","2012"
"92184","1.0","1257","[""REL""]","1","""0/999""","","","","[""James Hanson""]","""1/999""","300","","999","""IR/Religion in Film""","398","false","","4","""0/999""","""0/999""","""O""","20124","","""Independent Research""","""Research""","2012"
"92186","1.0","1179","[""PSYCH""]","1","""0/999""","","","","[""Jeremy Loebach""]","""1/999""","200","","999","""IS/Psycholinguistics""","298","false","""A""","4","""0/999""","""0/999""","""O""","20124","","""Independent Study""","""Research""","2012"
"92188","1.0","1239","[""REL""]","1","""0/999""","","","","[""Charles Wilson""]","""0/999""","200","","999","""IS/Interdialogue & Peace""","298","false","","4","""0/999""","""1/999""","""O""","20124","","""Independent Study""","""Research""","2012"
"92240","1.0","25184","[""BIO""]","16","""0/999""","[""IST""]","","""R""","[""David Van Wylen""]","""0/999""","100","","999","""Water:Prec, Precar, &Prob""","128","false","","4","""16/999""","""0/999""","""O""","20124","","""Water: Precious, Precarious, & Problematic""","""Research""","2012"

