"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"61138","1.0","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61139","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61140","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61141","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61142","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61143","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61144","0.5","1315","[""SOAN""]","1","""0/999""","","","","","[""Ryan R. Sheppard""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61145","1.0","1319","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61146","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61147","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61148","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61149","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61150","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","""Internships""","""Research""","2008"
"61151","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""0/999""","""0/999""","""O""","20081","","""Internships""","""Research""","2008"
"61152","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61153","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61154","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61155","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","""Internships""","""Research""","2008"
"61156","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""0/999""","""0/999""","""O""","20081","","""Internships""","""Research""","2008"
"61157","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","""Internships""","""Research""","2008"
"61158","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61159","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61160","0.5","313","[""EDUC""]","0","""0/0""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""0/999""","""0/0""","""O""","20081","","","""Research""","2008"
"61161","0.5","797","[""MEDIA""]","1","""0/999""","","","","","[""Judy Kutulas""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61162","0.5","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""0/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61163","0.5","1282","[""RUSST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20081","","","""Research""","2008"
"61164","1.0","795","[""MEDIA""]","2","""0/999""","","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""2/999""","""0/999""","""O""","20081","","""Internship""","""Research""","2008"
"61172","1.0","1376","[""THEAT""]","18","""2/999""","[""ALS-A"", ""ORC""]","","","","[""Karen Wilson""]","""6/999""","100","[""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","1","""5/999""","""5/999""","""C""","20081","[""MWF 1045-1140""]","""Acting for the Non-Major""","""Research""","2008"
"61173","1.0","947","[""NURS""]","24","""0/999""","[""ORC"", ""WRI""]","","","","[""Carol H. Austin"", ""Diana Neal"", ""Judith Sateren""]","""21/999""","300","[""HH 215"", ""HH 215"", ""HH 215""]","24","""Adult Health I""","308","false","","1","""3/999""","""0/999""","""C""","20081","[""F 0800-0855"", ""F 0905-1000"", ""F 1045-1140""]","","""Research""","2008"
"61174","1.0","839","[""MUSIC""]","6","""0/999""","","","","","[""Janis Hardy"", ""James McKeel""]","""3/999""","200","[""CHM_URNESS"", ""CHM_URNESS""]","19","""Adv Act Lyric Stage""","267","false","","1","""3/999""","""0/999""","""O""","20081","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Advanced Acting For The Lyric Stage""","""Research""","2008"
"61175","1.0","441","[""ENGL""]","7","""0/999""","[""WRI""]","","","","[""Jenny Dunning""]","""2/999""","300","[""RML 520"", ""RML 520""]","15","""Adv Fict Wrtg Wkshp""","372","false","","1","""5/999""","""0/999""","""C""","20081","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Advanced Fiction Writing Workshop""","""Research""","2008"
"61176","0.25","1098","[""PHYS""]","9","""0/999""","","","","","[""David Nitz""]","""1/999""","300","[""RNS 298""]","8","""Adv Physics Lab (376)""","386","false","""A""","1","""8/999""","""0/999""","""C""","20081","[""Th 0215-0515PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2008"
"61177","0.25","1098","[""PHYS""]","9","""0/999""","","","","","[""David Nitz""]","""3/999""","300","[""RNS 298""]","8","""Adv Physics Lab (376)""","386","false","""B""","1","""6/999""","""0/999""","""C""","20081","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2008"
"61178","1.0","245","[""CHIN""]","9","""1/999""","[""FOL-C""]","","","","[""Steven P. Day""]","""3/999""","200","[""OM 030""]","19","""Advanced Chinese I""","251","false","","1","""1/999""","""4/999""","""O""","20081","[""MWF 0200-0255PM""]","","""Research""","2008"
"61179","0.5","858","[""MUSIC""]","4","""0/999""","","","","","[""Steven Amundson""]","""0/999""","300","[""CHM 140"", ""CHM 140""]","19","""Advanced Conducting""","354","false","""A""","1","""4/999""","""0/999""","""O""","20081","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2008"
"61180","0.5","858","[""MUSIC""]","19","""0/999""","","","","","[""Anton Armstrong""]","""0/999""","300","[""CHM 233"", ""CHM 233""]","19","""Advanced Conducting""","354","false","""B""","1","""19/999""","""0/999""","""C""","20081","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2008"
"61181","1.0","930","[""NORW""]","10","""1/999""","[""FOL-N"", ""ORC""]","","","","[""Margaret H. O'Leary""]","""5/999""","200","[""OM 015"", ""OM 015""]","19","""Advanced Conv & Comp""","253","false","","1","""1/999""","""3/999""","""O""","20081","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Advanced Conversation and Composition""","""Research""","2008"
"61182","1.0","666","[""JAPAN""]","6","""1/999""","[""FOL-J""]","","","","[""Marnie K. Jorenby""]","""2/999""","200","[""OM 002""]","19","""Advanced Japanese I""","251","false","","1","""1/999""","""2/999""","""O""","20081","[""MWF 0800-0855""]","","""Research""","2008"
"61183","0.25","211","[""CHEM""]","13","""0/999""","","","","","[""Mary Walczak""]","""5/999""","300","","10","""Advanced Lab""","375","true","","1","""8/999""","""0/999""","""C""","20081","","""Advanced Laboratory""","""Lab""","2008"
"61184","0.25","1011","[""ESAC""]","18","""0/999""","[""SPM""]","","","","[""Robert K. McCarthy""]","""6/999""","100","[""Tostrud Ctr""]","19","""Aerobics""","131","false","","1","""11/999""","""1/999""","""C""","20081","[""MW 0800-0855""]","","""Research""","2008"
"61185","1.0","974","[""PHIL""]","26","""0/999""","[""ALS-A""]","","","","[""Charles Taliaferro""]","""7/999""","200","[""HH 307"", ""HH 307""]","30","""Aesthetics""","243","false","","1","""9/999""","""10/999""","""C""","20081","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2008"
"61186","1.0","294","[""CSCI""]","12","""0/999""","","","","","[""Olaf A. Hall-Holt""]","""4/999""","200","[""RNS 203"", ""RNS 203""]","30","""Algorithms/Data Struc""","253","false","","1","""8/999""","""0/999""","""O""","20081","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Algorithms and Data Structures""","""Research""","2008"
"61187","1.0","570","[""HIST""]","17","""16/999""","[""HWC"", ""MCD""]","","","","[""Judy Kutulas""]","""0/0""","100","[""HH 514""]","18","""America Since WW II""","182","false","","1","""1/0""","""0/0""","""C""","20081","[""MWF 0800-0855""]","""America Since World War II""","""Research""","2008"
"61188","1.0","577","[""HIST""]","28","""1/999""","[""HWC"", ""MCD""]","","","","[""Steven C. Hahn""]","""5/999""","100","[""HH 403""]","27","""America to 1865""","198","false","""A""","1","""10/999""","""12/999""","""C""","20081","[""MWF 0905-1000""]","""American History to 1865""","""Research""","2008"
"61189","1.0","577","[""HIST""]","34","""1/999""","[""HWC"", ""MCD""]","","","","[""Steven C. Hahn""]","""14/999""","100","[""HH 403""]","27","""America to 1865""","198","false","""B""","1","""6/999""","""13/999""","""C""","20081","[""MWF 1045-1140""]","""American History to 1865""","""Research""","2008"
"61190","1.0","1103","[""PSCI""]","30","""14/999""","[""HBS"", ""MCD""]","","","","[""Christopher B. Chapp""]","""6/999""","100","[""Mod 3""]","30","""American Politics""","111","false","""A""","1","""3/999""","""7/999""","""C""","20081","[""MWF 0800-0855""]","","""Research""","2008"
"61191","1.0","1103","[""PSCI""]","33","""11/999""","[""HBS"", ""MCD""]","","","","[""Christopher B. Chapp""]","""8/999""","100","[""Mod 3""]","30","""American Politics""","111","false","""B""","1","""5/999""","""9/999""","""C""","20081","[""MWF 0905-1000""]","","""Research""","2008"
"61192","1.0","201","[""CHEM""]","41","""0/999""","","201","","","[""Paul T. Jackson""]","""32/999""","200","[""RNS 410"", ""RNS 410""]","35","""Analytical Chem""","255","false","","1","""9/999""","""0/999""","""C""","20081","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2008"
"61196","1.0","1080","[""PHYS""]","32","""1/999""","[""IST"", ""SED""]","1080","","","[""Brian Borovsky""]","""3/999""","200","[""RNS 208""]","47","""Analytical III""","228","false","","1","""0/999""","""28/999""","""O""","20081","[""MWF 1045-1140""]","""Analytical Physics II""","""Research""","2008"
"61197","0.0","17584","[""PHYS""]","21","""0/999""","","1080","","","[""Brian Borovsky""]","""1/999""","200","[""RNS 293""]","27","""Analytical III Lab""","228","false","""A""","1","""0/999""","""20/999""","""O""","20081","[""Th 1245-0315PM""]","","""Lab""","2008"
"61198","0.25","202","[""CHEM""]","14","""0/999""","","201","","","[""Paul T. Jackson""]","""11/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","1","""3/999""","""0/999""","""C""","20081","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2008"
"61199","0.25","202","[""CHEM""]","14","""0/999""","","201","","","[""Paul T. Jackson""]","""12/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","1","""2/999""","""0/999""","""C""","20081","[""W 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2008"
"61200","1.0","1113","[""PSCI""]","21","""0/999""","","","","","[""Daniel Hofrenning""]","""12/999""","200","[""HH 413"", ""HH 413""]","25","""Analyzing Politics""","220","false","","1","""2/999""","""7/999""","""C""","20081","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Analyzing Politics and Policies""","""Research""","2008"
"61201","1.0","552","[""HIST""]","18","""18/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""0/0""","100","[""RNS 208""]","18","""Ancient Warfare""","101","false","","1","""0/0""","""0/0""","""C""","20081","[""MWF 1255-0150PM""]","","""Research""","2008"
"61202","1.0","970","[""PHIL""]","22","""1/999""","[""HWC"", ""WRI""]","","","","[""Vicki L. Harper""]","""10/999""","200","[""BMC 109""]","19","""Ancient Western""","235","false","","1","""5/999""","""6/999""","""C""","20081","[""MWF 1045-1140""]","""Ancient Western Philosophy""","""Research""","2008"
