"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"83787","1.0","222","[""CHEM""]","2","""0/999""","","","","[""Robert Hanson""]","""1/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83788","1.0","233","[""CLASS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83789","1.0","235","[""CLASS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83790","1.0","248","[""CHIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83791","1.0","251","[""CHIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83792","1.0","276","[""ECON""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83793","1.0","284","[""ECON""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83794","1.0","299","[""CSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83795","1.0","306","[""CSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83796","1.0","313","[""EDUC""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83797","1.0","344","[""EDUC""]","1","""0/999""","","","","[""Maria L. Kelly""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83798","1.0","374","[""DANCE""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83799","1.0","377","[""DANCE""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83800","1.0","433","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83801","1.0","449","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83802","1.0","464","[""ENVST""]","1","""0/999""","","","","[""James Farrell""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83803","1.0","466","[""ENVST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83804","1.0","490","[""FREN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83805","1.0","494","[""FREN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83806","1.0","522","[""GERM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83807","1.0","529","[""GERM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83808","1.0","543","[""GREEK""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83809","1.0","550","[""GREEK""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Academic Inernship""","""Research""","2012"
"83810","1.0","624","[""HIST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83811","1.0","640","[""HIST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83812","1.0","643","[""HSPST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83813","1.0","646","[""HSPST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83814","1.0","653","[""FAMST""]","1","""0/999""","","","","[""Dana Gross""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83815","1.0","656","[""FAMST""]","1","""0/999""","","","","[""Dana Gross""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""1/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83816","1.0","686","[""IS""]","1","""0/999""","","","","[""Jean C. Porterfield""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83817","1.0","691","[""IS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83818","1.0","707","[""ID""]","1","""0/999""","","","","[""Ashley Hodgson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83819","1.0","709","[""ID""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83820","1.0","716","[""LATIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83821","1.0","725","[""LATIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83822","1.0","751","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83823","1.0","784","[""MGMT""]","2","""0/999""","","","","[""Richard Goedde""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""2/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83824","1.0","788","[""MGMT""]","0","""0/999""","","","","[""Sian E. Muir""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83825","1.0","795","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83826","1.0","797","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83827","1.0","846","[""MUSIC""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83828","1.0","865","[""MUSIC""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83829","1.0","917","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83830","1.0","919","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83831","1.0","931","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83832","1.0","936","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83833","1.0","942","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83834","1.0","961","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83835","1.0","985","[""PHIL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83836","1.0","992","[""PHIL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83837","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83838","1.0","1067","[""ESTH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83839","1.0","1090","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83840","1.0","1100","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83841","1.0","1139","[""PSCI""]","1","""0/999""","","","","[""Henriet Hendriks""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""C""","20122","","""Internship""","""Research""","2012"
"83842","1.0","1151","[""PSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83843","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""Charles Huff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83844","1.0","1188","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83845","1.0","1236","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83846","1.0","1253","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83847","1.0","1275","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83848","1.0","1279","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83849","1.0","1315","[""SOAN""]","2","""0/999""","","","","[""Thomas A. Williamson""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""2/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83850","1.0","1319","[""SOAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83851","1.0","1341","[""SPAN""]","1","""0/999""","","","","[""Kris A. Cropsey""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""1/999""","""C""","20122","","","""Research""","2012"
"83852","1.0","1354","[""SPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83853","1.0","1366","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83854","1.0","1372","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83855","1.0","1394","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internships""","""Research""","2012"
"83856","1.0","1400","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83857","1.0","1409","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83858","1.0","1413","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83861","1.0","471","[""IDFA""]","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","2","","","""C""","20122","","","""Research""","2012"
"83862","1.0","1486","[""ARMS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83863","1.0","1488","[""ARMS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83864","1.0","14","[""AMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83865","1.0","474","[""IDFA""]","","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","2","","","""C""","20122","","","""Research""","2012"
"83866","1.0","766","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","""Internship""","""Research""","2012"
"83867","1.0","18612","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83868","1.0","18614","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83869","1.0","18616","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83870","1.0","18618","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83871","1.0","670","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83872","1.0","668","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83873","1.0","18620","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83874","1.0","18622","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83875","1.0","1282","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83876","1.0","1284","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""C""","20122","","","""Research""","2012"
"83881","1.0","44","[""ART""]","18","""7/999""","","","","[""Wendell Arneson""]","""7/999""","200","[""DC 214"", ""DC 214"", ""DC 214""]","22","""Advanced 2D Studio""","233","false","","2","""3/999""","""1/999""","""C""","20122","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Advanced Two-Dimensional Studio""","""Research""","2012"
"83883","1.0","512","[""GERM""]","26","""7/999""","[""HWC"", ""WRI""]","","","[""Karl Fink""]","""11/999""","200","[""TOH 310""]","19","""Age of Goethe-Tr""","246","false","","2","""2/999""","""6/999""","""C""","20122","[""M-F 1040-1240PM""]","""The Age of Goethe""","""Research""","2012"
"83884","1.0","52","[""ART""]","32","""6/999""","[""ALS-A"", ""HWC""]","","","[""Christopher Tradowsky""]","""8/999""","200","[""DC 305""]","30","""Art Since 1945""","253","false","","2","""6/999""","""12/999""","""C""","20122","[""M-F 0100-0300PM""]","","""Research""","2012"
"83885","1.0","50","[""ART""]","31","""6/999""","[""ALS-A"", ""HWC""]","","","[""Matthew Rohn""]","""8/999""","200","[""DC 305""]","30","""Art 1776-1880""","251","false","","2","""4/999""","""13/999""","""C""","20122","[""M-F 1040-1240PM""]","""Art 1776-1880, Revolutionary Art""","""Research""","2012"
"83886","1.0","18780","[""ASIAN""]","33","""0/999""","","","","[""Katherine S. Tegtmeyer Pak"", ""Pin Pin Wan""]","""1/999""","200","","35","""AsianCon2: Encounter Asia""","215","false","","2","""0/999""","""32/999""","""C""","20122","","""Asian Conversations II: Encountering Asia""","""Research""","2012"
"83887","1.0","189","[""CHEM""]","19","""11/999""","","","","[""Keir Fogarty""]","""2/999""","100","[""RNS 390""]","30","""Atom/Molec Structure""","123","false","""A""","2","""0/999""","""6/999""","""O""","20122","[""M-F 0800-1000""]","""Atomic and Molecular Structure""","""Research""","2012"
"83888","1.0","189","[""CHEM""]","30","""29/999""","","","","[""Gary Miessler""]","""0/999""","100","[""RNS 390""]","30","""Atom/Molec Structure""","123","false","""B""","2","""0/999""","""1/999""","""C""","20122","[""M-F 1040-1240PM""]","""Atomic and Molecular Structure""","""Research""","2012"
"83890","1.0","1324","[""SPAN""]","24","""18/18""","","","","[""Kris A. Cropsey""]","""2/2""","100","[""TOH 314"", ""TOH 314""]","24","""Beginning Spanish I""","111","false","","2","""0/0""","""4/4""","""C""","20122","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","","""Research""","2012"
"83891","1.0","977","[""PHIL""]","27","""0/0""","[""EIN""]","","","[""Karen Gervais""]","""9/999""","200","[""HH 413"", ""HH 413""]","25","""Biomedical Ethics""","250","false","","2","""17/999""","""1/0""","""C""","20122","[""M-F 0800-1000"", ""M 0700-0930PM""]","","""Research""","2012"
"83907","1.0","106","[""BIO""]","38","""30/999""","[""IST"", ""SED""]","106","","[""Roberto Zayas"", ""Lisa Y. Lenertz""]","""0/999""","100","[""RNS 390""]","30","""Cell Bio & Genetics""","125","false","","2","""1/999""","""7/999""","""C""","20122","[""M-F 0100-0300PM""]","""Cellular Biology and Genetics""","""Research""","2012"
"83908","0.0","107","[""BIO""]","19","""15/999""","","106","","[""Roberto Zayas"", ""Lisa Y. Lenertz""]","""0/999""","100","[""RNS 394"", ""RNS 394""]","15","""Cell Bio & Genetics Lab""","125","false","""A""","2","""1/999""","""3/999""","""C""","20122","[""M-F 0800-1000"", ""M-F 1040-1200PM""]","","""Lab""","2012"
"83916","1.0","232","[""CLASS""]","30","""0/999""","[""ALS-A"", ""HWC""]","","","[""Steve T. Reece""]","""6/999""","200","","30","""Class Studies Greece""","251","false","","2","""8/999""","""16/999""","""C""","20122","","""Classical Studies in Greece""","""Research""","2012"
"83925","1.0","736","[""MATH""]","24","""21/999""","[""AQR""]","","","[""Adam H. Berliner""]","""0/0""","200","[""TOH 186"", ""TOH 186""]","22","""Elem Linear Algebra""","220","false","","2","""0/4""","""3/999""","""C""","20122","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Elementary Linear Algebra""","""Research""","2012"
"83929","1.0","20054","[""ART""]","22","""10/8""","[""ALS-A""]","","","[""Michon Weeks""]","""1/4""","100","[""DC 216""]","22","""Foundation 2-D Media""","102","false","","2","""3/3""","""8/7""","""C""","20122","[""M-F 0900-0300PM""]","""Foundation Two-Dimensional Media""","""Research""","2012"
"83930","1.0","21394","[""FREN""]","15","""3/999""","[""FOL-F"", ""MCG""]","","","[""Wendy Allen""]","""1/999""","200","","18","""Fr Lang/Moroccan Culture""","235","false","","2","""1/999""","""10/999""","""C""","20122","","""French Language and Moroccan Culture in Fes""","""Research""","2012"
"83933","1.0","984","[""PHIL""]","35","""2/0""","[""HBS""]","","","[""Almut Furchert""]","""16/999""","200","[""RNS 290""]","30","""Freud/Human Behavior""","261","false","","2","""11/999""","""6/999""","""C""","20122","[""M-F 0100-0300PM""]","""Freud and the Study of Human Behavior""","""Research""","2012"
"83935","1.0","728","[""MATH""]","21","""5/6""","[""AQR""]","","","[""Ian Pierce""]","""4/999""","100","[""RNS 204"", ""RNS 204""]","22","""Gateways/Mathematics""","117","false","","2","""2/16""","""10/999""","""C""","20122","[""M-F 0800-1000"", ""M-F 1040-1240PM""]","""Gateways to Mathematics""","""Research""","2012"
"83936","1.0","758","[""MATH""]","24","""0/0""","","","","[""Ryota Matsuura""]","""13/999""","300","[""RNS 208"", ""RNS 208""]","22","""Geometry""","356","false","","2","""11/999""","""0/999""","""C""","20122","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","","""Research""","2012"
"83954","1.0","704","[""ID""]","11","""0/999""","","","","[""Wesley Pearson""]","""7/999""","200","","14","""Hospital Health Care""","255","true","","2","""3/999""","""1/999""","""C""","20122","","""The Physician in Clinical and Hospital Health Care""","""Research""","2012"
"83956","1.0","1357","[""SWRK""]","25","""24/22""","[""WRI""]","","","[""Susan E. Smalling""]","""0/0""","100","[""TOH 110"", ""TOH 110"", ""TOH 110""]","22","""I Want to Help People""","120","false","","2","""0/0""","""1/0""","""C""","20122","[""T-F 0800-1000"", ""WTh 1040-1240PM"", ""WTh 0100-0300PM""]","","""Research""","2012"
"83957","1.0","489","[""FREN""]","13","""0/999""","","","","[""Jolene Barjasteh""]","""4/999""","200","","18","""ID French Studies - Paris""","275","false","","2","""2/999""","""7/999""","""C""","20122","","""Interdisciplinary French Studies in Paris""","""Research""","2012"
"83965","0.0","18804","[""CHEM"", ""BIO""]","22","""22/999""","","18803","","[""Jeffrey J. Schwinefus""]","""0/999""","100","[""RNS 355""]","24","""Integrate Chem/Bio II Lab""","126","false","""A""","2","""0/999""","""0/999""","""C""","20122","[""M-Th 1230-0300PM""]","","""Lab""","2012"
"83966","0.0","18804","[""CHEM"", ""BIO""]","19","""19/999""","","18803","","[""Beth Abdella""]","""0/999""","100","[""RNS 350""]","24","""Integrate Chem/Bio II Lab""","126","false","""B""","2","""0/999""","""0/999""","""C""","20122","[""M-Th 1230-0300PM""]","","""Lab""","2012"
"83967","1.0","18803","[""CHEM"", ""BIO""]","41","""41/999""","","18803","","[""Jeffrey J. Schwinefus""]","""0/999""","100","[""RNS 310"", ""RNS 310""]","48","""Integrated Chem/Bio II""","126","false","","2","""0/999""","""0/999""","""C""","20122","[""M-F 0800-1000"", ""M-F 1045-1145""]","""Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance""","""Research""","2012"
"83968","1.0","1329","[""SPAN""]","21","""10/999""","[""FOL-S"", ""MCG""]","","","[""Leon Narvaez""]","""1/999""","200","","22","""Inter Span II-C Rica""","234","false","","2","""1/999""","""9/999""","""C""","20122","","""Intermediate Spanish II in Costa Rica""","""Research""","2012"
"83969","1.0","1328","[""SPAN""]","22","""10/999""","[""FOL-S"", ""MCG""]","","","[""Sylvia Carullo""]","""3/999""","200","","22","""Inter Span II-Ecuador""","233","false","","2","""0/999""","""9/999""","""C""","20122","","""Intermediate Spanish II in Ecuador""","""Research""","2012"
"83970","1.0","16991","[""INTD""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Interim Exchange""","200","false","","2","""0/999""","""0/999""","""O""","20122","","","""Research""","2012"
