"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"72171","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72172","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72173","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72174","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Academic Inernship""","""Research""","2010"
"72175","1.0","624","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72176","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72177","1.0","643","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72178","1.0","646","[""HSPST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72179","0.5","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72180","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72181","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72182","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72183","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72184","1.0","691","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72185","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72186","1.0","709","[""ID""]","2","""0/999""","","","","","[""Kevin M. Crisp""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""2/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72187","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72188","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72189","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72190","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72191","1.0","788","[""MGMT""]","1","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72192","0.5","795","[""MEDIA""]","1","""0/999""","","","","","[""Dana Gross""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72193","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72194","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72195","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72196","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72197","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72198","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72199","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72200","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72201","1.0","1057","[""ESTH""]","1","""0/999""","","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72202","1.0","1067","[""ESTH""]","1","""0/999""","","","","","[""William Sean Goldsworthy""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72203","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72204","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72205","1.0","1139","[""PSCI""]","1","""0/999""","","","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72206","1.0","1151","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72207","0.5","1178","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72208","1.0","1188","[""PSYCH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72209","1.0","1236","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72210","1.0","1253","[""REL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72211","1.0","1275","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72212","1.0","1279","[""RUSSN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72213","0.5","1315","[""SOAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72214","1.0","1319","[""SOAN""]","1","""0/999""","","","","","[""Bruce Nordstrom-Loeb""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72215","1.0","1341","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72216","1.0","1354","[""SPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72217","1.0","1366","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72218","1.0","1372","[""SWRK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72219","1.0","1394","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internships""","""Research""","2010"
"72220","1.0","1400","[""THEAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72221","1.0","1409","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72222","1.0","1413","[""STAT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72223","1.0","1477","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internships""","""Research""","2010"
"72224","1.0","1479","[""WMNST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internships""","""Research""","2010"
"72225","1.0","1486","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72226","1.0","1488","[""ARMS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72227","1.0","797","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72228","0.5","1282","[""RUSST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","","""Research""","2010"
"72229","0.5","784","[""MGMT""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","20101","","""Internship""","""Research""","2010"
"72240","1.0","1376","[""THEAT""]","17","""0/999""","[""ALS-A"", ""ORC""]","","","","[""Dona W. Freeman""]","""7/999""","100","[""TB Haugen"", ""TB Haugen""]","18","""Acting for Non-Majors""","115","false","","1","""7/999""","""3/999""","""C""","20101","[""T 0935-1100"", ""Th 0930-1050""]","""Acting for the Non Major""","""Research""","2010"
"72241","1.0","947","[""NURS""]","22","""0/999""","[""ORC""]","","","","[""Neil MacNaughton"", ""Jane F. Coleman""]","""16/999""","300","[""HH 301"", ""HH 301"", ""HH 301""]","24","""Adult Health I""","308","false","","1","""6/999""","""0/999""","""C""","20101","[""F 0800-0855"", ""F 0905-1000"", ""F 1045-1140""]","","""Research""","2010"
"72242","1.0","839","[""MUSIC""]","11","""0/999""","","","","","[""Janis Hardy"", ""James McKeel""]","""4/999""","200","[""CHM Urness"", ""CHM Urness""]","19","""Adv Act Lyric Stage""","267","false","","1","""5/999""","""2/999""","""C""","20101","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Advanced Acting For The Lyric Stage""","""Research""","2010"
"72243","1.0","441","[""ENGL""]","7","""0/999""","[""WRI""]","","","","[""Jenny Dunning""]","""2/999""","300","[""RML 520""]","15","""Adv Fict Wrtg Wkshp""","372","false","","1","""5/999""","""0/999""","""O""","20101","[""M 0700-1000PM""]","""Advanced Fiction Writing Workshop""","""Research""","2010"
"72244","0.25","1098","[""PHYS""]","12","""0/999""","","","","","[""David Nitz""]","""0/999""","300","[""RNS 298""]","10","""Adv Physics Lab (376)""","386","false","""A""","1","""12/999""","""0/999""","""C""","20101","[""Th 0215-0515PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2010"
"72245","0.25","1098","[""PHYS""]","13","""0/999""","","","","","[""David Nitz""]","""0/999""","300","[""RNS 298""]","12","""Adv Physics Lab (376)""","386","false","""B""","1","""13/999""","""0/999""","""C""","20101","[""F 0200-0500PM""]","""384, 385, 386 Advanced Physics Laboratory""","""Lab""","2010"
"72246","1.0","245","[""CHIN""]","8","""1/999""","[""FOL-C""]","","","","[""Shannon Cannella""]","""4/999""","200","[""OM 011""]","18","""Advanced Chinese I""","251","false","","1","""2/999""","""1/999""","""O""","20101","[""MWF 1255-0150PM""]","","""Research""","2010"
"72247","0.5","858","[""MUSIC""]","13","""0/999""","","","","","[""Steven Amundson""]","""0/999""","300","[""CHM 140"", ""CHM 140""]","19","""Advanced Conducting""","354","false","""A""","1","""13/999""","""0/999""","""O""","20101","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2010"
"72248","0.5","858","[""MUSIC""]","19","""0/999""","","","","","[""Anton Armstrong""]","""0/999""","300","[""CHM 233"", ""CHM 233""]","19","""Advanced Conducting""","354","false","""B""","1","""19/999""","""0/999""","""C""","20101","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2010"
"72249","1.0","930","[""NORW""]","10","""0/999""","[""FOL-N"", ""ORC""]","","","","[""Margaret H. O'Leary""]","""6/999""","200","[""OM 015"", ""OM 015""]","19","""Advanced Conv & Comp""","253","false","","1","""3/999""","""1/999""","""O""","20101","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Advanced Conversation and Composition""","""Research""","2010"
"72250","1.0","666","[""JAPAN""]","10","""1/999""","[""FOL-J""]","","","","[""Rika Ito""]","""7/999""","200","[""RML 152""]","15","""Advanced Japanese I""","251","false","","1","""1/999""","""1/999""","""O""","20101","[""MWF 1150-1245PM""]","","""Research""","2010"
"72251","0.25","211","[""CHEM""]","2","""0/999""","","","","","[""Beth Abdella""]","""1/999""","300","","9","""Advanced Lab""","375","true","","1","""1/999""","""0/999""","""O""","20101","","""Advanced Laboratory""","""Lab""","2010"
"72252","0.25","1011","[""ESAC""]","16","""0/999""","[""SPM""]","","","","[""Robert K. McCarthy""]","""5/999""","100","[""Tostrud Ctr""]","19","""Aerobics""","131","false","","1","""10/999""","""1/999""","""C""","20101","[""MW 0800-0855""]","","""Research""","2010"
"72253","1.0","974","[""PHIL""]","35","""0/999""","[""ALS-A"", ""WRI""]","","","","[""Charles Taliaferro""]","""9/999""","200","[""HH 307"", ""HH 307""]","30","""Aesthetics""","243","false","","1","""16/999""","""10/999""","""C""","20101","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2010"
"72255","1.0","294","[""CSCI""]","11","""0/999""","","","","","[""Richard Allen""]","""6/999""","200","[""RNS 203"", ""RNS 203""]","18","""Algorithms/Data Struc""","253","false","","1","""5/999""","""0/999""","""O""","20101","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Algorithms and Data Structures""","""Research""","2010"
"72258","1.0","577","[""HIST""]","31","""0/999""","[""HWC"", ""MCD""]","","","","[""Steven C. Hahn""]","""9/999""","100","[""RML 515""]","30","""America to 1865""","198","false","""A""","1","""9/999""","""13/999""","""C""","20101","[""MWF 0905-1000""]","""American History to 1865""","""Research""","2010"
"72259","1.0","577","[""HIST""]","33","""0/999""","[""HWC"", ""MCD""]","","","","[""Steven C. Hahn""]","""13/999""","100","[""RML 515""]","30","""America to 1865""","198","false","""B""","1","""6/999""","""14/999""","""C""","20101","[""MWF 1045-1140""]","""American History to 1865""","""Research""","2010"
"72260","1.0","1103","[""PSCI""]","33","""10/999""","[""HBS"", ""MCD""]","","","","[""Christopher Galdieri""]","""9/999""","100","[""HH 307""]","35","""American Politics""","111","false","""A""","1","""5/999""","""9/999""","""O""","20101","[""MWF 1045-1140""]","","""Research""","2010"
"72261","1.0","1103","[""PSCI""]","23","""1/999""","[""HBS"", ""MCD""]","","","","[""Christopher Galdieri""]","""5/999""","100","[""HH 307""]","35","""American Politics""","111","false","""B""","1","""5/999""","""12/999""","""O""","20101","[""MWF 1150-1245PM""]","","""Research""","2010"
"72262","1.0","201","[""CHEM""]","43","""0/999""","","201","","","[""Paul T. Jackson""]","""25/999""","200","[""RNS 410"", ""RNS 410""]","48","""Analytical Chem""","255","false","","1","""17/999""","""1/999""","""C""","20101","[""T 0935-1100"", ""Th 0930-1050""]","""Analytical Chemistry""","""Research""","2010"
"72263","1.0","1076","[""PHYS""]","32","""28/999""","[""IST"", ""SED""]","1076","","","[""Jason J. Engbrecht""]","""1/999""","100","[""RNS 210"", ""RNS 210"", ""RNS 210""]","34","""Analytical I""","130","false","""A""","1","""1/999""","""2/999""","""C""","20101","[""MWF 1045-1140"", ""T 1005-1100"", ""Th 0955-1050""]","""Analytical Physics I""","""Research""","2010"
"72264","0.0","1077","[""PHYS""]","9","""7/999""","","1076","","","[""Jason J. Engbrecht""]","""0/999""","100","[""RNS 293""]","18","""Analytical I Lab""","130","false","""A""","1","""1/999""","""1/999""","""O""","20101","[""M 1255-0325PM""]","","""Lab""","2010"
"72265","0.0","1077","[""PHYS""]","18","""15/999""","","1076","","","[""Jason J. Engbrecht""]","""1/999""","100","[""RNS 293""]","12","""Analytical I Lab""","130","false","""B""","1","""0/999""","""2/999""","""C""","20101","[""T 1145-0215PM""]","","""Lab""","2010"
"72266","0.0","1077","[""PHYS""]","17","""15/999""","","1076","","","[""Dahl David A.""]","""1/999""","100","[""RNS 293""]","16","""Analytical I Lab""","130","false","""C""","1","""0/999""","""1/999""","""C""","20101","[""T 0215-0445PM""]","","""Lab""","2010"
"72267","1.0","1078","[""PHYS""]","41","""0/999""","[""IST"", ""SED""]","1078","","","[""Brian Borovsky""]","""7/999""","200","[""RNS 290""]","50","""Analytical III""","232","false","","1","""0/999""","""34/999""","""O""","20101","[""MWF 0905-1000""]","""Analytical Physics II""","""Research""","2010"
"72268","0.0","1079","[""PHYS""]","19","""0/999""","","1078","","","[""Brian Borovsky""]","""2/999""","200","[""RNS 293""]","20","""Analytical III Lab""","232","false","""A""","1","""0/999""","""17/999""","""C""","20101","[""Th 1245-0315PM""]","","""Lab""","2010"
"72269","0.0","1079","[""PHYS""]","22","""0/999""","","1078","","","[""Brian Borovsky""]","""5/999""","200","[""RNS 293""]","20","""Analytical III Lab""","232","false","""B""","1","""0/999""","""17/999""","""C""","20101","[""F 0200-0430PM""]","","""Lab""","2010"
"72270","0.25","202","[""CHEM""]","15","""0/999""","","201","","","[""Paul T. Jackson""]","""10/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""B""","1","""5/999""","""0/999""","""C""","20101","[""T 0120-0520PM""]","""Analytical Laboratory""","""Lab""","2010"
"72271","0.25","202","[""CHEM""]","16","""0/999""","","201","","","[""Paul T. Jackson""]","""9/999""","200","[""RNS 446""]","16","""Analytical Lab""","256","true","""A""","1","""7/999""","""0/999""","""C""","20101","[""M 0100-0500PM""]","""Analytical Laboratory""","""Lab""","2010"
"72272","1.0","1113","[""PSCI""]","17","""0/999""","","","","","[""Christopher B. Chapp""]","""9/999""","200","[""DC 204""]","19","""Analyzing Politics""","220","false","","1","""5/999""","""3/999""","""C""","20101","[""MWF 1255-0150PM""]","""Analyzing Politics and Policies""","""Research""","2010"
"72273","1.0","581","[""HIST""]","31","""3/999""","[""HWC""]","","","","[""Timothy R. Howe""]","""13/999""","200","[""HH 501"", ""HH 501""]","35","""Ancient Greece""","203","false","","1","""6/999""","""9/999""","""C""","20101","[""T 0800-0925"", ""Th 0800-0920""]","""Ancient: Greece""","""Research""","2010"
"72275","1.0","970","[""PHIL""]","20","""0/999""","[""HWC"", ""WRI""]","","","","[""Vicki L. Harper""]","""7/999""","200","[""HH 515""]","19","""Ancient Western""","235","false","","1","""12/999""","""1/999""","""C""","20101","[""MWF 1045-1140""]","""Ancient Western Philosophy""","""Research""","2010"
"72276","1.0","1314","[""SOAN""]","12","""0/999""","[""WRI""]","","","","[""Carolyn Anderson""]","""1/999""","200","[""HH 302""]","18","""Anthropologic Theory""","292","false","""B""","1","""4/999""","""7/999""","""C""","20101","[""MWF 1150-1245PM""]","""Anthropological Theory""","""Research""","2010"
"72277","1.0","1314","[""SOAN""]","14","""0/999""","[""WRI""]","","","","[""Carolyn Anderson""]","""4/999""","200","[""HH 302""]","18","""Anthropologic Theory""","292","false","""A""","1","""2/999""","""8/999""","""C""","20101","[""MWF 1045-1140""]","""Anthropological Theory""","""Research""","2010"
