"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"34",36,1,97,"['ASIAN']",NA,"['Phyllis Hyland Larson']",300,"","IR/Japanese Animation",398,"False","False","A",1,"O",20001,"","Research",2000,1
"35",37,1,98,"['ASIAN']",NA,"['Robert Entenmann']",300,"['H 514']","Asia Seminar",399,"False","False","",1,"O",20001,"['TTh 0935-1100']","Seminar",2000,19
"84",86,1,176,"['AMCON']",NA,"['Mary Titus']",100,"['L 515']","Freedoms: 1620-1865",101,"False","False","A",1,"C",20001,"['MWF 0905-1000']","Research",2000,23
"85",87,1,176,"['AMCON']",NA,"['Matthew Rohn']",100,"['L 421']","Freedoms: 1620-1865",101,"False","False","B",1,"C",20001,"['MWF 0905-1000']","Research",2000,22
"127",129,1,229,"['CLASS']",NA,"['Gwendolyn Compton-Engle']",200,"['M 11']","Greek & Roman Myth-Tr",241,"False","False","",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,25
"128",130,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","A",1,"O",20001,"['MWF 0905-1000', 'T 0800-0925']","Research",2000,8
"129",131,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","B",1,"O",20001,"['MWF 1150-1245PM', 'T 0935-1100']","Research",2000,7
"130",132,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","C",1,"O",20001,"['MWF 0905-1000', 'T 0935-1100']","Research",2000,5
"131",133,1,237,"['CHIN']",NA,"['Richard Bodman']",100,"['M 1', 'M 1']","Beginning Chinese I",111,"False","False","D",1,"O",20001,"['MWF 1150-1245PM', 'T 0800-0925']","Research",2000,2
"132",134,1,241,"['CHIN']",NA,"['Pin Pin Wan']",200,"['M 31', 'M 11']","Intermed Chinese I",231,"False","False","",1,"O",20001,"['MWF 1045-1140', 'TTh 1005-1100']","Research",2000,19
"133",135,1,245,"['CHIN']",NA,"['Pin Pin Wan']",200,"['M 36']","Modern Chinese",251,"False","False","",1,"O",20001,"['MWF 0200-0255PM']","Research",2000,6
"134",136,1,250,"['CHIN']",NA,"['Pin Pin Wan']",300,"['M 36']","Advanced Chinese",371,"False","False","",1,"O",20001,"['MWF 0905-1000']","Research",2000,2
"135",137,1,259,"['ECON']",NA,"['Mark Pernecky']",100,"['H 403']","Principles of Econ",121,"False","False","A",1,"C",20001,"['TTh 0800-0925']","Research",2000,22
"136",138,1,259,"['ECON']",NA,"['Mark Pernecky']",100,"['H 403']","Principles of Econ",121,"False","False","B",1,"C",20001,"['TTh 0935-1100']","Research",2000,25
"137",140,1,259,"['ECON']",NA,"['Steve Soderlind']",100,"['M 20']","Principles of Econ",121,"False","False","D",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,26
"138",142,1,259,"['ECON']",NA,"['Xun Pomponio']",100,"['M 4']","Principles of Econ",121,"False","False","F",1,"O",20001,"['TTh 0800-0925']","Research",2000,19
"139",143,1,259,"['ECON']",NA,"['Rebecca Judge']",100,"['M 4']","Principles of Econ",121,"False","False","G",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,27
"140",144,1,264,"['ECON']",NA,"['Steve Soderlind']",200,"['H 317']","Economic Methods",233,"False","False","",1,"O",20001,"['MWF 1045-1140']","Research",2000,17
"141",145,1,265,"['ECON']",NA,"['Bruce Dalgaard']",200,"['M 4']","Econ & Business Hist",234,"False","False","",1,"O",20001,"['TTh 0935-1100']","Research",2000,17
"142",146,1,272,"['ECON']",NA,"['Steve Soderlind']",200,"['H 301']","Urban Economics",249,"False","False","",1,"O",20001,"['MWF 0905-1000']","Research",2000,21
"143",147,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['H 413']","Macroeconomic Theory",261,"False","False","A",1,"O",20001,"['MWF 1150-1245PM']","Research",2000,21
"144",148,1,274,"['ECON']",NA,"['Paul Wojick']",200,"['H 413']","Macroeconomic Theory",261,"False","False","B",1,"O",20001,"['MWF 1255-0150PM']","Research",2000,24
"145",149,1,275,"['ECON']",NA,"['David Schodt']",200,"['SC 188']","Microeconomic Theory",262,"False","False","A",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,21
"146",150,1,275,"['ECON']",NA,"['David Schodt']",200,"['SC 188']","Microeconomic Theory",262,"False","False","B",1,"O",20001,"['TTh 0120-0245PM']","Research",2000,17
"147",151,1,262,"['ECON']",NA,"['Mark Pernecky']",200,"['M 4']","Economic Justice",220,"False","False","",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,20
"148",152,1,276,"['ECON']",NA,"['Steve Soderlind']",200,"","Academic Internship",294,"True","False","",1,"O",20001,"","Research",2000,1
"149",153,1,277,"['ECON']",NA,"['Steve Soderlind']",200,"","IS/Urban Development",298,"False","False","",1,"O",20001,"","Research",2000,2
"150",154,1,277,"['ECON']",NA,"['David Schodt']",200,"","IS/Econ Dev of Indone",298,"False","False","A",1,"O",20001,"","Research",2000,1
"151",155,1,279,"['ECON']",NA,"['Paul Wojick']",300,"['H 302']","Money and Banking",374,"False","False","",1,"C",20001,"['MWF 0800-0855']","Research",2000,30
"152",156,1,281,"['ECON']",NA,"['Xun Pomponio']",300,"['H 302']","International Econ",382,"False","False","",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,18
"153",157,1,282,"['ECON']",NA,"['William L. Carlson']",300,"['H 413']","Intro to Econometrics",385,"False","False","",1,"O",20001,"['MWF 1045-1140']","Research",2000,9
"154",158,1,283,"['ECON']",NA,"['Staff']",300,"","Senior Project",389,"False","False","",1,"O",20001,"","Research",2000,6
"163",167,1,311,"['EDUC']",NA,"['Mark Schelske']",200,"['FH 10']","Educ Psychology",290,"False","False","A",1,"C",20001,"['MWF 1045-1140']","Research",2000,20
"164",168,1,311,"['EDUC']",NA,"['John Welckle']",200,"['FH 10L']","Educ Psychology",290,"False","False","B",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,14
"165",169,1,314,"['EDUC']",NA,"['Mark Schelske']",200,"","IS/Urban Field Exper",298,"False","False","",1,"O",20001,"","Research",2000,1
"166",170,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10']","Principles of Educ",330,"False","False","A",1,"C",20001,"['MWF 0905-1000']","Research",2000,18
"167",171,1,321,"['EDUC']",NA,"['Maria L. Kelly']",300,"['FH 10']","Principles of Educ",330,"False","False","B",1,"O",20001,"['MWF 0800-0855']","Research",2000,17
"168",172,1,321,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10']","Principles of Educ",330,"False","False","C",1,"O",20001,"['TTh 0800-0925']","Research",2000,14
"169",173,1,321,"['EDUC']",NA,"['Martha Harris']",300,"['FH 10']","Principles of Educ",330,"False","False","D",1,"C",20001,"['TTh 0935-1100']","Research",2000,17
"170",174,1,328,"['EDUC']",NA,"['Jolene Barjasteh']",300,"['FH 10L']","Tchg of Modern Lang",353,"False","False","",1,"O",20001,"['MWF 0800-0855']","Research",2000,7
"178",183,1,337,"['EDUC']",NA,"['Ann A. Leming']",300,"['FH 10']","The Exceptional Child",376,"False","False","B",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,1
"204",209,1,381,"['ENGL']",NA,"['Gene Bauer']",100,"['L 520']","Intro/Academic Wri",107,"False","False","",1,"C",20001,"['TTh 0935-1100']","Research",2000,5
"205",210,1,383,"['ENGL']",NA,"['Colin Wells']",100,"['L 577']","Skills in Composition",110,"False","False","A",1,"C",20001,"['MWF 0905-1000']","Research",2000,9
"206",211,1,383,"['ENGL']",NA,"['Jan C. Hill']",100,"['L 420']","Skills in Composition",110,"False","False","B",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,9
"207",212,1,1672,"['ENGL']",NA,"['Jan C. Hill']",100,"['L 515']","Childrn/Yng Adult Lit",133,"False","False","",1,"C",20001,"['TTh 0800-0925']","Research",2000,30
"208",213,1,392,"['ENGL']",NA,"['Colin Wells']",100,"['L 421']","Literary Studies",185,"False","False","A",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,26
"209",214,1,392,"['ENGL']",NA,"['Jonathan Hill']",100,"['L 515']","Literary Studies",185,"False","False","B",1,"C",20001,"['TTh 0935-1100']","Research",2000,29
"210",215,1,392,"['ENGL']",NA,"['Diana Postlethwaite']",100,"['L 525']","Literary Studies",185,"False","False","C",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,23
"211",216,1,397,"['ENGL']",NA,"['Karen E. Marsalek', 'John T. Day']",200,"['L 525']","Lit in Engl to 1650",221,"False","False","A",1,"C",20001,"['MWF 0905-1000']","Research",2000,41
"212",217,1,397,"['ENGL']",NA,"['Karen E. Marsalek', 'John T. Day']",200,"['L 525', 'L 177']","Lit in Engl to 1650",221,"False","False","B",1,"C",20001,"['MW 0905-1000', 'F 0905-1000']","Research",2000,7
"213",218,1,399,"['ENGL']",NA,"['Richard DuRocher', 'Carol Holly']",200,"['L 525']","Lit in Engl 1650-1850",222,"False","False","A",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,33
"214",219,1,399,"['ENGL']",NA,"['Richard DuRocher', 'Carol Holly']",200,"['L 525', 'CHM 232']","Lit in Engl 1650-1850",222,"False","False","C",1,"C",20001,"['MW 1150-1245PM', 'F 0905-1000']","Research",2000,1
"215",220,1,401,"['ENGL']",NA,"['Richard Buckstead', 'Abby Werlock']",200,"['L 525']","Lit in Engl 1850-Pres",223,"False","False","A",1,"C",20001,"['MFW 0200-0255PM']","Research",2000,37
"216",221,1,401,"['ENGL']",NA,"['Richard Buckstead', 'Abby Werlock']",200,"['L 525', 'L 520']","Lit in Engl 1850-Pres",223,"False","False","B",1,"C",20001,"['MF 0200-0255PM', 'W 0200-0255PM']","Research",2000,4
"217",222,1,401,"['ENGL']",NA,"['Richard Buckstead', 'Abby Werlock']",200,"['L 525', 'L 515']","Lit in Engl 1850-Pres",223,"False","False","C",1,"C",20001,"['MF 0200-0255PM', 'W 0800-0855']","Research",2000,3
"218",223,1,405,"['ENGL']",NA,"['Karen E. Marsalek']",200,"['L 421']","The Renaissance",230,"False","False","",1,"C",20001,"['TTh 0935-1100']","Research",2000,18
"219",224,1,409,"['ENGL']",NA,"['Mary Titus']",200,"['L 525']","American South",240,"False","False","",1,"C",20001,"['MWF 1255-0150PM']","Research",2000,34
"220",225,1,411,"['ENGL']",NA,"['Joseph L. Mbele']",200,"['L 515']","Post-Colonial Lit",247,"False","False","",1,"C",20001,"['MWF 1255-0150PM']","Research",2000,33
"221",226,1,413,"['ENGL']",NA,"['James Heynen']",200,"['L 520']","Creative Nonfiction",251,"False","False","",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,18
"222",227,1,418,"['ENGL']",NA,"['Jon Eric Nelson']",200,"['L 520']","Creative Writing I",257,"False","False","A",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,19
"223",228,1,418,"['ENGL']",NA,"['James Heynen']",200,"['L 177']","Creative Writing I",257,"False","False","B",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,18
"224",229,1,424,"['ENGL']",NA,"['Diana Postlethwaite']",200,"['L 525']","Literature & Film",275,"False","False","",1,"C",20001,"['TTh 0935-1100']","Research",2000,30
"225",230,1,425,"['ENGL']",NA,"['Mark Allister']",200,"['L 515']","Lit & the Environment",276,"False","False","",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,35
"226",231,1,432,"['ENGL']",NA,"['Karen Cherewatuk']",200,"['L 525']","Chaucer & His Contemp",290,"False","False","",1,"C",20001,"['MWF 1045-1140']","Research",2000,15
"227",232,1,433,"['ENGL']",NA,"['Jan C. Hill']",200,"","Academic Internship",294,"True","False","",1,"O",20001,"","Research",2000,1
"228",233,1,434,"['ENGL']",NA,"['Jan C. Hill']",200,"","IS/Copy Edit Practic",298,"False","False","",1,"O",20001,"","Research",2000,1
"229",234,1,434,"['ENGL']",NA,"['Richard Buckstead']",200,"","IS/Writing Study",298,"False","False","A",1,"O",20001,"","Research",2000,1
"230",235,1,442,"['ENGL']",NA,"['Olivia Frey']",300,"['L 520']","Adv Creative Nonfict",373,"False","False","",1,"C",20001,"['Th 0600-0900PM']","Research",2000,15
"231",236,1,446,"['ENGL']",NA,"['Jon Eric Nelson']",300,"['L 520']","Brit Auth: Yeats",391,"False","False","",1,"C",20001,"['MWF 0905-1000']","Seminar",2000,12
"232",237,1,451,"['ENGL']",NA,"['James Heynen']",300,"","IR/Writing Kids' Lit",398,"False","False","",1,"O",20001,"","Research",2000,1
"233",238,1,451,"['ENGL']",NA,"['James Heynen']",300,"","IR/Advanced Poetry",398,"False","False","A",1,"O",20001,"","Research",2000,1
"234",239,1,452,"['ENGL']",NA,"['Carol Holly']",300,"['L 520']","Major Seminar",399,"False","False","A",1,"C",20001,"['MWF 1045-1140']","Seminar",2000,14
"235",240,1,452,"['ENGL']",NA,"['Colin Wells']",300,"['L 520']","Major Seminar",399,"False","False","B",1,"C",20001,"['MWF 1255-0150PM']","Seminar",2000,12
"236",241,1,452,"['ENGL']",NA,"['Joseph L. Mbele']",300,"['L 520']","Major Seminar",399,"False","False","C",1,"C",20001,"['TTh 1145-0110PM']","Seminar",2000,11
"237",242,1,454,"['ENVST']",NA,"['Joel Olfelt']",100,"['SC 211']","Conservation Biology",125,"False","False","",1,"C",20001,"['MWF 1150-1245PM']","Research",2000,21
"238",243,1,455,"['ENVST']",NA,"['Robert Jacobel']",100,"['SC 129']","Intro: Enviro Studies",137,"False","False","A",1,"C",20001,"['TTh 0935-1100']","Research",2000,21
"239",244,1,455,"['ENVST']",NA,"['Michael Swift']",100,"['SC 129']","Intro: Enviro Studies",137,"False","False","B",1,"C",20001,"['MWF 0800-0855']","Research",2000,25
"240",245,1,456,"['ENVST']",NA,"['J. Patrick Dale']",200,"['M 1']","Global Env Politics",201,"False","False","",1,"O",20001,"['MWF 1045-1140']","Research",2000,16
"241",246,1,459,"['ENVST']",NA,"['Rebecca Judge']",200,"['SC 129']","Enviro Policy/Regulat",232,"False","False","",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,19
"242",247,1,461,"['ENVST']",NA,"['Charles Jr. Umbanhowar']",200,"['L 477']","Remote Sensing & Gis",255,"False","False","",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,16
"245",250,1,476,"['FREN']",NA,"['Mary Cisar']",100,"['M 26']","Beginning French I",111,"False","False","",1,"O",20001,"['MWF 1255-0150PM']","Research",2000,29
"246",251,1,477,"['FREN']",NA,"['Mary Cisar']",100,"['M 26']","Beginning French II",112,"False","False","A",1,"O",20001,"['MWF 1045-1140']","Research",2000,19
"247",252,1,477,"['FREN']",NA,"['Debra Latimer']",100,"['M 26']","Beginning French II",112,"False","False","B",1,"O",20001,"['MWF 1150-1245PM']","Research",2000,13
"248",253,1,479,"['FREN']",NA,"['Wendy Allen']",200,"['M 26']","Intermed French I",231,"False","False","A",1,"O",20001,"['MWF 0800-0855']","Research",2000,17
"249",254,1,479,"['FREN']",NA,"['Scott Homler']",200,"['M 2']","Intermed French I",231,"False","False","B",1,"C",20001,"['MWF 1255-0150PM']","Research",2000,19
"250",255,1,479,"['FREN']",NA,"['Jolene Barjasteh']",200,"['M 26']","Intermed French I",231,"False","False","C",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,22
"251",256,1,480,"['FREN']",NA,"['Wendy Allen']",200,"['M 26']","Intermed French II",232,"False","False","A",1,"O",20001,"['MWF 0905-1000']","Research",2000,29
"252",257,1,480,"['FREN']",NA,"['Scott Homler']",200,"['M 2']","Intermed French II",232,"False","False","B",1,"O",20001,"['MWF 0200-0255PM']","Research",2000,27
"253",258,1,483,"['FREN']",NA,"['Mary Cisar']",200,"['M 26']","Writing French",251,"False","False","",1,"O",20001,"['TTh 0120-0245PM']","Research",2000,12
"254",259,1,484,"['FREN']",NA,"['Wendy Allen']",200,"['M 2']","Top: French Civilizatn",252,"False","False","",1,"C",20001,"['TTh 1145-0110PM']","Topic",2000,22
"255",260,1,487,"['FREN']",NA,"['Scott Homler']",200,"['M 26']","Contemporary France",272,"False","False","",1,"O",20001,"['TTh 0800-0925']","Research",2000,8
"256",261,1,493,"['FREN']",NA,"['M. Clare Mather']",300,"['M 26']","Genre: Queb Theatre",373,"False","False","",1,"O",20001,"['TTh 1145-0110PM']","Research",2000,18
"257",262,1,498,"['GE']",NA,"['David Wee']",100,"['L 420']","First Year Writing",111,"False","False","A",1,"C",20001,"['MWF 0905-1000']","Research",2000,17
"258",263,1,498,"['GE']",NA,"['Richard Buckstead']",100,"['L 515']","First Year Writing",111,"False","False","B",1,"C",20001,"['MWF 1045-1140']","Research",2000,20
"259",264,1,498,"['GE']",NA,"['Gordon D. Marino']",100,"['H 514']","First Year Writing",111,"False","False","C",1,"C",20001,"['TTh 0800-0925']","Research",2000,18
"260",265,1,498,"['GE']",NA,"['Mary Steen']",100,"['L 525']","First Year Writing",111,"False","False","D",1,"C",20001,"['TTh 0800-0925']","Research",2000,21
"261",266,1,498,"['GE']",NA,"['Lavern Rippley']",100,"['M 35']","First Year Writing",111,"False","False","E",1,"C",20001,"['TTh 0800-0925']","Research",2000,16
"262",267,1,498,"['GE']",NA,"['Joseph L. Mbele']",100,"['L 420']","First Year Writing",111,"False","False","F",1,"C",20001,"['TTh 0935-1100']","Research",2000,19
"263",268,1,498,"['GE']",NA,"['James Heynen']",100,"['L 177']","First Year Writing",111,"False","False","G",1,"C",20001,"['TTh 0935-1100']","Research",2000,18
"264",269,1,498,"['GE']",NA,"['Anantanand Rambachan']",100,"['CH 109']","First Year Writing",111,"False","False","H",1,"C",20001,"['TTh 0935-1100']","Research",2000,18
"265",270,1,498,"['GE']",NA,"['Mark Allister']",100,"['L 515']","First Year Writing",111,"False","False","I",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,18
"266",271,1,498,"['GE']",NA,"['Jonathan Hill']",100,"['L 525']","First Year Writing",111,"False","False","J",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,19
"267",272,1,498,"['GE']",NA,"['Karen Cherewatuk']",100,"['L 420']","First Year Writing",111,"False","False","K",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,18
"268",273,1,498,"['GE']",NA,"['Richard DuRocher']",100,"['L 421']","First Year Writing",111,"False","False","L",1,"C",20001,"['TTh 1145-0110PM']","Research",2000,17
"269",274,1,498,"['GE']",NA,"['Joan Hepburn']",100,"['L 421']","First Year Writing",111,"False","False","M",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,17
"270",275,1,498,"['GE']",NA,"['Mark Allister']",100,"['L 515']","First Year Writing",111,"False","False","N",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,19
"271",276,1,498,"['GE']",NA,"['Karen E. Marsalek']",100,"['L 177']","First Year Writing",111,"False","False","O",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,18
"272",277,1,498,"['GE']",NA,"['Susan Bauer']",100,"['CT 216']","First Year Seminar",111,"False","False","P",1,"C",20001,"['TTh 0120-0245PM']","Research",2000,19
"273",278,1,504,"['GERM']",NA,"['Frederike Von Schwerin-High']",100,"['M 35']","Beginning German I",111,"False","False","A",1,"C",20001,"['MWF 0800-0855']","Research",2000,20
"274",279,1,504,"['GERM']",NA,"['Lavern Rippley']",100,"['M 35']","Beginning German I",111,"False","False","B",1,"C",20001,"['MWF 1045-1140']","Research",2000,22
"275",280,1,505,"['GERM']",NA,"['Lavern Rippley']",100,"['M 35']","Beginning German II",112,"False","False","",1,"O",20001,"['MWF 0905-1000']","Research",2000,18
"276",281,1,508,"['GERM']",NA,"['Michael Wala']",200,"['M 11']","Intermed German I",231,"False","False","A",1,"O",20001,"['MWF 0800-0855']","Research",2000,13
"277",282,1,508,"['GERM']",NA,"['Karl Fink']",200,"['M 4']","Intermed German I",231,"False","False","B",1,"C",20001,"['MWF 1255-0150PM']","Research",2000,22
"278",283,1,508,"['GERM']",NA,"['Karl Fink']",200,"['M 2']","Intermed German I",231,"False","False","C",1,"O",20001,"['MWF 1045-1140']","Research",2000,18
"279",284,1,509,"['GERM']",NA,"['Michael Wala']",200,"['M 2']","Intermed German II",232,"False","False","A",1,"O",20001,"['MWF 0905-1000']","Research",2000,11
"280",285,1,509,"['GERM']",NA,"['Karl Fink']",200,"['M 4']","Intermed German II",232,"False","False","B",1,"O",20001,"['MWF 0200-0255PM']","Research",2000,14
"281",286,1,1757,"['GERM']",NA,"['Frederike Von Schwerin-High']",200,"['M 30']","Writing German",251,"False","False","",1,"O",20001,"['MWF 0200-0255PM']","Research",2000,14
"282",287,1,1759,"['GERM']",NA,"['Michael Wala']",200,"['M 35']","German History",265,"False","False","",1,"O",20001,"['TTh 0935-1100']","Research",2000,10
"283",288,1,1762,"['GERM']",NA,"['Frederike Von Schwerin-High']",300,"['M 15']","Sem: Contemporary Lit",350,"False","False","",1,"O",20001,"['TTh 0120-0245PM']","Seminar",2000,11
"284",289,1,530,"['GERM']",NA,"['Lavern Rippley']",300,"","IR/Amer/Ger Ed Model",398,"False","False","",1,"O",20001,"","Research",2000,1
"285",290,1,531,"['GCON']",NA,"['Sylvia Carullo']",100,"['H 514/501']","Greeks and Hebrews",113,"False","False","A",1,"C",20001,"['MWF 1045-1140']","Research",2000,24
"286",291,1,531,"['GCON']",NA,"['Rick A. Fairbanks']",100,"['H 515/501']","Greeks and Hebrews",113,"False","False","B",1,"C",20001,"['MWF 1045-1140']","Research",2000,24
"287",292,1,531,"['GCON']",NA,"['James May']",100,"['H 516/501']","Greeks and Hebrews",113,"False","False","C",1,"C",20001,"['MWF 1045-1140']","Research",2000,24
"288",293,1,534,"['GCON']",NA,"['W. Bruce Benson']",200,"['H 514/501']","New Forces of Secular",217,"False","False","A",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,19
"289",294,1,534,"['GCON']",NA,"['Jon Eric Nelson']",200,"['H 515/501']","New Forces of Secular",217,"False","False","B",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,17
"290",295,1,534,"['GCON']",NA,"['Solveig Zempel']",200,"['H 516/501']","New Forces of Secular",217,"False","False","C",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,20
"291",296,1,534,"['GCON']",NA,"['Corliss Swain']",200,"['CH 109/H501']","New Forces of Secular",217,"False","False","D",1,"C",20001,"['MWF 0200-0255PM']","Research",2000,17
"292",297,1,539,"['GREEK']",NA,"['Gwendolyn Compton-Engle']",100,"['M 30']","Beginning Greek I",111,"False","False","A",1,"O",20001,"['MWF 0800-0855']","Research",2000,8
"293",298,1,539,"['GREEK']",NA,"['Gwendolyn Compton-Engle']",100,"['M 30']","Beginning Greek I",111,"False","False","B",1,"O",20001,"['MWF 1045-1140']","Research",2000,16
"294",299,1,541,"['GREEK']",NA,"['Jon Gregory']",200,"['M 30']","Intermediate Greek",231,"False","False","",1,"O",20001,"['MWF 0905-1000']","Research",2000,13
"295",300,1,548,"['GREEK']",NA,"['Gwendolyn Compton-Engle']",300,"['M 36']","Greek Drama",374,"False","False","",1,"O",20001,"['MWF 0905-1000']","Research",2000,5
"296",301,1,1769,"['HIST']",NA,"['Richard A. Olson']",100,"['H 501']","Athens & Rome",101,"False","False","",1,"C",20001,"['MWF 0800-0855']","Research",2000,32
"297",302,1,557,"['HIST']",NA,"['Dolores Peters']",100,"['M 15']","Europe/Great War",116,"False","False","",1,"O",20001,"['TTh 0935-1100']","Research",2000,24
"298",303,1,559,"['HIST']",NA,"['Robert Entenmann']",100,"['H 516']","Vietnam",120,"False","False","",1,"O",20001,"['TTh 0120-0245PM']","Research",2000,22
