"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"13",106313,1,235,"['CLASS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"14",106314,1,248,"['CHIN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"15",106315,1,251,"['CHIN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"16",106316,1,276,"['ECON']","","",NA,"","['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"17",106317,1,284,"['ECON']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"18",106318,1,299,"['CSCI']","This is an intermediate-level version of CSCI 394.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"19",106319,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included contributions toteam programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internshipexperiences (whether for credit or not) are strongly encouraged for anyone considering acareer in computing.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"20",106320,1,313,"['EDUC']","","",NA,"","['Ryota Matsuura']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"21",106321,1,344,"['EDUC']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"22",106322,1,374,"['DANCE']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","Internship","Research",2016,0
"23",106323,1,377,"['DANCE']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"24",106324,1,433,"['ENGL']","","",NA,"","['Rebecca S. Richards']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"25",106325,1,449,"['ENGL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"26",106326,1,464,"['ENVST']","","",NA,"","['Diane K. Angell']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"27",106327,1,466,"['ENVST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"28",106328,1,490,"['FREN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"29",106329,1,494,"['FREN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"30",106330,1,522,"['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Maybe counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",2,"C",20162,"","","Research",2016,0
"31",106331,1,529,"['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",2,"C",20162,"","","Research",2016,0
"32",106332,1,543,"['GREEK']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"33",106333,1,550,"['GREEK']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","Academic Inernship","Research",2016,0
"34",106334,1,624,"['HIST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"35",106335,1,640,"['HIST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"36",106336,1,653,"['FAMST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"37",106337,1,656,"['FAMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"38",106338,1,686,"['IS']","","",NA,"","['Abdulai Iddrisu']",200,"","Academic Internship","",294,"True","False","",2,"O",20162,"","","Research",2016,0
"39",106339,1,691,"['IS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20162,"","","Research",2016,0
"40",106340,1,707,"['ID']","","",NA,"","['Kevin M. Crisp']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"41",106341,1,709,"['ID']","","",NA,"","['James Hanson']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"42",106342,1,716,"['LATIN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"43",106343,1,725,"['LATIN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"44",106344,1,751,"['MATH']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"45",106345,1,784,"['MGMT']","","",NA,"","['Richard Goedde']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"46",106346,1,788,"['MGMT']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"47",106347,1,795,"['MEDIA']","","",NA,"","['William Sonnega']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"48",106348,1,797,"['MEDIA']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"49",106349,1,846,"['MUSIC']","","",NA,"","['Catherine R. Rodland']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"50",106350,1,865,"['MUSIC']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"51",106351,1,917,"['NEURO']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"52",106352,1,919,"['NEURO']","","",NA,"","['Jeremy Loebach']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"53",106353,1,931,"['NORW']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"54",106354,1,936,"['NORW']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"55",106355,1,942,"['NURS']","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"56",106356,1,961,"['NURS']","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"57",106357,1,985,"['PHIL']","","",NA,"","['Charles Taliaferro']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"58",106358,1,992,"['PHIL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"59",106359,1,1057,"['ESTH']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"60",106360,1,1067,"['ESTH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"61",106361,1,1090,"['PHYS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"62",106362,1,1100,"['PHYS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"63",106363,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"","['Anthony Pahnke']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"64",106364,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: PSCI 294.","",2,"C",20162,"","","Research",2016,0
"65",106365,1,1178,"['PSYCH']","","",NA,"","['Anna E. Johnson']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"66",106366,1,1188,"['PSYCH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"67",106367,1,1236,"['REL']","","",NA,"","['Anthony Bateza']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"68",106368,1,1253,"['REL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"69",106369,1,1275,"['RUSSN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"70",106370,1,1279,"['RUSSN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"71",106371,1,1315,"['SOAN']","","",NA,"","['Thomas A. Williamson']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"72",106372,1,1319,"['SOAN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"75",106375,1,1366,"['SWRK']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"76",106376,1,1372,"['SWRK']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"77",106377,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",2,"C",20162,"","Academic Internships","Research",2016,0
"78",106378,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"","['Karen Wilson']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"C",20162,"","","Research",2016,0
"79",106379,1,1409,"['STAT']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"80",106380,1,1413,"['STAT']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"81",106381,1,14,"['AMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"82",106382,1,766,"['MATH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"83",106383,1,18612,"['AFAM']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"84",106384,1,18614,"['AFAM']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"85",106385,1,18616,"['BMOLS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"86",106386,1,18618,"['BMOLS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"87",106387,1,670,"['JAPAN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"88",106388,1,668,"['JAPAN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"89",106389,1,18620,"['MEDVL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"90",106390,1,18622,"['MEDVL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"91",106391,1,1282,"['RUSST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"92",106392,1,1284,"['RUSST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"93",106393,1,26170,"['WMGST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"94",106394,1,26172,"['WMGST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"95",106395,1,27329,"['RACE']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"96",106396,1,27331,"['RACE']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"97",106397,1,27398,"['LAMST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20162,"","","Research",2016,0
"98",106398,1,27400,"['LAMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20162,"","","Research",2016,0
"99",106407,1,171,"['BIO']","This course approaches the study of animal behavior from the blended viewpoints of evolutionary behavioral ecology and comparative psychology. Mechanisms of learning, cognition and development, as well as aggression, territoriality, and mating are examined at the organismic and cellular level. A deeper understanding of the neural and environmental determinants of behavior in a wide variety of species helps students better understand themselves and their place in nature. Laboratory work reinforces class material. Counts toward neuroscience concentration. Prerequisite: progress toward a major in any of the natural sciences.","['IST', 'SED']",171,"","['Kevin B. Potts']",300,"['RNS 400', 'RNS 400']","Animal Behavior","Students in BIO 386 must also register for BIO 386 lab. Only open to juniors and seniors.",386,"False","Prerequisite: progress toward a major in any of the natural sciences.","",2,"C",20162,"['M-Th 0900-1000', 'M-Th 1040-1200PM']","","Research",2016,0
"101",106411,1,52,"['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Counts towards American studies major. Prerequisite: none, but at least one college art history or studio art course is recommended.","['ALS-A', 'HWC']",NA,"","['Christopher Tradowsky']",200,"['CAD 305']","Art Since 1945","Open to first-year students.",253,"False","Prerequisite: none, but at least one college art history or studio art course is recommended.","",2,"C",20162,"['M-F 0100-0300PM']","","Research",2016,0
"102",106412,1,50,"['ART']","This lecture course surveys how art (mostly painting and sculpture) in Europe unfolded in remarkable ways relative to values signaled by the French Revolution. The course examines Neo-Classical art as it expresses Enlightenment thinking, the tumultuous Romantic and Realist imagery and times, and ends with Impressionism. Offered periodically during Interim. Open to first-year students.","['ALS-A', 'HWC']",NA,"","['Matthew Rohn']",200,"['CAD 305']","Art 1776-1880, Revolutionary Art","Open to first-year students.",251,"False","False","",2,"O",20162,"['M-F 1040-1240PM']","","Research",2016,0
"103",106414,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian""culture and society today. Offered during Interim. Prerequisite: ASIAN210.","",NA,"","['Rika Ito', 'Karil J. Kucera']",200,"","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",215,"False","Prerequisite: ASIAN210.","",2,"C",20162,"","Asian Conversations II: Encountering Asia","Research",2016,0
"104",106415,1,19742,"['ASIAN']","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students reflect on the experience of Asians in America through readings, site visits, and local interviews. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim. Prerequisite: ASIAN 210.","",NA,"","['Staff']",200,"","AsianCon2:Asia in America","",216,"False","Prerequisite: ASIAN 210.","",2,"O",20162,"","Asian Conversations II: Encountering Asia in America","Research",2016,0
"105",106416,1,189,"['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Offered during Interim. Prerequisite: CHEM 121.","",NA,"","['Jeffrey J. Schwinefus']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: CHEM 121.","A",2,"C",20162,"['M-F 0800-1000']","Atomic and Molecular Structure","Research",2016,0
"106",106417,1,189,"['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Offered during Interim. Prerequisite: CHEM 121.","",NA,"","['Rodrigo Sanchez-Gonzalez']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: CHEM 121.","B",2,"C",20162,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2016,0
"107",106418,1,189,"['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Offered during Interim. Prerequisite: CHEM 121.","",NA,"","['Gregory W. Muth']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: CHEM 121.","C",2,"C",20162,"['M-F 0100-0300PM']","Atomic and Molecular Structure","Research",2016,0
"109",106423,1,977,"['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Offered annually. Counts toward biomedical studies concentration (for students through class of 2016) and neuroscience concentrations. Prerequisite: completion of BTS-T or permission of instructor.","['EIN']",NA,"","['Karen Gervais']",200,"['TOH 112']","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",250,"False","Prerequisite: completion of BTS-T or permission of instructor.","",2,"C",20162,"['M-F 0800-1000']","","Research",2016,0
"110",106441,1,256,"['ECON']","This course uses major schools of economic thought and major economic writers from the past 600 years to introduce principles of economics. Readings include the architects of capitalism (Adam Smith, David Ricardo, etc.), the critics (Karl Marx, Thorstein Veblen, etc.), and the reformers (J.M. Keynes, Joseph Schumpeter, J.K. Galbraith, etc.). Offered periodically during Interim.","['HBS', 'HWC']",NA,"","['Bruce Wambheim']",100,"['RNS 310']","Capitalism","",113,"False","False","",2,"C",20162,"['M-F 0100-0300PM']","Gateways to Economics: Capitalism","Research",2016,0
"111",106456,1,736,"['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Offered each semester and periodically during Interim. Counts toward management studies concentration. Prerequisite: MATH 119 or MATH 120.","['AQR']",NA,"","['Marju Purin']",200,"['RNS 204', 'RNS 204']","Elem Linear Algebra","Open to first-year students.",220,"False","Prerequisite: MATH 119 or MATH 120.","",2,"C",20162,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research",2016,0
"112",106457,1,26656,"['PHYS']","This course gives students the opportunity to work on real world physics and engineering problems. Companies, non-profits, and other organizations provide projects relevant and important to the organizations' goals. Students work in teams to approach these projects from an engineering design perspective that emphasizes hands-on work, prototyping, and organizational skills. Offered annually during Interim. Prerequisite: PHYS 244 or permission of the instructor.","['ORC']",NA,"","['Barry N. Costanzi']",300,"['RNS 297', 'RNS 297', 'RNS 297']","Engineering Design Pract","This course will be pre-registered.",360,"False","Prerequisite: PHYS 244 or permission of the instructor.","",2,"C",20162,"['M-F 0800-1000', 'M-F 1040-1200PM', 'M-F 0100-0500PM']","Engineering Design Practicum","Research",2016,0
"113",106462,1,28970,"['ID']","Students are exposed to healthcare careers while they examine the science of health and wellness in relation to self-care, stress-management, sleep, rest, and nutrition. Students learn about physiological biochemical responses to stress, grief, and loss as well as the mechanisms of coping. Students use medical terminology in therapeutic communication and explore values and ethics for collaborative interprofessional practice. An overview of the healthcare system, holistic care, and evidence-based practice is provided. Counts toward nursing and exercise science majors. Offered during interim.","",NA,"","['Elizabeth Rodgers']",100,"['YTT 050A']","Exploration in Healthcare","Open to Nursing students and a limited number of other students.",110,"False","False","",2,"C",20162,"['MWF 1040-0300PM']","Interprofessional Education: Exploration in Healthcare","Research",2016,0
"114",106463,1,30096,"['EDUC']","This course provides full-time placement in a school setting for students wanting to explore a career in teaching or gain greater understanding of teaching as a profession. Directed by host teachers, students may observe, assist within the classroom, tutor, teach, coach, attend faculty meetings and functions, and meet with school personnel. Students attend weekly seminars and complete assigned readings and reflective writings. Counts as the interim requirement for the non-licensure and TEFL certificate education concentration. Prerequisite: EDUC 260 or EDUC 290.","",NA,"","['Anthony Taylor']",200,"","Exploring Teaching","Prerequisite: EDUC 260 or EDUC 290. Admission by application. This course is intended for educational studies concentrators in the non-licensure track. This is an off-campus course.",270,"True","Prerequisite: EDUC 260 or EDUC 290.","",2,"C",20162,"","","Research",2016,0
"115",106465,1,21394,"['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture past and present, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Offered during Interim. Open to first-year students. Counts toward middle eastern studies concentration. Prerequisite: FREN 231 or placement in FREN 232.","['FOL-F', 'MCG']",NA,"","['Maria Vendetti']",200,"","Fr Lang/Moroccan Culture","Open to all students who meet the prerequisites. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",235,"False","Prerequisite: FREN 231 or placement in FREN 232.","",2,"C",20162,"","French Language and Moroccan Culture in Fes","Research",2016,0
"116",106471,1,984,"['PHIL']","Students examine Freud's thesis that our thoughts and actions spring from the darkness of our unconscious. Because Freud based his theory on a small sample of case studies, the course scrutinizes this qualitative data and discusses the role of case studies in the study of human behavior. Students evaluate the criteria for a scientific theory of human behavior and consider whether Freud's theory meets them. Offered during Interim. Counts toward German studies concentration.","['HBS']",NA,"","['Gordon D. Marino']",200,"['RNS 124']","Freud/Human Behavior","Open to a limited number of first-year students.",261,"False","False","",2,"O",20162,"['M-F 0100-0300PM']","Freud and the Study of Human Behavior","Research",2016,0
"117",106472,1,728,"['MATH']","This course explores the nature of mathematics and its role in contemporary society. The content and format of the course vary depending on the instructor's interests. In particular, the course may focus on one or two mathematical topics in depth or survey a wider range of topics. Recent topics have included mathematics of voting, probability, game theory, finance, and connections between mathematics and the arts. Offered annually. Prerequisites: high school algebra and geometry.","['AQR']",NA,"","['Debra L. Czarneski']",100,"['TOH 184', 'TOH 184']","Gateways/Mathematics","",117,"False","Prerequisites: high school algebra and geometry.","",2,"C",20162,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Gateways to Mathematics","Research",2016,0
"118",106473,1,758,"['MATH']","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in hyperbolic geometry and used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Offered annually during Interim. Prerequisite: MATH 220, and MATH 244 or MATH 252.","",NA,"","['Kay E. Smith']",300,"['RNS 206', 'RNS 206']","Geometry","",356,"False","Prerequisite: MATH 220, and MATH 244 or MATH 252.","",2,"C",20162,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","","Research",2016,0
"119",106485,1,26657,"['SWRK']","Students explore seven major challenges affecting the world's people including population, resource management, economic integration, information, technology, conflict/security, and governance with an emphasis on their relation to global citizenship and human rights. This course examines issues from social science and global problem-solving perspectives with particular attention to how culture and place affect human experience. Students engage in discussions, forums, a global village activity, and an action project. Offered periodically during Interim.","['ORC']",NA,"","['Susan E. Smalling']",100,"['TOH 210', 'TOH 210']","Global Challenges","This course has class-year limits. This course includes an academic civic engagement (ACE) component.",122,"False","False","",2,"C",20162,"['M-Th 1040-1240PM', 'TW 0800-1000']","","Research",2016,0
