"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"18",11321,1,96,"['ASIAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"19",11322,1,97,"['ASIAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"20",11323,1,104,"['BIO']","This course examines issues of women's biology including views of the evolving female and biological determinism. Core material covers anatomy, development, the biological basis of gender, reproduction, sexual response, the menstrual cycle and aging and aspects of women's health such as eating disorders, cancers and hormonal treatments. Students participate in significant amounts of group work and oral presentation. The course is open to both men and women. Offered during Interim. GE: NST-B.","",NA,"['Diane M. Maher']",100,"['SC 130', 'SC 130']","The Biology of Women","",124,"False","False","",2,"C",20052,"['MTThF 1040-1200PM', 'MTThF 0100-0300PM']","","Research",2005,24
"21",11324,1,106,"['BIO']","This foundation course explores major principles of cellular and molecular biology and is a prerequisite for all Level II biology courses. Emphases include the structural and chemical composition of cells, crucial metabolic pathways, fundamentals of cell division, basic genetics and the scientific method. Labs integrate concepts with problem-solving and scientific writing. Students attend lectures plus one 2.5-hour laboratory per week. Taught annually and during Interim. GE: NST-B, NSL.","",106,"['Kimberly A. Kandl']",100,"['SC 278']","Cell Bio & Genetics","",125,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","Cellular Biology and Genetics","Research",2005,47
"22",11325,1,110,"['BIO']","This course is designed as an introduction to molecular biology for non-biology majors. We will learn about molecular biology techniques and the use of molecular biology in medicine, forensics and agriculture. We will discuss human genetic diseases, mutations, DNA cloning, DNA fingerprinting, eugenics, gene therapy, reproductive technologies, fetal tissue research and genetic privacy. Each issue will be addressed on scientific and ethical levels. Offered during Interim. GE: NST-B, NSL.","",110,"['Jean C. Porterfield']",100,"['SC 278']","Genetics/Evolut/Soc","",127,"False","False","",2,"C",20052,"['M-Th 1040-1200PM']","Genetics, Evolution and Society","Research",2005,26
"23",11326,1,114,"['BIO']","Why do biologists do what they do? How is biology actually done? In ""Thinking and Doing Biology"" we investigate the reasons biological science is done the way it is today. Students are given the opportunity to design and perform their own experiments while being taught the process of scientific investigation. Offered during Interim. GE: NST-B, NSL.","",114,"['John Giannini']",100,"['SC 227']","Thinking & Doing Bio","",135,"False","False","",2,"O",20052,"['M-Th 0900-1000']","Thinking and Doing Biology","Research",2005,23
"24",11328,1,146,"['BIO']","Offered at the University of Minnesota Biological Field Station at Itasca State Park, Minnesota, this course provides study (lectures, readings, laboratory work and short field trips followed by extensive independent field research) in a wide range of habitats. The first week is spent on campus and the remaining three weeks are spent at the field station. Offered in 2002 and in alternate years during Interim. Prerequisite: Biology 125 and 126.","",NA,"['Charles Jr. Umbanhowar']",200,"","Winter Ecology","",281,"False","Prerequisite: Biology 125 and 126.","",2,"C",20052,"","","Research",2005,8
"25",11329,1,148,"['BIO']","","",NA,"['Theodore Johnson']",200,"","Peruvian Medical Exp","",284,"False","False","",2,"C",20052,"","","Research",2005,12
"26",11330,1,153,"['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","",NA,"['Louis Henry Kermott']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,7
"27",11331,1,154,"['BIO']","Independent Study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","",NA,"['Diane K. Angell']",200,"","IS/Disease Prevention","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"28",11332,1,155,"['BIO']","","",NA,"['Diane K. Angell']",300,"['SC 248', 'SC 248', 'SC 248']","Zoo Biology","",310,"False","False","",2,"C",20052,"['M-F 0800-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2005,13
"29",11333,1,174,"['BIO']","Biology 394 is for students who have completed one internship (Biology 294) and wish to perform a second internship. Students interested in an internship should consult with the Center for Experiential Learning, locate a faculty sponsor and complete an internship form.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"30",11334,1,175,"['BIO']","Independent Research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, students conceive and perform a research project leading to the writng of a major research paper and a poster presentation. Independant research requires permission of a supervisor, a secondary faculty reader of the paper and completion of an independantresearch form.","",NA,"['Anne Walter']",300,"","IR/TB Operons","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"31",11335,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered only during Interim.","",NA,"['Dwight R. Stoll']",100,"['SC 378']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered only during Interim.","",2,"O",20052,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2005,54
"32",11336,1,190,"['CHEM']","Students study the chemistry of the environment, from the fundamental chemical properties of air, water and soil to human impact on natural processes, including damage to and protection of the environment. Laboratory work explores environmental issues such as detecting hazardous and beneficial materials in a variety of samples.","",190,"['Paul T. Jackson']",100,"['SC 378']","A Matter of Environ","",124,"False","False","",2,"O",20052,"['M-F 0800-1000']","Environmental Chemistry","Research",2005,23
"33",11337,1,198,"['CHEM']","Students study the structure, bonding and reactions of compounds containing metal-carbon bonds. Special topics include applications of organometallic chemistry to the synthesis of organic compounds, homogeneous catalysis and biochemistry. Examples illustrate organometallic chemistry as a bridge between organic and inorganic chemistry. Prerequisite: Chemistry 247. Offered during Interim.","",NA,"['Gary Miessler']",200,"['SC 310']","Organometallic Chem","",252,"False","Prerequisite: Chemistry 247. Offered during Interim.","",2,"C",20052,"['M-F 1040-1240PM']","Organometallic Chemistry","Research",2005,11
"34",11338,1,203,"['CHEM']","","",NA,"['Robert Hanson']",200,"","Med Chem in Jamaica","",260,"False","False","",2,"C",20052,"","","Research",2005,17
"35",11339,1,204,"['CHEM']","","",NA,"['Wesley Pearson']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,3
"36",11340,1,205,"['CHEM']","","",NA,"['Douglas J. Beussman']",200,"","IS/Pharmacology","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"37",11341,1,215,"['CHEM']","In the laboratory, students investigate and identify organic compounds, singly and in mixtures. Lectures and discussion sessions investigate various spectroscopic methods and their applications to the elucidation of the structure of organic compounds. Prerequisite: Chemistry 248 and 254. Offered during Interim.","",NA,"['Gregory W. Muth']",300,"['SC 310']","Organic Analys/Theory","Lab hours to be arranged.",380,"False","Prerequisite: Chemistry 248 and 254. Offered during Interim.","",2,"C",20052,"['M-F 0800-1000']","Organic Analysis and Theory","Research",2005,7
"38",11342,1,222,"['CHEM']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"39",11343,1,223,"['CHEM']","","",NA,"['Jeffrey J. Schwinefus']",300,"","IR/RNA Folding","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"40",11345,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece, from the Bronze Age through the archaic, classical and Hellenistic periods. Students visit every major region of Greece, with extended stays in Athens, Heraklion and Thessaloniki. When not visiting museums and archaeological sites and learning about ancient Greek civilization, students experience modern Greek culture. GE: HWC, ALS-A. Offered annually in Interim.","",NA,"['Timothy R. Howe']",200,"","Class Studies Greece","",251,"False","False","",2,"C",20052,"","Classical Studies in Greece","Research",2005,30
"41",11346,1,233,"['CLASS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"42",11347,1,234,"['CLASS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"43",11348,1,235,"['CLASS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"44",11349,1,236,"['CLASS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"45",11350,1,248,"['CHIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"46",11351,1,249,"['CHIN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"47",11352,1,251,"['CHIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"48",11353,1,252,"['CHIN']","Students who have completed Chinese 371 are encouraged to continue their Chinese language study with faculty through individual and small group tutorials by registering for Chinese 298 or Chinese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"49",11354,1,258,"['ECON']","Consumers, families, and community are intertwining elements of the social economy, each depending on the others for success. This course focuses on the triad, highlighting economic roles and principles. Among the topics of interest are the ""rational consumer,"" saving and investing, momentous decisions, prodigal behavior, consumer protection, group dynamics, nurturing manipulation, collective purchases, budgeting, voting, and social welfare.","",NA,"['Steve Soderlind']",100,"['HH 413']","Consum/Familes/Commun","",116,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","Consumers in Families and Communities","Research",2005,18
"50",11355,1,261,"['ECON']","This international travel course tracks economic development in China with emphasis on Shanghai. The course examines the emergence and evolution of markets in rural, urban, commercial and financial centers and how the changes affect culture, attitudes, customs and life of the people. Shanghai will be compared with other Chinese cities, including Nanjing, Suzhou, Hangzhou and Hong Kong. The role of Hong Kong in China's reform and its integration since 1997 is also discussed.","",NA,"['Xun Pomponio']",200,"","Econ Progress China","",218,"False","False","",2,"C",20052,"","Economic Progress in China","Research",2005,22
"51",11356,1,262,"['ECON']","This course examines Christian ethics along with major frameworks in philosophical ethics (Utilitarianism, Liberalism and Marxism) in addressing economic issues. Some introductory analysis will be presented and utilized. Economics 220 cannot be taken after taking Economics 293. Does not count toward the economics major. Prerequisites: BST-T Course.","",NA,"['Mark Pernecky']",200,"['OM 035', 'OM 035']","Economic Justice","",220,"False","Prerequisites: BST-T Course.","",2,"C",20052,"['MWF 0830-1000', 'MWF 1040-1210PM']","","Research",2005,17
"52",11357,1,273,"['ECON']","This international travel course examines economic change in Britain from the Industrial Revolution to the current European Union membership. The course focuses on the process of change and how economic factors interact with values and culture. Prerequisite: one of Economics 110-122, or consent of instructor. Offered alternate Interims.","",NA,"['Bruce Dalgaard']",200,"","Britain in Transition","",253,"False","Prerequisite: one of Economics 110-122, or consent of instructor. Offered alternate Interims.","",2,"C",20052,"","Britain in Transition -- Economic Leader to European Union","Research",2005,20
"53",11358,1,276,"['ECON']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"54",11359,1,277,"['ECON']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"55",11360,1,284,"['ECON']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"56",11361,1,285,"['ECON']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"57",11362,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"58",11363,1,300,"['CSCI']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"59",11364,1,304,"['CSCI']","","",NA,"['Richard Brown']",300,"['SC 186', 'SC 186']","Advanced Team Project","",350,"False","False","",2,"C",20052,"['M-F 0830-1000', 'M-F 0100-0300PM']","","Research",2005,14
"60",11365,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"61",11366,1,307,"['CSCI']","Recent projects have involved team software development, graphics user-interface (GUI) programming, real-time computing, logic programming and intelligent tutoring systems, relational data bases, computer networks and operating systems.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"62",11367,1,308,"['EDUC']","Through lectures, readings and field placements in Minneapolis, students gain an understanding of how race, class, ethnicity, national origin, gender, sexual orientation and religion shape the character of urban youth and communities. Students spend the first week on campus in preparation for their placements and the last week reflecting upon their experiences. During weeks two and three students live in Minneapolis and tutor in the schools and participate in various after-school activities. Counts toward the major: American Racial and Multicultural Studies.","",NA,"['Daniel R. Forstner']",100,"","Schools & Communities","",170,"True","False","",2,"C",20052,"","Urban Schools and Communities","Research",2005,22
"63",11368,1,310,"['EDUC']","This course provides practical experiences and insights for students desiring to explore career opportunities in the many facets of education. Students, primarily sophomores, live off-campus, participating in different observational and practical experiences in schools of their choice. First-year students with special circumstances should consult Education Department chair. Applications due early in Fall Semester. Offered during Interim.","",NA,"['Elizabeth A. Leer']",200,"","Perspectives On Tchg","",260,"True","False","",2,"C",20052,"","Perspectives on Teaching","Research",2005,12
"64",11369,1,313,"['EDUC']","","",NA,"['Robert W. McClure']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,2
"65",11370,1,314,"['EDUC']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"66",11371,1,338,"['EDUC']","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 settings. Through guest lectures, readings, field trips and seminars, students explore the unique geography and culture of the Hawaiian Islands and develop a framework for examining diversity on the mainland. Prerequisite: Education 290, 2.7 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. Fulfills Education 382 and partially fulfills clinical practicum requirements. Students apply in the Spring Semester. Counts toward the major: American Racial and Multicultural Studies.","",NA,"['Mark Schelske']",300,"","Multi-Cult Ed Hawaii","",378,"True","Prerequisite: Education 290, 2.7 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. Fulfills Education 382 and partially fulfills clinical practicum requirements. Students apply in the Spring Semester. Counts toward the major: American Racial and Multicultural Studies.","",2,"C",20052,"","Multicultural Education in Hawaii: Seminar and Practicum","Research",2005,21
"67",11372,1,339,"['EDUC']","Students working as tutors and teacher aides gain direct teaching experience in urban schools. This course is designed to heighten students' sensitivities to the complexities of the education of urban youth in a multicultural setting. Prerequisite: Education 290, 2.7 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. The course fulfills Education 382 and partially fulfills clinical practicum requirements. Counts toward the major: American Racial and Multicultural Studies.","",NA,"['Rosemary A. Pfarr-Baker']",300,"","Urban Alternative Ed","",379,"True","Prerequisite: Education 290, 2.7 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. The course fulfills Education 382 and partially fulfills clinical practicum requirements. Counts toward the major: American Racial and Multicultural Studies.","",2,"C",20052,"","Urban Education Seminar & Practicum","Research",2005,39
"68",11373,1,344,"['EDUC']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"69",11374,1,345,"['EDUC']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"76",11381,1,382,"['ENGL']","Students examine various heroic and trickster figures as manifested in post-colonial literature from Africa, Asia and the Caribbean, both oral and written, and seek to understand what basic human needs and realities these figures express and fulfill.","",NA,"['Joseph L. Mbele']",100,"['RML 421']","Trickstr/Post-Col Lit","",108,"False","False","",2,"O",20052,"['M-F 0100-0300PM']","The Hero and the Trickster in Post-Colonial Literature","Research",2005,24
"77",11382,1,409,"['ENGL']","These courses treat specific periods in American literature and examine the relationship between literary texts and movements and their unique cultural, political and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Offerings include:","",NA,"['Colin Wells']",200,"['RML 525']","Lit Eras: Am:Beats","",240,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Literary Eras: American","Research",2005,30
"78",11383,1,414,"['ENGL']","Students study modern Irish short stories in four distinct Irish settings (ancient city, coastal village, urban capital, lake-country town) where these stories were written. Reading, discussion and cultural experiences (including theater, museums and excursions by van) provide the basis for daily journal entries and several short papers. Offered alternate years during Interim.","",NA,"['Richard DuRocher']",200,"","Modern Irish Lit","",252,"False","False","",2,"C",20052,"","Modern Irish Short Stories","Research",2005,23
"79",11385,1,433,"['ENGL']","","",NA,"['Jan C. Hill']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,1
"80",11386,1,434,"['ENGL']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"81",11387,1,436,"['ENGL']","Students explore specific periods in American literature and examine the relationship between literary texts and movements and their particular cultural, political and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues.","",NA,"['Carol Holly']",300,"['RML 520']","Adv Lit Era: 19th C Am","",340,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Advanced Studies in Literary Eras: American","Topic",2005,15
"82",11388,1,449,"['ENGL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"83",11389,1,451,"['ENGL']","","",NA,"['Mary V. Winstead']",300,"","IR/Families and Memoir","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"84",11390,1,455,"['ENVST']","This interdisciplinary seminar uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the seminar issues from coverage in the media. Because most environmental problems involve issues beyond the science, the seminar examines the economic, political and ethical dimensions of environmental questions and environmental decision-making. Offered every semester.","",NA,"['David R. Narum']",100,"['SC 129']","Intro: Env Studies","",137,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","Introduction to Environmental Studies","Research",2005,26
"85",11391,1,464,"['ENVST']","","",NA,"['Eugene Bakko']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,1
"86",11392,1,465,"['ENVST']","","",NA,"['James Farrell']",200,"","IS/Ecological Design","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"87",11393,1,466,"['ENVST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"88",11394,1,467,"['ENVST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"89",11395,1,479,"['FREN']","Students expand their ability to communicate in French, understand French texts and interpret French and U.S. cultures through study and discussion of specific social and cultural topics that are relevant (eg. stereotypes, the family, education, immigration). Explicit focus on cross-cultural comparison/contract and analysis. Students develop their ability to listen, speak, read and write, while paying particular attention to listening and reading strategies. Prerequisite: French 112 or placement.","",NA,"['Jolene Barjasteh']",200,"['OM 004', 'OM 011']","Intermed French I","",231,"False","Prerequisite: French 112 or placement.","",2,"O",20052,"['M-F 1040-1240PM', 'M-F 0200-0300PM']","Intermediate French I","Research",2005,17
"90",11396,1,481,"['FREN']","Students travel to the Caribbean island of Martinique to study French language and French-Caribbean culture at the upper-intermediate level. An immersion experience that includes home stays with local families, the course emphasizes the multicultural aspects of this region and facilitates student interaction with the local population. Field trips, events, lectures and language instruction are conducted by experts on the campus of the Universitè des Antilles. Prerequisite: French 231 or higher (or equivalent) or placement in French 232 or higher. Open to first-year students.","",NA,"['Herve Pensec']",200,"","Lang/Cul Fr Caribbean","",233,"False","Prerequisite: French 231 or higher (or equivalent) or placement in French 232 or higher. Open to first-year students.","",2,"C",20052,"","Language and Culture Studies in Martinique","Research",2005,14
"91",11397,1,482,"['FREN']","This course provides an on-campus immersion experience for students interested in improving their oral language proficiency. Students engage in small and large group discussion, give individual and group oral presentations and review grammar and registers of language. They also explore the notions of communicative competence and oral proficiency in order to become more effective speakers. Taught in French. Prerequisite: French 232, 233, or equivalent.","",NA,"['Scott Homler']",200,"['OM 026']","Speaking of French","",250,"False","Prerequisite: French 232, 233, or equivalent.","",2,"C",20052,"['M-F 1040-0300PM']","Speaking","Research",2005,18
"92",11398,1,489,"['FREN']","This course provides advanced language work and on-the-spot investigation of French culture, past and present, including theater, film, visual arts, the French court, the medieval cathedral, etc., through background readings and visits to important monuments. Students read, discuss, see and critique plays ranging from the classical to the contemporary. Prerequisite: One French 250-level course.","",NA,"['M. Clare Mather']",200,"","ID French St--Paris","",275,"False","Prerequisite: One French 250-level course.","",2,"C",20052,"","Interdisciplinary French Studies in Paris","Research",2005,11
"93",11399,1,490,"['FREN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"94",11400,1,491,"['FREN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","","Research",2005,0
"95",11401,1,494,"['FREN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"96",11402,1,496,"['FREN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","","Research",2005,0
