"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"241",90145,1,1168,"['PSYCH']","This course helps students better understand human development from the moment of conception and across the life span. The course focuses on biological and environmental factors that shape human development. Major changes in physical, cognitive, personality and social development are discussed. Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","['HBS']",NA,"",NA,"['Grace E. Cho']",200,"['RNS 290', 'RNS 290']","Developmental Psych","",241,"False","Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","A",3,"C",20133,"['T 0800-0925', 'Th 0800-0920']","Developmental Psychology","Research",2013,34
"242",90146,1,1168,"['PSYCH']","This course helps students better understand human development from the moment of conception and across the life span. The course focuses on biological and environmental factors that shape human development. Major changes in physical, cognitive, personality and social development are discussed. Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","['HBS']",NA,"",NA,"['Grace E. Cho']",200,"['RNS 290', 'RNS 290']","Developmental Psych","",241,"False","Prerequisite: Psychology 125. Offered each semester. Counts toward nursing, social work, and women's and gender studies majors and educational studies, family studies, and women's and gender studies concentrations.","B",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","Developmental Psychology","Research",2013,30
"269",90184,1,574,"['HIST']","This course surveys European history and culture since the Reformation. Topics include the impact of Protestantism, the development of nation-states, the Enlightenment, revolutionary ideas and experiences, the Napoleonic era, imperialism, mass political movements, and global warfare. Through original texts, historical studies, and literature, students explore relations among religions, states and societies and understandings of liberty and reason, natural environments, family life, and gender roles. Offered most years. Counts toward women's and gender studies major and concentration","['HWC']",NA,"",NA,"['Edward N. Snyder']",100,"['HH 501']","Eur/Reform/Modern","",191,"False","False","",3,"C",20133,"['MWF 1150-1245PM']","Europe from the Reformation to Modern Times","Research",2013,29
"275",90202,1,649,"['FAMST']","Students study the contemporary American family as it meets the challenge of a changing social world. The primary objective is to enlarge both personal and intellectual understanding of the complex issues facing families. Using the range of behavioral sciences concerned with family life, students study the interaction of individuals within families and families within society. Primary emphasis is on theories and practice of family communication. Offered annually in the spring semester. Counts towards American studies major and women's and gender studies major and concentration.","",NA,"",NA,"['Jennifer Manner']",200,"['TOH 312']","Family Relationships","This course has class-year limits. Not open to first-year students.",242,"False","False","",3,"C",20133,"['MWF 1045-1140']","","Research",2013,31
"297",90241,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Prerequisite: Spanish 232 or placement into Spanish 250. Offered each semester. Counts toward women's and gender studies major and family studies and women's and gender studies concentrations.","['FOL-S', 'WRI']",NA,"",NA,"['Sylvia Carullo']",200,"['TOH 314', 'TOH 314']","Gateway Sp-Spkng Wrld","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: Spanish 232 or placement into Spanish 250. Offered each semester. Counts toward women's and gender studies major and family studies and women's and gender studies concentrations.","A",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","Gateway to the Spanish-Speaking World","Research",2013,15
"298",90242,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Prerequisite: Spanish 232 or placement into Spanish 250. Offered each semester. Counts toward women's and gender studies major and family studies and women's and gender studies concentrations.","['FOL-S', 'WRI']",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TOH 114', 'TOH 114']","Gateway Sp-Spkng Wrld","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: Spanish 232 or placement into Spanish 250. Offered each semester. Counts toward women's and gender studies major and family studies and women's and gender studies concentrations.","B",3,"C",20133,"['T 0120-0245PM', 'Th 0215-0335PM']","Gateway to the Spanish-Speaking World","Research",2013,16
"302",90257,1,576,"['HIST']","This course takes a comparative and chronological approach to studying the diverse cultures of the modern world. Through original texts, historical studies, and literary sources, students examine such themes as the rise of American imperialism and its impact on indigenous peoples of the Americas, Asia, and Africa; the emergence of the nation-state and new ideologies; the spread of American influence in the world; human interaction with the environment; challenges to religion and traditional life-styles; and innovation in family and gender structures. Offered most years.","['MCG']",NA,"",NA,"['Abdulai Iddrisu']",100,"['HH 501']","Global 1500-Present","",195,"False","False","",3,"C",20133,"['MWF 1045-1140']","Global Histories from 1500 to the Present","Research",2013,34
"314",90291,1,651,"['FAMST']","This course explores the varied dimensions of human sexuality as they relate to, affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Counts toward family studies and women's and gender studies major and concentration.","",NA,"",NA,"['Jennifer Manner']",200,"['RML 515', 'RML 515']","Human Sexuality","This course has class year limits. Not open to first year students.",253,"False","False","",3,"C",20133,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2013,25
"315",90294,1,935,"['NORW']","Students analyze the plays of Henrik Ibsen in English translation using a variety of critical approaches. Students investigate ethical issues and themes in Ibsen's plays by examining the plays through the lens of ethics, using readings in ethical theory to better understand both the ethical issues and the plays themselves. Students also study Ibsen's dramatic technique and the historical and literary context of his work. Prerequisite: BTS-T or permission of instructor. Taught in English. Offered most years. Counts toward women's and gender studies major and concentration.","['EIN']",NA,"",NA,"['Dean Krouk']",200,"['TOH 112', 'TOH 112']","Ibsen","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",282,"False","Prerequisite: BTS-T or permission of instructor. Taught in English. Offered most years. Counts toward women's and gender studies major and concentration.","",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","","Research",2013,19
"322",90303,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Carolyn Anderson']",100,"['OM 140']","Int/Cult Anthropology","Open to first-year students only. Limited number of sophomores may add during drop/add period.",128,"False","False","A",3,"C",20133,"['MWF 0200-0255PM']","Introduction to Cultural Anthropology","Research",2013,22
"323",90304,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['OM 310', 'OM 310']","Int/Cult Anthropology","Open to first-year students only. Limited number of sophomores may add during drop/add period.",128,"False","False","B",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","Introduction to Cultural Anthropology","Research",2013,19
"324",90305,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['OM 310', 'OM 310']","Int/Cult Anthropology","Open to first-year students only. Limited number of sophomores may add during drop/add period.",128,"False","False","C",3,"C",20133,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Cultural Anthropology","Research",2013,16
"357",90345,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","",NA,"",NA,"['Maggie Broner']",200,"['TOH 114']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","C",3,"C",20133,"['MWF 0905-1000']","Intermediate Spanish I","Research",2013,17
"358",90347,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","",NA,"",NA,"['Gwendolyn Barnes-Karol']",200,"['TOH 308']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","A",3,"C",20133,"['MWF 0800-0855']","Intermediate Spanish I","Research",2013,14
"359",90348,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","",NA,"",NA,"['Gwendolyn Barnes-Karol']",200,"['TOH 308']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: Spanish 112 or placement. Offered each semester and during Interim.","B",3,"C",20133,"['MWF 1150-1245PM']","Intermediate Spanish I","Research",2013,15
"382",90378,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['HH 403', 'HH 403']","Intro to Sociology","Open to first-year students only. Limited number of sophomores may add during drop/add period.",121,"False","False","A",3,"C",20133,"['T 0800-0925', 'Th 0800-0920']","Introduction to Sociology","Research",2013,24
"383",90379,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['HH 403', 'HH 403']","Intro to Sociology","Open to all class years.",121,"False","False","B",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","Introduction to Sociology","Research",2013,31
"384",90382,1,1375,"['THEAT']","A broad-based introduction to the art and craft of theater, this course focuses on the roles of actor, director, playwright, and designer, as well as aspects of theater history, performance, and literature. Students examine theater as a culturally diverse art form, with emphasis on the ways ethnicity, gender, race, religion, and sexual orientation inform theater in the United States. Students attend performances on campus and in the Twin Cities and integrate them with readings, lectures, and discussions. A ticket fee is required. Offered each semester.","['ALS-A', 'MCD', 'ORC']",NA,"",NA,"['Karen Wilson']",100,"['DC 305']","Intro to Theater","",110,"False","False","",3,"C",20133,"['MWF 0905-1000']","Introduction to Theater","Research",2013,48
"385",90383,1,26169,"['WMGST']","Required for the women's and gender studies major and concentration, this course introduces students to the concept of gender as a category of analysis. It is designed for students who seek a fuller understanding of themselves as women and men and a wider knowledge of the experiences and achievements of women. Offered each semester. Counts towards American studies major.","['WRI']",NA,"",NA,"['Rebecca S. Richards']",100,"['DC 204']","Intro Womens/Gender St","",121,"False","False","",3,"C",20133,"['MWF 1150-1245PM']","Introduction to Women's and Gender Studies","Research",2013,19
"386",90386,1,32,"['ART']","This introduction to art history examines select European, Native American, Euro-American, and African artistic traditions from c. 1400 to the present. Through lectures, discussions, and other activities, students develop skills in visual analysis and interpretation. The course considers a variety of artistic media, including painting, sculpture, architecture, and textiles, as well as broader issues of aesthetics, function, and patronage. Offered annually.","['ALS-A', 'HWC', 'ORC']",NA,"",NA,"['Matthew Rohn']",100,"['DC 305']","Intro/Art History II","",151,"False","False","B",3,"C",20133,"['MWF 1150-1245PM']","Introduction to Art History II","Research",2013,31
"500",90516,1,69,"['ART']","Independent Study in studio art prerequisites: four foundation courses and two upper-division courses in area of study.\nIndependent Study in art history prerequisites: two upper-division courses in area of study.","",NA,"",NA,"['Ron Gallas']",200,"","IS/Gendered Ceram Sculpt","",298,"False","False","B",3,"O",20133,"","Independent Study","Research",2013,1
"503",90519,1,26171,"['WMGST']","","['WRI']",NA,"R",NA,"['Diane C. LeBlanc']",200,"","IS/Gender in Female Sport","",298,"False","False","A",3,"O",20133,"","Independent Study","Research",2013,1
"516",90557,1,1238,"['REL']","This course examines theological and ethical aspects of Christian social responsibility. It examines the meaning and normative import of Christian faith for justice and love in relational spheres (politics, economics, marriage and family, gender relations). It also explores the ethical implications of central Christian doctrines (vocation, sin, grace, two kingdoms, creation). Issues raised include civil disobedience, use of lethal force, distributive justice, love and self-sacrifice, and gender roles. Prerequisites: completion of BTS-T or permission of instructor.","['EIN', 'WRI']",NA,"",NA,"['Douglas Schuurman']",200,"['OM 340', 'OM 340']","Love, Justice, Soc Rel","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and a limited number of juniors during web registration.",296,"False","Prerequisites: completion of BTS-T or permission of instructor.","A",3,"C",20133,"['T 1145-0110PM', 'Th 1245-0205PM']","Love, Justice and Social Relations","Research",2013,25
"517",90558,1,1238,"['REL']","This course examines theological and ethical aspects of Christian social responsibility. It examines the meaning and normative import of Christian faith for justice and love in relational spheres (politics, economics, marriage and family, gender relations). It also explores the ethical implications of central Christian doctrines (vocation, sin, grace, two kingdoms, creation). Issues raised include civil disobedience, use of lethal force, distributive justice, love and self-sacrifice, and gender roles. Prerequisites: completion of BTS-T or permission of instructor.","['EIN', 'WRI']",NA,"",NA,"['Douglas Schuurman']",200,"['OM 340', 'OM 340']","Love, Justice, Soc Rel","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and a limited number of juniors during web registration.",296,"False","Prerequisites: completion of BTS-T or permission of instructor.","B",3,"C",20133,"['T 0120-0245PM', 'Th 0215-0335PM']","Love, Justice and Social Relations","Research",2013,23
"525",90569,1,1310,"['SOAN']","This course provides a social science understanding of the ""contemporary American family"" and analysis of marriage and family issues from a cross-cultural perspective. Students discuss issues of dating and mate selection, marital and parent-child relationships over the family life cycle, gender issues, work and family roles, and problem-related issues affecting families (divorce, violence and death) caused by rapid changes in society. Offered annually in the fall or spring semester. Counts towards American studies and women's and gender studies majors and family studies and women's and gender studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",200,"['TOH 214', 'TOH 214']","Marriage & the Family","",260,"False","False","",3,"C",20133,"['T 0120-0245PM', 'Th 0215-0335PM']","Marriage and the Family","Research",2013,24
"563",90615,1,22440,"['HIST']","This seminar introduces students to the nature and development of Muslim societies in sub- Saharan Africa, from the earliest times to the present. Students also explore questions of authenticity and ""historical truth"" as they examine current debates on themes such as patterns of Islamization, ""African Islam,"" and Islam in Africa. Other themes include the invention of Muslim identities, expansion of Sufism, women in Islam, Islamic education, Islam and colonialism as well as revivalism in Islam. Offered annually.","['MCG']",NA,"",NA,"['Abdulai Iddrisu']",200,"['TOH 108', 'TOH 108']","Muslim Societies/Sub-Saha","",292,"False","False","",3,"C",20133,"['T 1145-0110PM', 'Th 1245-0205PM']","Muslim Societies in Sub-Saharan Africa","Research",2013,30
"577",90659,1,1064,"['ESTH']","Students study in-depth the physiology of exercise, covering cardiovascular and muscular adaptions to exercise and factors affecting performance, including body composition, environmental influences, training implications across gender and age, and the assessment of fitness. The course includes a laboratory component. Prerequisite: junior standing and Biology 143 and 243 or consent of instructor. Offered every year.","",1064,"",NA,"['Christine Daymont']",300,"['SAC 103']","Physiology/Exercise","Students in ESTH 375 must also register for lab ESTH 375 L. Open to Juniors and Seniors only.",375,"False","Prerequisite: junior standing and Biology 143 and 243 or consent of instructor. Offered every year.","",3,"C",20133,"['MWF 1045-1140']","Physiology of Exercise","Research",2013,26
"619",90719,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Prerequisite: American Conversations 101, 102, 201. Offered annually in the spring semester. Counts towards American studies major and women's and gender studies major and concentration.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['Judy Kutulas', 'Colin Wells']",200,"['HH 317']","Pur/Happiness: 1920-Pres.","Open to American Conversations students only.",202,"False","Prerequisite: American Conversations 101, 102, 201. Offered annually in the spring semester. Counts towards American studies major and women's and gender studies major and concentration.","A",3,"C",20133,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2013,18
"620",90720,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Prerequisite: American Conversations 101, 102, 201. Offered annually in the spring semester. Counts towards American studies major and women's and gender studies major and concentration.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['Judy Kutulas', 'Colin Wells']",200,"['HH 319']","Pur/Happiness: 1920-Pres.","Open to American Conversations students only.",202,"False","Prerequisite: American Conversations 101, 102, 201. Offered annually in the spring semester. Counts towards American studies major and women's and gender studies major and concentration.","B",3,"C",20133,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2013,16
"637",90748,1,16,"['AFAM']","Based upon courses from participating departments, the seminar introduces students to the historical and cross-cultural experiences of Africans and African Americans. It affords students the chance to engage in interdisciplinary interpretation and analysis and encourages them to interpret their own heritage in light of the African/African American experience. This course emphasizes literary texts. Counts toward ARMS and American Studies majors and American studies concentration.","['ALS-L', 'MCG']",NA,"",NA,"['Abdulai Iddrisu']",200,"['TOH 108', 'TOH 108']","Sem: Africa/Americas","",231,"False","False","",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","Africa and the Americas: The Diaspora Experience","Seminar",2013,33
"643",90755,1,634,"['ASIAN', 'HIST']","This seminar covers varying topics in East Asian history. Recent topics have included ""World War II in East Asia and the Pacific"" and ""Nationalism and Communism in Southeast Asia."" May be repeated if topics are different. Prerequisite: history or Asian studies major or permission of the instructor. Offered periodically.","['WRI']",NA,"",NA,"['Robert Entenmann']",300,"['HH 516', 'HH 516']","Sem: East Asia","",345,"False","Prerequisite: history or Asian studies major or permission of the instructor. Offered periodically.","",3,"C",20133,"['T 0800-0925', 'Th 0800-0920']","East Asia Seminar","Seminar",2013,19
"645",90759,1,26503,"['WMGST']","The course provides a capstone to the major. Taught as a seminar, it offers an opportunity for students to integrate their studies of women and gender across disciplines and to become more aware of the intricate web of gender, race, culture, and class that informs women's experiences. Prerequisite: Women's and Gender Studies 121. Offered annually in the spring semester.","['WRI']",NA,"",NA,"['Rebecca S. Richards']",300,"['RML 421']","Sem:Transnation Feminisms","Open to Junior and Senior Women's and Gender Studies majors only, except by permission of instructor. Prerequisite: Women's and Gender Studies 121.",399,"False","Prerequisite: Women's and Gender Studies 121. Offered annually in the spring semester.","",3,"O",20133,"['MWF 0905-1000']","Advanced Topics in Women's and Gender Studies","Research",2013,9
