"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"297",61447,1,486,"['FREN']","Students explore French-speaking regions of the world outside France through the close reading, discussion, and analysis of literary and non-literary texts as well as other cultural artifacts. Readings, discussions, viewings, and written and oral assignments are organized around the exploration of specific topics or themes. Regions include Manitoba, Québec, the French Caribbean, and North Africa. May be repeated if region is different. Taught in French. Prerequisite: minimum of one 250-level course (two recommended).","['FOL-F']",NA,"",NA,"['M. Clare Mather']",200,"['OM 026', 'OM 026']","Fr World: Mtrl Immig. Lit","",271,"False","Prerequisite: minimum of one 250-level course (two recommended).","",1,"C",20081,"['T 0120-0245PM', 'Th 0215-0335PM']","The Francophone World","Research",2008,16
"298",61450,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins the discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts range from the Declaration of Independence and Thomas Jefferson's architecture to the Narrative of the Life of Frederick Douglass and the coming of the Civil War.","",NA,"",NA,"['Eric J. Fure-Slocum']",100,"['RML 421']","Freedoms: 1607-1865","",101,"False","False","A",1,"C",20081,"['MWF 0905-1000']","Declaring Independence, 1620-1865","Research",2008,21
"299",61451,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins the discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts range from the Declaration of Independence and Thomas Jefferson's architecture to the Narrative of the Life of Frederick Douglass and the coming of the Civil War.","",NA,"",NA,"['Colin Wells']",100,"['RML 515']","Freedoms: 1607-1865","",101,"False","False","B",1,"C",20081,"['MWF 0905-1000']","Declaring Independence, 1620-1865","Research",2008,19
"313",61469,1,456,"['ENVST']","Population growth, industrialization, and the consumption of fossil fuels have increased global environmental problems. The course examines the ways in which nation-states and/or international institutions have addressed these environmental concerns. Depending on the instructor, the focus of the course is either the environmental problems of a particular area (e.g., Latin America, Russia or Asia) or a broader global arena (e.g., international institutions and the environment). Counts toward major and concentration: Environmental Studies.","['HBS']",NA,"",NA,"['Anthony Lott']",200,"['SC 186', 'SC 186']","Global Env Politics","",201,"False","False","",1,"C",20081,"['T 0120-0245PM', 'Th 0215-0335PM']","Topics in Global Environmental Politics","Research",2008,29
"349",61524,1,595,"['HIST']","Russia's modern history from Peter the Great to the revolution of 1917 centers on the tsarist autocracy and popular movements to limit its power. Students assess Russia's economy, culture, and religion against the background of the country's westernization. Foreign Language Across the Curriculum course available in Russian. Offered most years.","['HWC']",NA,"",NA,"['Anna Kuxhausen']",200,"['HH 413']","Imperial Russia","",230,"False","False","",1,"C",20081,"['MWF 1150-1245PM']","","Research",2008,27
"351",61526,1,1361,"['SWRK']","Social work majors study the ""how-to"" of social work practice, particularly intercultural communication. They describe strengths and problems of diverse individuals and families; frame goals and plans for change utilizing the planned change process and the systems perspective; and use ethical decision-making, informed by the scientific method, grounded in the liberal arts, and concerned with social justice. Students demonstrate learning in videotaped role playing and have an agency interviewing experience. Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered Fall Semester.","['ORC']",NA,"",NA,"['Naurine Lennox']",200,"['HH 516', 'HH 516']","Incl Pract: Ind/Fam","Open to Junior Social Work majors only.",254,"False","Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered Fall Semester.","",1,"C",20081,"['T 0120-0245PM', 'Th 0215-0335PM']","Inclusive Practice: Individuals and Families","Research",2008,17
"435",61618,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters. Open to first-year students only.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['HH 501']","Intro to Sociology","Open to first-year students only.",121,"False","False","A",1,"C",20081,"['MWF 1255-0150PM']","Introduction to Sociology","Research",2008,23
"436",61619,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters. Open to first-year students only.","['HBS', 'MCD']",NA,"",NA,"['Michael Leming']",100,"['HH 403', 'HH 403']","Intro to Sociology","Open to first-year students only.",121,"False","False","B",1,"C",20081,"['T 0935-1100', 'Th 0930-1050']","Introduction to Sociology","Research",2008,19
"442",61628,1,31,"['ART']","This introduction to art history examines select artistic traditions among ancient and medieval cultures of Asia and Europe. Through lectures, discussions, and presentations, students develop skills in visual analysis and interpretation, as well as a broad historical exposure to a variety of major historical periods. The course considers a variety of artistic media, including painting, sculpture, and architecture, in addition to broader issues of aesthetics, function, and patronage. Offered annually.","['ALS-A', 'MCG']",31,"",NA,"['Nancy M. Thompson', 'Venugopal Maddipati']",100,"['DC 305']","Intro/Art History I","This course has class year limits.",150,"False","False","",1,"C",20081,"['MW 1045-1140']","Introduction to Art History I","Research",2008,50
"573",61766,1,625,"['HIST']","","",NA,"",NA,"['Steven C. Hahn']",200,"","IS/Early Native America","",298,"False","False","",1,"O",20081,"","Independent Study","Research",2008,1
"622",61828,1,405,"['ENGL']","These courses treat specific periods in British literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent.\nThe Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church.\nThe Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War.\nThe Age of Enlightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism.\nThe Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism.\nThe Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities.\nModern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","['ALS-L']",NA,"",NA,"['Richard DuRocher']",200,"['RML 515']","Literary Eras:Renaissance","",230,"False","Prerequisite: FYW or equivalent.\nThe Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church.\nThe Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War.\nThe Age of Enlightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism.\nThe Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism.\nThe Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities.\nModern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","",1,"C",20081,"['MWF 1255-0150PM']","Literary Eras: British","Research",2008,23
"634",61842,1,794,"['MEDIA']","This course focuses on contemporary media, primarily film and television, from theoretical and critical perspectives. Primary emphasis is given to the specific identifying characteristics of news, advertising and entertainment media and to how those media serve as forums for cultural negotiation in our society. In particular, attention is paid to how media representations of race, class and gender presently exist as both products and producers of contemporary cultures. Prerequisite: Media Studies 160.","['ORC']",NA,"",NA,"['William Sonnega']",200,"['TB 216', 'TB 216']","Media/Contemp Culture","",260,"False","Prerequisite: Media Studies 160.","",1,"C",20081,"['T 1145-0110PM', 'Th 1245-0205PM']","Media and Contemporary Culture","Research",2008,15
"678",61919,1,411,"['ENGL']","Students encounter the literature from former British colonies and from other countries of Africa, Asia, and Latin America. Primary attention is given to literatures in English, but the readings may include some translations. The course examines diverse cultural expressions and the historical and cultural contexts of the works read, including the relationship between oral and written literature and between indigenous and foreign elements. Prerequisite: FYW or equivalent.","['ALS-L', 'MCG']",NA,"",NA,"['Richard Buckstead']",200,"['RML 421']","Post-Colonial Lit India","",247,"False","Prerequisite: FYW or equivalent.","",1,"C",20081,"['MWF 1255-0150PM']","Post-Colonial Literatures","Research",2008,33
"710",61953,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered Fall or Spring Semester.","['HBS', 'MCD']",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 317']","Race/Class-Am Culture","",264,"False","False","A",1,"C",20081,"['MWF 1255-0150PM']","Race and Class in American Culture","Research",2008,27
"711",61954,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered Fall or Spring Semester.","['HBS', 'MCD']",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 317']","Race/Class-Am Culture","",264,"False","False","B",1,"C",20081,"['MWF 0200-0255PM']","Race and Class in American Culture","Research",2008,18
"716",61961,1,1237,"['REL']","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: completion of BTS-T.","['EIN']",NA,"",NA,"['Anantanand Rambachan']",200,"['BMC 110', 'BMC 110']","Rel Pluralsm/Communit","Prerequisite: Completion of BTS-T requirement. Open to Seniors all Passes. Open to Juniors starting at Pass 3.",295,"False","Prerequisite: completion of BTS-T.","",1,"O",20081,"['T 0935-1100', 'Th 0930-1050']","Religious Pluralism and the Nature of Community","Research",2008,15
"717",61963,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102.","['ALS-L', 'MCD', 'WRI']",NA,"",NA,"['Steven C. Hahn']",200,"['RML 525']","Remaking Am: 1845-1945","",201,"False","Prerequisite: American Conversations 101 and 102.","A",1,"C",20081,"['MWF 1255-0150PM']","Re-making America, 1865-1945","Research",2008,17
"718",61964,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102.","['ALS-L', 'MCD', 'WRI']",NA,"",NA,"['Mary Titus']",200,"['RML 520']","Remaking Am: 1845-1945","",201,"False","Prerequisite: American Conversations 101 and 102.","B",1,"C",20081,"['MWF 1255-0150PM']","Re-making America, 1865-1945","Research",2008,16
"723",61971,1,1137,"['PSCI']","The course examines continuity and change in Russian political culture. The institutions and politics between the Soviet and Post Soviet periods under the leadership of Yeltsin and Putin are explored. The course considers Russia as an energy-exporting state. The varied political developments of former Soviet republics in Europe, the Caucasus and Central Asia are compared and contrasted. Offered Fall Semester.","['HBS']",NA,"",NA,"['J. Patrick Dale']",200,"['DC 204']","Russian/Eurasian Politics","",282,"False","False","",1,"C",20081,"['MWF 0905-1000']","Russian and Eurasian Politics","Research",2008,18
"728",61984,1,98,"['ASIAN']","The seminar intensively studies topics in Asian studies. Prerequisite: Asian Studies 275 or permission of the instructor.","['WRI']",NA,"",NA,"['Robert Entenmann']",300,"['HH 514', 'HH 514']","Sem: Asia","",399,"False","Prerequisite: Asian Studies 275 or permission of the instructor.","",1,"O",20081,"['T 0935-1100', 'Th 0930-1050']","Seminar","Seminar",2008,15
"733",61994,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Stalin."" Offered most years. May be repeated if topics are different.","['WRI']",NA,"",NA,"['Dolores Peters']",300,"['HH 514', 'HH 514']","Sem: Holocaust & History","",320,"False","False","A",1,"C",20081,"['T 0120-0245PM', 'Th 0215-0335PM']","Seminar: Modern Europe","Seminar",2008,19
"792",62088,1,429,"['ENGL']","Students explore various forms of prose, both fiction and nonfiction. Each instructor selects different material to be studied and emphasizes various aspects of the form. Topics can range from the 19th-century novel to African American autobiography. May be repeated if topics are different. Prerequisite: FYW or equivalent.","['ALS-L']",NA,"",NA,"['Mary E. Trull']",200,"['RML 515']","Top: Prose: Post-Modern","",283,"False","Prerequisite: FYW or equivalent.","",1,"C",20081,"['MWF 0800-0855']","Studies in Prose","Topic",2008,20
"802",62151,1,616,"['HIST']","This course surveys women's experience in American life from the colonial period to the present. Students examine the changing economic, social, and legal status of women, society's attitudes towards women, and the growth of a women's movement. Offered most years.","['HWC', 'MCD']",NA,"",NA,"['Judy Kutulas']",200,"['HH 501']","Women in America","",272,"False","False","",1,"C",20081,"['MWF 1045-1140']","","Research",2008,34
"804",62154,1,829,"['MUSIC']","An introduction to non-Western music, this course explores ethnically diverse performance practices and styles, ethnomusicological techniques for studying non-Western music, and the relationship of music of various cultures to events important to those cultures. Offered Fall Semester.","['ALS-A', 'MCG']",NA,"",NA,"['David Hagedorn']",200,"['CHM 233']","World Music","",237,"False","False","",1,"C",20081,"['MWF 1045-1140']","","Research",2008,57
"813",63943,1,18779,"['ASIAN']","How do pilgrims, travelers and migrants make sense of their journeys in Asia? Students explore maps, histories, tales, and guides that define Asia today and in years past, including at least one of the classic Asian texts; study how cultural, linguistic, economic, religious, social, and political connections and divisions create and sustain communities in Asia; spend the last few weeks of the term planning related projects for their Interim course. Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Offered Fall Semester.","",NA,"",NA,"['Phyllis Hyland Larson']",200,"['OM 002', 'OM 002']","AsianCon1:MappingJourneys","Registration for this course restricted to those students who have applied to the Asian Conversations program and been accepted into it.",210,"False","Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Offered Fall Semester.","",1,"C",20081,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Conversations I: Mapping Journeys","Research",2008,21
"814",63944,1,78,"['ASIAN']","This course examines major cultures of Asia from interdisciplinary and comparative perspectives with attention to theories of human behavior. Themes vary from year to year but may include Asian cities, heroic ideals, village and family life, population growth, gender roles, and medicine and healing traditions. No prerequisites.","['MCG']",NA,"",NA,"['Barbara Reed']",100,"['RML 577', 'RML 577']","Asian Cultures","",121,"False","False","",1,"C",20081,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Cultures in Comparative Perspectives","Research",2008,46
"828",63984,1,410,"['ENGL']","Students explore the histories, cultural patterns, religious practices, key institutions, gender issues, narrative styles, and the significant contributions to our nation of an array of racial and multicultural groups. Such diverse writers as Leslie Silko, Chaim Potok, Amy Tan, and Toni Morrison raise questions about voice and identity, both individual and collective. Prerequisite: FYW or equivalent.","['ALS-L', 'MCD']",NA,"",NA,"['Joan Hepburn']",200,"['RML 525', 'RML 525']","Am Racial/Multi Lit","",245,"False","Prerequisite: FYW or equivalent.","",1,"C",20081,"['T 0935-1100', 'Th 0930-1050']","American Racial and Multicultural Literatures","Research",2008,38
"831",63988,1,437,"['ENGL']","This course focuses on important issues, images, authors, and modes in an intensive study of racial and multicultural literature in the U.S. The scope of the course can include racial portraiture, sexual politics, field and factory experience, color and class status, and church and family institutions. Authors include such writers as Frederick Douglass and Maxine Hong Kingston. Prerequisites: English 185 plus one additional course of relevant background.","",NA,"",NA,"['Mark Allister']",300,"['RML 520']","Top: Lit Amer Southwest","",345,"False","Prerequisites: English 185 plus one additional course of relevant background.","",1,"O",20081,"['Th 0700-1000PM']","Topics in American Racial and Multicultural Literatures","Topic",2008,13
"849",64053,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","['HBS', 'MCD']",NA,"",NA,"['Daniel Hofrenning']",100,"['HH 307', 'HH 307']","American Politics","This course has class year limits.",111,"False","False","C",1,"C",20081,"['T 0800-0925', 'Th 0800-0920']","","Research",2008,30
"853",64064,1,1181,"['PSYCH']","This course examines several major theoretical perspectives on psychotherapy. Students review empirically supported treatments for specific clinical disorders, as well as ""nonspecific"" factors that affect the therapeutic process. Students explore ethical and legal challenges related to psychotherapy delivery, as well as multicultural and other diversity issues. Course format is primarily discussion-based. This course is only open to juniors and seniors and is offered most years. Prerequisites: Psychology 231, and 264 or 271.","",NA,"",NA,"['Molly M. Kodl']",300,"['RNS 124']","Clinical/Counseling Psych","Registration by preregistration only.",375,"False","Prerequisites: Psychology 231, and 264 or 271.","",1,"C",20081,"['W 0700-1000PM']","Clinical/Counseling Psychology","Research",2008,18
"864",64078,1,1222,"['REL']","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia.","['MCG', 'WRI']",NA,"",NA,"['Barbara Reed']",200,"['BMC 101']","Buddhism","",257,"False","False","",1,"C",20081,"['MWF 1045-1140']","","Research",2008,26
"875",64157,1,605,"['HIST']","An overview of the evolution of Latin American societies since 1750, this course examines the consequences of independence, 19th-century economic imperialism, and the 20th-century transitions to more urbanized, industrialized ways of life. Students examine major Latin American nations and compare their revolutionary and counter-revolutionary trajectories toward the establishment of authoritarian states. Applied Foreign Language Component available in Spanish. Offered most years.","['MCG']",NA,"",NA,"['Benjamin N. Narvaez']",200,"['RML 577']","Modern Latin America","",242,"False","False","",1,"O",20081,"['MWF 0200-0255PM']","","Research",2008,11
"876",64158,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Stalin."" Offered most years. May be repeated if topics are different.","['WRI']",NA,"",NA,"['Anna Kuxhausen']",300,"['HH 515']","Sem: European Enlightnmnt","Registration by preregistration only.",320,"False","False","B",1,"C",20081,"['MWF 0200-0255PM']","Seminar: Modern Europe","Seminar",2008,20
"877",64165,1,604,"['HIST']","This course examines issues of race and ethnicity in Latin America from colonial times to the present. Although not directly comparative, by highlighting the region's distinctive tradition of racial mixture the course provides students with a model of race relations that contrasts sharply with that of the U.S. The course also concerns changing ideas about race in Latin America and the impact of these ideas on debates over national identity. Offered periodically.","['MCG']",NA,"",NA,"['Benjamin N. Narvaez']",200,"['RML 525']","Race/Ethnic/Latin Am","",241,"False","False","",1,"O",20081,"['MWF 1150-1245PM']","HIstorical Perspectives on Race and Ethnicity in Latin America","Research",2008,10
"882",64188,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters. Open to first-year students only.","['HBS', 'MCD']",NA,"",NA,"['Michael Leming']",100,"['HH 403', 'HH 403']","Intro to Sociology","Open to first-year students only.",121,"False","False","C",1,"C",20081,"['T 0120-0245PM', 'Th 0215-0335PM']","Introduction to Sociology","Research",2008,34
"884",64190,1,1299,"['SOAN']","As an overview of the variety of belief systems and ways of life, this course explores ethnographic case studies of Native American groups from the major culture areas of North America north of Mexico. Topics addressed in this course include language families, social organization systems, ecological and economic adaptations, material culture, religions, and revitalization movements. This course will also examine the impacts of colonial encounters upon Native American cultures. Offered Fall or Spring Semester.","['HBS', 'MCD']",NA,"",NA,"['Carolyn Anderson']",200,"['RML 577']","Native N Amer Cultures","",234,"False","False","",1,"C",20081,"['MWF 1150-1245PM']","Native North American Cultures and Religions","Research",2008,26
