"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"258",108251,1,268,"['ECON']","Students in this course learn and apply economic analysis, tempered by an appreciation for the political and institutional contexts of the less developed countries, to gain an understanding of these countries' economies. Using cases involving both written and oral analysis, students explore topics such as economic growth in Brazil, trade strategies in Singapore, poverty and income distribution in Taiwan, or macroeconomic performance in Mexico. Offered annually. Counts toward environmental studies major (social science emphasis) and Latin American studies major and concentration. Prerequisite: one of Economics 110-121 or permission of instructor.","['MCG', 'WRI']",NA,"",NA,"['Seth Binder']",200,"['RML 421']","Economic Development","",243,"False","Prerequisite: one of Economics 110-121 or permission of instructor.","A",3,"C",20163,"['MWF 1255-0150PM']","","Research",2016,0
"259",108252,1,268,"['ECON']","Students in this course learn and apply economic analysis, tempered by an appreciation for the political and institutional contexts of the less developed countries, to gain an understanding of these countries' economies. Using cases involving both written and oral analysis, students explore topics such as economic growth in Brazil, trade strategies in Singapore, poverty and income distribution in Taiwan, or macroeconomic performance in Mexico. Offered annually. Counts toward environmental studies major (social science emphasis) and Latin American studies major and concentration. Prerequisite: one of Economics 110-121 or permission of instructor.","['MCG', 'WRI']",NA,"",NA,"['Seth Binder']",200,"['RML 421']","Economic Development","",243,"False","Prerequisite: one of Economics 110-121 or permission of instructor.","B",3,"C",20163,"['MWF 0200-0255PM']","","Research",2016,0
"269",108271,1,574,"['HIST']","This course surveys European history and culture since the Reformation. Topics include the impact of Protestantism, the development of nation-states, the Enlightenment, revolutionary ideas and experiences, the Napoleonic era, imperialism, mass political movements, and global warfare. Through original texts, historical studies, and literature, students explore relations among religions, states and societies and understandings of liberty and reason, natural environments, family life, and gender roles. Offered annually. Counts toward women's and gender studies major and concentration","['HWC']",NA,"",NA,"['Dolores Peters']",100,"['RML 515', 'RML 515']","Europe from Reformation to Modern","",191,"False","False","",3,"C",20163,"['T 0120-0245PM', 'Th 0215-0335PM']","Europe from the Reformation to Modern Times","Research",2016,0
"276",108279,1,649,"['FAMST']","Students study the contemporary American family as it meets the challenge of a changing social world. The primary objective is to enlarge both personal and intellectual understanding of the complex issues facing families. Using the range of behavioral sciences concerned with family life, students study the interaction of individuals within families and families within society. Primary emphasis is on theories and practice of family communication. Offered annually in the spring semester. Counts toward American studies major, family studies and educational studies concentrations, and women's and gender studies major and concentration.","",NA,"",NA,"['Lisa L. Moore']",200,"['OM 010', 'OM 010']","Family Relationships","This course has class-year limits. Not open to first-year students.",242,"False","False","",3,"O",20163,"['T 0935-1100', 'Th 0930-1050']","","Research",2016,0
"298",108322,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Offered each semester. Counts toward women's and gender studies and Latin American studies majors and family studies, management studies, and women's and gender studies concentrations. Prerequisite: SPAN 232 or placement into SPAN 250.","['FOL-S', 'WRI']",NA,"",NA,"['Ariel Strichartz']",200,"['TOH 314', 'TOH 314']","Gateway Spanish-Speaking World","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: SPAN 232 or placement into SPAN 250.","B",3,"C",20163,"['T 0120-0245PM', 'Th 0215-0335PM']","Gateway to the Spanish-Speaking World","Research",2016,0
"299",108323,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Offered each semester. Counts toward women's and gender studies and Latin American studies majors and family studies, management studies, and women's and gender studies concentrations. Prerequisite: SPAN 232 or placement into SPAN 250.","['FOL-S', 'WRI']",NA,"",NA,"['Sylvia Carullo']",200,"['TOH 310', 'TOH 310']","Gateway Spanish-Speaking World","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: SPAN 232 or placement into SPAN 250.","A",3,"O",20163,"['T 0935-1100', 'Th 0930-1050']","Gateway to the Spanish-Speaking World","Research",2016,0
"303",108355,1,1336,"['SPAN']","Students examine the diverse elements that have shaped Latin American culture through an exploration of political, social, economic, religious, and artistic topics. They develop critical analysis skills through reading, discussion, and written and/or oral projects. The course features the study of selected literary and non-literary texts, including at least one substantive literary work. Taught in Spanish. Counts toward Latin American studies major. Prerequisite: SPAN 250.","",NA,"",NA,"['Kristina Medina-Vilarino']",200,"['TOH 310', 'TOH 310']","Heritage Latin America","",272,"False","Prerequisite: SPAN 250.","",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Cultural Heritage of Latin America","Research",2016,0
"318",108371,1,651,"['FAMST']","This course explores the varied dimensions of human sexuality as they affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, race and gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Counts toward American studies major, family studies concentration, and women's and gender studies major and concentration.","['ORC']",NA,"",NA,"['Erica Kanewischer']",200,"['OM 030']","Human Sexuality","This course has class-year limits.",253,"False","False","",3,"C",20163,"['MWF 1045-1140']","","Research",2016,0
"319",108374,1,935,"['NORW']","Students analyze the plays of Henrik Ibsen in English translation using a variety of critical approaches. Students investigate ethical issues and themes in Ibsen's plays by examining the plays through the lens of ethics, using readings in ethical theory to better understand both the ethical issues and the plays themselves. Students also study Ibsen's dramatic technique and the historical and literary context of his work. Taught in English. Offered annually. Counts toward women's and gender studies major and concentration. Prerequisite: BTS-T or permission of instructor.","['EIN', 'WRI']",NA,"",NA,"['Kyle A. Korynta']",200,"['TOH 310', 'TOH 310']","Ibsen","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",282,"False","Prerequisite: BTS-T or permission of instructor.","",3,"C",20163,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2016,0
"359",108423,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Molly Tun']",200,"['TOH 310']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","A",3,"C",20163,"['MWF 0800-0855']","Intermediate Spanish I","Research",2016,0
"360",108424,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Molly Tun']",200,"['TOH 316']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","B",3,"C",20163,"['MWF 1045-1140']","Intermediate Spanish I","Research",2016,0
"361",108425,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TOH 308']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","C",3,"C",20163,"['MWF 1255-0150PM']","Intermediate Spanish I","Research",2016,0
"380",108448,1,1197,"['REL']","Students examine traditional Christian doctrines in light of feminist critiques and reformulations. The course focuses especially upon language and images of God, the person of Christ and the work of redemption and understandings of human nature. Students evaluate arguments for and against the compatibility of Christianity and feminism. Counts toward women's and gender studies major and concentration. Prerequisite: BTS-B.","['BTS-T']",NA,"",NA,"['David Booth']",200,"['OM 030', 'OM 030']","Intro Feminist Theol","",209,"False","Prerequisite: BTS-B.","",3,"C",20163,"['T 0120-0245PM', 'Th 0215-0335PM']","Introduction to Feminist Theology","Research",2016,0
"385",108454,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Christopher L. Chiappari']",100,"['TOH 110', 'TOH 110']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","A",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Cultural Anthropology","Research",2016,0
"387",108457,1,27324,"['RACE']","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos, and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences, and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts. Counts toward American studies Latin American studies majors and Africa and the Americas and Latin American studies concentrations.","['ALS-L', 'MCD']",NA,"",NA,"['Maurella Cunningham']",100,"['RML 515']","Intro to Race & Ethnic St","Open to all students.",121,"False","False","A",3,"C",20163,"['M 0700-1000PM']","Introduction to Race and Ethnic Studies","Research",2016,0
"388",108459,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['TOH 108', 'TOH 108']","Intro to Sociology","Open to first-year students only, others by permission of instructor.",121,"False","False","A",3,"C",20163,"['T 0935-1100', 'Th 0930-1050']","Introduction to Sociology","Research",2016,0
"389",108460,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['TOH 108', 'TOH 108']","Intro to Sociology","Open to first-year students only.",121,"False","False","B",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Sociology","Research",2016,0
"390",108461,1,26169,"['WMGST']","Required for the women's and gender studies major and concentration, this course introduces students to the concept of gender as a category of analysis. It is designed for students who seek a fuller understanding of themselves as women and men and a wider knowledge of the experiences and achievements of women. Offered each semester. Counts toward American studies major and educational studies concentration.","['WRI']",NA,"",NA,"['Rebecca S. Richards']",100,"['RML 515', 'RML 515']","Intro Womens/Gender St","This course has class-year limits.",121,"False","False","",3,"C",20163,"['T 0935-1100', 'Th 0930-1050']","Introduction to Women's and Gender Studies","Research",2016,0
"497",108617,1,1238,"['REL']","This course examines theological and ethical aspects of Christian social responsibility. It examines the meaning and normative import of Christian faith for justice and love in relational spheres (politics, economics, marriage and family, gender relations). It also explores the ethical implications of central Christian doctrines (vocation, sin, grace, two kingdoms, creation). Issues raised include civil disobedience, use of lethal force, distributive justice, love and self-sacrifice, and gender roles. Prerequisites: BTS-T or permission of instructor.","['EIN', 'WRI']",NA,"",NA,"['Douglas Schuurman']",200,"['OM 340', 'OM 340']","Love, Justice, Social Relations","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",296,"False","Prerequisites: BTS-T or permission of instructor.","",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Love, Justice and Social Relations","Research",2016,0
"506",108627,1,1310,"['SOAN']","This course provides a social science understanding of the ""contemporary American family"" and analysis of marriage and family issues from a cross-cultural perspective. Students discuss issues of dating and mate selection, marital and parent-child relationships over the family life cycle, gender issues, work and family roles, and problem-related issues affecting families (divorce, violence and death) caused by rapid changes in society. Offered annually in the fall or spring semester. Counts toward American studies and women's and gender studies majors and family studies, management studies, and women's and gender studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",200,"['TOH 108', 'TOH 108']","Marriage & the Family","",260,"False","False","",3,"C",20163,"['T 0120-0245PM', 'Th 0215-0335PM']","Marriage and the Family","Research",2016,0
"554",108720,1,1064,"['ESTH']","Students study in-depth the physiology of exercise, covering cardiovascular and muscular adaptions to exercise and factors affecting performance, including body composition, environmental influences, training implications across gender and age, and the assessment of fitness. The course includes a laboratory component. Offered annually. Counts toward neuroscience concentration and biomedical studies concnetration (for students through class of 2016). Prerequisite: junior standing and BIO 143 and BIO 243 or permission of instructor.","",1064,"",NA,"['Jennifer M. Holbein']",300,"['SAC 103']","Physiology/Exercise","Students in ESTH 375 must also register for one lab ESTH 375 AL or BL. Open to Juniors and Seniors only.",375,"False","Prerequisite: junior standing and BIO 143 and BIO 243 or permission of instructor.","",3,"C",20163,"['MWF 1045-1140']","Physiology of Exercise","Research",2016,0
"595",108779,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Offered annually in the spring semester. Counts toward American studies, race and ethnic studies, and women's and gender studies majors and and management studies, race and ethnic studies, and women's and gender studies concentrations. Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['David R. Castro', 'Judy Kutulas']",200,"['CHM 232']","Pursuits of Happiness: 1920-Present","Open to American Conversations students only.",202,"False","Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","A",3,"C",20163,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2016,0
"596",108780,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Offered annually in the spring semester. Counts toward American studies, race and ethnic studies, and women's and gender studies majors and and management studies, race and ethnic studies, and women's and gender studies concentrations. Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['David R. Castro', 'Judy Kutulas']",200,"['CHM 239']","Pursuits of Happiness: 1920-Present","Open to American Conversations students only.",202,"False","Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","B",3,"C",20163,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2016,0
"597",108781,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Counts toward American studies, race and ethnic studies, and Latin American studies majors; and Africa and the Americas, educational studies, Latin American studies, management studies, and race and ethnic studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['TOH 114', 'TOH 114']","Race/Class-Am Culture","",264,"False","False","A",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Race and Class in American Culture","Research",2016,0
"618",108825,1,16,"['AFAM']","This interdisciplinary course examines the ties that bind Africans and African Americans. Africans on the African continent and in the diaspora share historical, cultural, and religious lives that prove richly diverse. Students explore ways that peoples of Africian descent interact. From colonial times to the present day whether in the New World, or in Africa their lives intersect to create institutions and powerful influences in the world. Counts toward American studies major and race and ethnic studies major and concentration.","['ALS-L', 'MCG']",NA,"",NA,"['Abdulai Iddrisu']",200,"['RNS 435']","Sem: Africa/Americas","",231,"False","False","",3,"O",20163,"['MWF 0905-1000']","Africa and the Americas: The Diaspora Experience","Seminar",2016,0
"622",108829,1,98,"['ASIAN']","A capstone experience offering an opportunity to pursue a research project and to discuss issues of general interest to students of Asia. This seminar proceeds along two tracks: one focusing on discussion of readings of general interest to Asian Studies students, the other devoted to research,writing, and presenting findings to the class. Offered annually. Prerequisite: ASIAN 275 or permission of the instructor.","['WRI']",NA,"",NA,"['Robert Entenmann']",300,"['TOH 312', 'TOH 312']","Sem: Asia","",399,"False","Prerequisite: ASIAN 275 or permission of the instructor.","",3,"C",20163,"['T 0935-1100', 'Th 0930-1050']","Seminar for Asian Studies Majors","Seminar",2016,0
"630",108844,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""Gender and the Enlightenment,"" ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Nation and Empire in Russian History."" May be repeated if topic is different. Offered annually. Prerequisites for certain offerings.","['WRI']",NA,"",NA,"['Anna Kuxhausen']",300,"['CAD 202']","Sem: Mod European/Russn Culture","Especially for junior and senior history and Russian studies majors. Others need permission of instructor.",320,"False","Prerequisites for certain offerings.","",3,"C",20163,"['MWF 0905-1000']","Seminar: Modern Europe","Seminar",2016,0
"631",108845,1,26503,"['WMGST']","The course provides a capstone to the major. Taught as a seminar, it offers an opportunity for students to integrate their studies of women and gender across disciplines and to become more aware of the intricate web of gender, race, culture, and class that informs women's experiences. Offered annually in the spring semester. Prerequisite: WMGST 121.","['WRI']",NA,"",NA,"['Anna Kuxhausen']",300,"['CAD 202']","Sem: Women's Voice Around the Globe","Please note time change. Open to Junior and Senior Women's and Gender Studies majors only, or by permission of instructor. Prerequisite: Women's and Gender Studies 121.",399,"False","Prerequisite: WMGST 121.","",3,"O",20163,"['MWF 1045-1140']","Advanced Topics in Women's and Gender Studies","Research",2016,0
"640",108859,1,1363,"['SWRK']","Social welfare policies exemplify how society's values and needs translate into policies and programs. Social workers create, implement, and evaluate policies in health, employment, housing, and child welfare. Students study policy formation and analysis that reflect interests and powers of diverse groups as well as economic and social realities of certain populations at risk of poverty and discriminiation. The course emphasizes policy impact on women, people in poverty, African-Americans, gay men and lesbians, and Latinos, and empowerment in policy practice. Open to non-majors by permission of instructor. Offered annually in the spring semester. Counts toward American studies major, biomedical studies concentration (for students through class of 2016), and management studies concentration.","",NA,"",NA,"['Karen Goodenough']",200,"['OM 010']","Social Policy","This course has class year limits. Not open to First-Year Students.",258,"False","False","",3,"O",20163,"['MWF 1150-1245PM']","","Research",2016,0
"691",108940,1,857,"['MUSIC']","Students encounter in-depth studies in a specific topic or area of music history. The content and nature of this course are determined by the instructor and the music department. Sample topics include American music, studies in classical music, opera, and folk and pop influences in art music. May be repeated if topic is different. Offered each semester. Prerequisites: MUSIC 241 and MUSIC 242.","['WRI']",NA,"",NA,"['Suzanne E. Wint']",300,"['CHM 239']","Top: Music African Christianities","",345,"False","Prerequisites: MUSIC 241 and MUSIC 242.","",3,"O",20163,"['MWF 0905-1000']","Advanced Study in Music History","Topic",2016,0
"696",108959,1,21527,"['ENGL']","These courses trace the process of literary change during a selected period of approximately one hundred years, providing an experience of chronological breadth and textual variety. Students examine the development of styles, conventions, and forms within a particular national literature or across two or more national literatures. Examples of possible topics include Declarations of Independence in American Literature; Literature of the Atlantic Triangle, 1650-1800; 20th-century British and Irish Modernism. May be repeated if topic is different. Click on course title in the class and lab for more information about the course for that term. Prerequisite: FYW.","['ALS-L', 'WRI']",NA,"",NA,"['Carol Holly']",200,"['RML 520', 'RML 520']","Top: Declar of Independence","",220,"False","Prerequisite: FYW.","",3,"C",20163,"['T 0935-1100', 'Th 0930-1050']","Topics in Literary History","Topic",2016,0
"698",108961,1,626,"['HIST']","This course offers selected surveys in historical studies. Topics depend on instructor. Recent topics have included ""Women in Early America,"" ""U.S.-Latin American Relations,"" and ""Doing Public History."" May be repeated if topic is different. Offered periodically.","['HWC']",NA,"",NA,"['Kevin Mummey']",200,"['TOH 112', 'TOH 112']","Top: Arthur's Britain","",299,"False","False","",3,"C",20163,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in History","Topic",2016,0
"713",109377,1,4,"['AMST']","This analysis of modern American society introduces theories and methods of culture studies, beginning with anthropological definitions of culture and including perspectives of sociology, political science, history, art history, and English. Students examine the moral ecology of everyday life in America, looking at the cultural meanings of work, clothes, food, family, gender, buildings, bodies, television, advertising, and education. Counts toward women's and gender studies major and concentration and media studies concentration. Offered annually in the fall semester.","['HBS', 'MCD']",NA,"",NA,"['Mark Allister']",100,"['RML 525']","Perspect Am Culture","",100,"False","False","",3,"C",20163,"['MWF 1045-1140']","American Culture: Interdisciplinary Perspectives","Research",2016,0
