"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"27",67948,1,466,"['ENVST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"28",67949,1,490,"['FREN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"29",67950,1,494,"['FREN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"30",67951,1,522,"['GERM']","Students spend four weeks during Interim or summer break in a selected German workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",2,"C",20092,"","Internship","Research",2009,0
"31",67952,1,529,"['GERM']","Students spend four weeks during Interim or summer break in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",2,"C",20092,"","Internship","Research",2009,0
"32",67953,1,543,"['GREEK']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"33",67954,1,550,"['GREEK']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Academic Inernship","Research",2009,0
"34",67955,1,624,"['HIST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"35",67956,1,640,"['HIST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"38",67959,1,653,"['FAMST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"39",67960,1,656,"['FAMST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"40",67961,1,686,"['IS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"41",67962,1,691,"['IS']","","",NA,"['Eric J. Fure-Slocum']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,1
"42",67963,1,707,"['ID']","","",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,7
"43",67964,1,709,"['ID']","","",NA,"['Christopher L. Chiappari']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,1
"44",67965,1,716,"['LATIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"45",67966,1,725,"['LATIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"46",67967,1,751,"['MATH']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"47",67968,1,784,"['MGMT']","","",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,7
"48",67969,1,788,"['MGMT']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"49",67970,1,795,"['MEDIA']","","",NA,"['William Sonnega']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,4
"50",67971,1,797,"['MEDIA']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"51",67972,1,846,"['MUSIC']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"52",67973,1,865,"['MUSIC']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"53",67974,1,917,"['NEURO']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"54",67975,1,919,"['NEURO']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"55",67976,1,931,"['NORW']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"56",67977,1,936,"['NORW']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"57",67978,1,942,"['NURS']","Does not count toward the major.","",NA,"['Neil MacNaughton']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,1
"58",67979,1,961,"['NURS']","Does not count toward the major.","",NA,"['Rita Glazebrook']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"59",67980,1,985,"['PHIL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"60",67981,1,992,"['PHIL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"61",67982,1,1057,"['ESTH']","","",NA,"['Craig D. Stern']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,1
"62",67983,1,1067,"['ESTH']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"63",67984,1,1090,"['PHYS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"64",67985,1,1100,"['PHYS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"65",67986,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"['Daniel Hofrenning']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,1
"66",67987,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"['Daniel Hofrenning']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",2,"C",20092,"","Internship","Research",2009,1
"67",67988,1,1178,"['PSYCH']","","",NA,"['Grace E. Cho']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,1
"68",67989,1,1188,"['PSYCH']","Internship","",NA,"['McMillan Donna K.']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,2
"69",67990,1,1236,"['REL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"70",67991,1,1253,"['REL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"71",67992,1,1275,"['RUSSN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"72",67993,1,1279,"['RUSSN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"73",67994,1,1315,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,5
"74",67995,1,1319,"['SOAN']","","",NA,"['Ryan R. Sheppard']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,1
"77",67998,1,1366,"['SWRK']","","",NA,"['Naurine Lennox']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,1
"78",67999,1,1372,"['SWRK']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"79",68000,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",2,"C",20092,"","Internships","Research",2009,0
"80",68001,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"C",20092,"","Internship","Research",2009,0
"81",68002,1,1409,"['STAT']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"82",68003,1,1413,"['STAT']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"83",68004,1,1477,"['WMNST']","","",NA,"['Judy Kutulas']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","Internships","Research",2009,1
"84",68005,1,1479,"['WMNST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internships","Research",2009,0
"86",68007,1,1486,"['ARMS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"87",68008,1,1488,"['ARMS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"88",68009,1,14,"['AMST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"90",68011,1,766,"['MATH']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","Internship","Research",2009,0
"91",68012,1,18612,"['AFAM']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"92",68013,1,18614,"['AFAM']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"93",68014,1,18616,"['BMOLS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"94",68015,1,18618,"['BMOLS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"95",68016,1,670,"['JAPAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"96",68017,1,668,"['JAPAN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"97",68018,1,18620,"['MEDVL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"98",68019,1,18622,"['MEDVL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"99",68020,1,1282,"['RUSST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20092,"","","Research",2009,0
"100",68021,1,1284,"['RUSST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20092,"","","Research",2009,0
"101",68045,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"['Jeanne I. Willcoxon']",100,"['CHM 140']","Acting for Non-Majors","",115,"False","False","",2,"C",20092,"['M-F 1040-1240PM']","Acting for the Non-Major","Research",2009,20
"102",68046,1,436,"['ENGL']","This course will focus on nineteenth-century American writings that, in the decades before the Civil War, concern themselves with the issues of freedom, self-determination, and self-reliance. Writing during the period we often call the ""American Renaissance,"" some of these authors embraced the idea of literary independence for American writers, spiritual liberation form the religious institutions of the past, and the opportunity for unlimited development of the self. Others were concerned with the possibilities of freedom from slavery, from marriage, or from economic oppression. But all of these writers can be seen as entering into a conversation or debate with one another about the possibilities--or lack thereof--of attaining personal freedom and reforming American life. Among the texts we will consider: Emerson's Essays, Thoreau's Walden, Stowe's Uncle Tom's Cabin, Hawthorne's The Scarlet Letter, Frederick Douglass's Narrative of the Life, Harriet Jacob's Incidents in the Life of a Slave Girl, Fuller's ""The Great Lawsuit,"" Melville's ""Bartleby the Scrivener"" and ""Benito Cereno,"" and Whitman's powtry. Prerequisite: English 185 plus one additional course of relevant background.","",NA,"['Carol Holly']",300,"['RML 520']","Adv Lit Era: Decl Indep","",340,"False","Prerequisite: English 185 plus one additional course of relevant background.","",2,"O",20092,"['M-F 1040-1240PM']","Advanced Studies in Literary Eras: American","Topic",2009,12
"103",68048,1,44,"['ART']","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques, and content. Assignments are both traditional and nontraditional within historical and contemporary perspectives. Experimentation is encouraged. Students are encouraged to develop a personal visual language. The course culminates in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","",NA,"['Wendell Arneson']",200,"['DC 216', 'DC 216', 'DC 216']","Advanced Drawing","Open to all students who meet the prerequisite.",233,"False","Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","",2,"O",20092,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2009,10
"104",68052,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from AS 210 and three semesters of language study. Students explore the double meaning of ""sojourner"" throughout the course: first, as it applies to their own month-long experience, and second, with regard to local informants who lived elsewhere previously. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim.","",NA,"['Karil J. Kucera']",200,"","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program.",215,"False","False","",2,"C",20092,"","Asian Conversations II: Meeting Sojourners","Research",2009,23
"105",68053,1,19742,"['ASIAN']","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from AS 210 and three semesters of language study. Students explore the double meaning of ""sojourner"" throughout the course: first, as it applies to their own month-long experience, and second, with regard to local informants who lived elsewhere previously. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim.","",NA,"['Staff']",200,"","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program.",216,"False","False","",2,"C",20092,"","","Research",2009,0
"106",68054,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","",NA,"['Mary Walczak']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during Interim.","A",2,"C",20092,"['M-F 0800-1000']","Atomic and Molecular Structure","Research",2009,40
"107",68055,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","",NA,"['Nathaniel J. Schaefle']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during Interim.","B",2,"C",20092,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2009,46
"109",68061,1,977,"['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T. Offered annually.","['EIN']",NA,"['Karen Gervais']",200,"['HH 403']","Biomedical Ethics","Prerequisite: completion of BTS-T requirement. Open to Seniors and Juniors only.",250,"False","Prerequisite: completion of BTS-T. Offered annually.","",2,"C",20092,"['M-F 0800-1000']","","Research",2009,23
"110",68082,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens and Thessaloniki. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually.","['ALS-A', 'HWC']",NA,"['Steve T. Reece']",200,"","Class Studies Greece","This is an off-campus course.",251,"False","False","",2,"C",20092,"","Classical Studies in Greece","Research",2009,26
"111",68090,1,736,"['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the algebra of matrices, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Prerequisite: Mathematics 120 or 121. Offered each semester.","['AQR']",NA,"['Jill Dietz']",200,"['RNS 206', 'RNS 206']","Elem Linear Algebra","Open to first-year students who have completed Math 120.",220,"False","Prerequisite: Mathematics 120 or 121. Offered each semester.","",2,"O",20092,"['M-F 1040-1200PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research",2009,22
"112",68093,1,17587,"['NURS']","Violence between family members and intimates is recognized as a significant social and public health problem. This course explores the magnitude, causes, and consequences of family violence in America. Students examine the factors predisposing individuals to violence and the institutional and societal responses to the problem. The issue is addressed from health care, legal, religious, and public policy perspectives. Offered annually during Interim.","['HBS', 'WRI']",NA,"['Judith Sateren']",100,"['HH 301', 'HH 301']","Family Violence","",130,"False","False","",2,"C",20092,"['MWF 1040-1240PM', 'MW 0100-0300PM']","","Research",2009,30
"113",68097,1,984,"['PHIL']","Students examine Freud's thesis that our thoughts and actions spring from the darkness of our unconscious. Because Freud based his theory on a small sample of case studies, the course scrutinizes this qualitative data and discusses the role of case studies in the study of human behavior. Students evaluate the criteria for a scientific theory of human behavior and consider whether Freud's theory meets them. Offered during Interim.","['HBS']",NA,"['Gordon D. Marino']",200,"['RML 421']","Freud/Human Behavior","Closed to first-year students during web registration.",261,"False","False","",2,"O",20092,"['M-F 0100-0300PM']","Freud and the Study of Human Behavior","Research",2009,27
"114",68100,1,110,"['BIO']","In this course, designed as an introduction to genetics and molecular biology for non-biology majors, students learn about molecular biology techniques and the use of molecular biology in medicine, forensics and agriculture. We discuss topics such as human genetic diseases, mutations, DNA cloning, DNA fingerprinting, eugenics, gene therapy, stem cell research, and genetic privacy. Each issue is addressed on scientific and ethical levels. Offered during Interim.","['IST', 'SED']",110,"['Jean C. Porterfield']",100,"['RNS 290']","Genetics/Evolut/Soc","Students in Bio 127 must also register for lab Bio 127 L. This course has class-year limits.",127,"False","False","",2,"C",20092,"['M-Th 1040-1220PM']","Genetics, Evolution and Society","Research",2009,25
"115",68101,1,758,"['MATH']","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in projective geometry or used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered during Interim.","",NA,"['Kay E. Smith']",300,"['RNS 210', 'RNS 210']","Geometry","",356,"False","Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered during Interim.","",2,"C",20092,"['M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2009,25
"116",68118,1,824,"['MUSIC']","This course presents a study of the historical development of jazz, from its roots in blues and ragtime at the beginnng of the 20th century to the present, focusing on its principal forms and styles, its role in American culture, and contributions of major artists. Offered during Interim.","['ALS-A', 'MCD']",NA,"['Gerald Hoekstra']",200,"['CHM 239']","History of Jazz","Open to all students.",231,"False","False","",2,"O",20092,"['M-F 0100-0300PM']","","Research",2009,30
"117",68119,1,704,"['ID']","Students will explore health care in a clinical and hospital setting through association with a physician in one of the clinics that are a part of the metro area Fairview Health System or the Family Practice Medical Center of Willmar, Minnesota. Students will follow the physician, who serves as their primary mentor, or other designated physicians through their daily activities in pertinent clinical and hospital settings. Students will observe the delivery of health care in primary and specialty areas and in practices dealing with all age groups. Emergency health care and physician support areas are other aspects of medicine to which students will be exposed. Students will keep a journal detailing their observations and their interpretation of and reaction to these observations and will write a research paper on an aspect of current medical care and practice. Selection is based on a review of all applicants (preference given to junior or senior pre-medical students with demonstrated strong academic achievement). P/N grading. Offered annually.","",NA,"['Wesley Pearson']",200,"","Hospital Health Care","This is an off-campus course.",255,"True","False","",2,"C",20092,"","The Physician in Clinical and Hospital Health Care","Research",2009,14
"118",68121,1,1357,"['SWRK']","Students explore service to human beings as a profession, a vocation, and a volunteer commitment. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study vocational opportunities in areas such as health care, social services, ministry, youth work, and the arts. The class includes lectures, discussions, speakers, and field visits; additional fee. Open only to first year students and sophomores. Offered during Interim.","['WRI']",NA,"['Devyani Chandran']",100,"['BMC 102', 'BMC 102', 'BMC 102']","I Want to Help People","Open to First-Year Students and Sophomores only.",120,"False","False","",2,"C",20092,"['T-F 0800-1000', 'WTh 1040-1240PM', 'WTh 0100-0300PM']","","Research",2009,20
"119",68122,1,489,"['FREN']","Students delve into advanced language work and on-the-spot investigation of French culture, past and present, including theater, film, visual arts, the French court, and the medieval cathedral through background readings and visits to important monuments. Students read, discuss, see and critique plays ranging from the classical to the contemporary. Taught in French. Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",NA,"['Amine R. Bekhechi']",200,"","ID French St--Paris","Open to all students who meet the requirements. This is an off-campus course.",275,"False","Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",2,"C",20092,"","Interdisciplinary French Studies in Paris","Research",2009,11
"122",68132,1,18803,"['CHEM', 'BIO']","This course introduces physical chemistry with an emphasis on thermodynamics and kinetics of biologically relevant systems. Topics include probability as the driving force for chemical reactions; the relationship between chemical bonding energetics, entropy, and equilibria; oxidation-reduction reactions and electrochemistry; and rates of reactions, including enzyme-catalyzed reactions. Laboratory experiments and activities illustrate lecture topics and introduce new concepts. Prerequisites: Chemistry/Biology 125 and Math 120 or 121. Offered during Interim.","",18803,"['Jeffrey J. Schwinefus', 'Laura Listenberger']",100,"['RNS 310', 'RNS 310']","Integrated Chem/Bio II","Students in CH/BI 126 must also register for lab CH/BI 126 AL or BL. Open only to those students who have completed CH/BI 125.",126,"False","Prerequisites: Chemistry/Biology 125 and Math 120 or 121. Offered during Interim.","",2,"C",20092,"['M-F 0800-1000', 'M-F 1040-1240PM']","Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance","Research",2009,43
"127",68142,1,455,"['ENVST']","This interdisciplinary seminar uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the seminar issues from coverage in the media. Because most environmental problems involve issues beyond the science, the seminar examines the economic, political and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","['IST']",NA,"['John D. Schade']",100,"['RNS 190', 'RNS 190']","Intro: Env Studies","",137,"False","False","",2,"O",20092,"['M-F 0800-1000', 'M-F 0100-0300PM']","Introduction to Environmental Studies","Research",2009,19
