"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"275",101485,1,617,"['HIST']","By examining the interaction of people and environment on the North American continent from the 15th century to the present, this course shows how history ""takes place"" in ecological contexts that change over time. Students compare Native American and Euro-American religious beliefs, social values, economic aspirations, and technological developments and examine their consequences for the flora, fauna, and peoples of the continent. Counts toward American studies major, environmental studies major (all emphases) and concentration, and management studies concentration.","['HWC']",NA,"",NA,"['Edward P. Pompeian']",200,"['RNS 390']","Environmental History","This course includes an academic civic engagement (ACE) component.",275,"False","False","",3,"C",20153,"['MWF 0200-0255PM']","","Research",2015,21
"279",101493,1,574,"['HIST']","This course surveys European history and culture since the Reformation. Topics include the impact of Protestantism, the development of nation-states, the Enlightenment, revolutionary ideas and experiences, the Napoleonic era, imperialism, mass political movements, and global warfare. Through original texts, historical studies, and literature, students explore relations among religions, states and societies and understandings of liberty and reason, natural environments, family life, and gender roles. Offered annually. Counts toward women's and gender studies major and concentration","['HWC']",NA,"",NA,"['Dolores Peters']",100,"['RML 525', 'RML 525']","Europe from Reformation to Modern","",191,"False","False","",3,"O",20153,"['T 0935-1100', 'Th 0930-1050']","Europe from the Reformation to Modern Times","Research",2015,19
"294",101510,1,498,"['WRIT']","SEEING RACE IN THE TWENTY-FIRST CENTURY. In the past several years, the nations attention has repeatedly turned to race and its role in contemporary life. Yet, in the public protests and debates that have followed events such as the deaths of Trayvon Martin and Michael Brown, activists, scholars, political leaders, journalists, andnot least of allcollege students have pointed to the shortcomings of the contemporary dialogue about race. This seminar is intended to address this need. Over the course of the semester, we will consider the role of race in aspects of twenty-first-century American life including education, housing, jobs, and the law; examine its presence on contemporary college campuses; and trace its appearance in popular culture. Readings and other materials for this distinctly interdisciplinary course will be drawn from the social sciences, the arts, and the humanities.","['FYW']",NA,"",NA,"['Jonathan T. Naito']",100,"['RML 421']","First-Year Writing","Section title: Seeing Race in the Twenty-First Century.",111,"False","False","D",3,"C",20153,"['MWF 1150-1245PM']","","Research",2015,17
"312",101540,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Offered each semester. Counts toward women's and gender studies and Latin American studies majors and family studies, management studies, and women's and gender studies concentrations. Prerequisite: SPAN 232 or placement into SPAN 250.","['FOL-S', 'WRI']",NA,"",NA,"['Kris A. Cropsey']",200,"['TOH 114', 'TOH 114']","Gateway Spanish-Speaking World","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: SPAN 232 or placement into SPAN 250.","B",3,"C",20153,"['T 1145-0110PM', 'Th 1245-0205PM']","Gateway to the Spanish-Speaking World","Research",2015,17
"313",101541,1,1330,"['SPAN']","Students explore the topic of family and society in the Spanish-speaking world and develop critical reading skills by analyzing cultural documents (literary and non-literary texts, including at least one substantive literary work). This cultural analysis provides for extensive writing (e.g., description, narration, exposition, and argumentation). Taught in Spanish. Offered each semester. Counts toward women's and gender studies and Latin American studies majors and family studies, management studies, and women's and gender studies concentrations. Prerequisite: SPAN 232 or placement into SPAN 250.","['FOL-S', 'WRI']",NA,"",NA,"['Gwendolyn Barnes-Karol']",200,"['TOH 114', 'TOH 114']","Gateway Spanish-Speaking World","Prerequisite: completion of Spanish placement test or preceding course.",250,"False","Prerequisite: SPAN 232 or placement into SPAN 250.","A",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","Gateway to the Spanish-Speaking World","Research",2015,20
"318",101573,1,1336,"['SPAN']","Students examine the diverse elements that have shaped Latin American culture through an exploration of political, social, economic, religious, and artistic topics. They develop critical analysis skills through reading, discussion, and written and/or oral projects. The course features the study of selected literary and non-literary texts, including at least one substantive literary work. Taught in Spanish. Counts toward Latin American studies major. Prerequisite: SPAN 250.","",NA,"",NA,"['Sylvia Carullo']",200,"['TOH 114']","Heritage Latin America","",272,"False","Prerequisite: SPAN 250.","",3,"C",20153,"['MWF 1150-1245PM']","Cultural Heritage of Latin America","Research",2015,10
"326",101586,1,651,"['FAMST']","This course explores the varied dimensions of human sexuality as they affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, race and gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Counts toward American studies major, family studies concentration, and women's and gender studies major and concentration.","",NA,"",NA,"['Lisa L. Moore']",200,"['OM 030', 'OM 030']","Human Sexuality","This course has class-year limits. Not open to first-year students.",253,"False","False","",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","","Research",2015,33
"333",101600,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['DC 202']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","A",3,"C",20153,"['MWF 0905-1000']","Introduction to Cultural Anthropology","Research",2015,18
"334",101601,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['DC 202']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","B",3,"C",20153,"['MWF 1045-1140']","Introduction to Cultural Anthropology","Research",2015,19
"373",101642,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TOH 114', 'TOH 114']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","D",3,"C",20153,"['T 0800-0925', 'Th 0800-0920']","Intermediate Spanish I","Research",2015,14
"374",101643,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Molly Tun']",200,"['TOH 114']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","A",3,"C",20153,"['MWF 0905-1000']","Intermediate Spanish I","Research",2015,14
"375",101645,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Carla Manzoni']",200,"['TOH 114']","Intermed Spanish I","Prerequisite: completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","B",3,"C",20153,"['MWF 1045-1140']","Intermediate Spanish I","Research",2015,17
"397",101678,1,27324,"['RACE']","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos, and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences, and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts. Counts toward American studies Latin American studies majors and Africa and the Americas and Latin American studies concentrations.","['ALS-L', 'MCD']",NA,"",NA,"['Joan Hepburn']",100,"['TOH 210', 'TOH 210']","Intro to Race & Ethnic St","Open to all students.",121,"False","False","",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","Introduction to Race and Ethnic Studies","Research",2015,34
"398",101679,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['TOH 112', 'TOH 112']","Intro to Sociology","Open to first-year students only, others by permission of instructor.",121,"False","False","A",3,"C",20153,"['T 0800-0925', 'Th 0800-0920']","Introduction to Sociology","Research",2015,22
"399",101680,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Ryan R. Sheppard']",100,"['TOH 112', 'TOH 112']","Intro to Sociology","Open to first-year students only.",121,"False","False","B",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","Introduction to Sociology","Research",2015,19
"435",101719,1,451,"['ENGL']","Students pursue an independent topic of study with a faculty director. Cannot count as one of two required level III courses for the major.","",NA,"",NA,"['Jonathan T. Naito']",300,"","IR/Publishing in Postcolonial Lit","",398,"False","False","",3,"O",20153,"","Independent Research","Research",2015,1
"446",101736,1,27402,"['LAMST']","","",NA,"",NA,"['Christopher L. Chiappari']",300,"","IR/Latin America & the Liberal Arts","",398,"False","False","",3,"O",20153,"","Independent Research","Research",2015,2
"504",101853,1,1302,"['SOAN']","This course explores the forces that shape contemporary Latin American society, including material and cultural interactions with Europe, Africa, and the U.S. Emphasis is placed on understanding the formation of the region in terms of the responses of key groups of actors (indigenous peoples, women, peasants, workers, the poor, migrants, revolutionaries) to the actions of outside and/or more powerful forces and institutions (foreign invaders, the state, the military, missionaries, multinational corporations). Offered annually in the fall or spring semester. Counts toward Latin American studies major and concentration and management studies concentration.","['HBS', 'MCG']",NA,"",NA,"['Christopher L. Chiappari']",200,"['OM 140', 'OM 140']","Latin American Culture","",237,"False","False","",3,"C",20153,"['T 1145-0110PM', 'Th 1245-0205PM']","Forging a Latin American Culture","Research",2015,20
"616",102032,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Offered annually in the spring semester. Counts toward American studies, race and ethnic studies, and women's and gender studies majors and and management studies, race and ethnic studies, and women's and gender studies concentrations. Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['Jeanne I. Willcoxon']",200,"['OM 010']","Pursuits of Happiness: 1920-Present","Open to American Conversations students only. This course includes an academic civic engagement (ACE) component.",202,"False","Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","A",3,"C",20153,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2015,16
"617",102033,1,179,"['AMCON']","Students in this course examine technology, the mass market and consumerism, and the increasingly complex relations between identity and material goods. They also explore the images, institutions, and stories of environmental, feminist, and Civil Rights activists in the context of Cold War America. Topics and texts range from Yosemite National Park and Japanese internment camps to Adrienne Rich's poetry and prose, Freedom Summer, Las Vegas, and the Mall of America. Offered annually in the spring semester. Counts toward American studies, race and ethnic studies, and women's and gender studies majors and and management studies, race and ethnic studies, and women's and gender studies concentrations. Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","['ALS-A', 'HBS', 'ORC', 'WRI']",NA,"",NA,"['Eric J. Fure-Slocum']",200,"['OM 020']","Pursuits of Happiness: 1920-Present","Open to American Conversations students only. This course includes an academic civic engagement (ACE) component.",202,"False","Prerequisite: AMCON 101, AMCON 102, and AMCON 201.","B",3,"C",20153,"['MWF 1150-1245PM']","Pursuits of Happiness, 1920-Present","Research",2015,17
"618",102034,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Counts toward American studies, race and ethnic studies, and Latin American studies majors; and Africa and the Americas, educational studies, Latin American studies, management studies, and race and ethnic studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['David C. Schalliol']",200,"['TOH 108', 'TOH 108']","Race/Class-Am Culture","",264,"False","False","A",3,"C",20153,"['T 0800-0925', 'Th 0800-0920']","Race and Class in American Culture","Research",2015,21
"619",102035,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Counts toward American studies, race and ethnic studies, and Latin American studies majors; and Africa and the Americas, educational studies, Latin American studies, management studies, and race and ethnic studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['David C. Schalliol']",200,"['TOH 108', 'TOH 108']","Race/Class-Am Culture","",264,"False","False","B",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","Race and Class in American Culture","Research",2015,21
"623",102039,1,1237,"['REL']","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political, and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: BTS-T or permission of instructor.","['EIN']",NA,"",NA,"['Anantanand Rambachan']",200,"['OM 010', 'OM 010']","Rel Pluralsm/Communit","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",293,"False","Prerequisite: BTS-T or permission of instructor.","",3,"C",20153,"['T 1145-0110PM', 'Th 1245-0205PM']","Religious Pluralism and the Nature of Community","Research",2015,21
"639",102070,1,16,"['AFAM']","This interdisciplinary course examines the ties that bind Africans and African Americans. Africans on the African continent and in the diaspora share historical, cultural, and religious lives that prove richly diverse. Students explore ways that peoples of Africian descent interact. From colonial times to the present day whether in the New World, or in Africa their lives intersect to create institutions and powerful influences in the world. Counts toward American studies major and race and ethnic studies major and concentration.","['ALS-L', 'MCG']",NA,"",NA,"['Joan Hepburn']",200,"['RML 525', 'RML 525']","Sem: Africa/Americas","",231,"False","False","",3,"O",20153,"['T 0120-0245PM', 'Th 0215-0335PM']","Africa and the Americas: The Diaspora Experience","Seminar",2015,22
"644",102075,1,98,"['ASIAN']","A capstone experience offering an opportunity to pursue a research project and to discuss issues of general interest to students of Asia. This seminar proceeds along two tracks: one focusing on discussion of readings of general interest to Asian Studies students, the other devoted to research,writing, and presenting findings to the class. Offered annually. Prerequisite: ASIAN 275 or permission of the instructor.","['WRI']",NA,"",NA,"['Robert Entenmann']",300,"['TOH 110', 'TOH 110']","Sem: Asia","",399,"False","Prerequisite: ASIAN 275 or permission of the instructor.","",3,"C",20153,"['T 0935-1100', 'Th 0930-1050']","Seminar for Asian Studies Majors","Seminar",2015,18
"651",102085,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""Gender and the Enlightenment,"" ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Nation and Empire in Russian History."" May be repeated if topic is different. Offered annually. Prerequisites for certain offerings.","['WRI']",NA,"",NA,"['Anna Kuxhausen']",300,"['OM 110', 'OM 110']","Sem: Modern European","Especially for junior and senior history and Russian studies majors. Others need permission of instructor.",320,"False","Prerequisites for certain offerings.","",3,"O",20153,"['T 0935-1100', 'Th 0930-1050']","Seminar: Modern Europe","Seminar",2015,13
"654",102091,1,26503,"['WMGST']","The course provides a capstone to the major. Taught as a seminar, it offers an opportunity for students to integrate their studies of women and gender across disciplines and to become more aware of the intricate web of gender, race, culture, and class that informs women's experiences. Offered annually in the spring semester. Prerequisite: WMGST 121.","['WRI']",NA,"",NA,"['Judy Kutulas']",300,"['OM 110']","Sem: Screening Gender","Open to Junior and Senior Women's and Gender Studies majors only, or by permission of instructor. Prerequisite: Women's and Gender Studies 121.",399,"False","Prerequisite: WMGST 121.","",3,"O",20153,"['MWF 1045-1140']","Advanced Topics in Women's and Gender Studies","Research",2015,7
"656",102094,1,13,"['AMST']","This seminar draws from historical and contemporary concepts of gender as students explore and respond to the changing myths and realities of American masculinities. Students consider why, for example, men occupy close to 95% of CEO positions in U.S. Fortune 500 Companies while the number of fathers at home caring for children has doubled since 1989. In either case, what does it mean to be a man? The course explores how gender, race, sexual orientation, age, and other identity categories affect individual perception and performance of masculinities in context of work, intimate relationships, popular culture, sports, gaming, and mens movements. Texts may include The Mask You Live In, Masculinities in Theory, Performing American Masculinities, Talk Thai: The Adventures of Buddhist Boy, New Black Man, Rebel Without a Cause, and The Laramie Project. Participants are invited to bring additional interests to the writing and research components of this seminar.","['WRI']",NA,"",NA,"['Diane C. LeBlanc']",300,"['RNS 435']","Sem: American Masculinities","Open to seniors and juniors only.",301,"False","False","",3,"C",20153,"['MWF 1150-1245PM']","Seminar in American Studies","Seminar",2015,16
"665",102117,1,1363,"['SWRK']","Social welfare policies exemplify how society's values and needs translate into policies and programs. Social workers create, implement, and evaluate policies in health, employment, housing, and child welfare. Students study policy formation and analysis that reflect interests and powers of diverse groups as well as economic and social realities of certain populations at risk of poverty and discriminiation. The course emphasizes policy impact on women, people in poverty, African-Americans, gay men and lesbians, and Latinos, and empowerment in policy practice. Open to non-majors by permission of instructor. Offered annually in the spring semester. Counts toward American studies major, biomedical studies concentration (for students through class of 2016), and management studies concentration.","",NA,"",NA,"['Mary Carlsen']",200,"['CHM 239']","Social Policy","This course has class year limits. Not open to First-Year Students.",258,"False","False","",3,"C",20153,"['MWF 1150-1245PM']","","Research",2015,30
"676",102131,1,1340,"['SPAN']","Students explore the processes involved in the acquisition of Spanish as a first and second language and the variation present in the language of both native and non-native speakers of Spanish from Spain, Latin America, and the U.S. Hispanic linguistics are studied with special attention paid to the socio-cultural as well as structural aspects. The course includes the study of at least one substantive literary work. Includes pronunciation lab. Taught in Spanish. Offered each semester. Counts toward linguistic studies concentration. Prerequisite: SPAN 250.","",NA,"",NA,"['Maggie Broner']",200,"['TOH 108']","Spanish 1st/2nd Lang","",276,"False","Prerequisite: SPAN 250.","",3,"C",20153,"['MWF 1045-1140']","Spanish as a First and Second Language","Research",2015,14
"704",102169,1,325,"['EDUC']","This course prepares pre-service communication arts/literature teachers to share their love of the English language with secondary students. Attention is given to the theory and techniques of teaching speech, listening, media literacy, writing, literature and reading. In addition, students explore topics including multicultural literature, adolescent literature, responding to and evaluating writing, unit planning in the language arts, and the National Council of Teachers of English Standards. Required field experience component. Offered annually in the spring semester. Counts toward linguistic studies concentration. Prerequisite: EDUC 330.","",NA,"",NA,"['Elizabeth A. Leer']",300,"['TBA', 'TBA']","Teaching of Comm Arts/Lit, 5-12","Open to Juniors and Seniors only. Prerequisite: EDUC 330.",345,"False","Prerequisite: EDUC 330.","",3,"O",20153,"['T 1145-0110PM', 'Th 1245-0205PM']","Teaching of Communication Arts/Literature, 5-12","Research",2015,1
