"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"80",95068,1,1413,"['STAT']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","Internship","Research",2014,0
"81",95070,1,14,"['AMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","Internship","Research",2014,0
"82",95072,1,766,"['MATH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","Internship","Research",2014,0
"83",95073,1,18612,"['AFAM']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"84",95074,1,18614,"['AFAM']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"85",95075,1,18616,"['BMOLS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"86",95076,1,18618,"['BMOLS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"87",95077,1,670,"['JAPAN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"88",95078,1,668,"['JAPAN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"89",95079,1,18620,"['MEDVL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"90",95080,1,18622,"['MEDVL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"91",95081,1,1282,"['RUSST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"92",95082,1,1284,"['RUSST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"93",95083,1,26170,"['WMGST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","Internship","Research",2014,0
"94",95084,1,26172,"['WMGST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","Internship","Research",2014,0
"95",95085,1,27329,"['RACE']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"96",95086,1,27331,"['RACE']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"97",95087,1,27398,"['LAMST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20142,"","","Research",2014,0
"98",95088,1,27400,"['LAMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20142,"","","Research",2014,0
"99",95089,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"","['Anthony Lott']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","Internship","Research",2014,1
"100",95090,1,784,"['MGMT']","","",NA,"","['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","Internship","Research",2014,1
"101",95092,1,222,"['CHEM']","","",NA,"","['Douglas J. Beussman']",300,"","Academic Internship","",394,"True","False","A",2,"C",20142,"","Internship","Research",2014,2
"102",95093,1,1315,"['SOAN']","","",NA,"","['Christopher L. Chiappari']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","Internship","Research",2014,1
"103",95095,1,464,"['ENVST']","","",NA,"","['Daniel Hofrenning']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","Internship","Research",2014,1
"104",95096,1,1067,"['ESTH']","","",NA,"","['Cynthia Book']",300,"","Academic Internship","",394,"True","False","A",2,"C",20142,"","Internship","Research",2014,0
"105",95098,1,707,"['ID']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","","Research",2014,0
"106",95099,1,1178,"['PSYCH']","","",NA,"","['M. Minda Oriña']",200,"","Academic Internship","",294,"True","False","A",2,"C",20142,"","","Research",2014,0
"107",95100,1,709,"['ID']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","A",2,"C",20142,"","","Research",2014,0
"108",95102,1,44,"['ART']","This course, designed for students who want to heighten their two-dimensional skills, emphasizes using expressive qualities of art-making by investigating various media, techniques, and content. Assignments are both traditional and nontraditional, within historical and contemporary perspectives. Experimentation and development of a personal visual language are encouraged. The course culminates in the production of a series of works that relate thematically. Critical thinking and discussion skills are important. Prerequisite: ART 102. Materials fee. Offered annually","",NA,"","['Wendell Arneson']",200,"['DC 216', 'DC 216', 'DC 216']","Advanced 2D Studio","Open to all students who meet the prerequisite.",233,"False","Prerequisite: ART 102. Materials fee. Offered annually","",2,"O",20142,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","Advanced Two-Dimensional Studio","Research",2014,18
"109",95107,1,52,"['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","['ALS-A', 'HWC']",NA,"","['Christopher Tradowsky']",200,"['RNS 310']","Art Since 1945","Open to first-year students.",253,"False","Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","",2,"C",20142,"['M-F 0100-0300PM']","","Research",2014,29
"110",95111,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: ASIAN 210. Offered during Interim.","",NA,"","['Karil J. Kucera', 'Kristina MacPherson']",200,"","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",215,"False","Prerequisite: ASIAN 210. Offered during Interim.","",2,"C",20142,"","Asian Conversations II: Encountering Asia","Research",2014,35
"111",95113,1,189,"['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Prerequisite: CHEM 121. Offered during Interim.","",NA,"","['William Samuels']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: CHEM 121. Offered during Interim.","A",2,"C",20142,"['M-F 0800-1000']","Atomic and Molecular Structure","Research",2014,31
"112",95114,1,189,"['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Prerequisite: CHEM 121. Offered during Interim.","",NA,"","['Jennifer Wilcox']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: CHEM 121. Offered during Interim.","B",2,"C",20142,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2014,33
"113",95119,1,1324,"['SPAN']","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","",NA,"","['Carla Manzoni']",100,"['TOH 310', 'TOH 310']","Beginning Spanish I","This course has class year limits. This course is closed to seniors during web registration.",111,"False","False","",2,"C",20142,"['M-F 0900-1000', 'M-F 1040-1240PM']","","Research",2014,19
"114",95120,1,977,"['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","['EIN']",NA,"","['Karen Gervais']",200,"['HH 413', 'HH 413']","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor. Open to seniors and juniors during web registration.",250,"False","Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","",2,"C",20142,"['M-F 0800-1000', 'M 0700-0930PM']","","Research",2014,23
"115",95135,1,1222,"['ASIAN', 'REL']","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures, and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia.","['MCG']",NA,"","['Barbara Reed']",200,"['TOH 308']","Buddhism","Not open to first-year students.",257,"False","False","",2,"C",20142,"['M-F 0100-0300PM']","","Research",2014,27
"116",95140,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the Bronze Age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","['ALS-A', 'HWC']",NA,"","['Anne Groton']",200,"","Class Studies Greece","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",251,"False","False","",2,"C",20142,"","Classical Studies in Greece","Research",2014,30
"117",95152,1,736,"['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Prerequisite: MATH 119 or MATH 120. Offered each semester and periodically during Interim.","['AQR']",NA,"","['Jill Dietz']",200,"['RNS 204', 'RNS 204']","Elem Linear Algebra","Open to first-year students.",220,"False","Prerequisite: MATH 119 or MATH 120. Offered each semester and periodically during Interim.","",2,"C",20142,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research",2014,23
"118",95153,1,25200,"['HIST']","Why has the era of Elizabeth I remained so fascinating? Why did England emerge by 1603 as the major Protestant state of Europe with visions of overseas empire, a strong national culture, and a flourishing literature? Students examine relations between the monarchy and parliament, warfare with Spain, religious disagreements, Scotland and Mary Stuart, and the social order. Readings include historical writing, primary sources, and literature, with attention to several film treatments. Offered occasionally during Interim.","['HWC']",NA,"","['Gary De Krey']",100,"['HH 514']","Elizabethan England","Open to first-year students only.",117,"False","False","",2,"C",20142,"['M-F 1040-1240PM']","","Research",2014,19
"119",95154,1,26656,"['PHYS']","This course gives students the opportunity to work on real world physics and engineering problems. Companies, non-profits, and other organizations provide projects relevant and important to the organizations' goals. Students work in teams to approach these projects from an engineering design perspective that emphasizes hands-on work, prototyping, and organizational skills. Prerequisite: PHYS 244 or permission of the instructor. Offered annually during Interim.","['ORC']",NA,"","['Jason J. Engbrecht']",300,"['RNS 297', 'RNS 297', 'RNS 297']","Engineering Design Pract","",360,"False","Prerequisite: PHYS 244 or permission of the instructor. Offered annually during Interim.","",2,"C",20142,"['M-F 0800-1000', 'M-F 1040-1200PM', 'M-F 0100-0500PM']","Engineering Design Practicum","Research",2014,10
"120",95156,1,151,"['BIO']","This course offers intensive field-biology experiences within three equatorial New World environments: the Amazon rainforest, the Andes cloud forests, and the Galapagos Islands. Students compare the rich biodiversity, the adaptations and natural history of species, and the influence of human impact on these areas. Preparation for class requires readings from texts and primary literature concerning ecological and environmental issues specific to each of these regions. Based in Quito, the three field expeditions alternate with home-based rest days allowing for reflective writing in journals, assimilation, and discussion. Prerequisite: BIO 150, or BIO 126, or permission of instructor. Offered during Interim.","['SPM']",NA,"","['Alyson Center']",200,"","Equatorial Biology","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",288,"False","Prerequisite: BIO 150, or BIO 126, or permission of instructor. Offered during Interim.","",2,"C",20142,"","","Research",2014,19
"122",95159,1,20055,"['ART']","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of new media art-making. Students explore creative approaches to digital, time-based, and interactive art processes; examples include digital photo-montage, 3D printing, video art, and web-based art. Idea generation and development is central to the course, with an emphasis on experimentation and divergent thinking. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester. Counts toward film studies and media studies concentrations.","['ALS-A']",NA,"","['Peter B. Nelson']",100,"['DC 100', 'DC 100', 'DC 100']","Foundation New Media","",104,"False","False","",2,"C",20142,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2014,18
"123",95161,1,21394,"['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture past and present, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Prerequisite: FREN 231 or placement in FREN 232. Offered during Interim. Open to first-year students.","['FOL-F', 'MCG']",NA,"","['Wendy Allen']",200,"","Fr Lang/Moroccan Culture","Open to all students who meet the prerequiistes. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",235,"False","Prerequisite: FREN 231 or placement in FREN 232. Offered during Interim. Open to first-year students.","",2,"C",20142,"","French Language and Moroccan Culture in Fes","Research",2014,14
"124",95166,1,728,"['MATH']","This course explores the nature of mathematics and its role in contemporary society. The content and format of the course vary depending on the instructor's interests. In particular, the course may focus on one or two mathematical topics in depth or survey a wider range of topics. Recent topics have included mathematics of voting, probability, game theory, finance, and connections between mathematics and the arts. Prerequisites: high school algebra and geometry. Offered annually.","['AQR']",NA,"","['Joseph Benson']",100,"['TOH 184', 'TOH 184']","Gateways/Mathematics","",117,"False","Prerequisites: high school algebra and geometry. Offered annually.","",2,"C",20142,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Gateways to Mathematics","Research",2014,19
