"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"301",91426,1,24137,"['HIST']","How do Cubans view their past, and how does this shape their understanding of the present? This course focuses on the 1959 Revolution and historical memory. Students explore through visits to museums, memorials, and monuments how the government has sought to influence the ways Cubans remember the revolution and the later turn toward socialism. Students also study present-day Cuba through visits to health clinics, cooperatives, and schools, as well as lectures from local experts. Offered in alternate years during Interim. Counts toward Latin American studies major and concentration.","['MCG']",NA,"","['Jeane DeLaney']",200,"","Collective Memory in Cuba","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",244,"False","False","",2,"C",20132,"","Collective Memory in Revolutionary Cuba","Research",2013,20
"303",91428,1,824,"['MUSIC']","This course presents a study of the historical development of jazz, from its roots in blues and ragtime at the ""beginning"" of the 20th century to the present, focusing on its principal forms and styles, its role in American culture, and contributions of major artists. Offered during Interim. Counts towards American studies and ARMS majors and ARMS and Africa and the Americas concentrations.","['ALS-A', 'MCD']",NA,"","['Gerald Hoekstra']",200,"['CHM 239']","History of Jazz","",231,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","","Research",2013,27
"312",91453,1,1222,"['ASIAN', 'REL']","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures, and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia.","['MCG']",NA,"","['Barbara Reed']",200,"['TOH 314']","Buddhism","Not open to first-year students.",257,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","","Research",2013,25
"314",91753,1,261,"['ECON']","This course tracks economic development in China with emphasis on Shanghai. The course examines the emergence and evolution of markets in rural, urban, commercial, and financial centers and how the changes affect culture, attitudes, customs, and life of the people. Shanghai will be compared with other Chinese cities, including Nanjing, Suzhou, Hangzhou and Hong Kong. The role of Hong Kong in China's reform and its integration since 1997 is also discussed. Prerequisites: one of Economics 110-121 or permission of instructor. Offered alternate Interims. Counts toward Asian studies major and concentration.","['HBS', 'MCG']",NA,"","['Xun Pomponio']",200,"","Econ Progress China","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",218,"False","Prerequisites: one of Economics 110-121 or permission of instructor. Offered alternate Interims. Counts toward Asian studies major and concentration.","",2,"C",20132,"","Economic Progress in China","Research",2013,30
"315",91783,1,26595,"['ID']","Students explore how religion impacts political thought and social-political activism in contemporary Egypt after the Egyptian Revolution. Topics include how democracy, rights, and secularism have been interpreted; the statements and influence of religious leaders; the development of religiously coded legal initiatives and political parties; and the experiences of everyday Egyptians, including youth, women, and Christian minorities. Offered during Interim. Counts toward Middle Eastern studies concentration.","['MCG']",NA,"","['Jamie A. Schillinger', 'Ibtesam Al Atiyat']",200,"","Relig/Politics in Jordan","This is an off-campus course. Not open to first-year students. You will find this course listed in Studio Abroad under its course title.",238,"False","False","",2,"C",20132,"","Religion and Politics in Egypt","Research",2013,18
"317",91810,1,26750,"['AMST']","Sitcom America is an interdisciplinary look at the television situation comedy as an art form, as a market-driven force, and as a reflection of aspects of American society since World War II. We will focus particularly on sitcom representations of family, the workplace, race, and gender and look at the ways technology and audience have altered the sitcom format over time.","['HWC', 'MCD']",NA,"","['Judy Kutulas']",200,"['HH 501']","Top: Sitcom America","Open to first-year students. This course has class-year limits.",206,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","","Topic",2013,34
"319",92003,1,19831,"['PSCI']","The course is based on the Adriatic Coast of Slovenia with travel to Italy, Croatia and Bosnia to students study processes of political identity formation in a part of Europe that has seen the collapse of multi-ethnic empires and the multi-ethnic state of Yugoslavia. Students work in groups representing the concepts used by Charles Tilly to analyze political identity. In group reports, students construct analytical images of political identities in Piran, Triest, Vukovar, Belgrade, Sarajevo and Mostar.","['HBS', 'MCG']",NA,"","['J. Patrick Dale']",200,"","Polit Identity Cent Euro","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",240,"False","False","",2,"C",20132,"","Changing Political Identities in Coastal Central Europe","Research",2013,17
"322",92040,1,367,"['DANCE']","An introduction to world dance traditions, this course examines dance forms, functions, contexts, and differing aesthetics found in selected cultures of Africa, Asia, Europe, the Middle East, the South Pacific, and Latin America. The course includes lectures, discussion, video-viewing, and required field-trips to dance events, in addition to studio experiences where students learn dances from the cultures studied. No previous dance experience required. Ticket/transportation fee required. Offered in alternate years.","['ALS-A', 'MCG']",NA,"","['Anne von Bibra']",100,"['DC 204', 'DC Studio 1']","World Dance Tradition","",124,"False","False","",2,"C",20132,"['MTThF 1040-1200PM', 'MTThF 0100-0300PM']","World Dance Traditions","Research",2013,18
"326",92711,1,27324,"['RACE']","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos, and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences, and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts. Counts toward American studies major and Africa and the Americas concentration.","['ALS-L', 'MCD']",NA,"","['SooJin Pate']",100,"['TOH 308']","Intro to Race & Ethnic St","This course has class-year limits.",121,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","Introduction to Race and Ethnic Studies","Research",2013,27
"327",92739,1,22445,"['REL']","This course offers an intensive study of Afrian-American religious thought with particular emphasis on the 20th century. Structured thematically, the course covers: African-American religious roots; African-American Christian thought with particular emphasis on the Christ event in terms of redemption, salvation, and liberation; Africentrism and Black Nationalism as interpretive and critical lenses of African-American religious experience; and African-American responses to the theodical, i.e., the problem of evil and suffering. Prerequisite: BTS-B.","['BTS-T', 'MCD']",NA,"","['Torin D. Alexander']",200,"['OM 010']","Af-Am Religious Thought","Not open to first-year students.",267,"False","Prerequisite: BTS-B.","",2,"C",20132,"['M-F 0800-1000']","African-American Religious Thought in the 20th Century","Research",2013,26
"338",92925,1,26499,"['ENGL']","This course investigates how literature--broadly writ--represents both gender diversity and conformity, and the issues associated with gender, such as family, power dynamics, oppression, activism, domesticity, hierarchies, and inequalities. The texts focus on a diversity of gendered identities by complicating the gender binary of ""man"" and ""woman."" A consideration of gender separated from other identities is limiting; therefore, this course examines how gender intersects with race, class, ability, sexual orientation, technology, religion, and/or nationality. May be repeated if topics are different. Prerequisite: FYW. Offered alternate years. Click on course title in the class and lab for more information about the course for that term.","['ALS-L', 'WRI']",NA,"","['Sarah B. Stein']",200,"['HH 319']","Topics: Gender and Lit","Not open to first-year students. This course has class-year limits.",264,"False","Prerequisite: FYW. Offered alternate years. Click on course title in the class and lab for more information about the course for that term.","",2,"C",20132,"['M-F 0100-0300PM']","Topics in Gender and Literature","Topic",2013,18
"343",93480,1,19742,"['ASIAN']","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students reflect on the experience of Asians in America through readings, site visits, and local interviews. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during Interim.","",NA,"","['Katherine S. Tegtmeyer Pak']",200,"['TOH 302']","AsianCon2:Asia in America","Registration restricted to students in the Asian Con program.",216,"False","Prerequisite: Asian Studies 210. Offered during Interim.","",2,"C",20132,"['M-F 0100-0300PM']","Asian Conversations II: Encountering Asia in America","Research",2013,2
"344",93481,1,26500,"['ID']","This course examines multicultural health concepts and health care systems from biological, social, psychological and practical points of view. Students examine critical global health issues, including globalization, emerging infectious diseases, women's health and economic development, food and nutrition, trends in global environmental health, chronic disease, cultural considerations, and health policy and advocacy. Students explore the course material through readings, films, case studies, debates, and expert guest speakers. Prerequisites: sophomore standing or above, and completion of at least one of the following courses: any 100-level biology course, Economics 121, Environmental Studies 137, Political Science 117, Political Science 121, Psychology 125, Sociology/Anthropology 121, Sociology/Anthropology 128. Offered occasionally in Interim.","['IST']",NA,"","['Sarah M. Sevcik']",200,"['RNS 204']","Issues in Global Health","Not open to first-year students. This course has class-year limits.",256,"False","Prerequisites: sophomore standing or above, and completion of at least one of the following courses: any 100-level biology course, Economics 121, Environmental Studies 137, Political Science 117, Political Science 121, Psychology 125, Sociology/Anthropology 121, Sociology/Anthropology 128. Offered occasionally in Interim.","",2,"C",20132,"['M-F 0800-1000']","","Research",2013,20
"348",93508,1,27679,"['PHIL']","This course analyzes issues concerning race and social justice from the perspective of normative ethical frameworks and various theories of value. Students investigate, interpret, and critique both intellectual foundations and reasons for endorsement of the various approaches to studying race and social justice. Students pay critical attention to how the black intellectual tradition understands the meanings and moral implications of such ideas. Prerequisite: BTS-T or permission of instructor. Offered occasionally during Interim. Counts toward Race and Ethnic Studies concentration.","['EIN']",NA,"","['Charles H. III. Watson']",200,"['HH 403']","Race and Social Justice","Prerequisite: Completion of BTS-T or permission of the instructor. Open to seniors and juniors during web registration.",255,"False","Prerequisite: BTS-T or permission of instructor. Offered occasionally during Interim. Counts toward Race and Ethnic Studies concentration.","",2,"C",20132,"['M-F 0800-1000']","","Research",2013,26
"353",93535,1,26898,"['NORW']","Nordic literature of today features writers with immigrant backgrounds, many from non-Western countries. These translingual and multicultural writers present narratives that negotiate identity and appropriate new homelands, and thus rewrite what is means to be Nordic. Students examine literature that represents the immigrant experience in present-day Scandinavia in relation to the experience of immigrants to the U.S. in the 19th century and within the international context of global migration in today's world. Counts toward Nordic studies concentration.","['ALS-L', 'MCG']",NA,"","['Ingeborg Kongslien']",200,"['TOH 112']","Rewriting Nordic Ident","Open to first-year students.",248,"False","False","",2,"O",20132,"['M-F 1040-1240PM']","Rewriting Nordic Identities: Scandinavian Multicultural Literature","Research",2013,15
"391",96669,1,625,"['HIST']","","",NA,"","['Abdulai Iddrisu']",200,"","IS/News/Media in S Africa","",298,"False","False","B",2,"O",20132,"","Independent Study","Research",2013,1
"410",96721,1,642,"['HIST']","","",NA,"","['Abdulai Iddrisu']",300,"","IR/Invention of Africa","",398,"False","False","B",2,"O",20132,"","Independent Research","Research",2013,1
