"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"19",66804,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"20",66805,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"23",66808,1,433,"['ENGL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"24",66809,1,449,"['ENGL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"25",66810,1,464,"['ENVST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20091,"","Internship","Research",2009,0
"26",66811,1,466,"['ENVST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"29",66814,1,490,"['FREN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"30",66815,1,494,"['FREN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"31",66816,1,522,"['GERM']","Students spend four weeks during Interim or summer break in a selected German workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",1,"C",20091,"","Internship","Research",2009,0
"32",66817,1,529,"['GERM']","Students spend four weeks during Interim or summer break in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",1,"C",20091,"","Internship","Research",2009,0
"33",66818,1,543,"['GREEK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"34",66819,1,550,"['GREEK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Academic Inernship","Research",2009,0
"35",66820,1,624,"['HIST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"36",66821,1,640,"['HIST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"37",66822,1,643,"['HSPST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"38",66823,1,646,"['HSPST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"40",66825,1,656,"['FAMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"41",66826,1,668,"['JAPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"42",66827,1,670,"['JAPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"43",66828,1,686,"['IS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"44",66829,1,691,"['IS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"45",66830,1,707,"['ID']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"47",66832,1,716,"['LATIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"48",66833,1,725,"['LATIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"49",66834,1,751,"['MATH']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"50",66835,1,766,"['MATH']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"53",66839,1,846,"['MUSIC']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"54",66840,1,865,"['MUSIC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"55",66841,1,931,"['NORW']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"56",66842,1,936,"['NORW']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"57",66843,1,942,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20091,"","Internship","Research",2009,0
"58",66844,1,961,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"59",66845,1,985,"['PHIL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"60",66846,1,992,"['PHIL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"62",66848,1,1067,"['ESTH']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"63",66849,1,1090,"['PHYS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"64",66850,1,1100,"['PHYS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"65",66851,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"",NA,"['Christopher B. Chapp']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,1
"66",66853,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",1,"O",20091,"","Internship","Research",2009,0
"68",66855,1,1188,"['PSYCH']","Internship","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"69",66856,1,1236,"['REL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"70",66857,1,1253,"['REL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"71",66858,1,1275,"['RUSSN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"72",66859,1,1279,"['RUSSN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"74",66861,1,1319,"['SOAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"75",66862,1,1341,"['SPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"76",66863,1,1354,"['SPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"77",66864,1,1366,"['SWRK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"78",66865,1,1372,"['SWRK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20091,"","","Research",2009,0
"79",66866,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",1,"C",20091,"","Internships","Research",2009,0
"80",66868,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",1,"C",20091,"","Internship","Research",2009,0
"81",66869,1,1409,"['STAT']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"82",66870,1,1413,"['STAT']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,0
"83",66871,1,1477,"['WMNST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","Internships","Research",2009,0
"84",66873,1,1479,"['WMNST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internships","Research",2009,0
"85",66874,1,1486,"['ARMS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20091,"","","Research",2009,0
"86",66875,1,1488,"['ARMS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","","Research",2009,0
"87",66877,1,797,"['MEDIA']","","",NA,"",NA,"['William Sonnega']",300,"","Academic Internship","",394,"True","False","",1,"C",20091,"","Internship","Research",2009,1
"90",66891,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"",NA,"['Karen Wilson']",100,"['TB Haugen']","Acting for Non-Majors","",115,"False","False","",1,"C",20091,"['MWF 1045-1140']","Acting for the Non-Major","Research",2009,18
"91",66892,1,947,"['NURS']","This course focuses on principles of pharmacology and care of the hospitalized adult. Topics include pain management, sleep and rest, and sensory perceptual alterations. Students apply the nursing process to the care of adults, with emphasis on the elderly. Using a holistic perspective, students collect and analyze information related to an individual's health status. Students begin to develop the professional role of caregiver and patient advocate. Taken concurrently with Nursing 302, 304, 306. Offered annually in the Fall Semester.","['ORC', 'WRI']",NA,"",NA,"['Neil MacNaughton', 'Diana Neal', 'Judith Sateren']",300,"['HH 301', 'HH 301', 'HH 301']","Adult Health I","Nursing 308 Adult Health I will also meet T-F 700 a.m.-12:30 p.m. in HH 215.",308,"False","False","",1,"C",20091,"['F 0800-0855', 'F 0905-1000', 'F 1045-1140']","","Research",2009,25
"92",66893,1,839,"['MUSIC']","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. Prerequisites: Two semesters of voice study and Theatre 131 (Acting for the Lyric Stage). A production fee will be charged to all students participating in the production. Generally offered annually in Semester.","",NA,"",NA,"['Janis Hardy', 'James McKeel']",200,"['CHM Urness', 'CHM Urness']","Adv Act Lyric Stage","Only open to students by previous audition.",267,"False","Prerequisites: Two semesters of voice study and Theatre 131 (Acting for the Lyric Stage). A production fee will be charged to all students participating in the production. Generally offered annually in Semester.","",1,"C",20091,"['T 0120-0245PM', 'Th 0215-0335PM']","Advanced Acting For The Lyric Stage","Research",2009,10
"93",66894,1,441,"['ENGL']","Students develop and complete individual projects in fiction, deepening and polishing their work. Class sessions are devoted to discussion of craft, examination of literary models, and workshopping of student writing. Prerequisite: English 293 or permission of instructor.","['WRI']",NA,"",NA,"['Jenny Dunning']",300,"['RML 420', 'RML 420']","Adv Fict Wrtg Wkshp","Prerequisite: Completion of English 257 or permission of the instructor.",372,"False","Prerequisite: English 293 or permission of instructor.","",1,"C",20091,"['T 0935-1100', 'Th 0930-1050']","Advanced Fiction Writing Workshop","Research",2009,9
"96",66897,1,245,"['CHIN']","This course provides continued practice in speaking, reading, and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 232 or equivalent.","['FOL-C']",NA,"",NA,"['Luying Chen']",200,"['TB 227']","Advanced Chinese I","",251,"False","Prerequisite: Chinese 232 or equivalent.","",1,"O",20091,"['MWF 0905-1000']","","Research",2009,12
"99",66900,1,930,"['NORW']","Students gain insight into Norwegian identity and culture, expand vocabulary, and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Prerequisite: Norwegian 232 or equivalent. Offered annually in the Fall Semester.","['FOL-N', 'ORC']",NA,"",NA,"['Nancy Aarsvold']",200,"['OM 003']","Advanced Conv & Comp","",253,"False","Prerequisite: Norwegian 232 or equivalent. Offered annually in the Fall Semester.","",1,"O",20091,"['MWF 0200-0255PM']","Advanced Conversation and Composition","Research",2009,6
"100",66901,1,666,"['JAPAN']","This course, which is comprised of speaking, reading, and writing Japanese at the third-year level, is recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 232 or equivalent.","['FOL-J']",NA,"",NA,"['Rika Ito']",200,"['OM 003']","Advanced Japanese I","",251,"False","Prerequisite: Japanese 232 or equivalent.","",1,"O",20091,"['MWF 1150-1245PM']","","Research",2009,8
"103",66904,1,974,"['PHIL']","A philosophical inquiry into beauty and art. Students investigate the relationship between beauty, goodness, and truth, and examine different accounts of art, its value, meaning, and the standards by which it should be judged. Themes include the nature of creativity, censorship, and the significance - cultural, moral, and religious - of art. Offered annually.","['ALS-A', 'WRI']",NA,"",NA,"['Charles Taliaferro']",200,"['OM 001', 'OM 001']","Aesthetics","",243,"False","False","",1,"C",20091,"['T 0935-1100', 'Th 0930-1050']","","Research",2009,35
"104",66905,1,294,"['CSCI']","This course surveys standard algorithms and data structures with emphasis on implementation experience and complexity analysis. Topics include algorithmic strategies, fundamental computer algorithms, stacks, queues, lists, trees, hash tables, specialized trees (e.g., binary, AVL, B-trees), heaps and priority queues, compression, and decompression. Prerequisites: Computer Science 231 and either Computer Science 225 or 251, or consent of the instructor. Offered annually in the Fall Semester.","",NA,"",NA,"['Olaf A. Hall-Holt']",200,"['RNS 203', 'RNS 203']","Algorithms/Data Struc","",253,"False","Prerequisites: Computer Science 231 and either Computer Science 225 or 251, or consent of the instructor. Offered annually in the Fall Semester.","",1,"O",20091,"['T 1145-0110PM', 'Th 1245-0205PM']","Algorithms and Data Structures","Research",2009,11
"105",66909,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","['HWC', 'MCD']",NA,"",NA,"['Steven C. Hahn']",100,"['HH 501']","America to 1865","",198,"False","False","A",1,"C",20091,"['MWF 0905-1000']","American History to 1865","Research",2009,33
"106",66910,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","['HWC', 'MCD']",NA,"",NA,"['Steven C. Hahn']",100,"['HH 501']","America to 1865","",198,"False","False","B",1,"C",20091,"['MWF 1045-1140']","American History to 1865","Research",2009,28
"107",66911,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","['HBS', 'MCD']",NA,"",NA,"['Christopher B. Chapp']",100,"['HH 307']","American Politics","This course has class year limits.",111,"False","False","A",1,"C",20091,"['MWF 1045-1140']","","Research",2009,33
"108",66914,1,201,"['CHEM']","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, Chemistry 256, illustrates the topics discussed in Chemistry 255. Students taking this course use computers for solving problems. Prerequisite: Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered each semester.","",201,"",NA,"['Mary Walczak']",200,"['RNS 410', 'RNS 410']","Analytical Chem","Student in Chem 255 must also register for a Chem 256 lab.",255,"False","Prerequisite: Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered each semester.","",1,"O",20091,"['T 0935-1100', 'Th 0930-1050']","Analytical Chemistry","Research",2009,22
"109",66915,1,1076,"['PHYS']","This three-semester calculus-based sequence leads the student through the basic principles that account for the processes involved in baseballs, car engines, electrical power distribution systems, stereos, and black holes. It is the starting point for a major in physics and is also appropriate for majors in fields such as chemistry or mathematics who desire more mathematical depth than would be used in the two-semester 124-125 sequence.\nPhysics 130 is a study of Newtonian mechanics --- motion, forces, energy, gravity, and rotation. There is one 2.5 -hour laboratory meeting per week. Prerequisite: concurrent registration in (or previous completion of) Mathematics 120 or 121. Offered annually in the Fall Semester.","['IST', 'SED']",1076,"",NA,"['Jason J. Engbrecht']",100,"['RNS 210', 'RNS 210', 'RNS 210']","Analytical I","Students in Physics 130 must also register for one lab Physics 130 AL, BL, or CL",130,"False","Prerequisite: concurrent registration in (or previous completion of) Mathematics 120 or 121. Offered annually in the Fall Semester.","",1,"O",20091,"['MWF 1045-1140', 'T 1005-1100', 'Th 0955-1050']","Analytical Physics I","Research",2009,62
"115",66925,1,1113,"['PSCI']","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Prerequisite: one previous course in department. Offered each semester.","",NA,"",NA,"['Christopher B. Chapp']",200,"['HH 514']","Analyzing Politics","",220,"False","Prerequisite: one previous course in department. Offered each semester.","",1,"C",20091,"['MWF 0200-0255PM']","Analyzing Politics and Policies","Research",2009,21
"116",66927,1,970,"['PHIL']","This course surveys the origins and development of Western philosophy starting with the pre- Socratics. Students explore the historical foundations of natural science, metaphysics, and ethics in the works of the pre-Socratics, Plato, Aristotle, Stoics, Epicureans, and Skeptics, usually through primary texts. The course concludes with a brief examination of some medieval attempts to synthesize the Greek philosophical tradition and the Judeo-Christian religious heritage. Prerequisite: one course in philosophy or consent of instructor. Offered annually.","['HWC', 'WRI']",NA,"",NA,"['Vicki L. Harper']",200,"['HH 515']","Ancient Western","",235,"False","Prerequisite: one course in philosophy or consent of instructor. Offered annually.","",1,"C",20091,"['MWF 1045-1140']","Ancient Western Philosophy","Research",2009,18
"117",66931,1,1314,"['SOAN']","This course introduces students to anthropological theory and the ""culture"" of the discipline itself. Students examine anthropology's formation during the Industrial Revolution and the Age of Empire, which called for new explanations of human differences and gave new significance to the nature and meaning of ""culture."" They explore the method of participant observation research, the question of whether anthropology is a science, the problem of representing one culture to another, and the changing nature of ethnographic writing. Open to Sociology/Anthropology majors only. Offered annually in the Fall Semester.","['WRI']",NA,"",NA,"['Thomas A. Williamson']",200,"['HH 403']","Anthropologic Theory","Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.",292,"False","Prerequisite: One previous Sociology/Anthropology course.","B",1,"C",20091,"['MWF 1255-0150PM']","Anthropological Theory","Research",2009,19
"118",66932,1,1314,"['SOAN']","This course introduces students to anthropological theory and the ""culture"" of the discipline itself. Students examine anthropology's formation during the Industrial Revolution and the Age of Empire, which called for new explanations of human differences and gave new significance to the nature and meaning of ""culture."" They explore the method of participant observation research, the question of whether anthropology is a science, the problem of representing one culture to another, and the changing nature of ethnographic writing. Open to Sociology/Anthropology majors only. Offered annually in the Fall Semester.","['WRI']",NA,"",NA,"['Thomas A. Williamson']",200,"['HH 302']","Anthropologic Theory","Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.",292,"False","Prerequisite: One previous Sociology/Anthropology course.","A",1,"C",20091,"['MWF 1045-1140']","Anthropological Theory","Research",2009,21
"119",66935,1,51,"['ART']","This course introduces modern industrial culture and thought through a study of painting, sculpture, architecture, and related arts. Students learn about the strikingly new modes of art created in Europe and the United States after 1880, examining work by Edvard Munch, Frank Lloyd Wright, Pablo Picasso, Hannah Höch, and many others. Offered annually.","['ALS-A', 'HWC']",NA,"",NA,"['Matthew Rohn']",200,"['DC 305']","Art 1880-1950","",252,"False","False","",1,"O",20091,"['MWF 0905-1000']","Art 1880-1945 ""The Shock of the New""","Research",2009,26
"120",66938,1,18779,"['ASIAN']","How do pilgrims, travelers and migrants make sense of their journeys in Asia? Students explore maps, histories, tales, and guides that define Asia today and in years past, including at least one of the classic Asian texts; study how cultural, linguistic, economic, religious, social, and political connections and divisions create and sustain communities in Asia; spend the last few weeks of the term planning related projects for their Interim course. Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Offered annually in the Fall Semester.","",NA,"",NA,"['Phyllis Hyland Larson']",200,"['OM 002', 'OM 002']","AsianCon1:MappingJourneys","Registration for this course restricted to those students who have applied to the Asian Conversations program and been accepted into it.",210,"False","Prerequisite: Chinese 112 or Japanese 112 or permission of instructor. Offered annually in the Fall Semester.","",1,"C",20091,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Conversations I: Mapping Journeys","Research",2009,23
"136",66961,1,237,"['CHIN']","This course offers an introduction to speaking, reading, and writing Chinese, as well as mastery of basic grammar and command of 500 characters for reading and writing. Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the Fall Semester.","",237,"",NA,"['Shannon Cannella']",100,"['OM 001']","Beginning Chinese I","Students in Chinese 111A must also register for one lab Chinese 111AL, BL or CL.",111,"False","False","A",1,"O",20091,"['MWF 0905-1000']","","Research",2009,12
"137",66962,1,237,"['CHIN']","This course offers an introduction to speaking, reading, and writing Chinese, as well as mastery of basic grammar and command of 500 characters for reading and writing. Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the Fall Semester.","",237,"",NA,"['Shannon Cannella']",100,"['OM 001']","Beginning Chinese I","Students in Chinese 111C must also register for one lab Chinese 111AL, BL or CL.",111,"False","False","C",1,"O",20091,"['MWF 1150-1245PM']","","Research",2009,8
"138",66963,1,237,"['CHIN']","This course offers an introduction to speaking, reading, and writing Chinese, as well as mastery of basic grammar and command of 500 characters for reading and writing. Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the Fall Semester.","",237,"",NA,"['Shannon Cannella']",100,"['OM 003']","Beginning Chinese I","Students in Chinese 111B must also register for one lab Chinese 111AL, BL or CL.",111,"False","False","B",1,"O",20091,"['MWF 1255-0150PM']","","Research",2009,10
"142",66967,1,476,"['FREN']","Students begin to learn French through listening, speaking, reading and writing about topics familiar to them. They study social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Open to students with no prior background in French or placement into French 111. Offered each semester.","",NA,"",NA,"['Lise R. Hoy']",100,"['OM 030']","Beginning French I","",111,"False","False","",1,"C",20091,"['MWF 1150-1245PM']","","Research",2009,26
"143",66969,1,477,"['FREN']","Students expand their developing language skills by continuing to listen, speak, read and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Prerequisite: French 111 or placement. Offered each semester.","",NA,"",NA,"['Amine R. Bekhechi']",100,"['OM 026']","Beginning French II","",112,"False","Prerequisite: French 111 or placement. Offered each semester.","A",1,"C",20091,"['MWF 1045-1140']","","Research",2009,14
