"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"260",88487,1,979,"['PHIL']","This course examines the main Western ethical theories and their application to contemporary moral concerns. Theoretical issues may include rights, duties, virtue, hedonism, egoism, the relation between ethics and theology, the fact-value distinction, relativism, and pluralism. Students discuss current topics such as global economic justice, euthanasia, the death penalty, animal rights, censorship, racism, privacy rights versus public safety, reproductive ethics, and environmental ethics. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies concentration.","['EIN']",NA,"",NA,"['Anthony J. Rudd']",200,"['OM 210']","Ethics/The Good Life","Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.",252,"False","Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies concentration.","A",1,"O",20131,"['MWF 1045-1140']","Ethics and the Good Life","Research",2013,19
"261",88488,1,979,"['PHIL']","This course examines the main Western ethical theories and their application to contemporary moral concerns. Theoretical issues may include rights, duties, virtue, hedonism, egoism, the relation between ethics and theology, the fact-value distinction, relativism, and pluralism. Students discuss current topics such as global economic justice, euthanasia, the death penalty, animal rights, censorship, racism, privacy rights versus public safety, reproductive ethics, and environmental ethics. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies concentration.","['EIN']",NA,"",NA,"['Anthony J. Rudd']",200,"['HH 317']","Ethics/The Good Life","Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.",252,"False","Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies concentration.","B",1,"O",20131,"['MWF 0200-0255PM']","Ethics and the Good Life","Research",2013,7
"292",88533,1,1317,"['SOAN']","Students gain the skills necessary to conduct and critically evaluate quantitative research. Students learn the underlying theoretical assumptions and orientations of quantitative research, including research design, sampling techniques, strategies for data collection, and approaches to analysis. Students gain practice in data analysis by conducting a research project and using the Statistical Package for the Social Sciences (SPSS), a standard in sociology. Open to sociology/anthropology majors only. Prerequisite: Statistics 110 or 212. Offered annually in the fall semester. Counts toward environmental studies major (social science track).","['ORC', 'WRI']",NA,"",NA,"['Ryan R. Sheppard']",300,"['OM 10']","Found Soc Sci Resrch","Open to rising senior and junior Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.",371,"False","Prerequisite: Statistics 110 or 212. Offered annually in the fall semester. Counts toward environmental studies major (social science track).","A",1,"C",20131,"['MWF 0800-0855']","Foundations of Social Science Research: Quantitative Methods","Research",2013,23
"293",88534,1,1317,"['SOAN']","Students gain the skills necessary to conduct and critically evaluate quantitative research. Students learn the underlying theoretical assumptions and orientations of quantitative research, including research design, sampling techniques, strategies for data collection, and approaches to analysis. Students gain practice in data analysis by conducting a research project and using the Statistical Package for the Social Sciences (SPSS), a standard in sociology. Open to sociology/anthropology majors only. Prerequisite: Statistics 110 or 212. Offered annually in the fall semester. Counts toward environmental studies major (social science track).","['ORC', 'WRI']",NA,"",NA,"['Ryan R. Sheppard']",300,"['OM 10']","Found Soc Sci Resrch","Open to rising senior and junior Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.",371,"False","Prerequisite: Statistics 110 or 212. Offered annually in the fall semester. Counts toward environmental studies major (social science track).","B",1,"C",20131,"['MWF 0905-1000']","Foundations of Social Science Research: Quantitative Methods","Research",2013,23
"342",88624,1,499,"['ID']","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where?"" and ""why there?"". The practices and skills of geography are used to investigate a variety of issues in the Middle East, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace. Counts toward environmental studies major (social science track).","['HBS', 'MCG']",NA,"",NA,"['Robert W. McClure']",200,"['TOH 210', 'TOH 210']","Human Geography","",234,"False","False","",1,"O",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","Human Geography of the Middle East","Research",2013,48
"344",88626,1,16962,"['ASIAN']","The Universal Declaration of Human Rights proclaims that ""the inherent dignity and ... the equal and inalienable rights of all members of the human family [are] the foundation of freedom, justice and peace in the world."" Who speaks to human rights in East Asia? What ethical perspectives are voiced? Case studies presented through memoirs, films, reports, and multidisciplinary analyses provide the material for exploring diverse normative claims about individual rights in East Asia. Prerequisites: Asian Studies 275 or permission of the instructor and completion of BTS-T. Offered annually.","['EIN', 'WRI']",NA,"",NA,"['Katherine S. Tegtmeyer Pak']",300,"['HH 317', 'HH 317']","Human Rights/AsianContext","Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration, Juniors may add later if space is available.",397,"False","Prerequisites: Asian Studies 275 or permission of the instructor and completion of BTS-T. Offered annually.","",1,"C",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","Seminar: Human Rights/Asian Context","Research",2013,16
"348",88632,1,1361,"['SWRK']","Social work majors study the methods and skills of social work practice, particularly intercultural communication. They describe strengths and problems of diverse individuals and families; frame goals and plans for change utilizing the planned change process and the systems perspective; and use ethical decision-making, informed by the scientific method, grounded in the liberal arts, and concerned with social justice. Students demonstrate learning in videotaped role playing and have an agency interviewing experience. Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered annually in the fall semester.","['ORC']",NA,"",NA,"['Susan E. Smalling']",200,"['HH 514', 'HH 514']","Incl Pract: Ind/Fam","Open to Junior Social Work majors only.",254,"False","Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered annually in the fall semester.","",1,"O",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","Inclusive Practice: Individuals and Families","Research",2013,11
"357",88649,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['HH 319', 'HH 319']","Int/Cult Anthropology","Open to first-year students only.",128,"False","False","B",1,"C",20131,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Cultural Anthropology","Research",2013,19
"358",88650,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Susi K. Keefe']",100,"['HH 319', 'HH 319']","Int/Cult Anthropology","Open to first-year students only.",128,"False","False","A",1,"C",20131,"['T 0935-1100', 'Th 0930-1050']","Introduction to Cultural Anthropology","Research",2013,17
"359",88651,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and Africa and the Americas, race and ethnic studies, and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Carolyn Anderson']",100,"['HH 302']","Int/Cult Anthropology","Open to first-year students only.",128,"False","False","C",1,"C",20131,"['MWF 0200-0255PM']","Introduction to Cultural Anthropology","Research",2013,16
"425",88726,1,1482,"['ARMS']","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts. Counts toward American studies major and Africa and the Americas concentration.","['ALS-L', 'MCD']",NA,"",NA,"['Staff']",100,"","Intro to Arms","See RACE 121.",121,"False","False","",1,"X",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","Introduction to Race and Ethnic Studies","Research",2013,0
"429",88731,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Theodore E. Thornhill']",100,"['HH 302', 'HH 302']","Intro to Sociology","Open to first-year students only.",121,"False","False","C",1,"C",20131,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Sociology","Research",2013,21
"430",88733,1,1375,"['THEAT']","A broad-based introduction to the art and craft of theater, this course focuses on the roles of actor, director, playwright, and designer, as well as aspects of theater history, performance, and literature. Students examine theater as a culturally diverse art form, with emphasis on the ways ethnicity, gender, race, religion, and sexual orientation inform theater in the United States. Students attend performances on campus and in the Twin Cities and integrate them with readings, lectures, and discussions. A ticket fee is required. Offered each semester.","['ALS-A', 'MCD', 'ORC']",NA,"",NA,"['Dona W. Freeman']",100,"['DC 305']","Intro to Theater","",110,"False","False","",1,"C",20131,"['MWF 0905-1000']","Introduction to Theater","Research",2013,52
"595",89042,1,1122,"['PSCI']","Some formerly developing countries have found the way to join the ranks of the industrialized nations, others have not. What explains the difference? By introducing students to theories of modernization, dependency, world systems, order, class, revolution, state, and political economy, the course attempts to provide the framework for answering this question. Counts toward Latin American studies major and concentration.","['HBS', 'MCG']",NA,"",NA,"['Kristina Thalhammer']",200,"['OM 30', 'OM 30']","Politics & Developmnt","",252,"False","False","",1,"C",20131,"['T 0935-1100', 'Th 0930-1050']","Politics and Development","Research",2013,24
"633",89082,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Counts towards American studies, race and ethnic studies, and Latin American studies majors; and race and ethnic studies, Africa and the Americas, and Latin American studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['Theodore E. Thornhill']",200,"['HH 403', 'HH 403']","Race/Class-Am Culture","",264,"False","False","A",1,"C",20131,"['T 0800-0925', 'Th 0800-0920']","Race and Class in American Culture","Research",2013,26
"634",89083,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Counts towards American studies, race and ethnic studies, and Latin American studies majors; and race and ethnic studies, Africa and the Americas, and Latin American studies concentrations.","['HBS', 'MCD']",NA,"",NA,"['Theodore E. Thornhill']",200,"['HH 403', 'HH 403']","Race/Class-Am Culture","",264,"False","False","B",1,"C",20131,"['T 0935-1100', 'Th 0930-1050']","Race and Class in American Culture","Research",2013,23
"639",89090,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","['ALS-L', 'MCD', 'WRI']",NA,"",NA,"['Colin Wells']",200,"['HH 317']","Remaking Am: 1865-1945","Open to American Conversations students only.",201,"False","Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","A",1,"C",20131,"['MWF 1150-1245PM']","Re-making America, 1865-1945","Research",2013,20
"640",89091,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","['ALS-L', 'MCD', 'WRI']",NA,"",NA,"['Jeanne I. Willcoxon']",200,"['HH 319']","Remaking Am: 1865-1945","Open to American Conversations students only.",201,"False","Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","B",1,"C",20131,"['MWF 1150-1245PM']","Re-making America, 1865-1945","Research",2013,19
"659",89132,1,603,"['HIST']","This course explores topics in non-Western history, designed to emphasize active skills of critical reading, textual and contextual analysis, historiographical argument, and historical writing. recent topics have included ""American Empire: A Cultural History of US-Latin America Relations"" and ""Imperialism and Nationalism in Southeast Asia."" Primarily for history majors; others by permission of instructor. Offered periodically.","['MCG', 'WRI']",NA,"",NA,"['Robert Entenmann']",200,"['HH 515', 'HH 515']","Sem:Implm/Natlm SE Asia","Especially for sophomore history majors, but others may also register.",240,"False","False","",1,"C",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","Major Seminar: Non-Western History","Seminar",2013,13
"669",89153,1,23948,"['HIST']","This course introduces students to the historical forces leading to and scholarly debates about slavery in African history. Students examine the nature and development of domestic slavery to the 19th century as well as the slave trade systems across the Saharan Desert and the Atlantic Ocean. Students ""do history"" using primary sources to retrieve the African voices and agency in discussions of the slave trade and debate themes such as ethnicity, kinship, state formation, and colonialism. Offered annually. Counts toward Africa and the Americas concentration.","['MCG']",NA,"",NA,"['Abdulai Iddrisu']",100,"['HH 302', 'HH 302']","Slavery in African Hist","Open to first-year students only.",151,"False","False","",1,"C",20131,"['T 0935-1100', 'Th 0930-1050']","Slavery in African History","Research",2013,18
"715",89225,1,1301,"['SOAN']","Focusing on present day Arab and Middle Eastern countries, the course explores the role of the institutions of family and religion in maintaining continuity, while also identifying sources of change such as the colonial experience, regional and global interdependence, the social impact of oil, fundamentalist movements, and the co-existence of traditional and ""modern"" values. Offered annually in the fall or spring semester.","['HBS', 'MCG']",NA,"",NA,"['Ibtesam Al Atiyat']",200,"['OM 30']","The Arab World","",236,"False","False","A",1,"C",20131,"['MWF 1150-1245PM']","","Research",2013,27
"716",89226,1,1301,"['SOAN']","Focusing on present day Arab and Middle Eastern countries, the course explores the role of the institutions of family and religion in maintaining continuity, while also identifying sources of change such as the colonial experience, regional and global interdependence, the social impact of oil, fundamentalist movements, and the co-existence of traditional and ""modern"" values. Offered annually in the fall or spring semester.","['HBS', 'MCG']",NA,"",NA,"['Ibtesam Al Atiyat']",200,"['OM 30']","The Arab World","",236,"False","False","B",1,"C",20131,"['MWF 1255-0150PM']","","Research",2013,24
"730",89249,1,492,"['FREN']","Students explore a specified topic or theme in language, in literature or in culture/civilization, or in a combination of these, through close reading, discussion, analysis and interpretation of selected literary and/or non-literary works. Sample topics include ""Madness and the Romantic Dream,"" ""Female Identity in Post-Colonial North Africa,"" and ""Global Francophone Identities."" May be repeated if topics are different. Taught in French. Prerequisite: minimum of one 270-level course.","['WRI']",NA,"",NA,"['Jolene Barjasteh']",300,"['TOH 310', 'TOH 310']","Top: Women Writers France","",372,"False","Prerequisite: minimum of one 270-level course.","",1,"C",20131,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in Francophone Studies","Topic",2013,21
"748",89345,1,829,"['MUSIC']","An introduction to the diversity of musics on Earth. Topics include performance practice, methods for analysis and comparison of various musics, and interdisciplinary approaches to studying the powerful influence of music in human life. Offered annually in the fall semester. Counts towards ARMS major and concentration and Africa & the Americas concentration.","['ALS-A', 'MCG']",NA,"",NA,"['David Hagedorn']",200,"['CHM 233']","World Music","",237,"False","False","",1,"C",20131,"['MWF 1045-1140']","","Research",2013,62
"773",91229,1,1299,"['SOAN']","As an overview of the variety of belief systems and ways of life, this course explores ethnographic case studies of Native American groups from the major culture areas of North America north of Mexico. Topics addressed in this course include language families, social organization systems, ecological and economic adaptations, material culture, religions, and revitalization movements. This course will also examine the impacts of colonial encounters upon Native American cultures. Offered every other year in the fall or spring semester. Counts towards American studies major and race and ethnic studies major and concentration.","['HBS', 'MCD']",NA,"",NA,"['Carolyn Anderson']",200,"['OM 310']","Native N Amer Cultures","",234,"False","False","A",1,"C",20131,"['MWF 1045-1140']","Native North American Cultures and Religions","Research",2013,23
"774",91230,1,1299,"['SOAN']","As an overview of the variety of belief systems and ways of life, this course explores ethnographic case studies of Native American groups from the major culture areas of North America north of Mexico. Topics addressed in this course include language families, social organization systems, ecological and economic adaptations, material culture, religions, and revitalization movements. This course will also examine the impacts of colonial encounters upon Native American cultures. Offered every other year in the fall or spring semester. Counts towards American studies major and race and ethnic studies major and concentration.","['HBS', 'MCD']",NA,"",NA,"['Carolyn Anderson']",200,"['OM 310']","Native N Amer Cultures","",234,"False","False","B",1,"O",20131,"['MWF 1150-1245PM']","Native North American Cultures and Religions","Research",2013,21
"775",91231,1,1311,"['SOAN']","This course compares gender patterns and issues in various cultures around the world, such as Latin America, the Middle East, India, the U.S., and East Asia. How do cultural expectations for women and men vary? Why do some societies have more gender equality than others? How do economic and political change, including globalization, impact gender roles? How do U.S. and Third World feminism compare? Offered annually in the fall or spring semester. Counts towards race and ethnic studies major and concentration and Africa and the Americas and women's and gender studies concentrations .","['HBS', 'MCG']",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 403']","Gender/C-Cult/Persp","",261,"False","False","A",1,"C",20131,"['MWF 1255-0150PM']","Gender in Cross-Cultural Perspective","Research",2013,29
"776",91232,1,1311,"['SOAN']","This course compares gender patterns and issues in various cultures around the world, such as Latin America, the Middle East, India, the U.S., and East Asia. How do cultural expectations for women and men vary? Why do some societies have more gender equality than others? How do economic and political change, including globalization, impact gender roles? How do U.S. and Third World feminism compare? Offered annually in the fall or spring semester. Counts towards race and ethnic studies major and concentration and Africa and the Americas and women's and gender studies concentrations .","['HBS', 'MCG']",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 403']","Gender/C-Cult/Persp","",261,"False","False","B",1,"C",20131,"['MWF 0200-0255PM']","Gender in Cross-Cultural Perspective","Research",2013,24
"794",91252,1,268,"['ECON']","Students in this course learn and apply economic analysis, tempered by an appreciation for the political and institutional contexts of the less developed countries, to gain an understanding of these countries' economies. Using cases involving both written and oral analysis, students explore topics such as economic growth in Brazil, trade strategies in Singapore, poverty and income distribution in Taiwan, or macroeconomic performance in Mexico. Prerequisite: one of Economics 110-121 or permission of instructor. Offered annually. Counts toward environmental studies major (social science track) and Latin American major and concentration.","['MCG']",NA,"",NA,"['Seth Binder']",200,"['TOH 112', 'TOH 112']","Economic Development","",243,"False","Prerequisite: one of Economics 110-121 or permission of instructor. Offered annually. Counts toward environmental studies major (social science track) and Latin American major and concentration.","A",1,"C",20131,"['T 1145-0110PM', 'Th 1245-0205PM']","","Research",2013,26
"795",91253,1,268,"['ECON']","Students in this course learn and apply economic analysis, tempered by an appreciation for the political and institutional contexts of the less developed countries, to gain an understanding of these countries' economies. Using cases involving both written and oral analysis, students explore topics such as economic growth in Brazil, trade strategies in Singapore, poverty and income distribution in Taiwan, or macroeconomic performance in Mexico. Prerequisite: one of Economics 110-121 or permission of instructor. Offered annually. Counts toward environmental studies major (social science track) and Latin American major and concentration.","['MCG']",NA,"",NA,"['Seth Binder']",200,"['TOH 112', 'TOH 112']","Economic Development","",243,"False","Prerequisite: one of Economics 110-121 or permission of instructor. Offered annually. Counts toward environmental studies major (social science track) and Latin American major and concentration.","B",1,"C",20131,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2013,24
"803",91263,1,91,"['ART', 'ASIAN']","This course highlights major visual arts movements within China over the last century, from the end of the imperial era to current times. Students look at a variety of issues: class and gender; China in the world art market, Chinese art past and present, and a variety of ""isms"" now seen as defining Chinese art. A major theme is to define ""visual culture"" in all its nuances.","['ALS-A', 'MCG']",NA,"",NA,"['Karil J. Kucera']",200,"['TOH 110', 'TOH 110']","Vis Cult/Modern China","Closed to first-year students except with permission of instructor. Contact Professor Kucera at kucera@stolaf.edu",270,"False","False","",1,"O",20131,"['T 0935-1100', 'Th 0930-1050']","Visual Culture of Modern China","Research",2013,20
"804",91264,1,25455,"['ENGL']","Since the 19th century, immigrants from Asia and the Pacific Islands have formed communities whose writing has expressed their shifting role as Asian Americans in the culture and economy of the United States. This course provides a multi-genre overview of Asian-American literary traditions in socio-historical context and pays attention to current concerns such as diasporic displacement, gender, intergenerational conflicts, sexuality, transnationalism, and U.S. militarism. Prerequisite: FYW. Offered alternate years.","['ALS-L', 'MCD']",NA,"",NA,"['Jennifer Kwon Dobbs']",200,"['RML 515']","Asian American Literature","",203,"False","Prerequisite: FYW. Offered alternate years.","",1,"C",20131,"['MWF 1150-1245PM']","","Research",2013,28
