"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"23",83799,1,377,"['DANCE']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"24",83800,1,433,"['ENGL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"25",83801,1,449,"['ENGL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"26",83802,1,464,"['ENVST']","","",NA,"","['James Farrell']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,1
"27",83803,1,466,"['ENVST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"28",83804,1,490,"['FREN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"29",83805,1,494,"['FREN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"30",83806,1,522,"['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",2,"C",20122,"","Internship","Research",2012,0
"31",83807,1,529,"['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",2,"C",20122,"","Internship","Research",2012,0
"32",83808,1,543,"['GREEK']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"33",83809,1,550,"['GREEK']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Academic Inernship","Research",2012,0
"34",83810,1,624,"['HIST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"35",83811,1,640,"['HIST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"38",83814,1,653,"['FAMST']","","",NA,"","['Dana Gross']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,1
"39",83815,1,656,"['FAMST']","","",NA,"","['Dana Gross']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,1
"40",83816,1,686,"['IS']","","",NA,"","['Jean C. Porterfield']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,1
"41",83817,1,691,"['IS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"42",83818,1,707,"['ID']","","",NA,"","['Ashley Hodgson']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,1
"43",83819,1,709,"['ID']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"44",83820,1,716,"['LATIN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"45",83821,1,725,"['LATIN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"46",83822,1,751,"['MATH']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"47",83823,1,784,"['MGMT']","","",NA,"","['Richard Goedde']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,2
"48",83824,1,788,"['MGMT']","","",NA,"","['Sian E. Muir']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"49",83825,1,795,"['MEDIA']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"50",83826,1,797,"['MEDIA']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"51",83827,1,846,"['MUSIC']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"52",83828,1,865,"['MUSIC']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"53",83829,1,917,"['NEURO']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"54",83830,1,919,"['NEURO']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"55",83831,1,931,"['NORW']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"56",83832,1,936,"['NORW']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"57",83833,1,942,"['NURS']","Does not count toward the major.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"58",83834,1,961,"['NURS']","Does not count toward the major.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"59",83835,1,985,"['PHIL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"60",83836,1,992,"['PHIL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"61",83837,1,1057,"['ESTH']","","",NA,"","['Cynthia Book']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,1
"62",83838,1,1067,"['ESTH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"63",83839,1,1090,"['PHYS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"64",83840,1,1100,"['PHYS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"65",83841,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"","['Henriet Hendriks']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,1
"66",83842,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",2,"C",20122,"","Internship","Research",2012,0
"67",83843,1,1178,"['PSYCH']","","",NA,"","['Charles Huff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,1
"68",83844,1,1188,"['PSYCH']","Internship","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"69",83845,1,1236,"['REL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"70",83846,1,1253,"['REL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"71",83847,1,1275,"['RUSSN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"72",83848,1,1279,"['RUSSN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"73",83849,1,1315,"['SOAN']","","",NA,"","['Thomas A. Williamson']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,2
"74",83850,1,1319,"['SOAN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"77",83853,1,1366,"['SWRK']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"78",83854,1,1372,"['SWRK']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"79",83855,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",2,"C",20122,"","Internships","Research",2012,0
"80",83856,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"C",20122,"","Internship","Research",2012,0
"81",83857,1,1409,"['STAT']","","",NA,"","['Staff']",200,"","Academic Internship","Stat 285 Global Health and Bio Stats not offered 2012-13.",294,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"82",83858,1,1413,"['STAT']","","",NA,"","['Staff']",300,"","Academic Internship","Stat 285 Global Health and Bio Stats not offered 2012-13.",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"84",83862,1,1486,"['ARMS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"85",83863,1,1488,"['ARMS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"86",83864,1,14,"['AMST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"88",83866,1,766,"['MATH']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","Internship","Research",2012,0
"89",83867,1,18612,"['AFAM']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"90",83868,1,18614,"['AFAM']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"91",83869,1,18616,"['BMOLS']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"92",83870,1,18618,"['BMOLS']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"93",83871,1,670,"['JAPAN']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"94",83872,1,668,"['JAPAN']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"95",83873,1,18620,"['MEDVL']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"96",83874,1,18622,"['MEDVL']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"97",83875,1,1282,"['RUSST']","","",NA,"","['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20122,"","","Research",2012,0
"98",83876,1,1284,"['RUSST']","","",NA,"","['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20122,"","","Research",2012,0
"99",83881,1,44,"['ART']","This course, designed for students who want to heighten their two-dimensional skills, emphasizes using expressive qualities of art making by investigating various media, techniques, and content. Assignments are both traditional and nontraditional within historical and contemporary perspectives. Experimentation is encouraged. Students are encouraged to develop a personal visual language. The course culminates in the production of a series of works that relate thematically. Critical thinking and discussion skills are important. Prerequisite: Art 102. Materials fee. Offered annually.","",NA,"","['Wendell Arneson']",200,"['DC 214', 'DC 214', 'DC 214']","Advanced 2D Studio","Open to all students who meet the prerequisite.",233,"False","Prerequisite: Art 102. Materials fee. Offered annually.","",2,"C",20122,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","Advanced Two-Dimensional Studio","Research",2012,18
"100",83883,1,512,"['GERM']","Students examine the transformation of German political culture from feudal society to modern institutions of art, science, education and commerce. While the French Revolution (1789) is the historical axis on which this change turned, the life of Goethe (1749-1832) spans the period in which Germany made significant progress toward unity and democracy. Illustrative materials in digital and video form supplement the readings. May be counted toward German major or German studies concentration.","['HWC', 'WRI']",NA,"","['Karl Fink']",200,"['TOH 310']","Age of Goethe-Tr","In English, no prerequisites. This course is open to first-year students.",246,"False","False","",2,"C",20122,"['M-F 1040-1240PM']","The Age of Goethe","Research",2012,26
"101",83884,1,52,"['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","['ALS-A', 'HWC']",NA,"","['Christopher Tradowsky']",200,"['DC 305']","Art Since 1945","Open to first-year students.",253,"False","Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","",2,"C",20122,"['M-F 0100-0300PM']","","Research",2012,32
"102",83885,1,50,"['ART']","This lecture course surveys how art (mostly painting and sculpture) in Europe unfolded in remarkable ways relative to values signaled by the French Revolution. The course examines Neo-Classical art as it expresses Enlightenment thinking, the tumultuous Romantic and Realist imagery and times, and ends with Impressionism. Offered periodically during Interim. Open to first-year students.","['ALS-A', 'HWC']",NA,"","['Matthew Rohn']",200,"['DC 305']","Art 1776-1880","",251,"False","False","",2,"C",20122,"['M-F 1040-1240PM']","Art 1776-1880, Revolutionary Art","Research",2012,31
"103",83886,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during Interim.","",NA,"","['Katherine S. Tegtmeyer Pak', 'Pin Pin Wan']",200,"","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program. This is an off-campus course.",215,"False","Prerequisite: Asian Studies 210. Offered during Interim.","",2,"C",20122,"","Asian Conversations II: Encountering Asia","Research",2012,33
"104",83887,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","",NA,"","['Keir Fogarty']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during Interim.","A",2,"O",20122,"['M-F 0800-1000']","Atomic and Molecular Structure","Research",2012,19
"105",83888,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","",NA,"","['Gary Miessler']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during Interim.","B",2,"C",20122,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2012,30
"107",83891,1,977,"['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","['EIN']",NA,"","['Karen Gervais']",200,"['HH 413', 'HH 413']","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",250,"False","Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","",2,"C",20122,"['M-F 0800-1000', 'M 0700-0930PM']","","Research",2012,27
"108",83907,1,106,"['BIO']","This core course explores major principles of cellular and molecular biology and it or the Chemistry/Biology 125-127 series is a prerequisite for all level II biology courses. Emphases include the structural and chemical composition of cells, crucial metabolic pathways, fundamentals of cell division, basic genetics, and the scientific method. Materials integrate concepts with problem-solving. Students are introduced to state-of-the-art library search technologies and scientific writing. Students attend lectures plus one 2.5-hour laboratory per week. Offered annually in the fall semester and during Interim. Counts towards exercise science major.","['IST', 'SED']",106,"","['Roberto Zayas', 'Lisa Y. Lenertz']",100,"['RNS 390']","Cell Bio & Genetics","Students in Bio 125 must also register for lab Bio 125 AL or BL.",125,"False","False","",2,"C",20122,"['M-F 0100-0300PM']","Cellular Biology and Genetics","Research",2012,38
"110",83916,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","['ALS-A', 'HWC']",NA,"","['Steve T. Reece']",200,"","Class Studies Greece","This is an off-campus course.",251,"False","False","",2,"C",20122,"","Classical Studies in Greece","Research",2012,30
"111",83925,1,736,"['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Prerequisite: Mathematics 120. Offered each semester and periodically during Interim.","['AQR']",NA,"","['Adam H. Berliner']",200,"['TOH 186', 'TOH 186']","Elem Linear Algebra","First-year students who have completed Math 120 may take Math 220",220,"False","Prerequisite: Mathematics 120. Offered each semester and periodically during Interim.","",2,"C",20122,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research",2012,24
"112",83929,1,20054,"['ART']","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","['ALS-A']",NA,"","['Michon Weeks']",100,"['DC 216']","Foundation 2-D Media","This course has class-year limits.",102,"False","False","",2,"C",20122,"['M-F 0900-0300PM']","Foundation Two-Dimensional Media","Research",2012,22
"113",83930,1,21394,"['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture yesterday and today, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Prerequisite: French 231 or placement in French 232. Offered during Interim. Open to first-year students.","['FOL-F', 'MCG']",NA,"","['Wendy Allen']",200,"","Fr Lang/Moroccan Culture","Open to all students who meet the requirements. This is an off-campus course.",235,"False","Prerequisite: French 231 or placement in French 232. Offered during Interim. Open to first-year students.","",2,"C",20122,"","French Language and Moroccan Culture in Fes","Research",2012,15
"114",83933,1,984,"['PHIL']","Students examine Freud's thesis that our thoughts and actions spring from the darkness of our unconscious. Because Freud based his theory on a small sample of case studies, the course scrutinizes this qualitative data and discusses the role of case studies in the study of human behavior. Students evaluate the criteria for a scientific theory of human behavior and consider whether Freud's theory meets them. Offered during Interim.","['HBS']",NA,"","['Almut Furchert']",200,"['RNS 290']","Freud/Human Behavior","Closed to first-year students during web registration.",261,"False","False","",2,"C",20122,"['M-F 0100-0300PM']","Freud and the Study of Human Behavior","Research",2012,35
"115",83935,1,728,"['MATH']","This course explores the nature of mathematics and its role in contemporary society. The content and format of the course vary depending on the instructor's interests. In particular, the course may focus on one or two mathematical topics in depth or survey a wider range of topics. Recent topics have included environmental modeling, social choice, routes and networks, scheduling, and symmetry. The course requires no prerequisites beyond high school algebra and geometry. Offered each semester.","['AQR']",NA,"","['Ian Pierce']",100,"['RNS 204', 'RNS 204']","Gateways/Mathematics","",117,"False","False","",2,"C",20122,"['M-F 0800-1000', 'M-F 1040-1240PM']","Gateways to Mathematics","Research",2012,21
"116",83936,1,758,"['MATH']","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in projective geometry or used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered annually during Interim.","",NA,"","['Ryota Matsuura']",300,"['RNS 208', 'RNS 208']","Geometry","",356,"False","Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered annually during Interim.","",2,"C",20122,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","","Research",2012,24
"117",83954,1,704,"['ID']","Students will explore health care in a clinical and hospital setting through association with a physician in one of the clinics that are a part of the metro area Fairview Health System or the Family Practice Medical Center of Willmar, Minnesota. Students will follow the physician, who serves as their primary mentor, or other designated physicians through their daily activities in pertinent clinical and hospital settings. Students will observe the delivery of health care in primary and specialty areas and in practices dealing with all age groups. Emergency health care and physician support areas are other aspects of medicine to which students will be exposed. Students will keep a journal detailing their observations and their interpretation of and reaction to these observations and will write a research paper on an aspect of current medical care and practice. Selection is based on a review of all applicants (preference given to junior or senior pre-medical students with demonstrated strong academic achievement). P/N grading. Offered annually during Interim. Counts toward biomedical studies concentration.","",NA,"","['Wesley Pearson']",200,"","Hospital Health Care","This is an off-campus course.",255,"True","False","",2,"C",20122,"","The Physician in Clinical and Hospital Health Care","Research",2012,11
"118",83956,1,1357,"['SWRK']","Students explore service to human beings as a profession, a vocation, and a volunteer commitment. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study vocational opportunities in areas such as health care, social services, ministry, youth work, and the arts. The class includes lectures, discussions, speakers, and field visits; additional fee. Open only to first year students. Offered during Interim. Counts toward women's and gender studies major and concentration.","['WRI']",NA,"","['Susan E. Smalling']",100,"['TOH 110', 'TOH 110', 'TOH 110']","I Want to Help People","Open only to first-year students.",120,"False","False","",2,"C",20122,"['T-F 0800-1000', 'WTh 1040-1240PM', 'WTh 0100-0300PM']","","Research",2012,25
"119",83957,1,489,"['FREN']","Students delve into advanced language work and on-the-spot investigation of French culture, past and present, including theater, film, visual arts, the French court, and the medieval cathedral through background readings and visits to important monuments. Students read, discuss, see, and critique plays ranging from the classical to the contemporary. Taught in French. Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",NA,"","['Jolene Barjasteh']",200,"","ID French Studies - Paris","Open to all students who meet the requirements. This is an off-campus course.",275,"False","Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",2,"C",20122,"","Interdisciplinary French Studies in Paris","Research",2012,13
