"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"295",68826,1,499,"['ID']","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where"" and ""why there."" The practices and skills of geography are used to investigate a variety of issues in the Middle East, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace.","['HBS', 'MCG']",NA,NA,NA,"['Robert W. McClure']",200,"['TB 216', 'TB 216']","Human Geography","",234,"False","False","",3,"C",20093,"['T 0120-0245PM', 'Th 0215-0335PM']","Human Geography of the Middle East","Research",2009,34
"379",68930,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Open to first-year students only. Open to all students when taught during the summer. Offered each semester.","['HBS', 'MCD']",NA,NA,NA,"['Ryan R. Sheppard']",100,"['HH 403', 'HH 403']","Intro to Sociology","Open to first year students only.",121,"False","False","A",3,"C",20093,"['T 0935-1100', 'Th 0930-1050']","Introduction to Sociology","Research",2009,24
"380",68931,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Open to first-year students only. Open to all students when taught during the summer. Offered each semester.","['HBS', 'MCD']",NA,NA,NA,"['Ryan R. Sheppard']",100,"['HH 317', 'HH 317']","Intro to Sociology","Open to first year students only.",121,"False","False","B",3,"C",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Introduction to Sociology","Research",2009,27
"384",68936,1,32,"['ART']","This introduction to art history examines select artistic traditions of Europe and Africa from c. 1400 to the present. Through lectures, discussions, and other activities, students develop skills in visual analysis and interpretation. The course considers a variety of artistic media, including painting, sculpture, architecture, and textiles, as well as broader issues of aesthetics, function, and patronage. Offered annually.","['ALS-A', 'HWC', 'ORC']",32,NA,NA,"['Christopher Tradowsky', 'Matthew Rohn']",100,"['DC 305']","Intro/Art History II","This course has class year limits. Students in Art 151 must also register for one discussion section Art 151AD or BD.",151,"False","False","",3,"C",20093,"['MW 1045-1140']","Introduction to Art History II","Research",2009,47
"610",69275,1,1481,"['WMNST']","The course provides a capstone to the major. Taught as a seminar, it offers an opportunity for students to integrate their studies of women across disciplines and to become more aware of the intricate web of gender, race, culture, and class that informs women's experiences. Prerequisite: Women's Studies 121. Offered annually in the Spring Semester.","",NA,NA,NA,"['Diane C. LeBlanc']",300,"['RML 520']","Sem:Fem Persp/Work & Fam","Open to Junior and Senior Women's Studies majors only, except by permission of instructor.",399,"False","Prerequisite: Women's Studies 121. Offered annually in the Spring Semester.","",3,"O",20093,"['MWF 1150-1245PM']","Advanced Topics in Women's Studies","Seminar",2009,13
"625",69307,1,1363,"['SWRK']","Immigration policy and welfare reform exemplify how society's values and needs translate into policies and programs. Social workers work for justice by creating, implementing and evaluating policies in health, employment, housing and child welfare. Students study policy formation and analysis that reflect interests and powers of diverse groups as well as economic and social needs of certain populations at risk, especially women, people in poverty, African-Americans, gay men and lesbians and Latinos. Open to non-majors by permission of instructor. Offered annually in the Spring Semester.","",NA,NA,NA,"['Devyani Chandran']",200,"['RNS 210']","Social Policy","This course has class year limits. Not open to First-Year Students.",258,"False","False","",3,"O",20093,"['MWF 1150-1245PM']","","Research",2009,21
"652",69346,1,325,"['EDUC']","This course prepares pre-service communication arts/literature teachers to share their love of the English language with secondary students. Attention is given to the theory and techniques of teaching speech, listening, media literacy, writing, literature and reading. In addition, students explore topics including multicultural literature, adolescent literature, responding to and evaluating writing, unit planning in the language arts, and the National Council of Teachers of English Standards. Required field experience component. Prerequisite: Education 330. Offered annually in the Spring Semester.","",NA,NA,NA,"['Elizabeth A. Leer']",300,"['Mod 2', 'Mod 2']","Tchg of Comm Arts/Lit","",345,"False","Prerequisite: Education 330. Offered annually in the Spring Semester.","",3,"O",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Teaching of Communication Arts/Literature, 5-12","Research",2009,8
"663",69357,1,1301,"['SOAN']","Focusing on present day Arab and Middle Eastern countries, the course explores the role of the institutions of family and religion in maintaining continuity, while also identifying sources of change such as the colonial experience, regional and global interdependence, the social impact of oil, fundamentalist movements, and the co-existence of traditional and ""modern"" values. Offered annually in the Fall or Spring Semester.","['HBS', 'MCG']",NA,NA,NA,"['Ibtesam Al Atiyat']",200,"['HH 403', 'HH 403']","The Arab World","",236,"False","False","A",3,"C",20093,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2009,22
"680",69396,1,492,"['FREN']","Students explore a specified topic or theme in language, in literature or in culture/civilization, or in a combination of these, through close reading, discussion, analysis and interpretation of selected literary and/or non-literary works. Sample topics include ""Madness and the Romantic Dream"" and ""The Question of Female Identity in Post-Colonial North Africa."" May be repeated if topics are different. Taught in French. Prerequisite: minimum of one 270-level course.","['WRI']",NA,NA,NA,"['Jolene Barjasteh']",300,"['OM 026', 'OM 026']","Top: Dream & Madness","",372,"False","Prerequisite: minimum of one 270-level course.","",3,"O",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in Francophone Studies","Topic",2009,14
"693",69461,1,20161,"['MEDIA']","This introductory survey course builds students' visual literacy skills (how to read a film). For each region explored cinematically -- Europe, Asia, the Middle East, Africa -- students study a classic film text (for a survey of twentieth-century film history), as well as a contemporary film. Both classic and contemporary films will explore the ways films negotiate the values of their respective societies, contributing to national history and identity; and reflect the modern phenomenon of globalization, via the trans-national language of cinema.","['ALS-A', 'MCG']",20161,NA,NA,"['Karen R. Achberger']",200,"['HH 501']","World Cinema","This course includes Monday evening film viewings -- 7:00-9:30 p.m. Students in Media 240 must also register for one discussion section Media 240 AD, BD, or CD.",240,"False","False","",3,"C",20093,"['MW 1255-0150PM']","","Research",2009,40
"702",69694,1,1484,"['ARMS']","Students apply interdisciplinary theories and methods to selected topics in American racial and multicultural studies. The course employs a discussion format, focusing on critical reading and analytical essays. Offered annually. May be repeated if topics are different.","['ALS-L', 'MCD']",NA,NA,NA,"['Rika Ito']",200,"['RML 421']","Sem: Asian/Am Culture","",250,"False","False","",3,"O",20093,"['MWF 0905-1000']","Topical Seminar","Seminar",2009,13
"708",69781,1,91,"['ASIAN']","This course highlights major visual arts movements within China over the last century, from the end of the imperial era to current times. Students look at a variety of issues: class and gender; China in the world art market, Chinese art past and present, and a variety of ""isms"" now seen as defining Chinese art. A major theme is to define ""visual culture"" in all its nuances.","['ALS-A', 'MCG']",NA,NA,NA,"['Karil J. Kucera']",200,"['DC 204']","Vis Cult/Modern China","",270,"False","False","",3,"O",20093,"['MWF 1150-1245PM']","Visual Culture of Modern China","Research",2009,16
"742",69822,1,569,"['HIST']","Students examine the overthrow of American segregation through several decades of agitation for civil rights. This seminar focuses primarily on the South, though students also discuss northern race relations. Primary accounts from the era constitute the assigned readings. Among the topics covered are the segregated South, Martin Luther King and his critics, the Black Power movement, and the rise of white backlash politics. Offered periodically.","['HWC', 'MCD']",NA,NA,NA,"['Michael Fitzgerald']",100,"['HH 515', 'HH 515']","Civil Rights Revolution","Open to first-year students only.",181,"False","False","",3,"C",20093,"['T 0800-0925', 'Th 0800-0920']","","Research",2009,18
"745",69825,1,576,"['HIST']","This course takes a comparative and chronological approach to studying the diverse cultures of the modern world. Through original texts, historical studies, and literary sources, students examine such themes as the rise of American imperialism and its impact on the native peoples of the Americas, Asia, and Africa; the emergence of the nation state and new ideologies; the spread of American influence in the world; human interaction with the environment; challenges to religion and traditional life-styles; and innovation in family and gender structures. Offered most years.","['MCG']",NA,NA,NA,"['Abdulai Iddrisu']",100,"['RNS 390']","Global 1500-Present","",195,"False","False","",3,"C",20093,"['MWF 1255-0150PM']","Global Histories from 1500 to the Present","Research",2009,22
"746",69826,1,605,"['HIST']","An overview of the evolution of Latin American societies since 1750, this course examines the consequences of independence, 19th-century economic imperialism, and the 20th-century transitions to more urbanized, industrialized ways of life. Students examine major Latin American nations and compare their revolutionary and counter-revolutionary trajectories toward the establishment of authoritarian states. Applied Foreign Language Component available in Spanish. Offered most years.","['MCG']",NA,NA,NA,"['Jeane DeLaney']",200,"['HH 501']","Modern Latin America","",242,"False","False","",3,"O",20093,"['MWF 0200-0255PM']","","Research",2009,31
"751",69832,1,616,"['HIST']","This course surveys women's experience in American life from the colonial period to the present. Students examine the changing economic, social, and legal status of women, society's attitudes towards women, and the growth of a women's movement. Offered most years.","['HWC', 'MCD']",NA,NA,NA,"['Judy Kutulas']",200,"['HH 501']","Women in America","",272,"False","False","",3,"C",20093,"['MWF 1045-1140']","","Research",2009,28
"754",69835,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" ""European Enlightenment,"" and ""Modern Russia."" May be repeated if topics are different. Pre-requisites for certain offerings. Offered most years.","['WRI']",NA,NA,NA,"['Anna Kuxhausen']",300,"['OM 021']","Sem: Nat/Emp Russn Hist","",320,"False","False","",3,"C",20093,"['MWF 0200-0255PM']","Seminar: Modern Europe","Seminar",2009,19
"755",69836,1,608,"['HIST']","This course studies Chinese civilization from its beginnings to the end of the 19th century, providing an overview of traditional Chinese thought, culture, institutions, and society. Students examine the development of philosophy and religion, achievements in art and literature, and social and economic change. This course also considers foreign conquest dynasties, Chinese expansion into Inner Asia, and China's relations with the West. Offered most years.","['MCG']",NA,NA,NA,"['Robert Entenmann']",200,"['HH 403']","Chinese Civilization","",250,"False","False","",3,"O",20093,"['MWF 0200-0255PM']","","Research",2009,13
"759",69840,1,626,"['HIST']","This course offers selected surveys in historical studies. Topics depend on instructor. Recent topics have included ""Native American History"" and ""Reel America."" May be repeated if topics are different. Offered periodically.","['HWC']",NA,NA,NA,"['Steven C. Hahn']",200,"['RNS 124']","Top:Women/Early Amer.","",299,"False","False","A",3,"O",20093,"['MWF 1255-0150PM']","Topics in History","Topic",2009,8
"760",69841,1,626,"['HIST']","This course offers selected surveys in historical studies. Topics depend on instructor. Recent topics have included ""Native American History"" and ""Reel America."" May be repeated if topics are different. Offered periodically.","['HWC']",NA,NA,NA,"['Jessica Namakkal']",200,"['HH 501', 'HH 501']","Top: Post-Colonial Europe","This course has been canceled.",299,"False","False","B",3,"X",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in History","Topic",2009,0
"777",69864,1,979,"['PHIL']","This course examines the main Western ethical theories and their application to contemporary moral concerns. Theoretical issues may include rights, duties, virtue, hedonism, egoism, the relation between ethics and theology, the fact-value distinction, relativism, and pluralism. Students discuss current topics such as global economic justice, euthanasia, the death penalty, animal rights, censorship, racism, privacy rights versus public safety, reproductive ethics, and environmental ethics. Prerequisite: completion of BTS-T. Offered annually.","['EIN', 'WRI']",NA,NA,NA,"['Edward Langerak']",200,"['HH 514']","Ethics/The Good Life","Prerequisite: Completion of BTS-T requirement. Open only to Seniors during web registration. Open to Juniors also on space available basis during drop/add period.",252,"False","Prerequisite: completion of BTS-T. Offered annually.","A",3,"C",20093,"['MWF 1045-1140']","Ethics and the Good Life","Research",2009,23
"778",69865,1,979,"['PHIL']","This course examines the main Western ethical theories and their application to contemporary moral concerns. Theoretical issues may include rights, duties, virtue, hedonism, egoism, the relation between ethics and theology, the fact-value distinction, relativism, and pluralism. Students discuss current topics such as global economic justice, euthanasia, the death penalty, animal rights, censorship, racism, privacy rights versus public safety, reproductive ethics, and environmental ethics. Prerequisite: completion of BTS-T. Offered annually.","['EIN', 'WRI']",NA,NA,NA,"['Vicki L. Harper']",200,"['OM 026']","Ethics/The Good Life","Prerequisite: Completion of BTS-T requirement. Open only to Seniors during web registration. Open to Juniors also on space available basis during drop/add period.",252,"False","Prerequisite: completion of BTS-T. Offered annually.","B",3,"C",20093,"['MWF 1255-0150PM']","Ethics and the Good Life","Research",2009,20
"809",69901,1,1232,"['REL']","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Prerequisites: completion of BTS-B and BTS-T.","['EIN']",NA,NA,NA,"['James Hanson']",200,"['BMC 101', 'BMC 101']","The Ethics of Jesus","Prerequisite: Completion of BTS-T requirement. Open only to Seniors during web registration.",276,"False","Prerequisites: completion of BTS-B and BTS-T.","",3,"C",20093,"['T 0935-1100', 'Th 0930-1050']","","Research",2009,35
"812",69904,1,1302,"['SOAN']","This course explores the forces that shape contemporary Latin America society, including material and cultural interactions with Europe, Africa, and the U.S. Emphasis is placed on understanding the formation of the region in terms of the responses of key groups of actors (indigenous peoples, women, peasants, workers, the poor, revolutionaries) to the actions of outside and/or more powerful forces and institutions (conquerors, the state, the military, missionaries, multinational corporations). Offered annually in the Fall or Spring Semester.","['HBS', 'MCG']",NA,NA,NA,"['Christopher L. Chiappari']",200,"['HH 403', 'HH 403']","Latin Am Culture","",237,"False","False","",3,"C",20093,"['T 0800-0925', 'Th 0800-0920']","Forging a Latin American Culture","Research",2009,24
"813",69908,1,1311,"['SOAN']","This course compares gender patterns and issues in various cultures around the world, such as Latin America, the Middle East, India, the U.S., and East Asia. How do cultural expectations for women and men vary? Why do some societies have more gender equality than others? How do economic and political change, including globalization, impact gender roles? How do U.S. and Third World feminism compare? Offered annually in the Fall or Spring Semester.","['HBS', 'MCG']",NA,NA,NA,"['Bruce Nordstrom-Loeb']",200,"['HH 403']","Gender/C-Cult/Persp","",261,"False","False","B",3,"C",20093,"['MWF 1150-1245PM']","Gender in Cross-Cultural Perspective","Research",2009,27
"814",69910,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the Fall or Spring Semester.","['HBS', 'MCD']",NA,NA,NA,"['Bruce Nordstrom-Loeb']",200,"['OM 031']","Race/Class-Am Culture","",264,"False","False","A",3,"C",20093,"['MWF 0200-0255PM']","Race and Class in American Culture","Research",2009,31
"822",70012,1,21526,"['ENGL']","Focusing on global literatures in English and/or multicultural literatures within a single nation, this topics course examines literature as a human expression that embraces both commonality and difference within and across cultures. This course also employs critical approaches specifically designed to address cross-cultural literary issues. It may be repeated if topics are different. Prerequisite: FYW or equivalent.","['ALS-L']",NA,NA,NA,"['Joan Hepburn']",200,"['RML 525', 'RML 525']","Top:Women/Af Diaspora","",200,"False","Prerequisite: FYW or equivalent.","A",3,"O",20093,"['T 0120-0245PM', 'Th 0215-0335PM']","Topics in Cross-Cultural Literature","Topic",2009,17
"825",70021,1,21544,"['HIST']","This seminar examines one of history's most dramatic episodes: the Spanish conquest and colonization of what is now Latin America. Through reading and discussion, students examine such topics as European and indigenous perceptions of the Conquest, the role of missionaries, the imperial enterprise, the response of native peoples to the imposition of Christianity, indigenous efforts to resist Spanish domination, the ecological/biological consequences of 1492, and subsequent debates over the morality of the conquest. Offered periodically.","['MCG', 'WRI']",NA,NA,NA,"['Jeane DeLaney']",100,"['HH 515']","Conquest and Colonization","Open to first-year students only.",126,"False","False","",3,"C",20093,"['MWF 1045-1140']","","Research",2009,14
"827",70028,1,406,"['ENGL']","Students read and discuss children's literature from a variety of cultures and time periods. Beginning with world folklore and children's classics as background, students explore an array of picture books, poetry, fiction, and nonfiction that exemplifies the best in fantasy, science fiction, and realism for children and young adults. Special emphasis is given to two relatively new subgenres: multicultural literature and the contemporary problem novel. Prerequisite: FYW or equivalent.","['ALS-L']",NA,NA,NA,"['Jan C. Hill']",200,"['RML 515', 'RML 515']","Children's Literature","",242,"False","Prerequisite: FYW or equivalent.","",3,"C",20093,"['T 0120-0245PM', 'Th 0215-0335PM']","Children's and Young Adult Literature","Research",2009,29
"834",70066,1,438,"['ENGL']","Students study individuals or groups of authors, looking at themes such as the individual as cultural hybrid, the place of politics in literature, ethnocentrism and imperialism. They examine the formation of literature from the clashes of culture, and the relationship between non- traditional literary forms and traditional European aesthetics. Prerequisites: English 185 plus one additional course of relevant background.","",NA,NA,NA,"['Joseph L. Mbele']",300,"['RML 525', 'RML 525']","Top: Post Colonial Lit","",347,"False","Prerequisites: English 185 plus one additional course of relevant background.","",3,"C",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in Post-Colonial Literatures","Topic",2009,15
"840",70117,1,437,"['ENGL']","This course focuses on important issues, images, authors, and modes in an intensive study of racial and multicultural literature in the U.S. The scope of the course can include racial portraiture, sexual politics, field and factory experience, color and class status, and church and family institutions. Authors include such writers as Frederick Douglass and Maxine Hong Kingston. Prerequisites: English 185 plus one additional course of relevant background.","",NA,NA,NA,"['Mark Allister']",300,"['RML 520', 'RML 520']","Top: Lit of the Southwest","",345,"False","Prerequisites: English 185 plus one additional course of relevant background.","",3,"C",20093,"['T 1145-0110PM', 'Th 1245-0205PM']","Topics in American Racial and Multicultural Literatures","Topic",2009,12
"846",70430,1,21526,"['ENGL']","Focusing on global literatures in English and/or multicultural literatures within a single nation, this topics course examines literature as a human expression that embraces both commonality and difference within and across cultures. This course also employs critical approaches specifically designed to address cross-cultural literary issues. It may be repeated if topics are different. Prerequisite: FYW or equivalent.","['ALS-L']",NA,NA,NA,"['Jeff Solomon']",200,"['BMC 101']","Topics/Passing","",200,"False","Prerequisite: FYW or equivalent.","B",3,"O",20093,"['MWF 1255-0150PM']","Topics in Cross-Cultural Literature","Topic",2009,23
"855",70806,1,21531,"['REL']","The Indian Church, which claims the apostle Thomas as its founder, is the ""home base"" for this historical exploration of Christianity from the apostolic age to the present. The course considers Christian teachings about God and Jesus, biblical interpretation, worship, response to social, political,, and cultural practices through encounters between Indian Christians and other churches. The multiple religions of India, its colonial experience, and its contemporary society are essential context. Prerequisite: BTS-B.","['BTS-T']",NA,NA,NA,"['L. DeAne Lagerquist']",200,"['BMC 101']","Jesus on the Indian Road","",254,"False","Prerequisite: BTS-B.","",3,"O",20093,"['MWF 1045-1140']","Jesus on the Indian Road: A Perspective on Christianity","Research",2009,33
"858",70879,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the Fall or Spring Semester.","['HBS', 'MCD']",NA,NA,NA,"['Christopher Pappas']",200,"['HH 317']","Race/Class-Am Culture","",264,"False","False","B",3,"C",20093,"['MWF 1255-0150PM']","Race and Class in American Culture","Research",2009,19
"860",71582,1,1301,"['SOAN']","Focusing on present day Arab and Middle Eastern countries, the course explores the role of the institutions of family and religion in maintaining continuity, while also identifying sources of change such as the colonial experience, regional and global interdependence, the social impact of oil, fundamentalist movements, and the co-existence of traditional and ""modern"" values. Offered annually in the Fall or Spring Semester.","['HBS', 'MCG']",NA,NA,NA,"['Ibtesam Al Atiyat']",200,"['HH 302', 'HH 302']","The Arab World","",236,"False","False","B",3,"C",20093,"['T 0800-0925', 'Th 0800-0920']","","Research",2009,17
"868",71789,1,21526,"['ENGL']","Focusing on global literatures in English and/or multicultural literatures within a single nation, this topics course examines literature as a human expression that embraces both commonality and difference within and across cultures. This course also employs critical approaches specifically designed to address cross-cultural literary issues. It may be repeated if topics are different. Prerequisite: FYW or equivalent.","['ALS-L']",NA,NA,NA,"['Mark Allister']",200,"['RML 515', 'RML 515']","Topics/South Asian Lit","",200,"False","Prerequisite: FYW or equivalent.","C",3,"C",20093,"['T 0935-1100', 'Th 0930-1050']","Topics in Cross-Cultural Literature","Topic",2009,28
"870",71791,1,22440,"['HIST']","This seminar introduces students to the nature and development of Muslim societies in sub- Saharan Africa, from the earliest times to the present. Students also explore questions of authenticity and ""historical truth"" as they examine current debates on themes such as patterns of Islamization, ""African Islam,"" and Islam in Africa. Other themes include the invention of Muslim identities, expansion of Sufism, women in Islam, Islamic education, Islam and colonialism as well as revivalism in Islam. Offered annually.","['MCG']",NA,NA,NA,"['Abdulai Iddrisu']",200,"['RML 577', 'RML 577']","Muslim Societies/Sub-Saha","",292,"False","False","",3,"O",20093,"['T 0935-1100', 'Th 0930-1050']","Muslim Societies and Sub-Saharan Africa","Research",2009,12
"875",71796,1,22445,"['REL']","This course offers an intensive study of Afrian-American religious thought with particular emphasis on the 20th century. Structured thematically, the course covers: African-American religious roots; African-American Christian thought with particular emphasis on the Christ event in terms of redemption, salvation, and liberation; Africentrism and Black Nationalism as interpretive and critical lenses of African-American religious experience; and African-American responses to the theodical, i.e., the problem of evil and suffering. Prerequisite: BTS-B.","['BTS-T', 'MCD', 'WRI']",NA,NA,NA,"['Torin D. Alexander']",200,"['BMC 102']","Af-Am Religious Thought","",267,"False","Prerequisite: BTS-B.","",3,"C",20093,"['MWF 0905-1000']","African-American Religious Thought in the 20th Century","Research",2009,22
