"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"296",56270,1,486,"['FREN']","Students explore French-speaking regions of the world outside France through the close reading, discussion, and analysis of literary and non-literary texts as well as other cultural artifacts. Readings, discussions, viewings, and written and oral assignments are organized around the exploration of specific topics or themes. Regions include Manitoba, Québec, the French Caribbean, and North Africa. May be repeated if region is different. Taught in French. Prerequisite: minimum of one 250-level course (two recommended).","",NA,NA,NA,"['Wendy Allen']",200,"['OM 026', 'OM 026']","Fr World: Maghreb Lit","",271,"False","Prerequisite: minimum of one 250-level course (two recommended).","",1,"O",20071,"['T 0935-1100', 'Th 0930-1050']","The Francophone World","Research",2007,11
"297",56279,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins our discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts include the Declaration of Independence and Thomas Jefferson's architecture, the Narrative of the Life of Frederick Douglass and the coming of the Civil War.","",NA,NA,NA,"['Steven C. Hahn']",100,"['BMC 101']","Freedoms: 1607-1865","",101,"False","False","A",1,"C",20071,"['MWF 1255-0150PM']","Declaring Independence, 1620-1865","Research",2007,19
"298",56280,1,176,"['AMCON']","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins our discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts include the Declaration of Independence and Thomas Jefferson's architecture, the Narrative of the Life of Frederick Douglass and the coming of the Civil War.","",NA,NA,NA,"['Colin Wells']",100,"['BMC 109']","Freedoms: 1607-1865","",101,"False","False","B",1,"C",20071,"['MWF 1255-0150PM']","Declaring Independence, 1620-1865","Research",2007,21
"309",56305,1,456,"['ENVST']","Population growth, industrialization, and the consumption of fossil fuels have increased global environmental problems. The course examines the ways in which nation-states and/or international institutions have addressed these environmental concerns. Depending on the instructor, the focus of the course is either the environmental problems of a particular area (e.g., Latin America, Russia or Asia) or a broader global arena (e.g., international institutions and the environment). Counts toward major and concentration: Environmental Studies.","",NA,NA,NA,"['Anthony Lott']",200,"['SC 186', 'SC 186']","Global Env Politics","",201,"False","False","",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Topics in Global Environmental Politics","Research",2007,25
"346",56365,1,595,"['HIST']","Russia's modern history from Peter the Great to the revolution of 1917 centers on the tsarist autocracy and popular movements to limit its power. Students assess Russia's economy, culture, and religion against the background of the country's westernization. Foreign Language Across the Curriculum course available in Russian. Offered most years.","",NA,NA,NA,"['Anna Kuxhausen']",200,"['OM 001', 'OM 001']","Imperial Russia","",230,"False","False","",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2007,33
"348",56367,1,1361,"['SWRK']","Social work majors study the ""how-to"" of social work practice, particularly intercultural communication. They describe strengths and problems of diverse individuals and families; frame goals and plans for change utilizing the planned change process and the systems perspective; and use ethical decision-making, informed by the scientific method, grounded in the liberal arts, and concerned with social justice. Students demonstrate learning in videotaped role playing and have an agency interviewing experience. Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered Fall Semester.","",NA,NA,NA,"['Valerie Thomas']",200,"['HH 514', 'HH 514']","Incl Pract: Ind/Fam","",254,"False","Prerequisites: Social Work 221 and concurrent enrollment in Social Work 246. Offered Fall Semester.","",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Inclusive Practice: Individuals and Families","Research",2007,18
"419",56447,1,384,"['ENGL']","This course introduces students to poetry from a range of perspectives including, but not limited to: the poet's life; the application of categories of analysis such as race, gender, and nationality; poetry as literary craft; and the aesthetic appreciation of poems. To ""experience"" the literary medium of poetry in the fullest sense, students are required to write about, memorize, orally interpret/recite, and compose their own poetry.","",NA,NA,NA,"['Mark Allister']",100,"['RML 515', 'RML 515']","Intro to Poetry","",123,"False","False","",1,"C",20071,"['T 0800-0925', 'Th 0800-0920']","Introduction to Poetry","Research",2007,23
"420",56448,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters.","",NA,NA,NA,"['Ryan R. Sheppard']",100,"['HH 501']","Intro to Sociology","",121,"False","False","A",1,"C",20071,"['MWF 1255-0150PM']","Introduction to Sociology","Research",2007,31
"421",56449,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters.","",NA,NA,NA,"['Michael Leming']",100,"['HH 403', 'HH 403']","Intro to Sociology","",121,"False","False","B",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Introduction to Sociology","Research",2007,41
"430",56458,1,31,"['ART']","This introduction to art history examines select artistic traditions among ancient and medieval cultures of Asia and Europe. Through lectures, discussions, and presentations, students develop skills in visual analysis and interpretation, as well as a broad historical exposure to a variety of major historical periods. The course considers a variety of artistic media, including painting, sculpture, and architecture, in addition to broader issues of aesthetics, function, and patronage. Offered annually.","",31,NA,NA,"['Nancy M. Thompson', 'Karil J. Kucera']",100,"['DC 305']","Intro/Art History I","Students in Art 150 must also register for one discussion section 150 AD, BD, CD, or DD.",150,"False","False","",1,"C",20071,"['MW 1150-1245PM']","Introduction to Art History I","Research",2007,49
"548",56638,1,434,"['ENGL']","","",NA,NA,NA,"['Jenny Dunning']",200,"","IS/Writing Africa","",298,"False","False","",1,"O",20071,"","Independent Study","Research",2007,1
"569",56684,1,409,"['ENGL']","These courses treat specific periods in American literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- Early American Literature focuses upon the literature of the colonial and early national periods, as in works by Bradstreet, Edwards, Franklin, Wheatley, and Equiano, in the context of America's Puritan origins, democratic revolutions, and uneasy relations with native peoples. ---------------------------------------------------------------------------------------------------- 19th-Century American Literature examines literary works by authors such as Whitman, Dickinson, Twain, James, Douglass, and Wharton in the context of emergence of modern individualism, industrialism and immigration, and the struggles for the rights of women and African Americans. ---------------------------------------------------------------------------------------------------- Modern American Literature examines literary movements and works in 20th-century America, such as those by Frost, Eliot, Cather, Faulkner, Hurston, Ginsberg, Plath, and Morrison, in such contexts as the world wars, economic depression and experiences, and alienation of different cultures and generations.","",NA,NA,NA,"['Richard Buckstead']",200,"['TBA']","Lit Eras: 1900-1950","",240,"False","Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- Early American Literature focuses upon the literature of the colonial and early national periods, as in works by Bradstreet, Edwards, Franklin, Wheatley, and Equiano, in the context of America's Puritan origins, democratic revolutions, and uneasy relations with native peoples. ---------------------------------------------------------------------------------------------------- 19th-Century American Literature examines literary works by authors such as Whitman, Dickinson, Twain, James, Douglass, and Wharton in the context of emergence of modern individualism, industrialism and immigration, and the struggles for the rights of women and African Americans. ---------------------------------------------------------------------------------------------------- Modern American Literature examines literary movements and works in 20th-century America, such as those by Frost, Eliot, Cather, Faulkner, Hurston, Ginsberg, Plath, and Morrison, in such contexts as the world wars, economic depression and experiences, and alienation of different cultures and generations.","",1,"X",20071,"['MWF 1255-0150PM']","Literary Eras: American","Research",2007,0
"587",56713,1,794,"['MEDIA']","This course focuses on contemporary media, primarily film and television, from theoretical and critical perspectives. Primary emphasis is given to the specific identifying characteristics of news, advertising and entertainment media and to how those media serve as forums for cultural negotiation in our society. In particular, attention is paid to how media representations of race, class and gender presently exist as both products and producers of contemporary cultures. Prerequisite: Media Studies 160.","",NA,NA,NA,"['William Sonnega']",200,"['TB 216', 'TB 216']","Media/Contemp Culture","",260,"False","Prerequisite: Media Studies 160.","",1,"C",20071,"['T 1145-0110PM', 'Th 1245-0205PM']","Media and Contemporary Culture","Research",2007,10
"626",56794,1,411,"['ENGL']","Students encounter the literatures from former British colonies and from other countries of Africa, Asia, and Latin America. Primary attention is given to literatures in English, but the readings may include some translations. The course examines diverse cultural expressions and the historical and cultural contexts of the works read, including the relationship between oral and written literature and between indigenous and foreign elements. Prerequisite: FYW or equivalent.","",NA,NA,NA,"['Joseph L. Mbele']",200,"['RML 515', 'RML 515']","Post-Colonial Lit","",247,"False","Prerequisite: FYW or equivalent.","",1,"C",20071,"['T 0935-1100', 'Th 0930-1050']","Post-Colonial Literatures","Research",2007,30
"659",56831,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered Fall or Spring Semester.","",NA,NA,NA,"['Bruce Nordstrom-Loeb']",200,"['HH 317']","Race/Class-Am Culture","",264,"False","False","A",1,"C",20071,"['MWF 1255-0150PM']","Race and Class in American Culture","Research",2007,40
"660",56832,1,1306,"['SOAN']","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered Fall or Spring Semester.","",NA,NA,NA,"['Bruce Nordstrom-Loeb']",200,"['HH 317']","Race/Class-Am Culture","",264,"False","False","B",1,"C",20071,"['MWF 0200-0255PM']","Race and Class in American Culture","Research",2007,29
"664",56840,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts include the Statue of Liberty, the World's Columbian Exposition, the Model T Ford and the Harlem Renaissance.","",NA,NA,NA,"['Eric J. Fure-Slocum', 'Judy Kutulas']",200,"['RML 515']","Remaking Am: 1845-1945","",201,"False","False","A",1,"C",20071,"['MWF 0905-1000']","Re-making America, 1865-1945","Research",2007,16
"665",56841,1,178,"['AMCON']","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts include the Statue of Liberty, the World's Columbian Exposition, the Model T Ford and the Harlem Renaissance.","",NA,NA,NA,"['Eric J. Fure-Slocum', 'Judy Kutulas']",200,"['RML 520']","Remaking Am: 1845-1945","",201,"False","False","B",1,"C",20071,"['MWF 0905-1000']","Re-making America, 1865-1945","Research",2007,19
"668",56846,1,84,"['ASIAN']","Using rice (and agriculture more generally) as a means of access, this course introduces students to an examination of the societies, politics, and economies of East Asian countries. Drawing on social science methods, it looks at traditional East Asian societies as well as the drive for modernization and the consequences that modernization has had on these societies. Prerequisite: Asian Studies 112 or permission of the instructor. Counts toward the Asian Studies major. Offered for the last time in Fall 2007.","",NA,NA,NA,"['Bruce Dalgaard']",200,"['Mod 3', 'Mod 3']","Rice & Society/E Asia","",211,"False","Prerequisite: Asian Studies 112 or permission of the instructor. Counts toward the Asian Studies major. Offered for the last time in Fall 2007.","",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Asian Conversations: Rice and Society in East Asia","Research",2007,16
"677",56868,1,98,"['ASIAN']","The seminar intensively studies topics in Asian studies. Prerequisite: Asian Studies 275 or permission of the instructor.","",NA,NA,NA,"['Robert Entenmann']",300,"['HH 516', 'HH 516']","Sem: Asia","",399,"False","Prerequisite: Asian Studies 275 or permission of the instructor.","",1,"O",20071,"['T 0800-0925', 'Th 0800-0920']","Seminar","Seminar",2007,9
"679",56874,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Stalin."" Offered most years. May be repeated if topics are different.","",NA,NA,NA,"['Dolores Peters']",300,"['HH 516', 'HH 516']","Sem: Race/Gender/Medicine","",320,"False","False","",1,"C",20071,"['T 1145-0110PM', 'Th 1245-0205PM']","Seminar: Modern Europe","Seminar",2007,18
"696",56912,1,429,"['ENGL']","Students explore various forms of prose, both fiction and nonfiction. Each instructor selects different material to be studied and emphasizes various aspects of the form. Topics can range from the 18th-century novel to African American autobiography. May be repeated if topics are different. Prerequisite: FYW or equivalent.","",NA,NA,NA,"['Jon Eric Nelson']",200,"['RML 515']","Top: Prose: Post-Modern","",283,"False","Prerequisite: FYW or equivalent.","A",1,"O",20071,"['MWF 0200-0255PM']","Studies in Prose","Topic",2007,23
"758",57044,1,616,"['HIST']","This course surveys women's experience in American life from the colonial period to the present. Students examine the changing economic, social, and legal status of women, society's attitudes towards women, and the growth of a women's movement. Offered most years.","",NA,NA,NA,"['Judy Kutulas']",200,"['HH 501']","Women in America","",272,"False","False","",1,"C",20071,"['MWF 1045-1140']","","Research",2007,36
"759",57047,1,829,"['MUSIC']","An introduction to non-Western music, this course explores ethnically diverse performance practices and styles, ethnomusicological techniques for studying non-Western music, and the relationship of music of various cultures to events important to those cultures. Offered Fall Semester.","",NA,NA,NA,"['David Hagedorn']",200,"['CHM 233']","World Music","",237,"False","False","",1,"C",20071,"['MWF 1045-1140']","","Research",2007,57
"774",58780,1,1237,"['REL']","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: completion of BTS-T.","",NA,NA,NA,"['Anantanand Rambachan']",200,"['BMC 102', 'BMC 102']","Rel Pluralsm/Communit","Prerequisite: Completion of BTS-T requirement.",295,"False","Prerequisite: completion of BTS-T.","A",1,"C",20071,"['T 0935-1100', 'Th 0930-1050']","Religious Pluralism and the Nature of Community","Research",2007,21
"775",58781,1,1237,"['REL']","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: completion of BTS-T.","",NA,NA,NA,"['Anantanand Rambachan']",200,"['BMC 101', 'BMC 101']","Rel Pluralsm/Communit","Prerequisite: Completion of BTS-T requirement.",295,"False","Prerequisite: completion of BTS-T.","B",1,"C",20071,"['T 1145-0110PM', 'Th 1245-0205PM']","Religious Pluralism and the Nature of Community","Research",2007,22
"783",58797,1,979,"['PHIL']","This course examines the main Western ethical theories and their application to contemporary moral concerns. Theoretical issues may include rights, duties, virtue, hedonism, egoism, the relation between ethics and theology, the fact-value distinction, relativism, and pluralism. Students discuss current topics such as global economic justice, euthanasia and the death penalty, animal rights, censorship, racism, privacy rights versus public safety, reproductive ethics, and environmental ethics. Prerequisite: completion of BTS-T. Offered every year.","",NA,NA,NA,"['Edward Langerak']",200,"['HH 301']","Ethics/The Good Life","Prerequisite: Completion of BTS-T requirement.",252,"False","Prerequisite: completion of BTS-T. Offered every year.","B",1,"C",20071,"['MWF 0200-0255PM']","Ethics and the Good Life","Research",2007,23
"807",58837,1,405,"['ENGL']","These courses treat specific periods in British literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- The Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church. ---------------------------------------------------------------------------------------------------- The Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War. ---------------------------------------------------------------------------------------------------- The Age of Englightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism. ---------------------------------------------------------------------------------------------------- The Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism. ---------------------------------------------------------------------------------------------------- The Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities. ---------------------------------------------------------------------------------------------------- Modern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","",NA,NA,NA,"['Karen E. Marsalek']",200,"['RML 515']","Literary Eras: Chaucer","",230,"False","Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- The Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church. ---------------------------------------------------------------------------------------------------- The Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War. ---------------------------------------------------------------------------------------------------- The Age of Englightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism. ---------------------------------------------------------------------------------------------------- The Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism. ---------------------------------------------------------------------------------------------------- The Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities. ---------------------------------------------------------------------------------------------------- Modern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","",1,"O",20071,"['MWF 1150-1245PM']","Literary Eras: British","Research",2007,14
"813",58844,1,617,"['HIST']","By examining the interaction of people and environment on the North American continent from the 15th century to the present, this course shows how history ""takes place"" in ecological contexts that change over time. Students compare Native American and Euro-American religious beliefs, social values, economic aspirations, and technological developments and examine their consequences for the flora, fauna, and peoples of the continent. Offered most years.","",NA,NA,NA,"['James Farrell']",200,"['Mod 4']","Environmental History","",275,"False","False","",1,"C",20071,"['MWF 1255-0150PM']","","Research",2007,38
"821",58854,1,1305,"['SOAN']","Students explore social, political, and religious movements, focusing on case studies of struggles utilizing both violent and nonviolent tactics. The course emphasizes the historical and cultural contexts of social movements, including tradition, ritual and symbolism, colonialism, national borders, and indigenous peoples. The role of cultural identities in the creation of communities of resistance and movements for social change is also a central issue. Offered Fall or Spring Semester.","",NA,NA,NA,"['Christopher L. Chiappari']",200,"['HH 317', 'HH 317']","Social Movements","",263,"False","False","",1,"C",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2007,25
"823",58856,1,633,"['HIST']","This seminar covers varying topics in African, Asian, Latin American, or Middle Eastern history, depending upon the instructor. Offered periodically. May be repeated if topics are different.","",NA,NA,NA,"['Robert Entenmann']",300,"['HH 515', 'HH 515']","Sem: China & its World","",340,"False","False","",1,"O",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Non-Western Seminar","Seminar",2007,15
"824",58857,1,1137,"['PSCI']","The course examines continuity and change in Russian political culture. The institutions and politics between the Soviet and Post Soviet periods under the leadership of Yeltsin and Putin are explored. The course considers Russia as an energy-exporting state. The varied political developments of former Soviet republics in Europe, the Caucasus and Central Asia are compared and contrasted. Offered Fall Semester.","",NA,NA,NA,"['J. Patrick Dale']",200,"['DC 204']","Russian/Eurasian Politics","",282,"False","False","",1,"O",20071,"['MWF 0905-1000']","Russian and Eurasian Politics","Research",2007,14
"835",58996,1,1484,"['ARMS']","Students apply interdisciplinary theories and methods to selected topics in American racial and multicultural studies. The course employs a discussion format, focusing on critical reading and analytical essays. Offered annually. May be repeated if topics are different.","",NA,NA,NA,"['Staff']",200,"['Mod 4', 'Mod 4']","Sem:","",250,"False","False","",1,"X",20071,"['T 0120-0245PM', 'Th 0215-0335PM']","Topical Seminar","Seminar",2007,0
"847",59104,1,1317,"['SOAN']","Students gain the skills necessary to conduct and critically evaluate quantitative research. Students learn the underlying theoretical assumptions and orientations of quantitative research, including research design, sampling techniques, strategies for data collection, and approaches to analysis. Students gain practice in data analysis by conducting a research project and using the Statistical Package for the Social Sciences (SPSS), a standard in sociology. Open to Sociology/Anthropology majors only. Offered Fall Semester.","",NA,NA,NA,"['Ryan R. Sheppard']",300,"['HH 301']","Found Soc Sci Resrch","",371,"False","False","B",1,"C",20071,"['MWF 1045-1140']","Foundations of Social Science Research: Quantitative Methods","Research",2007,12
"883",59227,1,17,"['AFAM']","Based upon courses from participating departments, the seminar introduces students to the historical and cross-cultural experiences of Africans and African Americans. It affords students the chance to engage in interdisciplinary interpretation and analysis and encourages them to interpret their own heritage in light of the African/African American experience. This course emphasizes historical texts.","",NA,NA,NA,"['Michael Fitzgerald']",200,"['RML 577']","Sem: Africa/Americas","",232,"False","False","",1,"X",20071,"['MWF 1150-1245PM']","Africa and the Americas: The Diaspora Experience","Seminar",2007,0
