"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"14",73318,1,248,"['CHIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"15",73319,1,251,"['CHIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"16",73320,1,276,"['ECON']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"17",73321,1,284,"['ECON']","Academic Internship.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"18",73322,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"19",73323,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included contributions to team programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"20",73324,1,313,"['EDUC']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"21",73325,1,344,"['EDUC']","","",NA,"['Rosemary A. Pfarr-Baker']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"22",73326,1,374,"['DANCE']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"23",73327,1,377,"['DANCE']","","",NA,"['Heather J. Klopchin']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"24",73328,1,433,"['ENGL']","","",NA,"['Jenny Dunning']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"25",73329,1,449,"['ENGL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"26",73330,1,464,"['ENVST']","","",NA,"['Stephanie N. Schmidt']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,3
"27",73331,1,466,"['ENVST']","","",NA,"['Paul T. Jackson']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"28",73332,1,490,"['FREN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"29",73333,1,494,"['FREN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"30",73334,1,522,"['GERM']","Students spend four weeks during interim or summer in an individually selected German workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",2,"C",20102,"","Internship","Research",2010,0
"31",73335,1,529,"['GERM']","Students spend four weeks during interim or summer in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",2,"C",20102,"","Internship","Research",2010,0
"32",73336,1,543,"['GREEK']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"33",73337,1,550,"['GREEK']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Academic Inernship","Research",2010,0
"34",73338,1,624,"['HIST']","","",NA,"['Steven C. Hahn']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,2
"35",73339,1,640,"['HIST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"36",73340,1,643,"['HSPST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"37",73341,1,646,"['HSPST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"38",73342,1,653,"['FAMST']","","",NA,"['Devyani Chandran']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"39",73343,1,656,"['FAMST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"40",73344,1,686,"['IS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"41",73345,1,691,"['IS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"42",73346,1,707,"['ID']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"43",73347,1,709,"['ID']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"44",73348,1,716,"['LATIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"45",73349,1,725,"['LATIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"46",73350,1,751,"['MATH']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"47",73351,1,784,"['MGMT']","","",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,2
"48",73352,1,788,"['MGMT']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"49",73353,1,795,"['MEDIA']","","",NA,"['Jan C. Hill']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"50",73354,1,797,"['MEDIA']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"51",73355,1,846,"['MUSIC']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"52",73356,1,865,"['MUSIC']","","",NA,"['Kathryn Ananda-Owens']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"53",73357,1,917,"['NEURO']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"54",73358,1,919,"['NEURO']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"55",73359,1,931,"['NORW']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"56",73360,1,936,"['NORW']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"57",73361,1,942,"['NURS']","Does not count toward the major.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"58",73362,1,961,"['NURS']","Does not count toward the major.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"59",73363,1,985,"['PHIL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"60",73364,1,992,"['PHIL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"61",73365,1,1057,"['ESTH']","","",NA,"['Cynthia Book']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,1
"62",73366,1,1067,"['ESTH']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"63",73367,1,1090,"['PHYS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"64",73368,1,1100,"['PHYS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"65",73369,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"['Anthony Lott']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,2
"66",73370,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",2,"C",20102,"","Internship","Research",2010,0
"67",73371,1,1178,"['PSYCH']","","",NA,"['Grace E. Cho']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,1
"68",73372,1,1188,"['PSYCH']","Internship","",NA,"['M. Minda Oriña']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,1
"69",73373,1,1236,"['REL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"70",73374,1,1253,"['REL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"71",73375,1,1275,"['RUSSN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"72",73376,1,1279,"['RUSSN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"73",73377,1,1315,"['SOAN']","","",NA,"['Christopher L. Chiappari']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,2
"74",73378,1,1319,"['SOAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"75",73379,1,1341,"['SPAN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"76",73380,1,1354,"['SPAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"77",73381,1,1366,"['SWRK']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"78",73382,1,1372,"['SWRK']","","",NA,"['Naurine Lennox']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,1
"79",73383,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"['Karen Wilson']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",2,"C",20102,"","Internships","Research",2010,1
"80",73384,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"C",20102,"","Internship","Research",2010,0
"81",73385,1,1409,"['STAT']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"82",73386,1,1413,"['STAT']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"83",73387,1,1477,"['WMNST']","","",NA,"['Diane C. LeBlanc']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","Internships","Research",2010,1
"84",73388,1,1479,"['WMNST']","","",NA,"['Jan C. Hill']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internships","Research",2010,1
"86",73390,1,1486,"['ARMS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"87",73391,1,1488,"['ARMS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"88",73392,1,14,"['AMST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"90",73394,1,766,"['MATH']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","Internship","Research",2010,0
"91",73395,1,18612,"['AFAM']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"92",73396,1,18614,"['AFAM']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"93",73397,1,18616,"['BMOLS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"94",73398,1,18618,"['BMOLS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"95",73399,1,670,"['JAPAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"96",73400,1,668,"['JAPAN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"97",73401,1,18620,"['MEDVL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"98",73402,1,18622,"['MEDVL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"99",73403,1,1282,"['RUSST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20102,"","","Research",2010,0
"100",73404,1,1284,"['RUSST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20102,"","","Research",2010,0
"101",73408,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theatres in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"['Douglas Scholz-Carlson']",100,"['CHM 140']","Acting for Non-Majors","",115,"False","False","",2,"C",20102,"['M-F 1040-1240PM']","Acting for the Non Major","Research",2010,19
"102",73410,1,44,"['ART']","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques, and content. Assignments are both traditional and nontraditional within historical and contemporary perspectives. Experimentation is encouraged. Students are encouraged to develop a personal visual language. The course culminates in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","",NA,"['Wendell Arneson']",200,"['DC 216', 'DC 216', 'DC 216']","Advanced Drawing","Open to all students who meet the prerequisite.",233,"False","Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","",2,"C",20102,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2010,21
"103",73413,1,52,"['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended.","['ALS-A', 'HWC']",NA,"['Christopher Tradowsky']",200,"['DC 305']","Art Since 1945","Open to First-Year Students.",253,"False","Prerequisite: at least one college art history or studio art course recommended.","",2,"C",20102,"['M-F 0100-0300PM']","","Research",2010,29
"104",73414,1,50,"['ART']","This lecture course surveys how art (mostly painting and sculpture) in Europe unfolded in remarkable ways relative to values signaled by the French Revolution. The course examines Neo-Classical art as it expresses Enlightenment thinking, the tumultuous Romantic and Realist imagery and times, and ends with Impressionism. Offered periodically during interim. Open to first-year students.","['ALS-A', 'HWC']",NA,"['Matthew Rohn']",200,"['DC 305']","Art 1776-1880","Open to First-Year Students.",251,"False","False","",2,"C",20102,"['M-F 1040-1240PM']","Art 1776-1880, Revolutionary Art","Research",2010,28
"105",73417,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during interim.","",NA,"['Rika Ito']",200,"","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program. This is an off-campus course.",215,"False","Prerequisite: Asian Studies 210. Offered during interim.","",2,"C",20102,"","Asian Conversations II: Encountering Asia","Research",2010,23
"106",73418,1,19742,"['ASIAN']","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students reflect on the experience of Asians in America through readings, site visits, and local interviews. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during interim.","",NA,"['Staff']",200,"","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program.",216,"False","Prerequisite: Asian Studies 210. Offered during interim.","",2,"C",20102,"","Asian Conversations II: Encountering Asia in America","Research",2010,0
"107",73419,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during interim.","",NA,"['Mary Walczak']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during interim.","A",2,"C",20102,"['M-F 0800-1000']","Atomic and Molecular Structure","Research",2010,39
"108",73420,1,189,"['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during interim.","",NA,"['Peter J. Gittins']",100,"['RNS 390']","Atom/Molec Structure","",123,"False","Prerequisite: Chemistry 121. Offered during interim.","B",2,"O",20102,"['M-F 1040-1240PM']","Atomic and Molecular Structure","Research",2010,20
"109",73424,1,1324,"['SPAN']","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during interim.","",NA,"['Barbara Olson']",100,"['OM 021', 'OM 021']","Beginning Spanish I","This course has class year limits. This course is closed to seniors during web registration.",111,"False","False","",2,"C",20102,"['M-F 0900-1000', 'M-F 1040-1240PM']","","Research",2010,23
"110",73438,1,256,"['ECON']","This course uses major schools of economic thought and major economic writers from the past 600 years to introduce principles of economics. Readings include the architects of capitalism (Adam Smith, David Ricardo, etc.), the critics (Karl Marx, Thorstein Veblen, etc.), and the reformers (J.M. Keynes, Joseph Schumpeter, J.K. Galbraith, etc.). Offered many interims.","['HBS', 'HWC']",NA,"['Bruce Wambheim']",100,"['HH 302']","Capitalism","",113,"False","False","",2,"C",20102,"['M-F 0100-0300PM']","Gateways to Economics: Capitalism","Research",2010,19
"111",73445,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens and Thessaloniki. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually.","['ALS-A', 'HWC']",NA,"['Timothy R. Howe']",200,"","Class Studies Greece","This is an off-campus course.",251,"False","False","",2,"C",20102,"","Classical Studies in Greece","Research",2010,27
"112",73454,1,736,"['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Prerequisite: Mathematics 120 or 121. Offered each semester.","['AQR']",NA,"['Adam H. Berliner']",200,"['RNS 206', 'RNS 206']","Elem Linear Algebra","Open to first-year students who have completed Math 120.",220,"False","Prerequisite: Mathematics 120 or 121. Offered each semester.","A",2,"C",20102,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research",2010,22
"113",73458,1,21394,"['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture yesterday and today, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Prerequisite: French 231 or placement in French 232. Offered during interim. Open to first-year students.","['FOL-F', 'MCG']",NA,"['Amine R. Bekhechi']",200,"","Fr Lang/Moroccan Culture","Open to all students who meet the requirements. This is an off-campus course.",235,"False","Prerequisite: French 231 or placement in French 232. Offered during interim. Open to first-year students.","",2,"C",20102,"","French Language and Moroccan Culture in Fes","Research",2010,11
"114",73461,1,984,"['PHIL']","Students examine Freud's thesis that our thoughts and actions spring from the darkness of our unconscious. Because Freud based his theory on a small sample of case studies, the course scrutinizes this qualitative data and discusses the role of case studies in the study of human behavior. Students evaluate the criteria for a scientific theory of human behavior and consider whether Freud's theory meets them. Offered during interim.","['HBS']",NA,"['Gordon D. Marino']",200,"['RNS 310']","Freud/Human Behavior","Closed to first-year students during web registration.",261,"False","False","",2,"C",20102,"['M-F 0100-0300PM']","Freud and the Study of Human Behavior","Research",2010,34
"116",73463,1,110,"['BIO']","In this course, designed as an introduction to genetics and molecular biology for non-biology majors, students learn about molecular biology techniques and the use of molecular biology in medicine, forensics and agriculture. Students discuss topics such as human genetic diseases, mutations, DNA cloning, DNA fingerprinting, eugenics, gene therapy, stem cell research, and genetic privacy. Each issue is addressed on scientific and ethical levels. Offered during interim.","['IST', 'SED']",110,"['Jean C. Porterfield']",100,"['RNS 290', 'RNS 290']","Genetics and Society","Students in Bio 127 must also register for lab Bio 127 L. This course has class-year limits.",127,"False","False","",2,"C",20102,"['M-Th 0900-1000', 'M-Th 1040-1200PM']","","Research",2010,22
"117",73464,1,758,"['MATH']","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in projective geometry or used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered during interim.","",NA,"['Ryota Matsuura']",300,"['RNS 208', 'RNS 208']","Geometry","",356,"False","Prerequisite: Mathematics 220, and Mathematics 244 or 252. Offered during interim.","",2,"C",20102,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","","Research",2010,25
"118",73481,1,824,"['MUSIC']","This course presents a study of the historical development of jazz, from its roots in blues and ragtime at the ""beginning"" of the 20th century to the present, focusing on its principal forms and styles, its role in American culture, and contributions of major artists. Offered during interim.","['ALS-A', 'MCD']",NA,"['Gerald Hoekstra']",200,"['CHM 239']","History of Jazz","Open to all students.",231,"False","False","",2,"C",20102,"['M-F 0100-0300PM']","","Research",2010,35
"119",73482,1,704,"['ID']","Students will explore health care in a clinical and hospital setting through association with a physician in one of the clinics that are a part of the metro area Fairview Health System or the Family Practice Medical Center of Willmar, Minnesota. Students will follow the physician, who serves as their primary mentor, or other designated physicians through their daily activities in pertinent clinical and hospital settings. Students will observe the delivery of health care in primary and specialty areas and in practices dealing with all age groups. Emergency health care and physician support areas are other aspects of medicine to which students will be exposed. Students will keep a journal detailing their observations and their interpretation of and reaction to these observations and will write a research paper on an aspect of current medical care and practice. Selection is based on a review of all applicants (preference given to junior or senior pre-medical students with demonstrated strong academic achievement). P/N grading. Offered annually during interim.","",NA,"['Wesley Pearson']",200,"","Hospital Health Care","This is an off-campus course.",255,"True","False","",2,"C",20102,"","The Physician in Clinical and Hospital Health Care","Research",2010,14
"120",73483,1,1357,"['SWRK']","Students explore service to human beings as a profession, a vocation, and a volunteer commitment. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study vocational opportunities in areas such as health care, social services, ministry, youth work, and the arts. The class includes lectures, discussions, speakers, and field visits; additional fee. Open only to first year students and sophomores. Offered during interim.","['WRI']",NA,"['Devyani Chandran']",100,"['BMC 102', 'BMC 102', 'BMC 102']","I Want to Help People","Open to First-Year Students and Sophomores only.",120,"False","False","",2,"C",20102,"['T-F 0800-1000', 'WTh 1040-1240PM', 'WTh 0100-0300PM']","","Research",2010,24
"121",73484,1,489,"['FREN']","Students delve into advanced language work and on-the-spot investigation of French culture, past and present, including theater, film, visual arts, the French court, and the medieval cathedral through background readings and visits to important monuments. Students read, discuss, see, and critique plays ranging from the classical to the contemporary. Taught in French. Prerequisite: One French 250-level course (two recommended). Offered during interim.","",NA,"['Jolene Barjasteh']",200,"","ID French St--Paris","Open to all students who meet the requirements. This is an off-campus course.",275,"False","Prerequisite: One French 250-level course (two recommended). Offered during interim.","",2,"C",20102,"","Interdisciplinary French Studies in Paris","Research",2010,17
