"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"338",105565,1,1335,"['SPAN']","Students examine the diverse elements that have shaped Spanish culture through an exploration of political, social, economic, religious, and artistic topics. They develop critical analysis skills through reading, discussion, and written and/or oral projects. This course includes the study of selected literary and non-literary texts, including at least one substantive literary work. Taught in Spanish. Counts toward Latin American studies major. Prerequisite: SPAN 250.","",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TB 227']","Heritage Spain","Course focus: Conquest of The Americas.",271,"False","Prerequisite: SPAN 250.","",1,"C",20161,"['MWF 1255-0150PM']","Cultural Heritage of Spain","Research",2016,16
"339",105566,1,1337,"['SPAN']","Students examine the diverse elements that have shaped the cultures of U.S. Hispanics through an exploration of political, social, economic, religious, and artistic topics. They develop skills in critical analysis through reading, discussion, and written and/or oral projects. The course features the study of selected literary and non-literary texts, including at least one substantive literary work. Taught in Spanish. Counts toward race and ethnic studies major and concentration. Prerequisite: SPAN 250.","['MCD']",NA,"",NA,"['Kristina Medina-Vilarino']",200,"['TOH 153', 'TOH 153']","Heritage/Hispanic US","Course focus: Narratives of Home. This course includes an academic civic engagement (ACE) component.",273,"False","Prerequisite: SPAN 250.","",1,"C",20161,"['T 0935-1100', 'Th 0930-1050']","Cultural Heritage of the Hispanic U.S.","Research",2016,15
"359",105596,1,499,"['ID']","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where?"" and ""why there?"". The practices and skills of geography are used to investigate a variety of issues in the Middle East, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace. Counts toward environmental studies major (social science emphasis) and middle eastern studies concentration.","['HBS', 'MCG']",NA,"",NA,"['Robert W. McClure']",200,"['TOH 210', 'TOH 210']","Human Geography of the Middle East","",234,"False","False","",1,"O",20161,"['T 0935-1100', 'Th 0930-1050']","","Research",2016,25
"361",105598,1,16962,"['ASIAN']","The Universal Declaration of Human Rights proclaims that ""the inherent dignity and ... the equal and inalienable rights of all members of the human family [are] the foundation of freedom, justice and peace in the world."" Who speaks to human rights in East Asia? What ethical perspectives are voiced? Case studies presented through memoirs, films, reports, and multidisciplinary analyses provide the material for exploring diverse normative claims about individual rights in East Asia. Offered annually. Prerequisites: ASIAN 275 and completion of BTS-T or permission of instructor.","['EIN', 'WRI']",NA,"",NA,"['Katherine S. Tegtmeyer Pak']",300,"['TOH 308', 'TOH 308']","Human Rights/AsianContext","Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising seniors during web registration; rising juniors may add later if space is available.",397,"False","Prerequisites: ASIAN 275 and completion of BTS-T or permission of instructor.","",1,"O",20161,"['T 0800-0925', 'Th 0800-0920']","Seminar: Human Rights/Asian Context","Research",2016,15
"362",105599,1,651,"['FAMST']","This course explores the varied dimensions of human sexuality as they affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, race and gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Counts toward American studies major, family studies concentration, and women's and gender studies major and concentration.","",NA,"",NA,"['Erica Kanewischer']",200,"['RNS 290', 'RNS 290']","Human Sexuality","This course has class year limits. Open to a limited number of first-year students.",253,"False","False","",1,"O",20161,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2016,9
"367",105610,1,1361,"['SWRK']","Social work majors study the methods and skills of social work practice, particularly intercultural communication. They describe strengths and problems of diverse individuals and families; frame goals and plans for change utilizing the planned change process and the systems perspective; and use ethical decision-making, informed by the scientific method, grounded in the liberal arts, and concerned with social justice. Students demonstrate learning in recorded role playing and have an academic civic engagement experience. Offered annually in the fall semester. Prerequisites: SWRK 221 and concurrent enrollment in SWRK 246.","['ORC']",NA,"",NA,"['Susan E. Smalling']",200,"['OM 310', 'OM 310']","Incl Pract: Ind/Fam","Open to rising junior Social Work majors only. This course includes an academic civic engagement (ACE) component.",254,"False","Prerequisites: SWRK 221 and concurrent enrollment in SWRK 246.","",1,"O",20161,"['T 0120-0245PM', 'Th 0215-0335PM']","Inclusive Practice: Individuals and Families","Research",2016,14
"409",105667,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Laura Cesarco Eglin']",200,"['TOH 214']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","A",1,"C",20161,"['MWF 0800-0855']","Intermediate Spanish I","Research",2016,0
"410",105668,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Kristina Medina-Vilarino']",200,"['TOH 308']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","E",1,"C",20161,"['MWF 1150-1245PM']","Intermediate Spanish I","Research",2016,7
"411",105669,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TOH 308']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","B",1,"C",20161,"['MWF 0800-0855']","Intermediate Spanish I","Research",2016,0
"412",105670,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"[""Jonathan P. O'Conner""]",200,"['TOH 308']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","C",1,"C",20161,"['MWF 0905-1000']","Intermediate Spanish I","Research",2016,9
"413",105671,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Kristina Medina-Vilarino']",200,"['TOH 308']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","D",1,"C",20161,"['MWF 1045-1140']","Intermediate Spanish I","Research",2016,10
"414",105672,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Carla Manzoni']",200,"['TOH 112']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","F",1,"C",20161,"['MWF 1150-1245PM']","Intermediate Spanish I","Research",2016,8
"415",105673,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Carla Manzoni']",200,"['TOH 112']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","G",1,"C",20161,"['MWF 1255-0150PM']","Intermediate Spanish I","Research",2016,0
"416",105674,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Offered each semester and during Interim. Prerequisite: SPAN 112 or placement.","",NA,"",NA,"['Molly Tun']",200,"['TOH 308']","Intermed Spanish I","Prerequisite: Completion of Spanish placement test or preceding course.",231,"False","Prerequisite: SPAN 112 or placement.","H",1,"C",20161,"['MWF 1255-0150PM']","Intermediate Spanish I","Research",2016,1
"438",105699,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Thomas A. Williamson']",100,"['OM 140']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","C",1,"C",20161,"['MWF 0905-1000']","Introduction to Cultural Anthropology","Research",2016,1
"439",105700,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Vivian Choi']",100,"['BMC 012', 'BMC 012']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","A",1,"C",20161,"['T 0800-0925', 'Th 0800-0920']","Introduction to Cultural Anthropology","Research",2016,0
"440",105701,1,1294,"['SOAN']","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","['HBS', 'MCG']",NA,"",NA,"['Vivian Choi']",100,"['BMC 012', 'BMC 012']","Intro to Cultural Anthropology","Open to first-year students only.",128,"False","False","B",1,"C",20161,"['T 0935-1100', 'Th 0930-1050']","Introduction to Cultural Anthropology","Research",2016,0
"444",105705,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['David C. Schalliol']",100,"['OM 240']","Intro to Sociology","Open to first-year students only.",121,"False","False","C",1,"C",20161,"['MWF 1045-1140']","Introduction to Sociology","Research",2016,1
"445",105706,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['David C. Schalliol']",100,"['OM 240']","Intro to Sociology","Open to first-year students only.",121,"False","False","B",1,"C",20161,"['MWF 0905-1000']","Introduction to Sociology","Research",2016,1
"446",105707,1,1375,"['THEAT']","A broad-based introduction to the art and craft of theater, this course focuses on the roles of actor, director, playwright, and designer, as well as aspects of theater history, performance, and literature. Students examine theater as a culturally diverse art form, with emphasis on the ways ethnicity, gender, race, religion, and sexual orientation inform theater in the United States. Students attend performances on campus and in the Twin Cities and integrate them with readings, lectures, and discussions. A ticket fee is required. Offered each semester.","['ALS-A', 'MCD', 'ORC']",NA,"",NA,"['William Sonnega']",100,"['CAD 305']","Intro to Theater","",110,"False","False","",1,"C",20161,"['MWF 0905-1000']","Introduction to Theater","Research",2016,20
"551",105886,1,1368,"['SWRK']","This course immediately precedes SWRK 380. The course provides an overview of how structural oppression across cultural positions (e.g. race, sexuality, ability, class) may affect client systems. Students integrate awareness, knowledge, and skills for engaging in anti-oppressive, inclusive practice with individuals, families, groups, organizations, and communities. This includes role plays assisting clients who are challenged by oppression as part of their presenting problems and brief immersions with diverse communities. Offered annually in September. Counts toward race and ethnic studies major and concentration. Prerequisite: SWRK 261. For senior majors only.","",NA,"",NA,"['Susan E. Smalling']",300,"['RNS 356A', 'RNS 356A', 'RNS 356A', 'RNS 356A']","Just Practice","Open to rising senior Social Work majors only. This course includes an academic civic engagement (ACE) component.",373,"False","Prerequisite: SWRK 261. For senior majors only.","",1,"O",20161,"['MWF 0800-1000', 'MWF 1150-0150PM', 'Th 0800-1050', 'Th 1130-0200PM']","","Research",2016,15
