"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"25",78837,1,433,"['ENGL']","","",NA,"",NA,"['Jan C. Hill']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"26",78838,1,449,"['ENGL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"27",78839,1,464,"['ENVST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"28",78840,1,466,"['ENVST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"29",78841,1,490,"['FREN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"30",78842,1,494,"['FREN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"31",78843,1,522,"['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",3,"C",20113,"","Internship","Research",2011,0
"32",78844,1,529,"['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level cou","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level cou","",3,"C",20113,"","Internship","Research",2011,0
"33",78845,1,543,"['GREEK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"34",78846,1,550,"['GREEK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Academic Inernship","Research",2011,0
"35",78847,1,624,"['HIST']","","",NA,"",NA,"['Steven C. Hahn']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"36",78848,1,640,"['HIST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"37",78849,1,643,"['HSPST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"38",78850,1,646,"['HSPST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"39",78851,1,653,"['FAMST']","","",NA,"",NA,"['Dana Gross']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"40",78852,1,656,"['FAMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"41",78853,1,686,"['IS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"42",78854,1,691,"['IS']","","",NA,"",NA,"['Douglas J. Beussman']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,1
"43",78855,1,716,"['LATIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"44",78856,1,725,"['LATIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"47",78859,1,784,"['MGMT']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"48",78860,1,788,"['MGMT']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"49",78861,1,795,"['MEDIA']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"50",78862,1,797,"['MEDIA']","","",NA,"",NA,"['William Sonnega']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,2
"51",78863,1,846,"['MUSIC']","","",NA,"",NA,"['Beth Christensen']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"52",78864,1,865,"['MUSIC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"53",78865,1,931,"['NORW']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"54",78866,1,936,"['NORW']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"55",78867,1,985,"['PHIL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"56",78868,1,992,"['PHIL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"57",78869,1,1057,"['ESTH']","","",NA,"",NA,"['Cynthia Book']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,2
"58",78870,1,1067,"['ESTH']","","",NA,"",NA,"['Jerry Olszewski']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"61",78873,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"",NA,"['Anthony Lott']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"62",78874,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",3,"C",20113,"","Internship","Research",2011,0
"65",78877,1,1236,"['REL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"67",78879,1,1341,"['SPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"68",78880,1,1354,"['SPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"69",78881,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",3,"C",20113,"","Internships","Research",2011,0
"70",78882,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",3,"C",20113,"","Internship","Research",2011,0
"74",78886,1,14,"['AMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"75",78887,1,1486,"['ARMS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"76",78888,1,1488,"['ARMS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"78",78890,1,668,"['JAPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"79",78891,1,670,"['JAPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"82",78894,1,942,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Mary Kuehn']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"83",78895,1,961,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"84",78896,1,1275,"['RUSSN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"85",78897,1,1279,"['RUSSN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"86",78898,1,1315,"['SOAN']","","",NA,"",NA,"['Theodore E. Thornhill']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,1
"87",78899,1,1319,"['SOAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"88",78900,1,1366,"['SWRK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internship","Research",2011,0
"89",78901,1,1372,"['SWRK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"90",78902,1,1477,"['WMNST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","Internships","Research",2011,0
"91",78903,1,1479,"['WMNST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","Internships","Research",2011,0
"92",78904,1,707,"['ID']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"93",78905,1,709,"['ID']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"94",78906,1,18612,"['AFAM']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20113,"","","Research",2011,0
"95",78907,1,18614,"['AFAM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20113,"","","Research",2011,0
"98",78919,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theatres in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"",NA,"['Gary C. Gisselman']",100,"['TB Haugen', 'TB Haugen']","Acting for Non-Majors","",115,"False","False","",3,"C",20113,"['T 0120-0245PM', 'Th 0215-0335PM']","Acting for the Non Major","Research",2011,20
"100",78922,1,1397,"['THEAT']","This course studies and analyzes the concepts, principles, and techniques of doing visual designs for stage performances and extends the techniques and experiences of design for each student. Students engage in design project work that is theoretical or part of a production in the St. Olaf Theatre season. Students study creating the Design and Production Portfolio, do project work in perceptual drawing and scene painting, and explore digital media applications and techniques for design and production in the performing arts. Pre-requisite: Theatre 140 or 240 or 250. Equivalent experiences or study may quality; see instructor for permission. Offered annually.","",NA,"",NA,"['Brian Bjorklund']",300,"['TB Green Rm', 'TB Green Rm']","Adv Design for Perform","Prerequisite: Theatre 140, 150, or 250. Theatre 250 recommended.",352,"False","Prerequisite: Theatre 140, 150, or 250. Theatre 250 recommended.","",3,"O",20113,"['T 0935-1100', 'Th 0930-1050']","Advanced Design for Performance","Research",2011,11
"107",78930,1,246,"['CHIN']","This course provides continued practice in speaking, reading, and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 251 or equivalent.","['FOL-C']",NA,"",NA,"['Shannon Cannella']",200,"['RNS 316']","Advanced Chinese II","",252,"False","Prerequisite: Chinese 251 or equivalent.","",3,"O",20113,"['MWF 1255-0150PM']","","Research",2011,10
"108",78931,1,667,"['JAPAN']","This course, which is comprised of speaking, reading and writing Japanese at the third-year level, is recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 251 or equivalent.","['FOL-J']",NA,"",NA,"['Hiroe Akimoto']",200,"['TOH 200']","Advanced Japanese II","",252,"False","Prerequisite: Japanese 251 or equivalent.","",3,"O",20113,"['MWF 0200-0255PM']","","Research",2011,6
"109",78935,1,588,"['HIST']","Students examine intellectual, political, social, and spiritual currents, 1300 to 1550, particularly in the city of Florence, but also in broader Italian and European Renaissance contexts. Topics include humanism, the political life of the northern Italian city-states, changes in spirituality and in the life of the church, the status of women, and the development of political theory. Readings include Petrarch, Machiavelli, and Erasmus. Offered most years.","['HWC', 'ORC']",NA,"",NA,"['J. L. Carrington']",200,"['HH 514']","Age of Renaissance","",217,"False","False","",3,"C",20113,"['MWF 0200-0255PM']","Age of the Renaissance","Research",2011,18
"110",78937,1,617,"['HIST']","By examining the interaction of people and environment on the North American continent from the 15th century to the present, this course shows how history ""takes place"" in ecological contexts that change over time. Students compare Native American and Euro-American religious beliefs, social values, economic aspirations, and technological developments and examine their consequences for the flora, fauna, and peoples of the continent. Offered most years. Counts towards American studies major and environmental studies major (all tracks) and concentration.","['HWC']",NA,"",NA,"['James Farrell']",200,"['HH 403']","Am. Environmental History","",275,"False","False","",3,"C",20113,"['MWF 0905-1000']","Environmental History","Research",2011,37
"111",78938,1,578,"['HIST']","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered most years. Counts towards American studies and ARMS majors and ARMS concentration.","['HWC', 'MCD']",NA,"",NA,"['Eric J. Fure-Slocum']",100,"['TOH 210']","America After 1865","",199,"False","False","",3,"C",20113,"['MWF 0905-1000']","American History Since 1865","Research",2011,35
"112",78940,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts towards American studies major.","['HBS', 'MCD']",NA,"",NA,"['Joshua Anderson']",100,"['HH 307']","American Politics","This course has class year limits.",111,"False","False","",3,"C",20113,"['MWF 1255-0150PM']","","Research",2011,32
"121",78950,1,1113,"['PSCI']","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Prerequisite: one previous course in department. Offered each semester. Counts toward environmental studies major (social science track).","",NA,"",NA,"['Henriet Hendriks']",200,"['TOH 186']","Analyzing Politics","",220,"False","Prerequisite: one previous course in department. Offered each semester. Counts toward environmental studies major (social science track).","B",3,"C",20113,"['MWF 1150-1245PM']","Analyzing Politics and Policies","Research",2011,19
"122",78951,1,1113,"['PSCI']","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Prerequisite: one previous course in department. Offered each semester. Counts toward environmental studies major (social science track).","",NA,"",NA,"['Henriet Hendriks']",200,"['TOH 186']","Analyzing Politics","",220,"False","Prerequisite: one previous course in department. Offered each semester. Counts toward environmental studies major (social science track).","A",3,"C",20113,"['MWF 1045-1140']","Analyzing Politics and Policies","Research",2011,20
"123",78953,1,582,"['HIST']","This course is a survey of Mediterranean civilization from the early history of Italy through the Roman Republic and Empire. Foreign Language Across the Curriculum course available in Latin. Offered most years. Counts towards ancient studies major.","['HWC']",NA,"",NA,"['Timothy R. Howe']",200,"['HH 501', 'HH 501']","Ancient: Rome","",204,"False","False","",3,"C",20113,"['T 0800-0925', 'Th 0800-0920']","","Research",2011,28
"125",78957,1,58,"['ART', 'ASIAN']","This course introduces the history of Japanese art, offering a survey of major artistic developments from neolithic times to the present. Among the topics considered: funerary remains of the neolithic through Kofun eras; indigenous as well as imported religious traditions and their imagery, and the secular arts. Issues discussed include production and patronage, function, and borrowing and influence in the evolution of artistic works. Offered annually.","['ALS-A', 'MCG']",NA,"",NA,"['Karil J. Kucera']",200,"['DC 305']","Arts of Japan","",260,"False","False","",3,"C",20113,"['MWF 1150-1245PM']","The Arts of Japan","Research",2011,28
"126",78958,1,18781,"['ASIAN']","Having looked at how people journey through Asia, this final semester in Asian Conversations considers how ideas travel over time and space. Students examine a range of interpretations of Asia, including the spiritual, literary, philosophical and linguistics. Students are required to publicly present the ideas gathered from contacts made during Interim at the beginning of the semester. Additional materials include memoirs, novels, and films that share individualized interpretations of Asian journeys. Prerequisite: Chinese 231 or Japanese 231 and Asian Studies 215 or 216. Offered annually in the spring semester.","['ALS-A', 'ALS-L', 'HBS', 'MCG', 'ORC', 'WRI']",NA,"",NA,"['Robert Entenmann']",200,"['HH 317', 'HH 317']","AsiaCon3:InterpretJourney","Registration restricted to students in the Asian Con program.",220,"False","Prerequisite: Chinese 231 or Japanese 231 and Asian Studies 215 or 216. Offered annually in the spring semester.","",3,"C",20113,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Conversations III: Interpreting Journeys","Research",2011,30
"127",78959,1,17676,"['EDUC']","This course provides students with theoretical and practical knowledge about assessing the language proficiency of English Language Learners. Students learn how to construct and administer appropriate and non-discriminatory assessment and evaluation tools. Students administer several assessments and write a formal report. Required field experience component. Prerequisite: Education 330. Offered annually in the spring semester.","",NA,"",NA,"['Jessica L. Tesdall']",300,"['TOH 114']","Assessment of ESL K-12","",348,"False","Prerequisite: Education 330. Offered annually in the spring semester.","",3,"O",20113,"['Th 0600-0900PM']","","Research",2011,10
"140",78979,1,922,"['NORW']","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Rennesa E. Osterberg']",100,"['TOH 312']","Begin Norwegian II","",112,"False","Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","A",3,"O",20113,"['MWF 0800-0855']","Beginning Norwegian II","Research",2011,16
"141",78980,1,922,"['NORW']","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Dorer Kari L.']",100,"['TOH 312']","Begin Norwegian II","",112,"False","Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","B",3,"C",20113,"['MWF 0905-1000']","Beginning Norwegian II","Research",2011,14
"142",78981,1,922,"['NORW']","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"[""Margaret H. O'Leary""]",100,"['TOH 312']","Begin Norwegian II","",112,"False","Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","C",3,"C",20113,"['MWF 1045-1140']","Beginning Norwegian II","Research",2011,18
"143",78982,1,239,"['CHIN']","This course offers an introduction to speaking, reading, and writing Chinese, as well as mastery of basic grammar and command of 500 characters for reading and writing. Class meets four times weekly. Individual language laboratory visits are also required. Prerequisite: Chinese 111 or equivalent. Offered annually in the spring semester.","",239,"",NA,"['Luying Chen']",100,"['TOH 316']","Beginning Chinese II","Students in Chin 112A must also register for one lab Chin 112 AL, BL, or CL.",112,"False","Prerequisite: Chinese 111 or equivalent. Offered annually in the spring semester.","A",3,"C",20113,"['MWF 0905-1000']","","Research",2011,15
"144",78983,1,239,"['CHIN']","This course offers an introduction to speaking, reading, and writing Chinese, as well as mastery of basic grammar and command of 500 characters for reading and writing. Class meets four times weekly. Individual language laboratory visits are also required. Prerequisite: Chinese 111 or equivalent. Offered annually in the spring semester.","",239,"",NA,"['Luying Chen']",100,"['TOH 316']","Beginning Chinese II","Students in Chin 112A must also register for one lab Chin 112 AL, BL, or CL.",112,"False","Prerequisite: Chinese 111 or equivalent. Offered annually in the spring semester.","B",3,"O",20113,"['MWF 1150-1245PM']","","Research",2011,11
"147",78987,1,477,"['FREN']","Students expand their developing language skills by continuing to listen, speak, read and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Prerequisite: French 111 or placement. Offered each semester.","",NA,"",NA,"['Lise R. Hoy']",100,"['TOH 308']","Beginning French II","",112,"False","Prerequisite: French 111 or placement. Offered each semester.","B",3,"C",20113,"['MWF 0200-0255PM']","","Research",2011,15
"148",78988,1,505,"['GERM']","Students continue to develop basic language skills with emphasis on expanding vocabulary and on writing assignments that aid in the practical application of grammatical concepts. Communicating in German about familiar personal topics, students acquire vocabulary about sports, food, holidays, school, the environment, and life in German speaking cultures. Prerequisite: German 111 or placement by test.","",NA,"",NA,"['Karen R. Achberger']",100,"['TOH 212']","Beginning German II","",112,"False","Prerequisite: German 111 or placement by test.","A",3,"O",20113,"['MWF 0800-0855']","","Research",2011,10
"149",78989,1,540,"['GREEK']","In this two-course sequence students learn the basics of ancient Greek. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any ancient Greek text with the aid of a dictionary. Prerequisite: Greek 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Steve T. Reece']",100,"['TOH 316']","Beginning Greek II","",112,"False","Prerequisite: Greek 111 or equivalent. Offered annually in the spring semester.","",3,"O",20113,"['MWF 0800-0855']","","Research",2011,9
"150",78990,1,660,"['JAPAN']","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Prerequisite: Japanese 111 or equivalent. Offered annually in the spring semester.","",660,"",NA,"['Tomoko Hoogenboom']",100,"['TOH 310']","Beginning Japanese II","Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.",112,"False","Prerequisite: Japanese 111 or equivalent. Offered annually in the spring semester.","A",3,"O",20113,"['MWF 1045-1140']","","Research",2011,12
"151",78991,1,660,"['JAPAN']","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Prerequisite: Japanese 111 or equivalent. Offered annually in the spring semester.","",660,"",NA,"['Tomoko Hoogenboom']",100,"['TOH 310']","Beginning Japanese II","Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.",112,"False","Prerequisite: Japanese 111 or equivalent. Offered annually in the spring semester.","B",3,"O",20113,"['MWF 1150-1245PM']","","Research",2011,10
"154",78994,1,712,"['LATIN']","In this two-course sequence students learn the basics of classical Latin. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any classical Latin text with the aid of a dictionary. Prerequisite: Latin 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Valerio Caldesi-Valeri']",100,"['TOH 110']","Beginning Latin II","",112,"False","Prerequisite: Latin 111 or equivalent. Offered annually in the spring semester.","A",3,"O",20113,"['MWF 1150-1245PM']","","Research",2011,9
"155",78995,1,712,"['LATIN']","In this two-course sequence students learn the basics of classical Latin. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any classical Latin text with the aid of a dictionary. Prerequisite: Latin 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Steve T. Reece']",100,"['TOH 110']","Beginning Latin II","",112,"False","Prerequisite: Latin 111 or equivalent. Offered annually in the spring semester.","B",3,"O",20113,"['MWF 0200-0255PM']","","Research",2011,13
"156",78996,1,922,"['NORW']","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","",NA,"",NA,"['Rennesa E. Osterberg']",100,"['TOH 312']","Begin Norwegian II","",112,"False","Prerequisite: Norwegian 111 or equivalent. Offered annually in the spring semester.","D",3,"C",20113,"['MWF 1150-1245PM']","Beginning Norwegian II","Research",2011,17
"157",78997,1,1261,"['RUSSN']","This course offers an introduction to grammar and reading through oral and written work, supplemented by reading of graded Russian prose. Prerequisite: Russian Language and Area Studies 111 or equivalent. Offered annually in the spring semester.","",1261,"",NA,"['Marc Robinson']",100,"['TOH 114']","Beginning Russian II","Students in Russian 112 must also register for one lab Russian 112 AL or BL.",112,"False","Prerequisite: Russian Language and Area Studies 111 or equivalent. Offered annually in the spring semester.","A",3,"O",20113,"['MWF 1150-1245PM']","","Research",2011,19
"158",78998,1,1261,"['RUSSN']","This course offers an introduction to grammar and reading through oral and written work, supplemented by reading of graded Russian prose. Prerequisite: Russian Language and Area Studies 111 or equivalent. Offered annually in the spring semester.","",1261,"",NA,"['Marc Robinson']",100,"['TOH 114']","Beginning Russian II","Students in Russian 112 must also register for one lab Russian 112 AL or BL.",112,"False","Prerequisite: Russian Language and Area Studies 111 or equivalent. Offered annually in the spring semester.","B",3,"O",20113,"['MWF 0200-0255PM']","","Research",2011,19
