"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"330",57959,1,16962,"['ASIAN']","The Universal Declaration of Human Rights proclaims that ""the inherent dignity and ... the equal and inalienable rights of all members of the human family [are] the foundation of freedom, justice and peace in the world."" Who speaks to human rights in East Asia? What ethical perspectives are voiced? Case studies presented through memoirs, films, reports, and multidisciplinary analyses provide the material for exploring diverse normative claims about individual rights in East Asia. Prerequisites: Asian Studies 275 or permission of the instructor and completion of BTS-T. Offered annually.","",NA,"",NA,"['Katherine S. Tegtmeyer Pak']",300,"['HH 515', 'HH 515']","Human Rights/AsianContext","Prerequisite: Completion of BTS-T requirement. This course has class year limits.",397,"False","Prerequisites: Asian Studies 275 or permission of the instructor and completion of BTS-T. Offered annually.","",3,"C",20073,"['T 0935-1100', 'Th 0930-1050']","Seminar: Human Rights/Asian Context","Research",2007,15
"378",58013,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","",NA,"",NA,"['Barbara Olson']",200,"['OM 021']","Intermed Spanish I","",231,"False","Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","B",3,"C",20073,"['MWF 1045-1140']","Intermediate Spanish I","Research",2007,16
"379",58014,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","",NA,"",NA,"['Gemma Punti']",200,"['OM 020']","Intermed Spanish I","",231,"False","Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","C",3,"C",20073,"['MWF 1150-1245PM']","Intermediate Spanish I","Research",2007,20
"380",58015,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","",NA,"",NA,"['Gemma Punti']",200,"['OM 021']","Intermed Spanish I","",231,"False","Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","D",3,"C",20073,"['MWF 1255-0150PM']","Intermediate Spanish I","Research",2007,19
"401",58042,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters.","",NA,"",NA,"['Bruce Nordstrom-Loeb']",100,"['RML 525']","Intro to Sociology","Open to first-year students only.",121,"False","False","A",3,"C",20073,"['MWF 1255-0150PM']","Introduction to Sociology","Research",2007,36
"402",58043,1,1289,"['SOAN']","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is primarily open to first year students or students in certain accredited programs. Offered both semesters.","",NA,"",NA,"['Bruce Nordstrom-Loeb']",100,"['RML 525']","Intro to Sociology","Open to first-year students only.",121,"False","False","B",3,"C",20073,"['MWF 0200-0255PM']","Introduction to Sociology","Research",2007,19
"409",58051,1,32,"['ART']","This introduction to art history examines select artistic traditions of Europe, North America, and Africa from c. 1400 to the present. Through lectures, discussions, and other activities, students develop skills in visual analysis and interpretation. The course considers a variety of artistic media, including painting, sculpture, architecture, and textiles, as well as broader issues of aesthetics, function, and patronage. Offered annually.","",32,"",NA,"[""Christine O'Malley"", 'Matthew Rohn']",100,"['DC 305']","Intro/Art History II","Students in Art 151 must also register for one discussion section 151 AD, BD, CD, or DD.",151,"False","False","",3,"C",20073,"['MW 0200-0255PM']","Introduction to Art History II","Research",2007,43
"527",58197,1,409,"['ENGL']","These courses treat specific periods in American literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- Early American Literature focuses upon the literature of the colonial and early national periods, as in works by Bradstreet, Edwards, Franklin, Wheatley, and Equiano, in the context of America's Puritan origins, democratic revolutions, and uneasy relations with native peoples. ---------------------------------------------------------------------------------------------------- 19th-Century American Literature examines literary works by authors such as Whitman, Dickinson, Twain, James, Douglass, and Wharton in the context of emergence of modern individualism, industrialism and immigration, and the struggles for the rights of women and African Americans. ---------------------------------------------------------------------------------------------------- Modern American Literature examines literary movements and works in 20th-century America, such as those by Frost, Eliot, Cather, Faulkner, Hurston, Ginsberg, Plath, and Morrison, in such contexts as the world wars, economic depression and experiences, and alienation of different cultures and generations. ----------------------------------------------------------------------------------------------------","",NA,"",NA,"['J. Susannah Shmurak']",200,"['RML 421', 'RML 421']","Literary Eras: Amer","",240,"False","Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- Early American Literature focuses upon the literature of the colonial and early national periods, as in works by Bradstreet, Edwards, Franklin, Wheatley, and Equiano, in the context of America's Puritan origins, democratic revolutions, and uneasy relations with native peoples. ---------------------------------------------------------------------------------------------------- 19th-Century American Literature examines literary works by authors such as Whitman, Dickinson, Twain, James, Douglass, and Wharton in the context of emergence of modern individualism, industrialism and immigration, and the struggles for the rights of women and African Americans. ---------------------------------------------------------------------------------------------------- Modern American Literature examines literary movements and works in 20th-century America, such as those by Frost, Eliot, Cather, Faulkner, Hurston, Ginsberg, Plath, and Morrison, in such contexts as the world wars, economic depression and experiences, and alienation of different cultures and generations. ----------------------------------------------------------------------------------------------------","",3,"O",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","Literary Eras: American","Research",2007,15
"569",58251,1,1303,"['SOAN']","Southeast Asia is a diverse region, stretching from the sleek high-rises of Singapore to hermetic Rangoon; from Islam to Buddhism; from computer chip manufacture to swidden agriculture. Students read ethnographies, novels, and local histories to better understand Southeast Asian family life, religion, language, and education. Through focusing on the experience of modernity, students examine how Southeast Asians make sense of their group affiliations, their pasts and their futures. The course aims to challenge contemporary understandings of place, entitlement, and home both in Southeast Asia and beyond. Offered Fall or Spring Semester.","",NA,"",NA,"['Thomas A. Williamson']",200,"['HH 307', 'HH 307']","Modern Southeast Asia","",239,"False","False","",3,"C",20073,"['T 1145-0110PM', 'Th 1245-0205PM']","","Research",2007,29
"646",58386,1,628,"['HIST']","Students study the emergence and development of Greek civilization from the early Bronze Age through the Hellenistic period, concentrating on such topics as the Homeric Age, Greek colonization of the Mediterranean basin, Athens' evolution from democratic city-state to imperialist power, the Golden Age of Athens, social and intellectual trends and Alexander. Prerequisite: History 203 or permission of instructor. May be repeated if topics are different. Offered periodically.","",NA,"",NA,"['Timothy R. Howe']",300,"['HH 515', 'HH 515']","Sem: Alexander the Great","",302,"False","Prerequisite: History 203 or permission of instructor. May be repeated if topics are different. Offered periodically.","",3,"C",20073,"['T 1145-0110PM', 'Th 1245-0205PM']","Greek Civilization","Seminar",2007,19
"649",58392,1,632,"['HIST']","This seminar covers various topics in modern European history, depending upon the instructor. Recent topics have included ""The Holocaust and History,"" ""Race, Gender, and Medicine,"" and ""Stalin."" Offered most years. May be repeated if topics are different.","",NA,"",NA,"['Anna Kuxhausen']",300,"['HH 514', 'HH 514']","Sem: Modern Russia","",320,"False","False","",3,"C",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","Seminar: Modern Europe","Seminar",2007,21
"652",58395,1,1481,"['WMNST']","The course provides a capstone to the major. Taught as a seminar, it offers an opportunity for students to integrate their studies of women across disciplines and to become more aware of the intricate web of gender, race, culture, and class that informs women's experiences. Prerequisite: Women's Studies 121.","",NA,"",NA,"['Anne G. Sabo']",300,"['BMC 109']","Sem: Discourses Gender","",399,"False","Prerequisite: Women's Studies 121.","",3,"C",20073,"['MWF 1045-1140']","Advanced Topics in Women's Studies","Seminar",2007,13
"661",58410,1,563,"['HIST']","This seminar, using only eyewitness accounts, examines African slavery in the United States, the Caribbean, and Latin America. Typical readings include the narrative of Frederick Douglass, Harriet Jacobs' autobiography, and the writings of slave-holders like Mary Chesnut. Topics include the slave trade, the origins of African-American culture, women and slavery, and the origins of the Civil War. The course concludes with an examination of the process of emancipation. Offered periodically.","",NA,"",NA,"['Michael Fitzgerald']",100,"['HH 515']","Slavery/Americas","Open to first-year students only.",165,"False","False","",3,"C",20073,"['MWF 0800-0855']","Slavery in the Americas","Research",2007,18
"662",58412,1,1363,"['SWRK']","Immigration policy and welfare reform exemplify how society's values and needs translate into policies and programs. Social workers work for justice by creating, implementing and evaluating policies in health, employment, housing and child welfare. Students study policy formation and analysis that reflect interests and powers of diverse groups as well as economic and social needs of certain populations at risk, especially women, the poor, African-Americans, gay men and lesbians and Latinos. Open to non-majors by permission of program director. Offered Spring Semester.","",NA,"",NA,"['Mary Carlsen']",200,"['HH 403']","Social Policy","This course has class year limits.",258,"False","False","",3,"C",20073,"['MWF 1150-1245PM']","","Research",2007,35
"670",58423,1,1340,"['SPAN']","Students explore the processes involved in the acquisition of Spanish as a first and second language and the variation present in the language of both native and non-native speakers of Spanish from Spain, Latin America, and the U.S. Hispanic linguistics are studied with special attention paid to the socio-cultural as well as structural aspects. The course includes the study of at least one substantive literary work. Includes pronunciation lab. Taught in Spanish. Prerequisite: Spanish 250.","",NA,"",NA,"['Maggie Broner']",200,"['OM 021']","Spanish 1st/2nd Lang","",276,"False","Prerequisite: Spanish 250.","",3,"C",20073,"['MWF 1150-1245PM']","Spanish as a First and Second Language","Research",2007,19
"690",58460,1,325,"['EDUC']","This course prepares pre-service communication arts/literature teachers to share their love of the English language with secondary students. Attention is given to the theory and techniques of teaching speech, listening, media literacy, writing, literature and reading. In addition, students explore topics including multicultural literature, adolescent literature, responding to and evaluating writing, unit planning in the language arts, and the National Council of Teachers of English Standards. Required field experience component. Prerequisite: Education 330 or permission of instructor. Offered Spring Semester Only.","",NA,"",NA,"['Elizabeth A. Leer']",300,"['Mod 1', 'Mod 1']","Tchg of Comm Arts/Lit","",345,"False","Prerequisite: Education 330 or permission of instructor. Offered Spring Semester Only.","",3,"O",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","Teaching of Communication Arts/Literature, 5-12","Research",2007,8
"703",58480,1,1301,"['SOAN']","Focusing on present day Arab and Middle Eastern countries, the course explores the role of the institutions of family and religion in maintaining continuity, while also identifying sources of change such as the colonial experience, regional and global interdependence, the social impact of oil, fundamentalist movements, and the co-existence of traditional and ""modern"" values. Offered Spring Semester.","",NA,"",NA,"['Samiha Peterson']",200,"['HH 403', 'HH 403']","The Arab World","",236,"False","False","",3,"C",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2007,29
"734",58788,1,1482,"['ARMS']","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts.","",NA,"",NA,"['Joan Hepburn']",100,"['RML 421', 'RML 421']","Intro to Arms","",121,"False","False","",3,"C",20073,"['T 0935-1100', 'Th 0930-1050']","Introduction to American Racial and Multicultural Studies","Research",2007,30
"750",58911,1,438,"['ENGL']","Students study individuals or groups of authors, looking at themes such as the individual as cultural hybrid, the place of politics in literature, ethnocentrism and imperialism. They examine the formation of literature from the clashes of culture, and the relationship between non- traditional literary forms and traditional European aesthetics. Prerequisites: English 185 plus one additional course of relevant background. For more information about this course please see the following website: http://www.stolaf.edu/depts/english/courses/","",NA,"",NA,"['Joseph L. Mbele']",300,"['RML 520']","Top: Post Colonial Lit","",347,"False","Prerequisites: English 185 plus one additional course of relevant background. For more information about this course please see the following website: http://www.stolaf.edu/depts/english/courses/","",3,"C",20073,"['MWF 0200-0255PM']","Topics in Post-Colonial Literatures","Topic",2007,14
"757",58918,1,429,"['ENGL']","Students explore various forms of prose, both fiction and nonfiction. Each instructor selects different material to be studied and emphasizes various aspects of the form. Topics can range from the 18th-century novel to African American autobiography. May be repeated if topics are different. Prerequisite: FYW or equivalent.","",NA,"",NA,"['Jenny Dunning']",200,"['RML 515', 'RML 515']","Top: Chekhov's Legacy","This course does NOT fulfill ORC.",283,"False","Prerequisite: FYW or equivalent.","A",3,"O",20073,"['T 0800-0925', 'Th 0800-0920']","Studies in Prose","Topic",2007,10
"758",58919,1,429,"['ENGL']","Students explore various forms of prose, both fiction and nonfiction. Each instructor selects different material to be studied and emphasizes various aspects of the form. Topics can range from the 18th-century novel to African American autobiography. May be repeated if topics are different. Prerequisite: FYW or equivalent.","",NA,"",NA,"['Diana Postlethwaite']",200,"['RML 525']","Top: 19th-21st C Novels","This course does NOT fulfill ORC.",283,"False","Prerequisite: FYW or equivalent.","B",3,"C",20073,"['MWF 1150-1245PM']","Studies in Prose","Topic",2007,26
"762",58923,1,411,"['ENGL']","Students encounter the literatures from former British colonies and from other countries of Africa, Asia, and Latin America. Primary attention is given to literatures in English, but the readings may include some translations. The course examines diverse cultural expressions and the historical and cultural contexts of the works read, including the relationship between oral and written literature and between indigenous and foreign elements. Prerequisite: FYW or equivalent.","",NA,"",NA,"['Richard Buckstead']",200,"['RML 515']","Lit India","",247,"False","Prerequisite: FYW or equivalent.","",3,"C",20073,"['MWF 0200-0255PM']","Post-Colonial Literatures","Research",2007,35
"771",58933,1,492,"['FREN']","Students explore a specified topic or theme in language, in literature or in culture/civilization, or in a combination of these, through close reading, discussion, analysis and interpretation of selected literary and/or non-literary works. Sample topics include ""The Courtly Love Tradition,"" ""Post-Colonial French Caribbean Literature,"" ""Madness and the Romantic Dream,"" and ""The Question of Female Identity in Post-Colonial North Africa."" May be repeated if topics are different. Taught in French. Prerequisite: minimum of one 270-level course.","",NA,"",NA,"['Wendy Allen']",300,"['OM 026', 'OM 026']","Top: Immigration","",372,"False","Prerequisite: minimum of one 270-level course.","",3,"O",20073,"['T 0800-0925', 'Th 0800-0920']","Topics in Francophone Studies","Topic",2007,11
"783",58947,1,605,"['HIST']","An overview of the evolution of Latin American societies since 1750, this course examines the consequences of independence, 19th-century economic imperialism, and the 20th-century transitions to more urbanized, industrialized ways of life. Students examine major Latin American nations and compare their revolutionary and counter-revolutionary trajectories toward the establishment of authoritarian states. Applied Foreign Language Component available in Spanish. Offered most years.","",NA,"",NA,"['Jeane DeLaney']",200,"['OM 011']","Modern Latin America","",242,"False","False","",3,"O",20073,"['MWF 0200-0255PM']","","Research",2007,26
"796",58962,1,1132,"['PSCI']","How do the peoples of Latin America participate politically? How do domestic politics interact with national and international economics? How do states treat challenges posed by migration and by desires for ""modernization"" and democracy in a context of authoritarian legacy and debt? Students examine how Latin American politics work, focusing on Mexico, parts of Central America, the Caribbean, the Andean Region, and the Southern Cone.","",NA,"",NA,"['Kristina Thalhammer']",200,"['HH 317', 'HH 317']","Latin Am Politics","",264,"False","False","",3,"O",20073,"['T 0935-1100', 'Th 0930-1050']","Latin American Politics","Research",2007,19
"798",58964,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","",NA,"",NA,"['Jonathan Peterson']",100,"['DC 305', 'DC 305']","American Politics","",111,"False","False","",3,"C",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2007,30
"806",58972,1,1302,"['SOAN']","This course explores the forces that shape contemporary Latin America society, including material and cultural interactions with Europe, Africa, and the U.S. Emphasis is placed on understanding the formation of the region in terms of the responses of key groups of actors (indigenous peoples, women, peasants, workers, the poor, revolutionaries) to the actions of outside and/or more powerful forces and institutions (conquerors, the state, the military, missionaries, multinational corporations). Offered Fall or Spring Semester.","",NA,"",NA,"['Christopher L. Chiappari']",200,"['HH 413', 'HH 413']","Latin Am Culture","",237,"False","False","",3,"C",20073,"['T 0935-1100', 'Th 0930-1050']","Forging a Latin American Culture","Research",2007,24
"807",58973,1,1311,"['SOAN']","This course compares gender patterns and issues in various cultures around the world, such as Latin America, the Middle East, India, the U.S., and East Asia. How do cultural expectations for women and men vary? Why do some societies have more gender equality than others? How do economic and political change, including globalization, impact gender roles? How do U.S. and Third World feminism compare? Offered Fall or Spring Semester.","",NA,"",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 307']","Gender/C-Cult/Persp","",261,"False","False","",3,"C",20073,"['MWF 1045-1140']","Gender in Cross-Cultural Perspective","Research",2007,42
"816",58982,1,1336,"['SPAN']","Students examine the diverse elements that have shaped Latin American culture through an exploration of political, social, economic, religious, and artistic topics. They develop critical analysis skills through reading, discussion, and written and/or oral projects. The course features the study of selected literary and non-literary texts, including at least one substantive literary work. Taught in Spanish. Prerequisite: Spanish 250.","",NA,"",NA,"['Sylvia Carullo']",200,"['OM 020']","Heritage Latin America","",272,"False","Prerequisite: Spanish 250.","",3,"O",20073,"['MWF 1045-1140']","Cultural Heritage of Latin America","Research",2007,21
"817",58983,1,1345,"['SPAN']","Students explore one or more periods, genres, or topics of Spanish literature from its beginnings to the 21st century. Selected literary works are analyzed within their socio-historical and cultural contexts and in reference to pertinent critical or theoretical issues. Sample topics include: Sin and the Church in Medieval Literature, The Stage as Political Propaganda in Imperial Spain, and Federico García Lorca: Voices of the Oppressed. Students may register more than once provided a different topic is offered. Taught in Spanish. Prerequisite: Spanish 275.","",NA,"",NA,"['Leon Narvaez']",300,"['OM 020', 'OM 020']","Lit/Soc/Sp: Exemplars","",313,"False","Prerequisite: Spanish 275.","",3,"C",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","Literature and Society in Spain","Topic",2007,19
"842",59298,1,574,"['HIST']","This course surveys European history and culture since the Reformation. Topics include the impact of Protestantism, the development of nation states, the Enlightenment, revolutionary ideas and experiences, the Napoleonic era, imperialism, mass political movements, and global warfare. Through original texts, historical studies, and literature, students explore relations among religions, states and societies and understandings of liberty and reason, natural environments, family life, and gender roles. Offered most years.","",NA,"",NA,"['Gary De Krey']",100,"['RML 577']","Eur/Reform/Modern","",191,"False","False","",3,"C",20073,"['MWF 0905-1000']","Europe from the Reformation to Modern Times","Research",2007,24
"848",59675,1,18523,"['PSCI']","Currents of nationalism, regionalism and globalization organize political life around the world. What trends and policies promote regional integration? What forces frustrate integration? To answer these questions this course investigates security, economic, and cultural relations at the beginning of the 21st century within Asia and between Asia and Russia and the U.S. This course looks at the historical interaction of national, regional and global forces for additional answers. Prerequisites: Previous course in Asian Studies or Political Science, or permission of instructor.","",NA,"",NA,"['Katherine S. Tegtmeyer Pak']",200,"['HH 413', 'HH 413']","Nation/Region/Globe/Asia","",245,"False","Prerequisites: Previous course in Asian Studies or Political Science, or permission of instructor.","",3,"O",20073,"['T 0120-0245PM', 'Th 0215-0335PM']","Nationalism, Regionalism, Globalization in Asia","Research",2007,13
"869",60824,1,1326,"['SPAN']","Through exploring the geographic and human diversity of the Spanish-speaking world, students develop increasingly complex skills for analyzing and communicating in Spanish. They study such essential dimensions of that world as: (1) geography and development; (2) environmental challenges and solutions; (3) population and demographic changes and challenges; and (4) ethnic diversity. Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","",NA,"",NA,"['Barbara Olson']",200,"['OM 020']","Intermed Spanish I","",231,"False","Prerequisite: Spanish 112 or placement. Offered Fall, Interim, and Spring Semesters.","A",3,"C",20073,"['MWF 0905-1000']","Intermediate Spanish I","Research",2007,14
"875",60834,1,17,"['AFAM']","Based upon courses from participating departments, the seminar introduces students to the historical and cross-cultural experiences of Africans and African Americans. It affords students the chance to engage in interdisciplinary interpretation and analysis and encourages them to interpret their own heritage in light of the African/African American experience. This course emphasizes historical texts.","",NA,"",NA,"['Michael Fitzgerald']",200,"['RML 577']","Sem: Africa/Americas","",232,"False","False","",3,"O",20073,"['MWF 1255-0150PM']","Africa and the Americas: The Diaspora Experience","Seminar",2007,14
"877",60851,1,1484,"['ARMS']","Students apply interdisciplinary theories and methods to selected topics in American racial and multicultural studies. The course employs a discussion format, focusing on critical reading and analytical essays. Offered annually. May be repeated if topics are different.","",NA,"",NA,"['Karlos K. Hill']",200,"['RML 577', 'RML 577']","Sem: Lynching U.S. Past","",250,"False","False","",3,"C",20073,"['T 1145-0110PM', 'Th 1245-0205PM']","Topical Seminar","Seminar",2007,15
