"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"42",78427,1,707,"['ID']","","",NA,"['Anne Walter']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,1
"43",78428,1,709,"['ID']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"44",78429,1,716,"['LATIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"45",78430,1,725,"['LATIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"47",78432,1,784,"['MGMT']","","",NA,"['Richard Goedde']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,12
"48",78433,1,788,"['MGMT']","","",NA,"['Richard Goedde']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"49",78434,1,795,"['MEDIA']","","",NA,"['Jan C. Hill']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"50",78435,1,797,"['MEDIA']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"51",78436,1,846,"['MUSIC']","","",NA,"['Kent M. McWilliams']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"52",78437,1,865,"['MUSIC']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"55",78440,1,931,"['NORW']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"56",78441,1,936,"['NORW']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"57",78442,1,942,"['NURS']","Does not count toward the major.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"58",78443,1,961,"['NURS']","Does not count toward the major.","",NA,"['Rita Glazebrook']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"59",78444,1,985,"['PHIL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"60",78445,1,992,"['PHIL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"61",78446,1,1057,"['ESTH']","","",NA,"['Cynthia Book']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"62",78447,1,1067,"['ESTH']","","",NA,"['Cynthia Book']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,3
"65",78450,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"['Kristina Thalhammer']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"66",78451,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",2,"C",20112,"","Internship","Research",2011,0
"69",78454,1,1236,"['REL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"70",78455,1,1253,"['REL']","","",NA,"['L. DeAne Lagerquist']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"71",78456,1,1275,"['RUSSN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"72",78457,1,1279,"['RUSSN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"73",78458,1,1315,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,2
"74",78459,1,1319,"['SOAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"77",78462,1,1366,"['SWRK']","","",NA,"['Mary Carlsen']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internship","Research",2011,1
"78",78463,1,1372,"['SWRK']","","",NA,"['Naurine Lennox']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,1
"79",78464,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",2,"C",20112,"","Internships","Research",2011,0
"80",78465,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"C",20112,"","Internship","Research",2011,0
"83",78468,1,1477,"['WMNST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","Internships","Research",2011,0
"84",78469,1,1479,"['WMNST']","","",NA,"['Rebecca S. Richards']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internships","Research",2011,1
"86",78471,1,1486,"['ARMS']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"87",78472,1,1488,"['ARMS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"88",78473,1,14,"['AMST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","Internship","Research",2011,0
"91",78476,1,18612,"['AFAM']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"92",78477,1,18614,"['AFAM']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"95",78480,1,670,"['JAPAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"96",78481,1,668,"['JAPAN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"97",78482,1,18620,"['MEDVL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"98",78483,1,18622,"['MEDVL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"99",78484,1,1282,"['RUSST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"C",20112,"","","Research",2011,0
"100",78485,1,1284,"['RUSST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"C",20112,"","","Research",2011,0
"101",78491,1,44,"['ART']","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques, and content. Assignments are both traditional and nontraditional within historical and contemporary perspectives. Experimentation is encouraged. Students are encouraged to develop a personal visual language. The course culminates in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisite: Art 102. Materials fee. Offered annually.","",NA,"['Wendell Arneson']",200,"['DC 214', 'DC 214', 'DC 214']","Advanced Drawing","Open to all students who meet the prerequisite.",233,"False","Prerequisite: Art 102. Materials fee. Offered annually.","",2,"O",20112,"['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2011,11
"102",78492,1,512,"['GERM']","Students examine the transformation of German political culture from feudal society to modern institutions of art, science, education and commerce. While the French Revolution (1789) is the historical axis on which this change turned, the life of Goethe (1749-1832) spans the period in which Germany made significant progress toward unity and democracy. Illustrative materials in digital and video form supplement the readings.","['HWC', 'WRI']",NA,"['Karl Fink']",200,"['TOH 314']","Age of Goethe-Tr","In English, no prerequisites. This course is open to first-year students.",246,"False","False","",2,"C",20112,"['M-F 1040-1240PM']","The Age of Goethe","Research",2011,23
"103",78497,1,52,"['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","['ALS-A', 'HWC']",NA,"['Christopher Tradowsky']",200,"['DC 305']","Art Since 1945","Open to First-Year Students.",253,"False","Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","",2,"O",20112,"['M-F 0100-0300PM']","","Research",2011,20
"104",78499,1,18780,"['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during Interim.","",NA,"['Rika Ito']",200,"","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program. This is an off-campus course.",215,"False","Prerequisite: Asian Studies 210. Offered during Interim.","",2,"C",20112,"","Asian Conversations II: Encountering Asia","Research",2011,28
"110",78530,1,232,"['CLASS']","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","['ALS-A', 'HWC']",NA,"['Anne Groton']",200,"","Class Studies Greece","This is an off-campus course.",251,"False","False","",2,"C",20112,"","Classical Studies in Greece","Research",2011,31
"113",78546,1,21394,"['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture yesterday and today, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Prerequisite: French 231 or placement in French 232. Offered during Interim. Open to first-year students.","['FOL-F', 'MCG']",NA,"['Amine R. Bekhechi']",200,"","Fr Lang/Moroccan Culture","Open to all students who meet the requirements. This is an off-campus course.",235,"False","Prerequisite: French 231 or placement in French 232. Offered during Interim. Open to first-year students.","",2,"C",20112,"","French Language and Moroccan Culture in Fes","Research",2011,12
"114",78549,1,984,"['PHIL']","Students examine Freud's thesis that our thoughts and actions spring from the darkness of our unconscious. Because Freud based his theory on a small sample of case studies, the course scrutinizes this qualitative data and discusses the role of case studies in the study of human behavior. Students evaluate the criteria for a scientific theory of human behavior and consider whether Freud's theory meets them. Offered during Interim.","['HBS']",NA,"['Gordon D. Marino']",200,"['RML 421']","Freud/Human Behavior","Closed to first-year students during web registration.",261,"False","False","",2,"O",20112,"['M-F 0100-0300PM']","Freud and the Study of Human Behavior","Research",2011,22
"116",78562,1,18485,"['SOAN']","This course explores the lives of gay, lesbian, bisexual, and transgender people from several social science perspectives. Students examine whether gender and sexual orientation (both heterosexual and homosexual) are socially constructed or biologically natural, and what cross-cultural and historical examples can tell us. Students also study controversies over the family and religious status of GLBT people, why homosexuality has become such a political issue, and movements for change. Offered during Interim. Counts towards American studies major.","['HBS']",NA,"['Bruce Nordstrom-Loeb']",200,"['HH 413']","GLBT Lives and Issues","",246,"False","False","",2,"C",20112,"['M-F 1040-1240PM']","","Research",2011,29
"117",78566,1,22792,"['NURS']","This course explores health and culture in Oceania, examining sources of influence such as the colonial experience, regional and global interdependence, the impact of nuclear testing, and the co-existence of traditional and ""modern"" values. Students examine these cultures on Oahu Hawai'i, Kosrae, and Pohnpei in the Federated States of Micronesia (FSM), through ethnographic readings, guest lectures, field trips, and as participant observers at events. Offered annually during Interim.","['MCG']",NA,"['Neil MacNaughton']",200,"","Health/Culture/Oceania","This is an off-campus course.",221,"False","False","",2,"C",20112,"","Health and Culture in Oceania","Research",2011,18
"118",78570,1,824,"['MUSIC']","This course presents a study of the historical development of jazz, from its roots in blues and ragtime at the ""beginning"" of the 20th century to the present, focusing on its principal forms and styles, its role in American culture, and contributions of major artists. Offered during Interim. Counts towards American studies and ARMS majors and ARMS and Africa & the Americas concentrations.","['ALS-A', 'MCD']",NA,"['Gerald Hoekstra']",200,"['CHM 239']","History of Jazz","Open to all students.",231,"False","False","",2,"C",20112,"['M-F 0100-0300PM']","","Research",2011,34
"119",78571,1,704,"['ID']","Students will explore health care in a clinical and hospital setting through association with a physician in one of the clinics that are a part of the metro area Fairview Health System or the Family Practice Medical Center of Willmar, Minnesota. Students will follow the physician, who serves as their primary mentor, or other designated physicians through their daily activities in pertinent clinical and hospital settings. Students will observe the delivery of health care in primary and specialty areas and in practices dealing with all age groups. Emergency health care and physician support areas are other aspects of medicine to which students will be exposed. Students will keep a journal detailing their observations and their interpretation of and reaction to these observations and will write a research paper on an aspect of current medical care and practice. Selection is based on a review of all applicants (preference given to junior or senior pre-medical students with demonstrated strong academic achievement). P/N grading. Offered annually during Interim. Counts toward biomedical studies concentration.","",NA,"['Wesley Pearson']",200,"","Hospital Health Care","This is an off-campus course.",255,"True","False","",2,"C",20112,"","The Physician in Clinical and Hospital Health Care","Research",2011,12
"120",78573,1,1357,"['SWRK']","Students explore service to human beings as a profession, a vocation, and a volunteer commitment. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study vocational opportunities in areas such as health care, social services, ministry, youth work, and the arts. The class includes lectures, discussions, speakers, and field visits; additional fee. Open only to first year students and sophomores. Offered during Interim.","['WRI']",NA,"['Devyani Chandran']",100,"['BMC 102', 'BMC 102', 'BMC 102']","I Want to Help People","Open to First-Year Students and Sophomores only.",120,"False","False","",2,"C",20112,"['T-F 0800-1000', 'WTh 1040-1240PM', 'WTh 0100-0300PM']","","Research",2011,28
"121",78574,1,489,"['FREN']","Students delve into advanced language work and on-the-spot investigation of French culture, past and present, including theater, film, visual arts, the French court, and the medieval cathedral through background readings and visits to important monuments. Students read, discuss, see, and critique plays ranging from the classical to the contemporary. Taught in French. Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",NA,"['Wendy Allen']",200,"","ID French St--Paris","Open to all students who meet the requirements. This is an off-campus course.",275,"False","Prerequisite: One French 250-level course (two recommended). Offered during Interim.","",2,"C",20112,"","Interdisciplinary French Studies in Paris","Research",2011,9
"129",78590,1,455,"['ENVST']","This interdisciplinary course uses basic concepts of environmental science to explore global environmental issues. Topics are drawn from recent texts and current periodic literature, and participants will recognize many of the themes from coverage in the media. Because most environmental problems involve issues beyond the sciences, the class examines the economic, political, and ethical dimensions of environmental questions and environmental decision-making. Offered each semester.","['IST']",NA,"['Michael Swift']",100,"['RNS 290', 'RNS 290']","Intro: Env Studies","",137,"False","False","",2,"O",20112,"['M-F 0800-1000', 'M-F 0100-0300PM']","Introduction to Environmental Studies","Research",2011,13
"130",78591,1,97,"['ASIAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"131",78592,1,252,"['CHIN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"132",78593,1,285,"['ECON']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"134",78595,1,378,"['DANCE']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"135",78596,1,496,"['FREN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"136",78597,1,551,"['GREEK']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"138",78599,1,657,"['FAMST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"139",78600,1,710,"['ID']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"140",78601,1,726,"['LATIN']","","",NA,"['Steve T. Reece']",300,"","IR/Translating Hilary","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"141",78602,1,789,"['MGMT']","Independent Study","['WRI']",NA,"['Richard Goedde']",300,"","IR/Value Averaging","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"142",78603,1,798,"['MEDIA']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"143",78604,1,937,"['NORW']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"144",78605,1,963,"['NURS']","Does not count toward the major.","['WRI']",NA,"['Mary Kuehn']",300,"","IR/Writing to Publish","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"145",78606,1,1068,"['ESTH']","Research","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"146",78607,1,1152,"['PSCI']","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: Political Science 220 and one course in the subfield or permission of instructor.","",NA,"['Staff']",300,"","IR/","",398,"False","Prerequisite: Political Science 220 and one course in the subfield or permission of instructor.","",2,"O",20112,"","Independent Research","Research",2011,0
"149",78610,1,1373,"['SWRK']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"151",78612,1,1480,"['WMNST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"152",78613,1,1489,"['ARMS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"153",78614,1,15,"['AMST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"155",78616,1,18615,"['AFAM']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"157",78618,1,671,"['JAPAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"158",78619,1,791,"['MEDVL']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","","Research",2011,0
"159",78620,1,1285,"['RUSST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","","Research",2011,0
"160",78621,1,451,"['ENGL']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"161",78622,1,345,"['EDUC']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"162",78623,1,642,"['HIST']","","",NA,"['Timothy R. Howe']",300,"","IR/Philip Historiography","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,2
"163",78624,1,236,"['CLASS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"164",78625,1,530,"['GERM']","","",NA,"['Karl Fink']",300,"","IR/WWI Diary Translation","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"165",78626,1,692,"['IS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","","Research",2011,0
"166",78627,1,993,"['PHIL']","Prerequisite: one level III course in philosophy.","",NA,"['Staff']",300,"","IR/","",398,"False","Prerequisite: one level III course in philosophy.","",2,"O",20112,"","Independent Research","Research",2011,0
"167",78628,1,866,"['MUSIC']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"170",78631,1,1280,"['RUSSN']","Independent Research is required for all students seeking credit for a senior project.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"172",78633,1,75,"['ART']","Independent Research in studio art prerequisites: four foundation courses and three courses in area of study.\nIndependent Research in art history prerequisites: three courses in area of study.","",NA,"['Mary Griep']",300,"","IR/Professional Design","",398,"False","False","",2,"O",20112,"","Independent Research: Art History","Research",2011,1
"174",78637,1,1401,"['THEAT']","Prerequisite: at least five previous courses in the department.","",NA,"['Gary C. Gisselman']",300,"","IR/Professional Direction","",398,"False","Prerequisite: at least five previous courses in the department.","",2,"O",20112,"","Independent Research","Research",2011,1
"175",78638,1,1257,"['REL']","","",NA,"['Charles Wilson']",300,"","IR/Modern Chr. Theology","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"177",78640,1,1320,"['SOAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,0
"178",78641,1,467,"['ENVST']","","",NA,"['Paul T. Jackson']",300,"","IR/Landfill Investigation","",398,"False","False","",2,"O",20112,"","Independent Research","Research",2011,1
"180",78649,1,234,"['CLASS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"181",78650,1,249,"['CHIN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"182",78651,1,277,"['ECON']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"184",78653,1,375,"['DANCE']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"185",78654,1,465,"['ENVST']","","",NA,"['Rebecca Judge']",200,"","IS/Sustainable Societies","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,1
"186",78655,1,491,"['FREN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"187",78656,1,523,"['GERM']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"188",78657,1,544,"['GREEK']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"190",78659,1,717,"['LATIN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"191",78660,1,785,"['MGMT']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
"192",78661,1,796,"['MEDIA']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20112,"","Independent Study","Research",2011,0
