"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"64",105148,1,1236,"['REL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"65",105149,1,1253,"['REL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"66",105150,1,1275,"['RUSSN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"67",105151,1,1279,"['RUSSN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"68",105152,1,1315,"['SOAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"69",105153,1,1319,"['SOAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"72",105156,1,1366,"['SWRK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"73",105157,1,1372,"['SWRK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"74",105158,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",1,"C",20161,"","Academic Internships","Research",2016,0
"75",105159,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",1,"C",20161,"","","Research",2016,0
"78",105162,1,797,"['MEDIA']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"80",105164,1,784,"['MGMT']","","",NA,"",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"81",105165,1,24395,"['FILM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"82",105166,1,26170,"['WMGST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"83",105167,1,26172,"['WMGST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"84",105168,1,27329,"['RACE']","","",NA,"R",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"85",105169,1,27331,"['RACE']","","",NA,"R",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"86",105170,1,27398,"['LAMST']","","",NA,"R",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20161,"","","Research",2016,0
"87",105171,1,27400,"['LAMST']","","",NA,"R",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20161,"","","Research",2016,0
"90",105180,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"",NA,"['Karen Wilson']",100,"['TB Haugen']","Acting for Non-Majors","",115,"False","False","A",1,"C",20161,"['MWF 0905-1000']","Acting for the Non Major","Research",2016,18
"91",105181,1,839,"['MUSIC']","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. A production fee will be charged to all students participating in the production. Offered annually in the fall semester. Prerequisites: two semesters of voice study or permission of instructor.","",NA,"",NA,"['Dale Kruse', 'James McKeel']",200,"['CHM Urness', 'CHM Urness']","Adv Act Lyric Stage","Only open to students by previous audition. This course includes an academic civic engagement (ACE) component.",267,"False","Prerequisites: two semesters of voice study or permission of instructor.","",1,"C",20161,"['T 1145-0110PM', 'Th 1245-0205PM']","Advanced Acting For The Lyric Stage","Research",2016,11
"95",105186,1,245,"['CHIN']","This course provides continued practice in speaking, reading, and writing at the third-year-level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. This course is required for students seeking a concentration in China studies. Counts toward management studies concentration. Prerequisite: CHIN 232 or equivalent.","['FOL-C']",NA,"",NA,"['Ka F. Wong']",300,"['TOH 175']","Advanced Chinese I","",301,"False","Prerequisite: CHIN 232 or equivalent.","",1,"C",20161,"['MWF 1255-0150PM']","Third-Year Chinese I","Research",2016,13
"98",105189,1,930,"['NORW']","Students gain insight into Norwegian identity and culture, expand vocabulary, and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Offered annually in the fall semester. Counts toward management studies concentration. Prerequisite: NORW 232 or equivalent.","['FOL-N', 'ORC']",NA,"",NA,"[""Margaret H. O'Leary""]",200,"['TOH 310', 'TOH 310']","Advanced Conv & Comp","",253,"False","Prerequisite: NORW 232 or equivalent.","",1,"O",20161,"['T 1145-0110PM', 'Th 1245-0205PM']","Advanced Conversation and Composition","Research",2016,9
"99",105190,1,666,"['JAPAN']","This third-year-level course aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Various authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Counts toward management studies concentration. Prerequisite: JAPAN 232 or equivalent.","['FOL-J']",NA,"",NA,"['Rika Ito']",300,"['TOH 153']","Advanced Japanese I","",301,"False","Prerequisite: JAPAN 232 or equivalent.","",1,"O",20161,"['MWF 1150-1245PM']","","Research",2016,12
"101",105200,1,410,"['ENGL']","Students explore the histories, cultural patterns, religious practices, key institutions, gender issues, narrative styles, and significant contributions to our nation of an array of racial and multicultural groups. Such diverse writers as Leslie Silko, Chaim Potok, Amy Tan, and Toni Morrison raise questions about voice and identity, both individual and collective. Counts toward American studies and race and ethnic studies majors and Africa and the Americas, educational studies, and race and ethnic studies concentrations. Prerequisite: FYW.","['ALS-L', 'MCD']",NA,"",NA,"['Joan Hepburn']",200,"['RML 515', 'RML 515']","Am Racial/Multi Lit","",205,"False","Prerequisite: FYW.","",1,"C",20161,"['T 0935-1100', 'Th 0930-1050']","American Racial and Multicultural Literatures","Research",2016,30
"102",105202,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered annually. Counts toward American studies major.","['HWC', 'MCD']",NA,"",NA,"['Edward P. Pompeian']",100,"['OM 030']","America to 1865","",198,"False","False","A",1,"C",20161,"['MWF 0905-1000']","American History to 1865","Research",2016,22
"103",105203,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered annually. Counts toward American studies major.","['HWC', 'MCD']",NA,"",NA,"['Edward P. Pompeian']",100,"['OM 030']","America to 1865","",198,"False","False","B",1,"C",20161,"['MWF 1045-1140']","American History to 1865","Research",2016,22
"104",105204,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Timothy P. Collins']",100,"['TOH 280']","American Politics","This course has class-year limits.",111,"False","False","A",1,"C",20161,"['MWF 1150-1245PM']","","Research",2016,15
"105",105205,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts toward American studies major.","['HBS', 'MCD']",NA,"",NA,"['Timothy P. Collins']",100,"['TOH 280']","American Politics","This course has class-year limits.",111,"False","False","B",1,"C",20161,"['MWF 1255-0150PM']","","Research",2016,14
"117",105217,1,1113,"['PSCI']","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Offered each semester. Counts toward environmental studies major (social science emphasis) and management studies concentration. Prerequisite: one previous course in department. Non-majors may register with permission of instructor.","",NA,"",NA,"['Christopher B. Chapp']",200,"['OM 340', 'OM 340']","Analyzing Politics","For Political Science majors only. Others may register with permission of the instructor.",220,"False","Prerequisite: one previous course in department. Non-majors may register with permission of instructor.","",1,"C",20161,"['T 1145-0110PM', 'Th 1245-0205PM']","Analyzing Politics and Policies","Research",2016,20
"118",105218,1,970,"['PHIL']","This course surveys the origins and development of ancient Greek philosophy from the Presocratics in the 6th century BCE through Plato and Aristotle in the 4th century BCE. Students read and analyze primary texts in translation in order to examine the historical foundations of philosophical issues in cosmogony, natural philosophy, metaphysics, epistemology, logic, psychology, and ethics. As time permits, the course may include writings from one or more of the Hellenistic schools of Epicureans, Stoics, and Skeptics. Offered annually. Counts toward ancient studies major. Prerequisite: one course in philosophy or permission of instructor.","['HWC', 'WRI']",NA,"",NA,"['Anthony J. Rudd']",200,"['CAD 202']","Ancient Greek Philosophy","",235,"False","Prerequisite: one course in philosophy or permission of instructor.","",1,"C",20161,"['MWF 0905-1000']","","Research",2016,21
"119",105223,1,1314,"['SOAN']","This course introduces students to anthropological theory and the ""culture"" of the discipline itself. Students examine anthropology's formation during the Industrial Revolution and the Age of Empire, which called for new explanations of human differences and gave new significance to the nature and meaning of ""culture."" They explore the method of participant observation research, the question of whether anthropology is a science, the problem of representing one culture to another, and the changing nature of ethnographic writing. Offered annually in the fall semester. Prerequsite: open to sociology/anthropology majors only.","['WRI']",NA,"",NA,"['Thomas A. Williamson']",200,"['BMC 202']","Anthropologic Theory","Open to Sociology/Anthropology majors only.",292,"False","Prerequsite: open to sociology/anthropology majors only.","B",1,"O",20161,"['MWF 1255-0150PM']","Anthropological Theory","Research",2016,11
"120",105224,1,1314,"['SOAN']","This course introduces students to anthropological theory and the ""culture"" of the discipline itself. Students examine anthropology's formation during the Industrial Revolution and the Age of Empire, which called for new explanations of human differences and gave new significance to the nature and meaning of ""culture."" They explore the method of participant observation research, the question of whether anthropology is a science, the problem of representing one culture to another, and the changing nature of ethnographic writing. Offered annually in the fall semester. Prerequsite: open to sociology/anthropology majors only.","['WRI']",NA,"",NA,"['Thomas A. Williamson']",200,"['BMC 202']","Anthropologic Theory","Open to Sociology/Anthropology majors only.",292,"False","Prerequsite: open to sociology/anthropology majors only.","A",1,"C",20161,"['MWF 1045-1140']","Anthropological Theory","Research",2016,15
"121",105231,1,769,"['MGMT']","This course provides an overview of the key issues that face arts administrators. Topics addressed include strategic planning, budgeting, fund raising, audience development, and human resource management as each relates to the unique setting of the arts. Case analysis and guest speakers provide opportunities to explore application of key concepts. Offered annually. Counts toward media studies concentration.","['HBS']",NA,"",NA,"['Sian E. Muir']",200,"['OM 010']","Arts Management","Not open to First-year students. This course includes an academic civic engagement (ACE) component.",229,"False","False","",1,"C",20161,"['MWF 1255-0150PM']","","Research",2016,28
"122",105233,1,18779,"['ASIAN']","How do pilgrims, travelers and migrants make sense of their journeys in Asia? Students explore maps, histories, tales, and guides that define Asia today and in years past, including several classic Asian texts; study how cultural, linguistic, economic, religious, social, and political connections and divisions create and sustain communities in Asia; and plan related projects for their Interim course. Offered annually in the fall semester. Prerequisite: CHIN 112 or JAPAN 112 or permission of instructor. Must be accepted into Asian Conversations program to register.","",NA,"",NA,"['Hsiang-Lin Shih', 'Joanne Quimby']",200,"['TOH 112', 'TOH 112']","AsianCon1:MappingJourneys","Registration for this course restricted to those students who have applied to the Asian Conversations program and been accepted into it. Course will also meet in TOH 114.",210,"False","Prerequisite: CHIN 112 or JAPAN 112 or permission of instructor. Must be accepted into Asian Conversations program to register.","",1,"C",20161,"['T 1145-0110PM', 'Th 1245-0205PM']","Asian Conversations I: Mapping Journeys","Research",2016,27
"134",105252,1,237,"['CHIN']","First of two elementary courses that helps students with no prior background to develop basic Mandarin skills, such as pronunciation, pinyin, grammar, and handwriting along with knowledge of Chinese culture and society. Students should achieve the Novice Mid level on the ACTFL proficiency scale and identify about 150 characters in areas of daily life and immediate needs upon completion of this course. Class meets four times weekly.","",237,"",NA,"['Hsiang-Lin Shih']",100,"['TOH 153']","Beginning Chinese I","Students in Chinese 111A must also register for one lab Chinese 111AL or BL.",111,"False","False","A",1,"C",20161,"['MWF 0905-1000']","","Research",2016,2
"135",105253,1,237,"['CHIN']","First of two elementary courses that helps students with no prior background to develop basic Mandarin skills, such as pronunciation, pinyin, grammar, and handwriting along with knowledge of Chinese culture and society. Students should achieve the Novice Mid level on the ACTFL proficiency scale and identify about 150 characters in areas of daily life and immediate needs upon completion of this course. Class meets four times weekly.","",237,"",NA,"['Hsiang-Lin Shih']",100,"['TOH 153']","Beginning Chinese I","Students in Chinese 111B must also register for one lab Chinese 111AL or BL.",111,"False","False","B",1,"C",20161,"['MWF 1045-1140']","","Research",2016,3
"138",105258,1,476,"['FREN']","Students begin to learn French through listening, speaking, reading and writing about topics familiar to them. They study social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Open to students with no prior background in French or placement.","",NA,"",NA,"['Mary Cisar']",100,"['TOH 314']","Beginning French I","",111,"False","False","A",1,"C",20161,"['MWF 0905-1000']","","Research",2016,6
"139",105259,1,476,"['FREN']","Students begin to learn French through listening, speaking, reading and writing about topics familiar to them. They study social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Open to students with no prior background in French or placement.","",NA,"",NA,"['Maria Vendetti']",100,"['TOH 110']","Beginning French I","",111,"False","False","B",1,"C",20161,"['MWF 1045-1140']","","Research",2016,6
"140",105260,1,477,"['FREN']","Students expand their developing language skills by continuing to listen, speak, read and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Offered each semester. Prerequisite: FREN 111 or placement.","",NA,"",NA,"['Mary Cisar']",100,"['TOH 316']","Beginning French II","",112,"False","Prerequisite: FREN 111 or placement.","",1,"O",20161,"['MWF 1255-0150PM']","","Research",2016,2
"141",105261,1,504,"['GERM']","Students begin to learn German through listening, speaking, reading, and writing about situations familiar to them including their personal biographies, families, daily life, studies, travels, and hobbies. Regular writing assignments help students learn vocabulary, check spelling, and form thoughts with German sentence structure. Regular speaking activities aid in acquiring good pronunciation and listening skills. Offered annually in the fall semester.","",NA,"",NA,"['Karen R. Achberger']",100,"['TOH 212']","Beginning German I","",111,"False","False","A",1,"O",20161,"['MWF 0800-0855']","","Research",2016,0
"142",105262,1,504,"['GERM']","Students begin to learn German through listening, speaking, reading, and writing about situations familiar to them including their personal biographies, families, daily life, studies, travels, and hobbies. Regular writing assignments help students learn vocabulary, check spelling, and form thoughts with German sentence structure. Regular speaking activities aid in acquiring good pronunciation and listening skills. Offered annually in the fall semester.","",NA,"",NA,"['Karen R. Achberger']",100,"['TOH 212']","Beginning German I","",111,"False","False","B",1,"O",20161,"['MWF 1045-1140']","","Research",2016,1
"143",105263,1,539,"['GREEK']","In this two-course sequence students learn the basics of ancient Greek. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any ancient Greek text with the aid of a dictionary. Offered annually in the fall semester.","",NA,"",NA,"['Christopher M. Brunelle']",100,"['TOH 112']","Beginning Greek I","",111,"False","False","A",1,"O",20161,"['MWF 0800-0855']","","Research",2016,6
"144",105264,1,539,"['GREEK']","In this two-course sequence students learn the basics of ancient Greek. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any ancient Greek text with the aid of a dictionary. Offered annually in the fall semester.","",NA,"",NA,"['Lisa A. Whitlatch']",100,"['TOH 112']","Beginning Greek I","",111,"False","False","B",1,"O",20161,"['MWF 0200-0255PM']","","Research",2016,3
"145",105265,1,658,"['JAPAN']","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the fall semester.","",658,"",NA,"['Joanne Quimby']",100,"['TOH 108']","Beginning Japanese I","Students in Japan 111A must also register for one lab Japan 111AL or BL.",111,"False","False","A",1,"C",20161,"['MWF 1045-1140']","","Research",2016,1
"146",105266,1,658,"['JAPAN']","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the fall semester.","",658,"",NA,"['Joanne Quimby']",100,"['TOH 108']","Beginning Japanese I","Students in Japan 111B must also register for one lab Japan 111AL or BL.",111,"False","False","B",1,"C",20161,"['MWF 1150-1245PM']","","Research",2016,4
"149",105269,1,711,"['LATIN']","In this two-course sequence students learn the basics of classical Latin. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any classical Latin text with the aid of a dictionary. Offered annually in the fall semester.","",NA,"",NA,"['Steve T. Reece']",100,"['TOH 314']","Beginning Latin I","",111,"False","False","A",1,"O",20161,"['MWF 1045-1140']","","Research",2016,5
"150",105270,1,711,"['LATIN']","In this two-course sequence students learn the basics of classical Latin. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any classical Latin text with the aid of a dictionary. Offered annually in the fall semester.","",NA,"",NA,"['Anne Groton']",100,"['TOH 314']","Beginning Latin I","",111,"False","False","C",1,"O",20161,"['MWF 0200-0255PM']","","Research",2016,4
"151",105271,1,711,"['LATIN']","In this two-course sequence students learn the basics of classical Latin. By studying the language's vocabulary, grammar, and syntax, they not only gain appreciation for its intricacies and nuances but also learn more about their own language and about language in general. Completion of both semesters equips students to translate almost any classical Latin text with the aid of a dictionary. Offered annually in the fall semester.","",NA,"",NA,"['Christopher M. Brunelle']",100,"['TOH 314']","Beginning Latin I","",111,"False","False","B",1,"O",20161,"['MWF 1255-0150PM']","","Research",2016,2
"152",105272,1,921,"['NORW']","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","",NA,"",NA,"['Marit A. Barkve']",100,"['TOH 310']","Beginning Norwegian I","",111,"False","False","A",1,"C",20161,"['MWF 0800-0855']","","Research",2016,8
"153",105273,1,921,"['NORW']","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","",NA,"",NA,"['Kyle A. Korynta']",100,"['TOH 310']","Beginning Norwegian I","",111,"False","False","B",1,"O",20161,"['MWF 1045-1140']","","Research",2016,3
"154",105274,1,921,"['NORW']","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","",NA,"",NA,"['Kyle A. Korynta']",100,"['TOH 310']","Beginning Norwegian I","",111,"False","False","C",1,"C",20161,"['MWF 1150-1245PM']","","Research",2016,2
